,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(77, 11), (33, 11), (55, 11), (22, 11)]",
module__conv_type,temporal,
module__dropout,0.4237524006405488,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.7476477687299137, 2.718176401649137, 2.6767574422391625, 2.668927822498917, 2.6712836084567972, 2.6702628728282245, 2.6692751731027298, 2.6711141222474204, 2.663411157898361, 2.6645135741702393, 2.659509471845535, 2.669482005584217, 2.6641380469923073, 2.654113825575694, 2.650501312777716, 2.6553448137750055, 2.6486743507128, 2.6550216123547856, 2.643839632614959, 2.652777610716333, 2.6470740686721657, 2.6428817462369887, 2.6236764713978262, 2.6211965231077747, 2.6273974605148696, 2.6200610452074997, 2.5960236183710412, 2.607132778921109, 2.5757846198330037, 2.5754361543122513, 2.5506044885786054, 2.540472064174439, 2.524462052622742, 2.4768208681044093, 2.498814983864051, 2.455507470463512, 2.4638995903764846, 2.4232163994298506, 2.452337216779676, 2.3721113342770264, 2.4255260552974107, 2.397288559029787, 2.3682653031137866, 2.38768438406303, 2.363259734905294, 2.3445294119259756, 2.337142422938852, 2.3135044142919696, 2.2581626045910608, 2.2744706297196404, 2.306559090899135, 2.2735000028775607, 2.222034182851714, 2.209940229077789, 2.245785776590336, 2.143769261924288, 2.1584833931601346, 2.215274681475351, 2.158489586530623, 2.1172959636860957, 2.096306377752668, 2.070381202679379, 2.0790594547470183, 2.1454814215386304, 2.0717000348030488, 2.038343570365612, 2.0521654163941254, 2.0120795567830405, 2.012925346462713, 2.0336778678416287, 2.0191274800971293, 2.0563722945362155, 1.9911500821912909, 1.9855890483066065, 1.9924268414749116, 1.9552762287889602, 1.9521543582280476, 1.928590262786042, 1.99374327563137, 1.8971033169814386, 1.9357883799282802, 1.9074205897447, 1.8875245453075638, 1.9765719207495394, 1.8894467397461967, 1.9267003423676097, 1.8852351603021051, 1.9401517715986982, 1.8945426146189372, 1.8401660514934444, 1.8519182703628245, 1.8823485535233926, 1.8536727260762327, 1.8586923660340795, 1.830374481131346, 1.8160769029848838, 1.8784414249578194, 1.833050345869193, 1.7681884221258881, 1.8356753045653562, 1.8749810399807028, 1.769469209029725, 1.7201321568332886, 1.8098761281985538, 1.8119901719580267, 1.817401521467749, 1.7331393428850266, 1.7483543812195002, 1.7622220445000827, 1.7520912410206877, 1.698581772043526, 1.7504738532509188, 1.7041572302522456, 1.6791188928203546, 1.7448038611568237, 1.688121288498013, 1.7798440833082547, 1.6853683530021035, 1.6706858308329058, 1.6616340152101021, 1.669799190495515, 1.6970018024389455, 1.6169960023350798, 1.6367042117495527, 1.5935287755808158, 1.6924487777298356, 1.675866946319624, 1.625277812540646, 1.6151827070754388, 1.633106546365227, 1.6283982636152206, 1.6317531959169862, 1.5385370105217877, 1.6389020821492337, 1.6115417039463287, 1.6375696714213819, 1.6023903083709394, 1.6674888740385199, 1.5493240570057334, 1.598622686830789, 1.5678302619268898, 1.5390885576806776, 1.5407717873365663, 1.5670322843599411, 1.5263366113508368, 1.5558982862443134, 1.5182391081242204, 1.5284700474068378, 1.51626072706285, 1.4939636519189514, 1.509997553908067, 1.5381632972085177, 1.4904679347095233, 1.482600522179135, 1.5695824028209915, 1.557388530301221, 1.485296085161051, 1.5340553283232026, 1.467723839085456, 1.4370931501792805, 1.4821384596227452, 1.4522668764081303, 1.4144189892936074, 1.4858134959704155, 1.50823758838264, 1.4656840209097302, 1.400912970476757, 1.4493578651736927, 1.4821949191176134, 1.4726080498254368, 1.376016841917828, 1.4761561653747264, 1.4326700305203712, 1.4239509112573083, 1.343196145601585, 1.4139266641153765, 1.4791132877787183, 1.4227313767967886, 1.3982487274961894, 1.420694859730715, 1.3852862692752095, 1.4265917988641184, 1.3941375566126064, 1.4410818241005459, 1.4382485674984882, 1.3860163102949286, 1.3471773561944391, 1.3551285666537423, 1.3894124826943943, 1.3655551240163961, 1.3741928456146593, 1.4071424235957666, 1.3896052515805342, 1.385531151914872, 1.38581723813147, 1.366447723095587, 1.424929448634903, 1.357636152664361, 1.3603866301290333, 1.3629304532370816, 1.3639183485439057, 1.3004700774631979, 1.3190907771647091, 1.3509071941320607, 1.2748533517179692, 1.3000072306291217, 1.2485181960296998, 1.3040341023994548, 1.2979363515427575, 1.2834550391502233, 1.3838835924806392, 1.3322977847446595, 1.290348534639171, 1.3003017488931645, 1.3271948971959666, 1.299441133620422, 1.284761244506505, 1.2822212447091104, 1.2584443211785172, 1.2695593712187456, 1.3035578240778634, 1.2131690315198806, 1.3074215276163208, 1.332737311232756, 1.2748375147983058, 1.2627297881021664, 1.2924834448478126, 1.2830864319681892, 1.288116472993972, 1.2904184209129024, 1.2697605588302907, 1.291256636553417, 1.2784478371543002, 1.2618374160718826, 1.286527405814169, 1.2448797921913897, 1.2504877007076507, 1.3372817282961513, 1.2821080631833086, 1.290325497501388, 1.2511709041907837, 1.2178458079896681, 1.2277731282173554, 1.243271961836916, 1.2567650529920251, 1.2436207842964657, 1.203768772426598, 1.2365419096340333, 1.1761706718360299, 1.1559534224471606, 1.1295055419723423, 1.1743403255135567, 1.2310814349867245, 1.226217852851559, 1.2115877903495451, 1.228388718557266, 1.2264925305783634, 1.2543762555930886, 1.2525057272414941, 1.2458051182975658, 1.2198947929922557, 1.2894027890038169, 1.2379903262750263, 1.1928698510103832, 1.1723557242079277, 1.2167907911918068, 1.193385700499621, 1.1515364490722186, 1.1741963526187376, 1.1708494146894628, 1.172776730878275, 1.1889506107580226, 1.1948518268405128, 1.2128839080503682, 1.2074073125861284, 1.1549707596012622, 1.183780927304358, 1.1173511418533693, 1.2257860586592688, 1.1708747366719623, 1.20483304149613, 1.1757697900595692, 1.1656112471067837, 1.1479802956241174, 1.058167843690038, 1.1434129984162906, 1.1725153222479112, 1.2036458924556284, 1.131932279163243, 1.2082454914761875, 1.1522926808781706, 1.1919991556619633, 1.1599411764585903, 1.1803679521373243, 1.1311819081361583, 1.154035908408707, 1.112356701108532, 1.1737067188371353, 1.1261025191731535, 1.1549157005284334, 1.1426498811828378, 1.0980815545212557, 1.155120717250313, 1.1461721273975336, 1.1413385021663585, 1.1384340989796413, 1.1708644669869042, 1.1678677094465046, 1.092207695764843, 1.1513248212305338, 1.144421168949333, 1.1025112024391777, 1.0878688326690469, 1.1006602563380277, 1.1085944581123675, 1.0917401616972995, 1.1193164267751292, 1.1113534219462518, 1.1232188810273172, 1.1022696041417719, 1.071714431793933, 1.1156172446892212, 1.1244796679888158, 1.0316053089149195, 1.0973895016433186, 1.0843067601007303, 1.042032280179577, 1.0767331857212705, 1.0854691391046336, 1.1021089745624446, 1.066859034903936, 1.0960074895723706, 1.0309215995387995, 1.122686397822606, 1.1102688475610663, 1.0918091795118328, 1.1013930477847942, 1.072850159023079, 1.0837542542143364, 1.0811072971549798, 1.0376821309615192, 1.087542808928701, 1.0937302424958215, 1.105207644560893, 1.0250133255313587, 1.0662584986989898, 1.0542075453695765, 1.056081858214156, 1.0391481538269103, 1.0567180104338365, 1.0376637363824313, 0.9963084470789327, 1.1189036500247227, 1.0508356467607163, 1.0580528391693829, 1.0450405856318097, 1.0090085796308426, 1.04699275466059, 1.0129550784998547, 1.1114899985822408, 0.9982600387810283, 1.0513432110894851, 1.0296152885249585, 1.0498447381462435, 1.0372281288135947, 1.0424451697079433, 1.0198579728029138, 1.0521650803571492, 1.0465062058500243, 1.0642889353351557, 1.0300368277323728, 1.014788820334712, 0.9704685361628818, 1.0938646978266207, 1.0349033417499593, 1.041396792626335, 1.0245844758544584, 1.0028303332181794, 1.0063453719795095, 1.0146526789619283, 1.006515367067848, 1.0171136796359612, 1.0416135399787183, 0.988667039627744, 1.0057770593777329, 1.029057554541755, 1.0317181589975521, 1.0090081823813892, 0.9481215666484282, 1.041281278997028, 1.0124003875691996, 0.9746483095808526, 1.041888334158528, 0.9804093293371917, 1.023416287292635, 0.9820315808000363, 1.021068267739577, 1.022412592735364, 0.9841749780669607, 0.9766319032349339, 1.0159633629354208, 1.045434497339877, 1.004723797873495, 1.0123796680070072, 0.9960848965856152, 0.961255065393356, 0.962754786129402, 0.9806696804732027, 0.9930320175396914, 0.9805264872622628, 0.976064342754195, 0.9508978610782954, 1.076515292616019, 0.9393591121671746, 0.9810678617802658, 1.025744338141241, 0.9526017896242455, 0.9712407375346719, 0.9364817733939214, 0.9574581651099615, 0.9420377438697741, 0.9728273292267713, 0.9831851750669681, 0.956599877519185, 0.9283630047460053, 0.9388302285547201, 0.949496650167513, 0.9851485752645944, 1.0107168010893586, 0.9819273973935372, 0.9539951937047043, 1.0079725832608395, 0.9769510678473236, 0.9814773964514393, 0.9235601969537018, 0.93466118466188, 0.9833431815825446, 0.98511402799904, 0.9508659976295882, 0.9597548660974742, 0.9598204022657435, 0.9231432510938259, 0.9774286749275664, 0.9766900722002019, 0.9098126266388534, 0.9854830005035694, 0.9895937563366972, 0.8981253546097375, 0.9590622920521422, 0.9357504422035291, 0.9509122952790159, 0.9863353295822364, 0.8785138065874691, 0.955072907124411, 0.9787144479494334, 0.9936327186048834, 0.9438190776029304, 0.9931608996639362, 0.947471853855258, 0.9229305926315587, 0.9490657718654772, 0.9259958486566194]"
