,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, 22), (132, 22), (88, 22)]",
module__conv_type,temporal,
module__dropout,0.41948047869450134,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.7490558546248023, 2.6848651362337437, 2.673447707390074, 2.647051492944374, 2.6434182306111604, 2.639407720327148, 2.6432658949072714, 2.6327936367075297, 2.619783693833117, 2.631975522055089, 2.6202799353723463, 2.609932219557629, 2.5893054910298146, 2.5763155060163245, 2.5613040467428405, 2.475185180421743, 2.467029866860163, 2.4062248129931865, 2.401799987209199, 2.3182859814316177, 2.240158031604058, 2.2339725590761863, 2.2004100803690996, 2.187544377522473, 2.0767375499268237, 2.106670797731695, 2.1121200835968694, 2.056120445340499, 2.0278229944056565, 1.9990542089858803, 1.9839086861881186, 1.975645198055594, 1.9840525685880366, 1.97889281386246, 1.891076646824085, 1.9770755274463319, 1.8819156998734388, 1.9291900584511854, 1.9034552870173083, 1.8637670346242632, 1.8273449590047812, 1.8287162892054318, 1.829073182428193, 1.8917362253980297, 1.8739253409902445, 1.8918432203821545, 1.8043094358269818, 1.8493942364232832, 1.8345782829088242, 1.7669162583878915, 1.7001400424151378, 1.7125350260986973, 1.7825489121061662, 1.7793160328162876, 1.6805131690105184, 1.7028416920672023, 1.6639533933248511, 1.6848737218267535, 1.6499250763534237, 1.6752637445754563, 1.6291476369936726, 1.609016982148311, 1.6147741406324165, 1.6338181415352258, 1.5766331240807276, 1.6178829198393028, 1.6440552467331506, 1.6157024778691018, 1.6085493379882945, 1.6572037916899416, 1.6146767457249764, 1.5527409175132993, 1.6521747706599599, 1.5097418128583613, 1.571313981716167, 1.5573977196411632, 1.5496795289899663, 1.5727284894297051, 1.478277193570619, 1.548570722542323, 1.4583545923233032, 1.4447715272114068, 1.4844795504479138, 1.4405968937309346, 1.4272341047834043, 1.4594564101693719, 1.4387777536619846, 1.4573285726541734, 1.4395911652268527, 1.4858766078260566, 1.3876243072478558, 1.4475578911839138, 1.475710063054082, 1.454471434275615, 1.427194252337712, 1.4899669092819023, 1.3600452229653102, 1.4351044038491712, 1.4152139219902706, 1.3575155128069631, 1.3363841928118576, 1.3063916224373202, 1.3191887262466437, 1.3637272392590534, 1.3588822832236047, 1.343153496678915, 1.3861514232959509, 1.3632304160152064, 1.318293806104504, 1.3976361798023924, 1.3587294137741766, 1.2323406762062528, 1.2362457551671635, 1.2543862723065065, 1.3014421956371642, 1.1749780225684943, 1.244663925040101, 1.2690872566647204, 1.298648385730813, 1.233937991365317, 1.2848302228618287, 1.229708927542803, 1.2313832710636017, 1.240408250067071, 1.2230439352461417, 1.2053056505577742, 1.2136960362332503, 1.2049862737260952, 1.2627151760490498, 1.1514095896361995, 1.2315170467760381, 1.191665780096816, 1.2197207214742813, 1.2393264300669466, 1.2165122231230125, 1.1830140843887071, 1.124860734521941, 1.1928984423574056, 1.1072832371777819, 1.1215500679006936, 1.154079518201147, 1.1828377883633934, 1.1736388110104836, 1.1117381264201944, 1.1333188534471368, 1.130360177437541, 1.1410306565341637, 1.1338588363052677, 1.1495055095064055, 1.1610919338103323, 1.1183595066465244, 1.1074416350010385, 1.1391353749448687, 1.1025723057142007, 1.1029554433955724, 1.1150627249817762, 1.0636453007825644, 1.1051056161881412, 1.1038723098646572, 1.0875450666416597, 1.0840529152931675, 1.0603978766972797, 1.068738825167453, 1.0731144409207223, 1.0275886599781194, 1.0932139097152707, 1.039762509110114, 1.037413157730635, 1.0811065546702145, 1.1028619017936039, 1.054667867469145, 1.007849564336606, 1.0402497144934073, 1.0478213941167478, 1.0795841449952333, 1.0680956901324494, 1.0067079512400623, 1.0848299061253854, 1.047016731928586, 1.0230235032902186, 0.9950202311083488, 0.9946781390555439, 0.9686394711316377, 0.9913357268513339, 0.995522378957306, 1.0351147921298764, 1.005001373653577, 1.0029444470212825, 1.0226205231709704, 0.956854993099198, 1.0322464181323598, 1.0018017567385837, 1.0174892766757924, 1.0165539229570155, 1.026232620118557, 1.014709547577969, 1.026377050663211, 1.0063327809040998, 1.1140817281600945, 1.0121833765242854, 0.9911558105465996, 1.0444150466088267, 0.918831517939618, 0.984576946101129, 0.9924816459962332, 1.0016793081459803, 0.921654248662128, 0.9556797912650893, 0.9921678153796192, 0.9795258582728316, 0.9659384063393939, 0.972739582858026, 0.996063637549884, 0.9456273607615672, 0.9783589064329146, 0.9802363968675704, 0.9316991410425239, 0.9549267588611746, 0.9597107447949135, 0.908862698238784, 0.9784060009289981, 1.0031414784641652, 1.0179886358993575, 0.9616828453839112, 0.9546891269027555, 0.9466950957653497, 0.9322039935311179, 0.9003044993861348, 0.9088471625376712, 1.011911489908459, 0.907291986772484, 0.9562240205669311, 0.9414629262725933, 0.8996405921611107, 0.9100010523552844, 0.9978186875380956, 0.9536033886573542, 0.9420933781390699, 0.9227578851669539, 0.9585636289677331, 0.951597593860975, 0.9735938490756552, 0.9324856059154257, 0.9319509372215528, 0.938996649626015, 0.8970859256699408, 0.9110116125644687, 0.9171489390532941, 0.9233026381176865, 0.8863015765749112, 0.8919724225424251, 0.8640414097770346, 0.9123576432609926, 0.8759555704210444, 0.8901789859582646, 0.9495054874658814, 0.8617121074725161, 0.8944360724541863, 0.9254461042116879, 0.8557336569061866, 0.9552429534702833, 0.8512259486263135, 0.8744740120715195, 0.9470224520469424, 0.867835946388263, 0.9209941902392409, 0.8732200251736242, 0.9057243578817205, 0.8389524707321483, 0.9237066010538493, 0.9127860410036779, 0.8820039946030148, 0.9136798728877702, 0.8989657023643736, 0.9072206575097203, 0.8968903925467042, 0.8895130712212681, 0.9067785838570471, 0.866083419357388, 0.9291972186957792, 0.8890275507161431, 0.9486072769064072, 0.8924829734989493, 0.8621966828510552, 0.8462605790178631, 0.8751801709008974, 0.9277239751655167, 0.8787632053350461, 0.9105026270473543, 0.8905329330249746, 0.8611348999934889, 0.8881935268152896, 0.9302157922015957, 0.8755640887204447, 0.8963876408493439, 0.8491437086930518, 0.9048292345445356, 0.9076798325323852, 0.8891606664749381, 0.8913561746807943, 0.8665464850603329, 0.8507324539777519, 0.8901791831297411, 0.8829657668902164, 0.9074738203503974, 0.8771718082460104, 0.8648528745819216, 0.867867288392134, 0.9238302761597399, 0.8925354658582099, 0.8606938561415649, 0.9129930225786277, 0.8411262843675402, 0.8575278559593884, 0.8724398366870274, 0.8297234525809045, 0.8678898363301568, 0.8944690980741448, 0.8302080162565104, 0.8877568893184791, 0.8582365971212782, 0.8676013194447647, 0.8687865486273523, 0.8817518398782401, 0.8336312386482466, 0.8013154233557542, 0.8530895627382515, 0.8769074810365854, 0.8471131974166121, 0.8942489027403316, 0.8332373035768686, 0.847111678788935, 0.8045253751367416, 0.8331580635328725, 0.8344504937056284, 0.8388614152576972, 0.8218195802667487, 0.8125193895228903, 0.8247507528919114, 0.8269583957486708, 0.8324421124462902, 0.9053418669595067, 0.8222725515301349, 0.8807846383479379, 0.8621257980129143, 0.868093659834178, 0.7879952129202468, 0.8179929262175941, 0.8828488819523427, 0.8526088281591083, 0.8639370970592921, 0.8305363312607436, 0.8372504700251332, 0.8362545498411051, 0.8172851151520525, 0.8816491048765137, 0.9070851102657795, 0.814158491840491, 0.7969629434694798, 0.8765600349492356, 0.8441920873634625, 0.8359162155198179, 0.8139788233625762, 0.8431435443095224, 0.8224998781380456, 0.8691490959731057, 0.8291356127576488, 0.8006180516794625, 0.8308530196877371, 0.866392318851335, 0.8303849670150397, 0.8489882424545472, 0.8627228561333444, 0.8843368447893967, 0.8488707939401283, 0.8216595795432229, 0.8622807876437301, 0.8761754905638268, 0.8098516458496666, 0.8170417204743056, 0.8545867541412302, 0.8427345767057894, 0.9182472589844345, 0.7983438510867239, 0.8752099586233023, 0.798296087859799, 0.8494437956488741, 0.7833926428729692, 0.8379619457150331, 0.8050835698240646]"
