,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, 22), (132, 22), (22, 22), (132, 22), (66, 22)]",
module__conv_type,regular,
module__dropout,0.3934106351566725,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[2.725159352736707, 2.6605280503501563, 2.6531086743623735, 2.671888907215019, 2.645783024412491, 2.6656417653925493, 2.654551186850716, 2.655117145516301, 2.648680227094252, 2.6442607745628615, 2.646713565931054, 2.6363656291374227, 2.647936217938626, 2.6466122286266955, 2.6426921496606997, 2.640929808400937, 2.6422004027362047, 2.6371360160159423, 2.646968969367122, 2.6335885102526286, 2.6290687697798845, 2.6157428444980773, 2.587869549164758, 2.5668053252979237, 2.5295941595622735, 2.5307500823629487, 2.5273223838861223, 2.450417523893516, 2.398767808403845, 2.426871264634853, 2.359252693563614, 2.360227746844177, 2.322354168703742, 2.277359029211828, 2.3079070306030802, 2.275423337222293, 2.2467547897195677, 2.2365003247118778, 2.208460919322362, 2.159394736813168, 2.200904858009074, 2.1630334566142033, 2.1309079430904148, 2.127248543059172, 2.1267801138847577, 2.11812349565908, 2.094359962382606, 2.087204924217202, 2.088217499166641, 2.032244642843296, 2.004384012722533, 1.994267817755177, 1.986228475097972, 1.9697093742185194, 1.9635764398290287, 1.9076170943125266, 1.9579628334238164, 1.9046223700562845, 1.8996650387853011, 1.882883407842436, 1.9430278298714851, 1.8472681458576925, 1.8376461866959801, 1.91064845563358, 1.8457573842726955, 1.8181941659549203, 1.8951760813866358, 1.8853487706849847, 1.8371079988039034, 1.850034575375143, 1.8487805176286083, 1.7609113561521939, 1.7348123989619235, 1.8122686716773626, 1.7982090400662758, 1.808704993148855, 1.8138169777634283, 1.6943507549049077, 1.7265940481246493, 1.7067667078352295, 1.719160114146977, 1.755834908182513, 1.7037120483837183, 1.80444471829206, 1.7316524548755459, 1.6802657009662632, 1.7076427855092362, 1.6545707593179872, 1.7195830456446408, 1.7029169897716474, 1.6783868427799802, 1.6554904072415495, 1.647305974028682, 1.6810980930824022, 1.6463423688556278, 1.5971936422316815, 1.6500406770091198, 1.6408363138975377, 1.658318941586286, 1.6421111831307067, 1.5909333486070532, 1.6257088328922333, 1.6068086064240472, 1.6058605580059122, 1.5451242423493547, 1.565229447560315, 1.5974583891977818, 1.5887395959272193, 1.556746237948035, 1.5738737003750476, 1.4980927320256385, 1.539161456445872, 1.5350120305097137, 1.5416373994283887, 1.4315720606125584, 1.5718432583409623, 1.557225687441858, 1.5421802656827235, 1.4796713244123338, 1.4590314767817332, 1.429883579546953, 1.4817932261310023, 1.4534412325289068, 1.4796012671551415, 1.4987247365386125, 1.4808952142919223, 1.454236711758163, 1.4899448954909897, 1.4365612125029579, 1.4581809476433865, 1.409253816517416, 1.461482722846445, 1.391121131967649, 1.513899279627465, 1.387185685903092, 1.427741544997038, 1.4391370150076872, 1.3379429901185462, 1.3911737466340346, 1.4148168080809944, 1.3901421456410405, 1.4008755586374484, 1.3977827672435184, 1.3907716676980055, 1.4118154398860325, 1.320286640992408, 1.3880142417518535, 1.356327294270733, 1.3877770477355502, 1.2980349579031818, 1.3855912587869845, 1.38828606245263, 1.4000101614962184, 1.331437249615057, 1.2843432424731618, 1.3117275626987535, 1.3146641210825887, 1.4006485040653658, 1.388259389058573, 1.3649763951976215, 1.3076134787028058, 1.328622431566901, 1.2875886795266072, 1.2878121289642415, 1.2920643750925955, 1.2816179659185327, 1.2940929974926791, 1.266916139178602, 1.307808309994258, 1.2594722499058038, 1.2982986213727221, 1.283355887860949, 1.262759927950649, 1.281511589468845, 1.3600829719808722, 1.236660770720536, 1.2551846708439083, 1.2716040857946562, 1.3097314629219723, 1.2459107867448347, 1.2411598669323816, 1.2529020487286933, 1.243614905722676, 1.232205608352316, 1.2446118815801142, 1.2949665204278544, 1.239008824451252, 1.1842076558695032, 1.2227750836483438, 1.2005823075025557, 1.208891518134355, 1.2097056003805533, 1.1773782027123407, 1.2321378842240005, 1.1694702830190722, 1.1962175374425754, 1.1696312435552176, 1.1782480042295116, 1.1622218565371774, 1.1524842530058712, 1.1282841336623881, 1.2064679675772285, 1.251672858166167, 1.1392505334132674, 1.1628564696568957, 1.1458083095174207, 1.1959070347041552, 1.14325224624676, 1.1189921119100665, 1.1610894050015292, 1.1714156413445458, 1.1479628960368033, 1.1627602306435725, 1.187723780848638, 1.1249688609043376, 1.1557039081534017, 1.177434971116849, 1.0730554381738613, 1.1823157775964268, 1.0922560366560796, 1.1357488777341467, 1.1049254887143045, 1.139395463283069, 1.0693802933376264, 1.1168997041070772, 1.1275423067022219, 1.0503238788353237, 1.1033318716247456, 1.1441761193307578, 1.1442875529964802, 1.1180564465146436, 1.0931723109796945, 1.1618481750552532, 1.0916896244731513, 1.0927451125008194, 1.1084293844151427, 1.0912654847336918, 1.0794385596464413, 1.0667894465976087, 1.0783495400477419, 1.133172981778054, 1.1021332657027405, 1.0585495589213147, 1.074392624149194, 1.0283146004646988, 1.0716433914035874, 1.0682664281823981, 1.06465040495811, 1.0424335302356578, 1.1255556416121437, 1.090367103047504, 1.0050785426226112, 1.09422552602812, 1.0433113094243553, 1.014887905327372, 1.0781787010886785, 1.0707496032333925, 1.045098150373079, 1.0010949923397832, 1.008881658459077, 1.0398080035169268, 1.037788191130806, 1.0411939996727622, 0.9930687997637171, 1.055947057321969, 1.0080076795110804, 1.0251729110895842, 1.0232703533737102, 1.0297578349494383, 1.0402563128251083, 1.0107952108511682, 0.9953044961001347, 1.0154812384730239, 0.9986633148987323, 1.0848073556632005, 0.9903986287644784, 0.9942741522545764, 0.9505234844301387, 1.0247831564894998, 0.9549599750553678, 1.00123251138454, 1.0006564629548322, 1.0460966369988713, 0.9833230768062382, 0.9445928954756868, 0.9817857477272555, 1.0092851657839896, 0.9410750008294856, 0.96132771041212, 1.0337078707280127, 0.9894731889216227, 0.9839770672869751, 0.9676431314204035, 0.9713135877977321, 0.9897034691433361, 1.0197074203908845, 0.9674457576093591, 1.040730968877831, 0.9487302442143122, 1.0010551740563294, 1.007299410941167, 0.9916384324531812, 0.9543119183059376, 0.9418780818595923, 0.9767390377138301, 0.9885464101255341, 0.9927533809902349, 0.9538066776700612, 0.994753433145848, 0.9707962309545456, 1.0075435570160625, 0.9680900360324041, 0.9573999960567081, 0.932131646686844, 0.9710733433315912, 0.918210577230481, 0.9326887622948904, 0.9328214792360814, 0.9528253153038209, 0.9186907165089516, 0.9572173906015133, 0.9580366509940558, 0.9020307207761531, 0.9410308629876725, 0.9163258377466211, 0.994206195157577, 0.9291414385007137, 0.9420908125004479, 0.9218081454455107, 0.9618872024326857, 0.962200660850132, 0.9268414864641067, 0.9269471278089646, 0.8858178490279843, 0.919454235773573, 0.8831790437253194, 0.9492726374177318, 0.9035234625690596, 0.925207234266518, 0.8880923762415555, 0.93319961316776, 1.0073362483326578, 0.9312323214803554, 0.9259915466602314, 0.9039440045457717, 0.9343104542621176, 0.8881489598946117, 0.9309421753917783, 0.9292266583419742, 0.8958474995139932, 0.9053431157313137, 0.8585131224872288, 0.8236153780897726, 0.9130974950643544, 0.8886634754492069, 0.9205394586309776, 0.884483778843866, 0.9172650529170289, 0.9066261760998048, 0.8529159242826889, 0.8555039331474708, 0.9142415779387297, 0.8947093291737003, 0.8904305826711242, 0.9187955031954863, 0.9564455250229712, 0.8899390594218073, 0.8676327270194817, 0.8053485491851755, 0.8826936329638763, 0.8928297218275942, 0.8835194276088241, 0.8192303665448428, 0.8606930592234486, 0.9061179975687712, 0.8366385509580001, 0.8297973747891343, 0.8565793336585121, 0.8807626468729124, 0.9238002750022235, 0.9041815213679808, 0.8472714723017034, 0.8576685011788443, 0.8709098931341015, 0.8732163168927359, 0.875391102846823, 0.8880086764334715, 0.8786507169711578, 0.8863566493161947, 0.8492541897170698, 0.8996071891215585, 0.9399597165215119, 0.8302249342231824]"
