,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, 22), (132, 22), (22, 22), (132, 22), (66, 22)]",
module__conv_type,regular,
module__dropout,0.3934106351566725,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[2.756642212527795, 2.6587512920357588, 2.6471748494458796, 2.6525092961011825, 2.650715235340802, 2.6518515828487272, 2.64939755695174, 2.6480559985761696, 2.651253268897878, 2.6510958345409534, 2.6504203556589996, 2.651191684781701, 2.6463575519348614, 2.645866523128943, 2.647134901700911, 2.6431149352262935, 2.645208815848437, 2.6451810421511848, 2.639278771560316, 2.646562290559155, 2.6387040541580875, 2.64166834083366, 2.6395366798246527, 2.6331726728376856, 2.634559359853667, 2.6385248718004464, 2.6238601290421677, 2.627228443333179, 2.5992134912854676, 2.5870443506736978, 2.555115061228905, 2.498004901845561, 2.44147155418102, 2.3999609832359416, 2.307421023905392, 2.341792319781059, 2.290805944358223, 2.227268576392319, 2.1945062478383384, 2.210132654462017, 2.1502455884091884, 2.1756765656388564, 2.11920739644295, 2.1291993702537524, 2.101790541628652, 2.0910738327599674, 2.078324921328668, 2.0628910668782874, 2.083325196782518, 2.042584346668339, 1.9787120706543528, 2.0239457073468925, 2.0319027427533687, 1.953628616066567, 1.9503698319139278, 1.928942176647958, 1.9669051877795387, 1.9289482845736377, 1.9406009958428914, 1.9535866220103064, 1.975268292518939, 1.8590610996606491, 1.9628156389115174, 1.9125111252356586, 1.9109497251767873, 1.8668075218825442, 1.977828335210767, 1.874217220354172, 1.9381564235411628, 1.892709154384444, 1.8057913842228797, 1.8501037200751331, 1.7576853383712916, 1.8789392231976136, 1.7981232094626896, 1.778708057366814, 1.8447536974284, 1.802336238252864, 1.8157775928059985, 1.8202894115264245, 1.8253928234581773, 1.8032385992866031, 1.7375689680636044, 1.7657608221032026, 1.7078143930159553, 1.7371661003844128, 1.7582864970370753, 1.680143989579526, 1.7239944179163733, 1.7089867245025487, 1.7649608703477304, 1.691286602231579, 1.6821587441743913, 1.7271372350883851, 1.6734125099659884, 1.6611974691839346, 1.70686887913816, 1.662727817864317, 1.658352467595727, 1.6349033434266989, 1.674067436155786, 1.5985674345883791, 1.6327670059222477, 1.6225549506314227, 1.5659158891336078, 1.6099642958484863, 1.6337661205688654, 1.6024096691998904, 1.6122982720189472, 1.595396267426037, 1.5696921082130977, 1.6088890218550989, 1.5726314922058973, 1.6330860909469325, 1.627930713986156, 1.5600509259971809, 1.6105722434718255, 1.5579720675830437, 1.5937758757659235, 1.5338140808778002, 1.5263426770134927, 1.5604663875980413, 1.4987105638764957, 1.5100583430659564, 1.4997944333420095, 1.5194852221218837, 1.5173936880163146, 1.4806071951669535, 1.4962577709572853, 1.5187241734796866, 1.543882545708232, 1.5050918300257483, 1.461681207939839, 1.4552794807448781, 1.5176909224835435, 1.4696450130098817, 1.46338941286065, 1.4503342370307055, 1.4026850750221223, 1.4679302793706772, 1.4278723837552962, 1.4841414910520432, 1.4341813477477587, 1.5042696626200152, 1.3804667113144273, 1.4052988450421533, 1.4181578095018978, 1.4163887523731975, 1.4145818783368678, 1.3882420447750128, 1.41873256583664, 1.3930320498571231, 1.4059541756018048, 1.4276450114443122, 1.4167587079524075, 1.402715598916732, 1.4141687448773541, 1.3835876388816246, 1.4161498282456444, 1.3548905399263709, 1.3350113320212833, 1.3947133683744883, 1.3288081001224774, 1.3820504751738325, 1.379308861574456, 1.338962005512333, 1.3501056083594674, 1.3460151891947252, 1.276012570182712, 1.3192500696016873, 1.2742937042993387, 1.335165236267281, 1.3156363782625438, 1.268775024855068, 1.3054924587753236, 1.3362703745994495, 1.2710454960089888, 1.3372717164385066, 1.2639069839709067, 1.2932097825700837, 1.3236427387520526, 1.2646827950413286, 1.2654354859409076, 1.2425151056177584, 1.2319412324469903, 1.2645037289070027, 1.3061094722766178, 1.28843204456028, 1.244688497343045, 1.283748000343411, 1.2320025744695424, 1.2598632424782696, 1.294035846787381, 1.2696253729693463, 1.2312310031383713, 1.2322015406309066, 1.2282640911021443, 1.270957244613956, 1.22639195606658, 1.1766889600625157, 1.2155756814861114, 1.246569236578969, 1.2037135145567746, 1.1848790637560203, 1.2043411297605218, 1.2156129123962454, 1.1941240926009382, 1.2350828173302961, 1.1894305966263332, 1.1862112699446192, 1.2507058519848508, 1.1762023178828245, 1.2400197403968414, 1.2641701581161147, 1.261946579854153, 1.1306722313452777, 1.2321422476759305, 1.1673454386191102, 1.1432686995908705, 1.1703407380851936, 1.136350551207401, 1.1564201892915258, 1.185737447587052, 1.2278386485369908, 1.1675432091273783, 1.139997175088967, 1.1498620341278913, 1.2132495841538975, 1.1630330809278984, 1.2045778356535586, 1.1931218701290947, 1.1004902820366655, 1.1514866850509349, 1.1733279676106625, 1.160218022691951, 1.1903466960138898, 1.0848938912325512, 1.1982038184167791, 1.1604272038720707, 1.1235550888930672, 1.164991513038187, 1.1666416679733291, 1.0879280994393232, 1.141858001090658, 1.1411389555774902, 1.1692750347142964, 1.1368912956273625, 1.0975591046502364, 1.1148992820511894, 1.090924503141745, 1.1155190402372723, 1.128717018460033, 1.1036424917637269, 1.1032569192507822, 1.0994047372097684, 1.0912919518805193, 1.0915577366861995, 1.1649332760845765, 1.1419827168617176, 1.0644515895200373, 1.0958745461208512, 1.1519676278092268, 1.0445493105978405, 1.117113374101863, 1.0772304579701726, 1.0869258972950753, 1.1088927975050058, 1.0754562945953914, 1.0459110006431624, 1.0643943497670638, 1.0699305831811792, 1.0466804834000178, 1.1045105622682958, 1.0619126990121683, 1.0523084500851199, 1.1220191370315404, 1.1028845582394242, 1.0820713609399593, 1.175790468047809, 1.0302652414593854, 0.9886232642080054, 1.0345832383931257, 1.0433976930460258, 1.040482518530535, 1.078696606591028, 1.0880950404499767, 1.0422296225450403, 1.0359632805391772, 1.0602022533471873, 1.0778773405189, 1.0745827093978837, 1.0569231382684212, 1.0428970748978543, 1.1076156296022595, 0.991148813496665, 1.0538655069292395, 1.0310517001703294, 1.0188290750130522, 1.0458682464267017, 1.0100592497685972, 1.112836666075021, 0.9999803162264227, 1.0159986932153646, 0.9890994861693281, 0.9939027961508616, 1.0524586370225586, 1.0088506807251931, 1.0717663817782392, 1.0199126605812985, 0.9460259272873057, 1.02794026857626, 0.9645814631485985, 1.0289088859723483, 1.0284343854540345, 1.0369704896314984, 1.0635487557835661, 1.0000713345862078, 1.0132166627284878, 0.9943342028555383, 1.0029553672252134, 1.038945314167552, 0.9720042629278693, 0.9828421029052293, 0.9755914246875197, 1.0280241617118233, 0.9636415962079586, 0.9797716525478399, 0.9581826208643831, 1.0011477060400682, 1.01267297609004, 1.0032161321483826, 0.9990436280853257, 0.9270840828129322, 0.9296937290873372, 0.9689588574315772, 0.9404146443901723, 0.9256338130302282, 0.993921328027354, 0.93416499942254, 0.9722996514312104, 0.8979835746834962, 0.9156805021914444, 0.9438574902698943, 0.9579032167993299, 0.9701446932749482, 0.9384576433655843, 1.0065160799118364, 0.966527539526107, 0.9438448141765043, 1.0141614906360648, 1.0047127775603866, 0.9389274041087641, 0.950636475302121, 0.9619957864399361, 0.9619724890629909, 0.9826524580374848, 0.9109685683985437, 0.9653758485882269, 0.9108452935898694, 0.922863621472853, 0.9180948479327163, 0.9363008606640589, 1.002737829450927, 0.9083210074832674, 0.9163392230954474, 0.9606310868768564, 0.9361869816835215, 0.9258188615644598, 0.9062407827561072, 0.9701650978168311, 0.8958381375366093, 0.9567470448899131, 1.002035840857695, 0.9101392817405377, 0.9255023905307571, 0.9549867459115265, 0.8911134209017303, 0.9036194493775194, 0.8922794519821343, 0.9183901466845548, 0.9605180967979579, 0.905525761762336, 0.940755190187796, 0.9112015089777393, 0.9400186893567873, 0.8757929461999205, 0.9546643953791932, 0.9106362832419445, 0.8974532970803322, 0.9125330676692529, 0.9418728675456406, 0.9203354246584207, 0.8786753049131074, 0.9250537314396603, 0.8718495045094131, 0.8789042106942634, 0.8704783391630948, 0.9113340095288491, 0.9005721219472572, 0.8931431790996838, 0.907178956649207, 0.9157850600219186, 0.8757182337300626, 0.904769656458342, 0.8524362696388553, 0.8660748859935643, 0.8568772932008512, 0.8704071658195098, 0.881527457967659, 0.8748964418106226, 0.9589641241209585, 0.9161254038930169, 0.8850866085302393, 0.8950285589993574, 0.8682256663695466, 0.8907608457613083, 0.8262687983540441, 0.8930434006946395, 0.8731789712961009, 0.8689328557838595, 0.9402548097691324, 0.8717808680956993, 0.81687607069236, 0.8866183043445006, 0.8486862017240139, 0.89652769976728, 0.8830245541469669, 0.849861830070988, 0.8140371901796043, 0.9205132887083212, 0.8081580854105352, 0.8940141252699615, 0.9096331769790723, 0.894566635520472, 0.8592117180714028, 0.8923218670607991, 0.8895697299685322, 0.8687025034129046, 0.832683579195901, 0.8937927568349305, 0.8347103483185373, 0.8460746313335809, 0.839503676675418, 0.8675936507581516, 0.8714545799817653, 0.8767336067781283, 0.8637544379528318, 0.8774586038552727, 0.8194671246242891, 0.861114862452123, 0.8126443585449101, 0.8422711121783321, 0.8267169059011977, 0.8628817099596954, 0.8553269465304983, 0.8567161844874622, 0.8590578775644762, 0.8698676822272798, 0.8518094335447617, 0.856868091001676, 0.8660679461868742, 0.8675602581459663, 0.8619269224490275, 0.8424548917882475, 0.837565245770765, 0.8727778531682744, 0.8351697592147284, 0.8376432197861129, 0.9001207525387894, 0.8486846453422296, 0.8032961754785107, 0.7760005068457425, 0.8236017642912378, 0.8431691182831119, 0.8795418126045624, 0.8043983095757994, 0.8406496361500955, 0.8256952145885181, 0.8683587610147362, 0.851713052259934, 0.8324019201458763, 0.8434629164679202, 0.8650567885308826, 0.8341413881048302, 0.8315272964034696, 0.8093984076512801, 0.8546564090918025, 0.861740476478731, 0.8150547333994812, 0.7932523671602238, 0.8154137395250545, 0.8484144047735284, 0.8035729247251228, 0.8079165023875374, 0.8264556079241582, 0.8642818623425185, 0.8162106235362662, 0.8756389996908993, 0.8414038995097828, 0.8005003563930534, 0.7990268603225664, 0.8030773697560922, 0.8570150051387978, 0.7938350460892238, 0.8021526095495058, 0.7801584417650006, 0.8176695556884097, 0.8336294517351713, 0.7986975887607288, 0.8109446316096135, 0.8059489654667805, 0.8349998737461075, 0.7813402630230825, 0.8119222638923997]"
