,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, 22), (22, 22), (88, 22)]",
module__conv_type,temporal,
module__dropout,0.5876473982414139,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[3.3077875208073726, 3.140437336096644, 2.9438379201356155, 2.8664423624674478, 2.7939155754096707, 2.785496183902542, 2.7458692189585956, 2.6988470388974757, 2.6924969359859108, 2.6626016188678485, 2.667706374258435, 2.6859394654143522, 2.673418005077825, 2.658210549970123, 2.653361978788137, 2.656987996919077, 2.650618319336849, 2.6632338962113926, 2.6480129743587075, 2.656884920160665, 2.6580382528102926, 2.6388363470691245, 2.628354966985008, 2.638909466693856, 2.6223713823366257, 2.6281424570175496, 2.6195411158434916, 2.6183319137734946, 2.5969712247278878, 2.5906539601857035, 2.5804123276690296, 2.5576546063542596, 2.60817468602763, 2.545329085204872, 2.585919489520593, 2.5506012949640353, 2.551567650025061, 2.5663874875144, 2.5762707410749903, 2.5559097783413924, 2.5356155208999254, 2.5065115844123853, 2.5365209188994187, 2.5301522005040753, 2.509250842996645, 2.50059918401788, 2.529719927866794, 2.509091015725696, 2.500644474819676, 2.5389170444539975, 2.5038945863242326, 2.497863839357115, 2.5203455155984513, 2.494739926159956, 2.4975395427733256, 2.443471158400666, 2.450286399881734, 2.4351523317583266, 2.429267399572913, 2.444699095623112, 2.45328062531576, 2.3409395323553066, 2.476806473869809, 2.4072840558311155, 2.4134038744174906, 2.441752566078495, 2.382690149465278, 2.3382260248151128, 2.38862251178837, 2.3512383269896167, 2.371107555308553, 2.3702541874552967, 2.3819898461101143, 2.369186722474291, 2.3269108655595137, 2.3806133917990446, 2.2765870305614433, 2.3748346950736807, 2.3474559260241556, 2.336981310780108, 2.3240060741961117, 2.3116124039210795, 2.3365568862025676, 2.3122947666227014, 2.2440146118230215, 2.3485500725248185, 2.303678021035902, 2.27672371859725, 2.255004515078256, 2.2883521320732574, 2.26707187783052, 2.2725342146923087, 2.296901155528765, 2.285069511345586, 2.291456217480992, 2.26415390201157, 2.2952271619513773, 2.208250037048134, 2.2523839832041306, 2.3175927118069866, 2.223777069292087, 2.2708558618218455, 2.277387794501979, 2.2328290475356556, 2.2355874407038754, 2.234338927360858, 2.249902006059253, 2.1945190108121015, 2.1947804636578567, 2.250313994053012, 2.1477354206790813, 2.2164181447901936, 2.2437089573670903, 2.1358401417043167, 2.2212281089297607, 2.2241769227448684, 2.176513712530191, 2.1562996298821218, 2.1578030489772733, 2.1580021243563965, 2.1663138370293415, 2.2178352310937726, 2.233876524633066, 2.163339744183829, 2.1941160007248954, 2.2085985838792688, 2.1511632902314437, 2.1803660861329535, 2.152931798170527, 2.1619224892875364, 2.1253205609000028, 2.150561171460014, 2.17522927791397, 2.123275962408797, 2.044112044033058, 2.1319924462048303, 2.122608008871648, 2.1225879656326794, 2.146821071646806, 2.12383933609391, 2.123577007209175, 2.11600760871505, 2.0547389469624484, 2.1094371188353023, 2.1193369858986153, 2.0768247822116566, 2.110717391921835, 2.074899045258818, 2.1140025606045145, 2.1165832908167315, 2.085373851375543, 2.088781342570722, 2.0599237237132813, 2.0789399337676677, 2.1389706713615815, 2.127773478770761, 2.074693018531064, 2.07790361870231, 2.036877107528363, 2.048158282719136, 2.1280832331993675, 2.0315517873892666, 2.0500431180229994, 2.0743242849044945, 2.0446226860976173, 2.059653747518168, 2.0888512063347995, 2.03119968724848, 1.995855410893758, 2.0571715517080817, 2.0435934631810713, 2.0747780418579747, 2.1146808892545903, 2.061151608566328, 2.031929622036414, 2.013428375211065, 2.0799590530652763, 1.9815147899249155, 2.0260388182766866, 2.018065555936339, 2.076204275579581, 2.0406428453779863, 2.015661153030763, 2.015665192594877, 1.9621412398038802, 2.0038420609656096, 2.0028439702785543, 2.003075730364217, 2.0099222150152127, 2.018396457495717, 2.016061028763508, 2.0443523835125226, 1.9649851237188645, 1.9902633111600931, 1.971543107648346, 1.960390057177902, 2.00851591474059, 1.9925390339540838, 1.9946810078299344, 1.9781489974042124, 1.9673379184193693, 1.9241891940894154, 1.9189830627974287, 2.0010437239571575, 1.9990257222298713, 1.9702149372339708, 1.9241842169293089, 1.9373478200394294, 1.9756020273087342, 1.9932419020316505, 1.9590419542353048, 1.9846749025502877, 1.9918679830426196, 1.8929930610693488, 1.9798722749500606, 1.9857867816050387, 1.9518853963455023, 1.8706532503139077, 1.9466448443473419, 1.9126148991042708, 1.965632197714495, 1.9092609064657105, 1.903898876985833, 1.952945391337077, 2.0058447480890793, 1.9388173049125599, 1.9457129446757322, 1.9111035053899983, 1.8563263634496112, 1.9213021134595192, 1.9374147394029622, 1.9679624545091838, 1.8965785002662496, 1.8804896098340866, 1.9007807806966852, 1.9329692067897848, 1.8363542092788196, 1.9204922436749086, 1.9354762803612418, 1.904409967635638, 1.8766076172018327, 1.9117048473486782, 1.8980828583355354, 1.9426441670382872, 1.8559012700137836, 1.8618950485494095, 1.8511831004725257, 1.8872342814829537, 1.9002176146516452, 1.8975967559281572, 1.881721473153616, 1.8660718184215714, 1.9200805551973612, 1.921824472258316, 1.867465337806584, 1.8781834243579636, 1.9055628994756122, 1.8758202403037305, 1.811585090752971, 1.8415139605773896, 1.8353095121236664, 1.8759187450758066, 1.8813559356682104, 1.8742336395388624, 1.783889171934771, 1.8439313230716654, 1.8720654499553762, 1.82729601607387, 1.8706951451439389, 1.8744132314343902, 1.9153468987845272, 1.8559765177195702, 1.8170967033143677, 1.8088138172392212, 1.8379709173948549, 1.8275293722777468, 1.7822212042836096, 1.888546245405899, 1.8835464378312834, 1.8046940496202148, 1.8171282278549694, 1.7845312391402404, 1.841886616625997, 1.8625545131907528, 1.8272538341309064, 1.8240405764423584, 1.8249662133769953, 1.8281693389650024, 1.808562252562859, 1.8676628788541967, 1.8404313750809098, 1.792724543683561, 1.7832772623826543, 1.8380514445332434, 1.8392399342762942, 1.7545015809623263, 1.813313141953279, 1.828363994412799, 1.7757805413593446, 1.7949716080130869, 1.81133683315821, 1.8303938683746868, 1.8131987163097183, 1.768310418707787, 1.8366169915722974, 1.811977422765684, 1.7767506249837564, 1.8496267285650176, 1.8252557364502393, 1.7827500477002536, 1.8637898271483493, 1.8108171867727085, 1.8067959673372538, 1.7429316131136092, 1.7762732032636228, 1.7966453121806385, 1.7775813207920346, 1.7704790488373567, 1.7899453688219102, 1.761539496668042, 1.7771340698176037, 1.7593813174492132, 1.722183363286057, 1.7572184578302048, 1.8424640744637433, 1.83455380194449, 1.6987907473062505, 1.775058298441716, 1.7904947582696904, 1.7703117628318037, 1.7289875713616667, 1.7502378156419434, 1.7555307101652113, 1.7719266635145066, 1.7475235618378155, 1.7181196961559082, 1.7999240617072192, 1.7397790756758467, 1.7819891834994042, 1.7233151776253144, 1.7121646567346502, 1.764178926315381, 1.753972250602149, 1.8037546767435093, 1.7654491362084772, 1.6932598653326605, 1.7214728290635037, 1.7891332055791953, 1.7382725592063801, 1.7580041095241186, 1.7184147995561074, 1.7305543356088775, 1.6617810457428066, 1.7344377456602564, 1.688852524481757, 1.768178339638462, 1.7123835135057481, 1.740539863619501, 1.7529236691535552, 1.7119569462618156, 1.7501189793695144, 1.725632595189045, 1.7396545265451333, 1.7426789764724027, 1.7281777064005535, 1.7689240798784818, 1.6915150974986641, 1.7111173569581872, 1.6643888405981782, 1.7170514490792748, 1.734781482316166, 1.7488094554471143, 1.7394599340324917, 1.7379531120748648, 1.727846451118043, 1.647910942461679, 1.7519979458553483, 1.7191865180039452, 1.7111950044687083, 1.658791073484917, 1.7318394340301984, 1.7069435730605227, 1.754596019066827, 1.713989948950751, 1.7249094197286117, 1.764757318763145, 1.7064512336414903, 1.7192900993920475, 1.7353162522031162, 1.7167602467399112, 1.634403183281077, 1.7200129275606777, 1.7038405423908565, 1.7222331562483242, 1.7270026294252547, 1.6919694024933096, 1.7682633753686512, 1.7323886670588529, 1.7061608988425636, 1.7544389260297566, 1.7235430299891212, 1.647370996043402, 1.688136077570318, 1.741146614556138, 1.6216186659414185, 1.7319438404660235, 1.6867333356585346, 1.6733457006241315, 1.7177663230712243, 1.6608297206992588, 1.6584392317457695, 1.649192262476809, 1.6724614897215297, 1.685179839474158, 1.7117101893489302, 1.6406728895183702, 1.7358595849461638, 1.6778974530784152, 1.7258401484388377, 1.6748142054085557, 1.6974220923605683, 1.6648028496372906, 1.6421290891018907, 1.6959824862967108, 1.588952830531464, 1.638513395322311, 1.6639540234512447, 1.6835156729685319, 1.6885594150234509, 1.6727839455668867, 1.683555007669967, 1.6381567656879021, 1.599529879860336, 1.6386506114162231, 1.6663633709008983, 1.6081532755568768, 1.6584822486131408, 1.6481639868032496, 1.6857897543953104, 1.6730846100000518, 1.6875796972671686, 1.6703135958067026, 1.6425877315690292, 1.6561248617135491, 1.6734988503373427, 1.6386116435302704, 1.6369369326299326, 1.6310448276743954, 1.6639730895874818, 1.681252625176902, 1.6626231066294028, 1.6218707446647747, 1.6887927268970908, 1.6141735140758213, 1.6022964206045074, 1.6460550263208231, 1.6332951347722253, 1.631471719126251, 1.6624222134808815, 1.6409620143085546, 1.640511938602249, 1.61748199311295, 1.5884437007481422, 1.6809220465621508, 1.6199432799811537, 1.5687520334026948, 1.6537092903445911, 1.579933256542522, 1.639038284389959, 1.6294309194836774, 1.672223826479131, 1.6278335473900356, 1.6156291672260086, 1.601008144991476, 1.6452960127350913, 1.631260416411251, 1.6727029025439812, 1.6748170544876069, 1.5760562727676422, 1.5490745556377492, 1.6544098452106837, 1.622403300221945, 1.668366872046954, 1.6503836991469985, 1.6347727068127464, 1.6164930280233394, 1.5358761836108905, 1.583983689833698, 1.6081852947356383, 1.6341072945695851, 1.61666594925184, 1.6318548724830495, 1.5930616455960136, 1.5796928759484852, 1.5997033480963956, 1.5757850978186134, 1.6164350939164502, 1.6291953178269785, 1.6030453948845982, 1.5448667529920164, 1.5887442650363166, 1.5778956114671594, 1.618548754552426, 1.5278956063220956, 1.5354817591191257, 1.571241738708952, 1.5661511609549696, 1.6036920439530888, 1.6545777527583128, 1.5475376844406128, 1.651277484461981, 1.6131187034250454, 1.524801533805612, 1.6038834899376813, 1.5970370924541717, 1.5843568103161851, 1.5445442606258943, 1.621418881508197, 1.577669757409362, 1.5998814186379169, 1.5554326774986722, 1.5899709467713314, 1.5759316012119742, 1.5701418276696766, 1.5911443888107477, 1.587357850433085, 1.5885437138967202, 1.6008524368723462, 1.648947230193886, 1.552302026564905, 1.5491242512113097, 1.5455195262942012, 1.616629210510695, 1.5703777288425864, 1.6234803666039468, 1.517911446806553, 1.5479256374068802, 1.546831928925707, 1.6257206867655347, 1.5649061570507483, 1.6449519421094185, 1.5515449148152376, 1.63055858125117, 1.543602963862851, 1.5348639437688338, 1.5611771074103942, 1.5530948027939695, 1.6487219450790758, 1.5441632538402241, 1.5450665989822505, 1.5908093176825198, 1.5851100579851625, 1.5473817281410644, 1.5683094396297184, 1.5336535166453764, 1.562430941989656, 1.554370492409649, 1.5486900294217532, 1.5015169235093515, 1.5561441461015528, 1.5855986532218653, 1.5732251162244175, 1.5545211543467232, 1.4931701047342407, 1.5541037684001444, 1.5667321339737703, 1.559077816661842, 1.5831358058374512, 1.5324572602678126, 1.524306145247237, 1.542169475601358, 1.5477227013924217, 1.571505202493686, 1.4968959274549245, 1.6291812051927423, 1.5846441600593757, 1.5632224612383026, 1.5861855550078758, 1.4434067706841265, 1.4967475077550076, 1.5032631716976277, 1.5769419139520282, 1.552533260429985, 1.5201206163634224, 1.597789698023787, 1.5569847537373303, 1.538469176990678, 1.5652042641116015, 1.5854889253201052, 1.512712066802905, 1.4982656796313893, 1.5186686820147814, 1.488530802359241, 1.591841200413272, 1.5776879851758365, 1.5651507003229248, 1.4894201900228599, 1.5414734201394524, 1.5472512842373123, 1.5211100059207923, 1.5669776244889335, 1.535976444825042, 1.52227148476823, 1.5077185628501437, 1.5191302462579657, 1.4976701398805388, 1.5200763290787478, 1.4921573072040242, 1.5335720851012506, 1.5397505597112726, 1.5298082042980745, 1.4696096181869507, 1.5075409127568005, 1.5115130650514812, 1.5232854410862418, 1.5336880782665774, 1.52016646577214, 1.4953127617091801, 1.5418636254492524, 1.4999684756890888, 1.6081049828171041, 1.4833363590901987, 1.540766540749684, 1.4688589471842741, 1.5149751210258646, 1.4765192601033028, 1.5378665623177912, 1.5196823837210447, 1.4981446165110563, 1.5313053735189126, 1.5928037986589993, 1.5001667809164823, 1.480598142151658, 1.5301404982403295, 1.4912027639690393, 1.5035205535116913, 1.4647902555778076, 1.5444044174486502, 1.5140167768750348, 1.466361613861628, 1.519441219653238, 1.5169736316897735, 1.5280103860333245, 1.5169214639590196, 1.465849398073663, 1.5229026547746163, 1.4433402626960035, 1.5144936301115621, 1.5097912785405139, 1.489974426855701, 1.52787260065189, 1.5221967818879438, 1.48464597006524, 1.4937525599448438, 1.4601224674654834, 1.4409710729282945, 1.3868988754662015, 1.4221385161541331, 1.515378646538207, 1.52700922185975, 1.516118289877684, 1.4807960162502722, 1.419804084967097, 1.471511015083519, 1.5215154507256656, 1.5114518344287469, 1.5039841409822878, 1.549221594209616, 1.5087929614936226, 1.4557430434089176, 1.436147405003307, 1.4896156934874136, 1.4574606191216177, 1.536747580261359, 1.5247340126533728, 1.4346463416123436, 1.4425474220387968, 1.4082037669845169, 1.5013276885240294, 1.4628490708007518, 1.492848793665568, 1.4887594724206796, 1.471363070842618, 1.4679671404219317, 1.464410248289678, 1.4876648504610006, 1.4545363038491192, 1.4478962825672246, 1.4535105524724619, 1.3796344180097928, 1.5048332492280787, 1.416562175475104, 1.4226042608764589, 1.4598780911781883, 1.4728634752519787, 1.4137270882409891, 1.4600037501726537, 1.4532337567709774, 1.4625245204091302, 1.4347721698885938, 1.4179474972116695, 1.4386103268073933, 1.4723028312069373, 1.4715414566341394, 1.5090465181595099, 1.463365880625326, 1.4641164637714452, 1.4356366526873814, 1.424905879189743, 1.4140733655018154, 1.4850845046355774, 1.478315580557307, 1.422575117765364, 1.470845795780248, 1.455145081113988, 1.4136960343359064, 1.440330689353061, 1.4063271210602484, 1.43724672367118, 1.4334954276020586, 1.5609276967700965, 1.410314803867671, 1.4547185199568498, 1.4275672534527346, 1.4502550106287462, 1.4446326197916373, 1.3892257440985971, 1.4861141741850012, 1.4082167442593732, 1.4783604737651141, 1.4848152150997538, 1.466657087752355, 1.4740109501087137, 1.4455857292994827, 1.4812522145824396, 1.436268615584842, 1.4493760282823345, 1.4440639361251066, 1.4203698010343577, 1.400966078330097, 1.4281372093740916, 1.432252528120787, 1.455603914338959, 1.4536631805588973, 1.4088524754566494, 1.4323244969968851, 1.444088177069993, 1.444399775108161, 1.4741650727902305, 1.5092749425671235, 1.4348063988033288, 1.4489954218469374, 1.4317309119108785, 1.425674646576016, 1.4060876207544624, 1.3713004127403214, 1.436811153828983, 1.3999203645654725, 1.4370755154732795, 1.459188783329576, 1.4356874035732365, 1.4249388089758812, 1.4326568152863166, 1.4839448042228272, 1.4103569302255707, 1.4282337652235821, 1.3869523124658074, 1.4387215301250906, 1.4055165067343813, 1.4524031137914786, 1.3925799092346074, 1.3683105367226867, 1.48671739432164, 1.425297848062019, 1.3924339639887875, 1.404365987676646, 1.404879393949674, 1.501278298438629, 1.4198700972834535, 1.4415838752867858, 1.5251949256095814, 1.409252468331471, 1.395262779528006, 1.372238258405917, 1.41034110157476, 1.4522315047839243, 1.3138186339009015, 1.4014287282047015, 1.4331935784260892, 1.4107523625985736, 1.3982648121368908, 1.4044352204813433, 1.4837397010799547, 1.3740981574922169, 1.444225116961264, 1.366569754245883, 1.4216030057455074, 1.4604015171183327, 1.3894081157066918, 1.471051743724213, 1.4378356425978085, 1.3683942030390333, 1.5054981469648652, 1.3943299473135917, 1.4070091633438375, 1.401147986193383, 1.4541635759074334, 1.4701900897917262, 1.3695226060172725, 1.468690254784733, 1.4482964208360352, 1.4919672797870085, 1.4208664052288886, 1.3996139941647332, 1.4226926395199433, 1.3843419563333883, 1.3735459257412508, 1.351432251333042, 1.4200003351549653, 1.4288727495252282, 1.4277720364072648, 1.4628159506013168, 1.4426499805009434, 1.4640083002906314, 1.4520219936536227, 1.3758301112463478, 1.3649174101320536, 1.355508593235861, 1.4419640279689045, 1.4634230116199207, 1.3958332207850639, 1.4506809516219505, 1.4293280095723324, 1.3964397776333584, 1.396793472054836, 1.409431590854777, 1.4010534300280444, 1.347652471593809, 1.462993074244387, 1.3851856185062312, 1.4279525812880383, 1.3474987860130208, 1.377483447048246, 1.4444876275310627, 1.4036292558919947, 1.386973256550313, 1.4519638689037462, 1.3758296566891532, 1.384710358746479, 1.4195925155816052, 1.423012271552187, 1.4256020860175866, 1.3737437810052566, 1.3541039104406545, 1.3576331336144538, 1.3734815008148753, 1.3538056322604934, 1.387222298996986, 1.458773203208497, 1.3831150083872623, 1.4056955403675233, 1.3757467555861942, 1.402105847764796, 1.396694430726112, 1.3064655419259632, 1.4017931797141514, 1.3909055752561272, 1.3432712118519983, 1.3970205937736526, 1.4250139156517956, 1.393331236232912, 1.4893985866122164, 1.3322369567691017, 1.3606082385904756, 1.4231116976122407, 1.310016570293375, 1.3769076318410092, 1.3955528136048474, 1.355247145213603, 1.3457578246074375, 1.4409243102707614, 1.3516309176336594, 1.3734240286152717, 1.3760664901751773, 1.3898785456526945, 1.3733779519279568, 1.399768949473754, 1.3917617993088356, 1.421836343344466, 1.3491404662931585, 1.3724703685396669, 1.360869822933954, 1.3462808600739937, 1.3592316821820474, 1.389699881476474, 1.3737224214109152, 1.3253062701638723, 1.3789415458263918, 1.3638062343891415, 1.3984369059059203, 1.3395967304362038, 1.3734978761287093, 1.4117181087504922, 1.3838277611888672, 1.3666926822221348, 1.377131763450902, 1.2643860482067042, 1.4256447222880546, 1.401985943776794, 1.475598092024037, 1.3522499582671017, 1.3856814201626935, 1.4001596134751748, 1.3427169977585016, 1.3526283922912068, 1.3596278975694396, 1.4042170780472214, 1.400420919548799, 1.4064819328128029, 1.4345481152249668, 1.404392909222715, 1.3692627971801685, 1.2969808130595035, 1.413827562148401, 1.3792108327207768, 1.3449332569375894, 1.3382641959052555, 1.3773215028362238, 1.351760916397521, 1.3689987827128298, 1.376953109840437, 1.3344844598071883, 1.3770788115573067, 1.4420066077355476, 1.4266520917760155, 1.306636887708381, 1.3343969094270915, 1.3681712990091945, 1.3772051829363798, 1.4217055328549217, 1.3795763791641058, 1.3834182210051256, 1.389123154054028, 1.4358819148903408, 1.4027737617952056, 1.401529304783698, 1.3312716511632665, 1.4041969842763764, 1.3684464582818092, 1.348229777835927, 1.3763260554256695, 1.3799835568677943, 1.3942232979515385, 1.3453393917322618, 1.3605811552275582, 1.3971902212425922, 1.4190672309871812, 1.3578657373527572, 1.4232642408280933, 1.3757547661518545, 1.3485184997492443, 1.3770904049478285, 1.3529878615873627, 1.3471211141014834, 1.3489350671942753, 1.3640065048471353, 1.3452266824498111, 1.3952120634402383, 1.408817721699474, 1.36280434186748, 1.384048796113516, 1.3705412466401998, 1.3820203295792228, 1.324138031988934, 1.3343143566495421, 1.2978527720493618, 1.3210913115154113, 1.3551132435513829, 1.3390162190949986, 1.3384101071569041, 1.3986126228104667, 1.3454332256363077, 1.352076136078219, 1.305686566411645, 1.3638997587854462, 1.364297702133311, 1.3283800483898391, 1.3261563566608465, 1.3771331482539977, 1.3390738571310319, 1.309406139717396, 1.2699010041407768, 1.4379390289788072, 1.314631279493343, 1.3418829893560538, 1.357904568572954, 1.3485553110725388, 1.3744882301558419, 1.4064169384840597, 1.295566220504011, 1.397884924287741, 1.3262863947017574, 1.326419140791847, 1.3833264925576358, 1.3846659883138992, 1.316514598151852, 1.3653400277356422, 1.3983206241346737, 1.2972737500203597, 1.3162388042448114, 1.3169863400891106, 1.3651782414357327, 1.3937704096869468, 1.3624432190305236, 1.3370078627544102, 1.347599960016607, 1.4122547177680425, 1.3478205378574672, 1.3405810778310994, 1.3356491416865002, 1.3255594123535304, 1.3287622191313375, 1.3051953251421566, 1.3305074989451149, 1.340996268167661, 1.340191434573576, 1.3824587963909083, 1.3767494447888207, 1.3592844252871181, 1.3147104234364682, 1.345461375106966, 1.3244473087764659, 1.3935761858273104, 1.320420329740741, 1.3068210727217568, 1.291875636416823, 1.3040186095559299, 1.3741802953341562, 1.345693986769586, 1.3674489709912927, 1.3765840904790771, 1.4001492135556906, 1.3525776656376833, 1.3880037994972774, 1.350080087235438, 1.3990255127982139, 1.333115483524712, 1.3743814599766666, 1.3543439630368772, 1.3155675409846224, 1.3713069944023397, 1.324708216452185, 1.4075199949029324, 1.340344328641432, 1.3174630975447639, 1.3210850400502052, 1.31778729903675, 1.3858983066500037, 1.3229361228171113, 1.3726017998822162, 1.3830273939235591, 1.3039791988269902, 1.3450618843352404, 1.3275584297143426, 1.368633725739628, 1.342121077640438, 1.4050686591392767, 1.3528199850479303]"
