,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(15, 1), (109, 1), (8, 1), (129, 1)]",
module__conv_type,temporal,
module__dropout,0.3454890838787849,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[3.4544085165439085, 2.96307008528296, 2.797843911973957, 2.7566062191318226, 2.7064134155854096, 2.731121029238251, 2.732136780586316, 2.710822735678024, 2.711283269415471, 2.712478647342307, 2.6941236301194267, 2.6824038428378243, 2.701837253938061, 2.676877824787, 2.678360443813493, 2.6674276027605943, 2.672526951699817, 2.664116910427292, 2.667344208167927, 2.671511189785996, 2.6638265041946676, 2.6532873693918217, 2.66126314890867, 2.670195446308408, 2.652527981410826, 2.6536810136254814, 2.65202089357468, 2.647612042050371, 2.6465556915555157, 2.6818016682516403, 2.6404878105501677, 2.6251687861132025, 2.593854926225078, 2.5939914748388446, 2.5997798383121085, 2.599452339385516, 2.528669777173757, 2.502691879437838, 2.4897742960494376, 2.4455372322501474, 2.4344057265044636, 2.40408089808646, 2.435537198145725, 2.372252842824124, 2.3291925148238106, 2.361033363608726, 2.3003063188122876, 2.2848283054741363, 2.2693702085858827, 2.2214049847369477, 2.28536296488003, 2.280117767624313, 2.190897735327425, 2.1953261893149287, 2.160274440383176, 2.1685626764058608, 2.0953828190562813, 2.120991057283846, 2.097356786847344, 2.050348916035397, 2.008006732128489, 1.9304422594908346, 1.9657516796464864, 1.974942884004185, 1.8913494906673542, 1.907749689383314, 1.8961204717614057, 1.9172067883386776, 1.8383830227603801, 1.7895640228984444, 1.8734765252626011, 1.7807678280538217, 1.7338650465470977, 1.7465594777252402, 1.7399690746112595, 1.8095493587684999, 1.7293564554354128, 1.743684567008634, 1.7074207271914033, 1.713503943013318, 1.7538472907850968, 1.6914828062516876, 1.679277315534838, 1.7120267805106837, 1.674067320621542, 1.6569513151411377, 1.5628358830836007, 1.6004369072831435, 1.6092795514876672, 1.5033880123053902, 1.602310624425811, 1.5643712502683518, 1.6305817836511571, 1.5231999663029563, 1.5255131014050316, 1.4987342506934223, 1.541556472263814, 1.517773401071111, 1.4734864986011749, 1.5486077368833655, 1.4744912091936908, 1.4867484624675245, 1.4620749582904382, 1.5138954075774707, 1.3509926447978597, 1.4484328030391465, 1.3728243557014905, 1.5125517757871476, 1.4040330006437725, 1.400216610789988, 1.4286147284829318, 1.417217688294045, 1.421250689925486, 1.3463122628787119, 1.3584349203660997, 1.4515152822799535, 1.3811222363069566, 1.2667084982859147, 1.3582154456131261, 1.4684121787892601, 1.3739642564042225, 1.3252583466513308, 1.3028463505366403, 1.2838093683209721, 1.2869075750339927, 1.2904716157040386, 1.371002701206244, 1.2431945801929702, 1.2378930142849167, 1.3366431590449603, 1.249528193519754, 1.3119986725680401, 1.2387570979967282, 1.263123310140562, 1.27023313109815, 1.2555309846451745, 1.270641283550244, 1.2447379326774435, 1.2077247069750219, 1.2591197169125654, 1.2333117698199028, 1.1972434376016519, 1.2152088972415078, 1.2322269857274315, 1.206098862810631, 1.2375871652812627, 1.185572905117836, 1.1727236288820388, 1.185514592021876, 1.120626739109642, 1.163867739354025, 1.197086827143998, 1.1865147031800596, 1.1733841101328533, 1.101544355381431, 1.1072090728664215, 1.13371334450323, 1.1592930922848181, 1.125686222188505, 1.1540446063227277, 1.0346825145802288, 1.1217646369125571, 1.1699928560927655, 1.1287326571569278, 1.1729953332673149, 1.0796666584033268, 1.0852863522163936, 1.0572762609906279, 1.1144839618821594, 1.055215338980761, 1.0718938153603172, 1.0653944376116773, 1.0478269727703233, 1.1059837096688376, 1.0476603623989231, 0.9934906997432599, 1.090489846203828, 1.0036585060502752, 1.0662614382760374, 1.0168558730096027, 1.0273345407952692, 1.114213473305307, 1.0209019107166284, 0.9949962355497944, 0.9648611428420668, 1.09212424265856, 0.9952236861277637, 0.978523275813156, 0.9488322142231671, 1.0395068723801704, 1.004426303052259, 0.9705161884111246, 1.0327816702037877, 0.9983534052652201, 0.9718311444527841, 0.9370860465459511, 0.9711035465918525, 0.9617294209770614, 0.9697495410667449, 0.9675408454759042, 0.9619468410350455, 0.9617437706517347, 0.9825728387501887, 1.0273195130746948, 0.8893993790898479, 0.9681077181489022, 0.9844311097913165, 0.9702159386838791, 0.9070142522482973, 0.9325166576342776, 0.9628529941415511, 0.9152189296794075, 0.965879823890495, 0.9278463068954748, 0.912860590828177, 0.9461786103845791, 0.8885019157433556, 0.9259517546563709, 0.9514532031810812, 0.8949759330363632, 0.9412354064355236, 0.8695121487900471, 0.9105539202460434, 0.9610857612135782, 0.9234998086054661, 0.8255756294107162, 0.8821900792434266, 0.8757607966718876, 0.8618068859296957, 0.8712583389815108, 0.8992245137576652, 0.850157714762899, 0.8813209802429111, 0.912282113854366, 0.9104822453735881, 0.8728150340633356, 0.8590653012713027, 0.823365327365596, 0.8846403803669189, 0.8623322855989828, 0.8632837785461734, 0.8872855047270053, 0.8015568744470158, 0.9234180048481347, 0.9048242862973369, 0.7998944304467166, 0.8346158470491912, 0.9020799871584354, 0.8151665608432711, 0.8756006706886439, 0.8381350999392986, 0.8530221841009137, 0.8143563197067937, 0.8870630303329585, 0.7796641273535285, 0.8333334648310564, 0.8133535479304878, 0.7516304338943063, 0.8919624575989784, 0.7976644450299772, 0.8223307780447723, 0.7783553240845887, 0.7955119158491234, 0.8370471284338964, 0.7916643310029612, 0.8605092049563781, 0.751826976190872, 0.7077789053119906, 0.8263177008068401, 0.7835338872521829, 0.7827994724688961, 0.7506548542967192, 0.8379379044608114, 0.7720724144422939, 0.8615716478728146, 0.773568682817595, 0.8047877003462098, 0.7786906083654577, 0.71380208823148, 0.7937389646651428, 0.8226476838822999, 0.7398727826759764, 0.8252034359584653, 0.8068677825505104, 0.7571735228187546, 0.7954232371152021, 0.7497909312820159, 0.7453026644067268, 0.7475843908469801, 0.7990182519877806, 0.7192246095063829, 0.7631088834047777, 0.8131636689508581, 0.7896946923581162, 0.7612265579273246, 0.7510595715574216, 0.813251080310873, 0.723883211670124, 0.7161372311427644, 0.7462265892295249, 0.7630785214418621, 0.7881276012615431, 0.76305386831765, 0.7430396728892317, 0.7569776807906311, 0.7668212597080738, 0.6894023211418089, 0.747710900155106, 0.7637649604580535, 0.7161670999605072, 0.7211962833799609, 0.7359991304447197, 0.6825240511655348, 0.7385827652062065, 0.709368917753701, 0.7955564067542897, 0.7277445451487465, 0.7339843987040438, 0.7311560736111363, 0.7326604486200851, 0.7783597510214716, 0.7662048577573258, 0.6934565719152461, 0.7169900677796733, 0.7152179298143626, 0.7233546337180974, 0.792485839943895, 0.72582978928939, 0.723888096552134, 0.7546083016432319, 0.7177924267473937, 0.728906733337395, 0.755977561937821, 0.734633531012287, 0.7769582318662449, 0.7598546680228099, 0.7439144641333233, 0.7462285156424565, 0.7771649039090254, 0.7316165789244032, 0.7679334223155571, 0.721343968587574, 0.7646056862695139, 0.7252620890420756, 0.7352319994873164, 0.7514485559481876, 0.6141116334868304, 0.683505402709248, 0.7487474119502455, 0.684822873113702, 0.7706748166754985, 0.6413396510774689, 0.6732132808091783, 0.6658674950544545, 0.7443915667561437, 0.694455461005944, 0.7066452182786314, 0.6995455864996349, 0.7102906165325114, 0.7273814608136583]"
