,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(108, 3), (21, 3), (117, 3), (57, 3), (108, 3)]",
module__conv_type,temporal,
module__dropout,0.41834019387177185,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.9342674063993717, 2.7717017138428823, 2.7130517089906165, 2.6792647138711234, 2.6864260899779655, 2.6631336269525523, 2.661010478297831, 2.657475892113767, 2.6560584305569575, 2.660627497745547, 2.659877432666224, 2.6588613307739934, 2.6471552183355014, 2.656161113698627, 2.6439549716420765, 2.6439954328123942, 2.6379475561441197, 2.649992745925419, 2.639911722517335, 2.636777846140857, 2.640902984819238, 2.62815124674183, 2.640411884998105, 2.6360564261703563, 2.629428274936694, 2.630551572024994, 2.622497629040818, 2.6219484340238157, 2.599959534561554, 2.593017876893999, 2.5830077544442727, 2.562248342190945, 2.5445419291789078, 2.5640674206473943, 2.512074303925324, 2.4473016496113105, 2.4666298211366655, 2.409892671950398, 2.4642863028088478, 2.4077861453617158, 2.3715329796678177, 2.3470269240818995, 2.3820405848560937, 2.3473393462734573, 2.3842023394220258, 2.364684650941579, 2.304942174756378, 2.2775605257252756, 2.232794901978178, 2.1892310024110944, 2.209678837149274, 2.1646940360514444, 2.2058317319376175, 2.1771332365142486, 2.1620937206059034, 2.158348902930883, 2.0458834691043077, 2.105718085350499, 2.061680393682522, 2.069269746513293, 1.948134114354476, 2.024361186353373, 1.965104839111086, 1.9495675453667003, 1.938024771225005, 1.9284386143762406, 1.950809596477505, 1.9272663979947968, 1.8816049115031355, 1.894815321491818, 1.8297058023777688, 1.97511584650908, 1.8434413857363645, 1.8288838599483135, 1.908505739674646, 1.8393579425435438, 1.8737840538878527, 1.833874307536987, 1.7664044622737014, 1.8027182138230047, 1.7965967833020575, 1.797859711412975, 1.7349369851755798, 1.6756162296934007, 1.7099720099663023, 1.7450316520237488, 1.7252409368667383, 1.6857337621224397, 1.7564421027066963, 1.701279110582662, 1.7776354240384438, 1.664345350428426, 1.6584833892523039, 1.6507239215527738, 1.7005622026665608, 1.6562250313332036, 1.6544915162335232, 1.657594266364618, 1.6290826690782139, 1.674997552297113, 1.6120970796460252, 1.6126098278282466, 1.5749782382351947, 1.6241485151221136, 1.5848627229283014, 1.5927816027052937, 1.596065027651819, 1.5396638562520957, 1.6196361119295108, 1.5882580878071422, 1.5302951525219137, 1.551170041402793, 1.5257251377399434, 1.5405269872694778, 1.461499084063283, 1.575315247830344, 1.5483310570271687, 1.5641382814486287, 1.4422682823184825, 1.4419004660139185, 1.5279291241758712, 1.503493516690692, 1.472427257043565, 1.5299804670748742, 1.4993694181965451, 1.4469823153461827, 1.502267115269864, 1.4529046942340973, 1.438528605099477, 1.4685122663866912, 1.3856389888555987, 1.4915071023669348, 1.4314362144562003, 1.4418856670812876, 1.4683473469318393, 1.455623621431191, 1.4174187062908756, 1.4570451534287763, 1.4314669066604453, 1.4360333139559074, 1.409632920128893, 1.3493819407709984, 1.3659398483472793, 1.375267627436571, 1.417607016925977, 1.3273922565238079, 1.3414231729805757, 1.427505887048077, 1.3743963422857877, 1.3415994139906302, 1.380417506378126, 1.3478179692763108, 1.3676274237550143, 1.3433531612243872, 1.3123307831592579, 1.3414238997671442, 1.3489971010586295, 1.310675683218889, 1.3151070814619166, 1.3432308558206127, 1.2910184703043037, 1.308720350609707, 1.286932498130578, 1.2942495881880098, 1.3028132480652546, 1.3077053377212986, 1.250725415719026, 1.1940291000169785, 1.3384250895809509, 1.3174841322499589, 1.294179540740629, 1.233597173039103, 1.2776896463665857, 1.2754071747832165, 1.2534719384324677, 1.3204479888726932, 1.2462528761587428, 1.2956016877158774, 1.2228514149110976, 1.2362405002059789, 1.2445038850773287, 1.2344126688160497, 1.255172720428151, 1.2019791819936847, 1.2615651176225922, 1.2873915020838969, 1.2162561955305105, 1.2467512553190243, 1.2366475991266523, 1.243207856482101, 1.24965537661423, 1.215133979873547, 1.1376814362059657, 1.1657257665224783, 1.2229499731990898, 1.180473554409732, 1.1507058466020057, 1.1677706119988949, 1.172374870882686, 1.179189572263154, 1.1764412133365554, 1.2559144387919818, 1.18966039782883, 1.191422864723022, 1.2401102958560792, 1.2003979906081235, 1.2040864586026996, 1.197157530456466, 1.180743099119482, 1.1545636191519553, 1.217496194440201, 1.1667116463930132, 1.1273080887877103, 1.146053407717715, 1.1659749618967183, 1.1330059638840286, 1.17664606291245, 1.1882232784421771, 1.2180960968896903, 1.1546835469098133, 1.1666998854615116, 1.227875779866025, 1.1119482866035733, 1.2212162776218227, 1.1464216101043379, 1.1449797673220814, 1.1474506766665316, 1.0964467205372537, 1.1788568618322819, 1.0608174427985226, 1.112790839160372, 1.1146607787937242, 1.0915162840408128, 1.1668659843310814, 1.1767713739048185, 1.1165676301666128, 1.0721279224371887, 1.1384612068290085, 1.1561813457753363, 1.0957117346872838, 1.1650216486502198, 1.0832296141761215, 1.0952292872347202, 1.0915011282260885, 1.0844236660508495, 1.1170602480417495, 1.0800640427572894, 1.0963842886015127, 1.1048532342314146, 1.0524852276995735, 1.0707523328278132, 1.092928679432286, 1.1085093095970338, 1.135276908594559, 1.1200641220412195, 1.106809688830628, 1.0777887979646046, 1.0818221385485858, 1.072180489144495, 1.0735126086676545, 1.0946433583742385, 1.0780230204111343, 1.0713455200883721, 1.0535457048195846, 1.0520135915199074, 1.0686523757150703, 1.0743444898130805, 1.0558761413333735, 1.0466032568024717, 1.128503677016617, 1.0852034686848564, 1.0198907010020604, 1.075927268896571, 1.0602576985051704, 1.0056108173208815, 1.0155651626733775, 1.0745032160929238, 1.1096488118056957, 1.0637008912065375, 1.0759224108598688, 1.0943997487411463, 1.0078092059685246, 0.9689511313130926, 1.083645311138513, 1.0684188893486148, 1.079545028285411, 1.02669094002396, 1.0200849061865893, 1.017076111218468, 1.074760315966675, 1.0075862283197243, 1.0105796471826152, 1.0256495994943282, 1.0187924531816404, 1.0067617960912432, 0.9645498604930515, 0.9848925600382316, 1.0213348952133685, 1.0104065964839226, 1.0070359027649602, 1.0785534937755779, 0.9677573910002759, 1.0035102361664392, 0.9659294883888196, 0.9983604860145158, 0.9958374061988339, 0.9711806388631018, 0.9623503472738477, 1.0048810568879267, 0.9725700316805468, 0.9680916479393424, 0.991683877237263, 1.0579350918846937, 0.9486667919434298, 0.9943179825501905, 0.9335295280891617, 0.9721727747545436]"
