,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(110, 22), (44, 22), (44, 22)]",
module__conv_type,temporal,
module__dropout,0.3506495327683447,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.714456813856314, 2.6632512965032524, 2.6548012367685443, 2.665355206453766, 2.6505628811613198, 2.661610381206259, 2.6452157850788693, 2.6452630449649344, 2.6498954098768484, 2.650366463720856, 2.6394991087615205, 2.639523240439128, 2.6424934389042787, 2.632179059697758, 2.6037987175758808, 2.6044284831571165, 2.5951633919191774, 2.559500616943756, 2.5012749262562846, 2.46486027018168, 2.4202412113303513, 2.3954661746112285, 2.348931578974866, 2.337592010663265, 2.2474015773317926, 2.222984401507373, 2.1531296278904906, 2.148753428252645, 2.11342012147931, 2.03146594252233, 2.033797045644369, 2.00682959037979, 1.9798023870521377, 1.9482532061557567, 1.9676465310077464, 1.84722973579851, 1.9217853877725684, 1.9356017754098565, 1.89379573556755, 1.8199536242774177, 1.817488101724252, 1.8560809133371787, 1.8187221697136344, 1.7526620118175136, 1.7997181217066935, 1.7961104562124228, 1.6876142799452707, 1.7714943783689394, 1.7002238279586808, 1.6485271495161893, 1.700336239794565, 1.6597381134923543, 1.6595121983499683, 1.6570118887133043, 1.6473461479034643, 1.6201323913311705, 1.6396338081451651, 1.5708514110071368, 1.6531616206118644, 1.606065640665225, 1.5966460222917984, 1.5654006077763665, 1.5605430573196337, 1.5206371523992044, 1.515323806428588, 1.5241218824818, 1.5287918702585406, 1.4452967816987097, 1.4919497436692326, 1.4426518777910624, 1.470802896520745, 1.465484833809134, 1.4003848291223615, 1.4810384686344282, 1.3544189438897904, 1.3917452815177924, 1.4253741657653602, 1.3973449966561002, 1.4000199057943439, 1.367800541171899, 1.3824800692348094, 1.3210388181069588, 1.3355535185600957, 1.3130000256023462, 1.3193584912321221, 1.3324822087030896, 1.247614657683827, 1.3231883236028692, 1.2959697490936295, 1.3100899763125657, 1.2828255669214728, 1.3061262606656585, 1.2256228612866737, 1.2509452814775894, 1.2790314099097964, 1.2563889245785005, 1.257839351921155, 1.2411898478966017, 1.1850080609436329, 1.2151476704695685, 1.2065985740607925, 1.2139804902503535, 1.208962907116498, 1.2111315006700356, 1.1460952161021596, 1.1556980418286953, 1.1666975087908396, 1.2277849382569401, 1.1752220545971588, 1.1591494446539672, 1.1004934892617704, 1.1337176567092322, 1.110580313825286, 1.0718230886798965, 1.1003424118526632, 1.1465014138396137, 1.1705099449235734, 1.1148300727935108, 1.1346404152896337, 1.1082312219181925, 1.1088047271972672, 1.0687540810881497, 1.0364819623393664, 1.0493942576032975, 1.0570332939172733, 0.9960802919137237, 1.0251967234606922, 1.0499011763479986, 1.0135675040544283, 1.0083173088894313, 1.0663603433516302, 1.0194898979152132, 0.9990662540003471, 0.9791046325924078, 1.0355823446742838, 1.006509676131064, 1.0651925153980126, 0.9804604199210305, 1.0354655858871453, 1.013260456951222, 0.970676301991974, 0.9499004973139868, 0.9996490003514221, 0.9854163324408398, 0.9677191358328554, 0.9686910875492996, 0.9277833651417833, 0.8722172019226948, 0.976977698325652, 0.9493596501598229, 0.9511626837228329, 0.9218130322806071, 0.9246208257005121, 0.9380099465918151, 0.9942062129988133, 0.9256394084711507, 0.9616855309489143, 0.9436940788304841, 0.9251309885097536, 0.9601824420134073, 0.9490699632679532, 0.8670046560688588, 0.8731750164098528, 0.8922900830586445, 0.8977560367402948, 0.938117919115061, 0.8814783172612011, 0.869768093421668, 0.9244434330988894, 0.927878141001627, 0.876186885663933, 0.9039045790276697, 0.8956149336348599, 0.8467942346048768, 0.8826157397324358, 0.8759638160553199, 0.8788258547502945, 0.8766572557468616, 0.8754941139574574, 0.8802527046410136, 0.8351707621992954, 0.8303654112416581, 0.8193515367067353, 0.8934486786027271, 0.8975731323726827, 0.8312418059274712, 0.8370504332231259, 0.8988012856767084, 0.8038115274802897, 0.8089826033021305, 0.8925576327624978, 0.7947208218785635, 0.8223216351806486, 0.8375627726058299, 0.8214821085778421, 0.7857783473203456, 0.7671167859959992, 0.8290649746563483, 0.8298724477857896, 0.816068818124013, 0.7959874685391196, 0.8167974523217547, 0.8058642006126933, 0.7866211384391417, 0.7977422967452746, 0.847628814022167, 0.7829414914156865, 0.8262508439260452, 0.7787764390806835, 0.7923671321529282, 0.7496175203791482, 0.7966683047453409, 0.7577847731124907, 0.755328348040925, 0.7467624339148675, 0.8133317672712971, 0.7310497484405645, 0.7792584403876047, 0.7365242512439512, 0.8062392689782456, 0.805226448324578, 0.7489014785374668, 0.7560703299502206, 0.7280825384542045, 0.7266509798539156, 0.7226947628040515, 0.7513759856159808, 0.8269935386816507, 0.7673181291379185, 0.7531549278306089, 0.7437800917060933, 0.7225792706299562, 0.7846357474772258, 0.7563662580622287, 0.7871411131825782, 0.6978553689306349, 0.7591215479362459, 0.7547098376409037, 0.7290407173672585, 0.7637413432095577, 0.7684042606936612, 0.7628439639025405, 0.7380894860817447, 0.75094586633741, 0.7167953309586005, 0.7819753258818039, 0.7397300058310713, 0.7365190183691845, 0.7174859087379996, 0.7283359623735518, 0.7307385980968182, 0.7195801382688976, 0.7003049296295563, 0.7669264789495018, 0.7237600120818879, 0.700949113339157, 0.7242844323623169, 0.6551025773723959, 0.7756330602093312, 0.7330651865542451, 0.7318896057516251, 0.7037579078187841, 0.6604514308453066, 0.7469438906468602, 0.6919582356502507, 0.6775002065361178, 0.6889221669964428, 0.680340881641377, 0.7363955299365509, 0.6762990703137594, 0.7300454529577775, 0.6774135494714063, 0.6777532830389792, 0.7127149529590184, 0.6329231957498942, 0.712200850735959, 0.7038575970174259, 0.7090384355523015, 0.7199098067976628, 0.6529981850057525, 0.7391052475563027, 0.6500100310429343, 0.6730329145366349, 0.6818805945619467, 0.7207373599230498, 0.7131957060678058, 0.6974888906901106, 0.6994698314395974, 0.6979490293690055, 0.7006130274438995, 0.7471143873524965, 0.713757019070505, 0.7014426204077433, 0.6940233776842435, 0.6946995333769324, 0.6918554802831258, 0.7046849233124323, 0.7065922169013019, 0.6817748761154117, 0.6413939034456927, 0.6962377113488227, 0.6637433414509711, 0.6956228930521057, 0.6973130923836591, 0.6946922544680385, 0.6393118867860378, 0.6830436977431451, 0.6794066618163501, 0.6469067239612197, 0.6771064918699806, 0.630916780984895, 0.6687723929429995, 0.6411913221449205, 0.6773527173380994, 0.6219936629346751, 0.6414227370348426, 0.6542382230542966, 0.7138881643192486, 0.6477021271500941, 0.6372044804695137, 0.7321912839621506, 0.6701060540407638, 0.6737914795595596, 0.6468676957404877, 0.6603384271507887]"
