,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(75, 1), (14, 1), (39, 1), (11, 1)]",
module__conv_type,regular,
module__dropout,0.3419078193004952,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.7068125065756714, 2.6655164132104456, 2.657706603967191, 2.6528031591960626, 2.647667691613529, 2.6455565556754737, 2.630471763528231, 2.6189101878213012, 2.609741415394626, 2.5764514376499883, 2.5628830702747716, 2.5490167331420195, 2.534070872709772, 2.483314021489618, 2.4728803903122607, 2.434101858542904, 2.397420072234285, 2.3437709108468314, 2.3133826847829075, 2.263812096791272, 2.260106902953176, 2.2298219140844924, 2.2138814380010583, 2.1950093142910574, 2.172619658094742, 2.1702804559692956, 2.157074630317835, 2.082844122312067, 2.0948938299992315, 2.0399332222052786, 2.0646270285212616, 2.0333280730867065, 1.9949438406712052, 2.0321565957110703, 1.9871572785014942, 1.9370278168229442, 1.9593486182384472, 1.9891293323074428, 1.9534587309381157, 1.9363318781536054, 1.9655114588999083, 1.892580878172389, 1.9557842021956824, 1.8561209490714565, 1.8762960594588456, 1.8662906932188297, 1.8852182918150224, 1.8653616161731943, 1.8099473166396918, 1.8265922710916191, 1.792534172248106, 1.8406958970114862, 1.7593298219969, 1.7709836873787888, 1.772474731816135, 1.8049407922039822, 1.6758849934044655, 1.7822014040621115, 1.7370363627636627, 1.760365510698232, 1.7160733130485306, 1.6833065897369752, 1.6811024863290833, 1.6725967454726702, 1.7077590477248588, 1.6929459710667292, 1.6501226603009589, 1.6695418797282786, 1.7132081844350027, 1.6254136252563889, 1.641644762041938, 1.6009105741117182, 1.6457935726562294, 1.6077754390824863, 1.5770569059915331, 1.6055424396984845, 1.6234044282911373, 1.5560069685376987, 1.5556895720258828, 1.6062268178203682, 1.5631286364776567, 1.499790117531814, 1.6034067607591425, 1.5628314535702732, 1.5834646403961623, 1.494475722771866, 1.5518409460065914, 1.4885610342025757, 1.5249652544733878, 1.4789403816962954, 1.4918877066501182, 1.5248466654392936, 1.4713432995371227, 1.4333104731602893, 1.5464132346133983, 1.450429860161863, 1.4837669017110684, 1.4327284226174304, 1.461697983787654, 1.4651471297252168, 1.4524083357802713, 1.4196810960999122, 1.4092814376195884, 1.4970590525572982, 1.3943401203348271, 1.431207139521866, 1.3891329501430156, 1.4529098715199313, 1.4013237423685678, 1.4093414870905578, 1.40316846281204, 1.334815536816609, 1.4067965649548806, 1.392383912644556, 1.388626702710685, 1.3942692461096402, 1.3483642348885192, 1.3483887188014672, 1.3065539607643737, 1.3820917459493423, 1.3272863925363836, 1.3297098301372583, 1.3011879518240892, 1.3433425375999912, 1.2880952327267496, 1.293640251682858, 1.28583691760367, 1.2533095040151543, 1.289093138852638, 1.2383453743290282, 1.3353367339428854, 1.2382429134857207, 1.2459511358767776, 1.373001206139169, 1.3533123868147379, 1.2694930807114566, 1.266305730478252, 1.2252725205591255, 1.2702366385583814, 1.3294756357433477, 1.2275333959856667, 1.2446961892236301, 1.2652873301070051, 1.1891488720294485, 1.2346378816103454, 1.2520058447633142, 1.2635155346556508, 1.2156947501814055, 1.2227766641753586, 1.17008275946708, 1.1727752835562415, 1.2217276030371578, 1.18739373059773, 1.2202489467855826, 1.1844265843034365, 1.1711581519753802, 1.1529998826338077, 1.1512887663171196, 1.1076457106917954, 1.2033737850831723, 1.196953091687945, 1.1776194247749703, 1.1871168383390887, 1.141915116606135, 1.1514166536184316, 1.1437900131774477, 1.0591388507687896, 1.1074709319747102, 1.1010881195398796, 1.1721091467790357, 1.1414842374974197, 1.1232586963688445, 1.1033953676095252, 1.1058629544683094, 1.1530910158983438, 1.1060191400929984, 1.0914072830936332, 1.1044287769351588, 1.1331947780894591, 1.1066390033865112, 1.0981538931375747, 1.0802513468827732, 1.0320899966706212, 1.0703765320823786, 1.0014740942302407, 1.083464107166929, 1.017877973365141, 1.096268840542886, 1.0573332765219416, 1.1131950214117967, 1.0540591375086603, 1.0849805992308204, 1.0081267096424928, 1.0095548296456618, 1.0364245270971384, 1.0409374008164942, 1.0116926053031576, 0.9988642722741128, 0.9906212332388664, 1.0201566339514367, 0.9662974522134452, 1.0553040689752007, 1.027404436248214, 1.0125157789500203, 1.0104622454225616, 1.0275385274235391, 1.0034053751318586, 0.9610987261468339, 0.9612617691166706, 0.9718864233133538, 0.9282309789285853, 0.9788587810444763, 1.0202768203211703, 1.0175741193842958, 1.0196144242373881, 0.951938709522005, 0.9893195864325882, 0.9934256721047741, 0.9905369117698266, 0.9833154092050723, 0.9887451916732274, 0.918297914212661, 1.0242057206311745, 0.9876282561617017, 0.9981965372147069, 1.0190305039788579, 0.9617199100360375, 0.9407866435399758, 0.9306363598788668, 0.913376345040135, 0.8764966318995133, 0.9542449538356645, 0.9326071088364539, 0.8990940639786816, 0.943030300968765, 0.918842885159207, 0.9127959292937747, 0.9459348651396757, 0.8640734638814404, 0.9250723145349996, 0.933016255454907, 0.8791563571704134, 0.8807705541547384, 0.9042380636305162, 0.9062484583106606, 0.924430102540164, 0.9250631287077279, 0.9006941780892557, 0.8789493449039477, 0.8995266840134365, 0.9124153523174355, 0.850620463332726, 0.8895159737207892, 0.8912995776611526, 0.8965888846023824, 0.8604426299642208, 0.9421014408289641, 0.8632884755286032, 0.8904839170105303, 0.8373041427169888, 0.8103013601408656, 0.8503466573211296, 0.8930198434915992, 0.8659650134971443, 0.8960621463667325, 0.8719551936150515, 0.8698869878793704, 0.8613292037350725, 0.8142701313975227, 0.893375336435463, 0.8612517115011941, 0.8013049741566927, 0.8916132407651943, 0.8341221938463675, 0.8858180683432461, 0.9006748338291803, 0.8147923628565666, 0.8051736073154343, 0.8481007638863352, 0.8557714658705975, 0.7966340765342675, 0.8055612732861568, 0.8386439381595755, 0.8693175190796177, 0.827114520334532, 0.8701361969070325, 0.8198758470426969, 0.8106995036214217, 0.8358853203786808, 0.8348549898710241, 0.90172840317817, 0.8061801985666314, 0.8123273710084719, 0.8290380544967669, 0.7638197060498741, 0.8307506903876928, 0.8416178263759705, 0.8069100569256001, 0.796799652213885, 0.8271444068721444, 0.7942905442088241, 0.8518478094212015, 0.8184358368020889, 0.8210562761295748, 0.7879203964702434, 0.8068936358746481, 0.8328430666960238, 0.8673802424899882, 0.8137951487526512, 0.7917654813196477, 0.8028708582204391, 0.7775672062643453, 0.8302621058940428, 0.7583511156801769, 0.7705632705488838, 0.769950091724102, 0.8064791327261718, 0.8048201002560634, 0.754530804448683, 0.7663304416518354, 0.7471631639157498, 0.8511106065251256, 0.8411093645077468, 0.7499482537600946, 0.7329733941105263, 0.7673495881711209, 0.7551467783813641, 0.7545350447254071, 0.7926613618767641, 0.7643896465524099, 0.8018579569656878, 0.7909369685537432, 0.7807572448161844, 0.7375095559497425, 0.7203149114582146, 0.7984478667564869, 0.7867963346755769, 0.7427282153814314, 0.7386981387684504, 0.7401740711049694, 0.8114025638410974, 0.776194403674077, 0.7710939564592455, 0.7200377672709904, 0.7609771351268133, 0.7846868954620416, 0.7286504225391282, 0.7935773709912617, 0.7214277619576661, 0.778358554472937, 0.8060647914109033, 0.7371536083985568, 0.7411016897586129, 0.7991753573940854, 0.6911605443945289, 0.6823771145047766, 0.7479262547612305, 0.7754611668389387, 0.7468183483494601, 0.7518828194570496, 0.7228929083776429, 0.7564978774518664, 0.7490985182986108, 0.7436394219334247, 0.7437444750911577, 0.7199052983574046, 0.7409340401643509, 0.7115771192788389, 0.7415740512332971, 0.7464016983437928, 0.7483348431669828, 0.7041939879634038, 0.7372399356298658, 0.733927748774656, 0.6898062654822004, 0.7601396405318245, 0.7069971416292566, 0.7237280092638656, 0.6812591532655813, 0.7122098079544633, 0.7264277473794829, 0.7127854584270767, 0.7116177763585522, 0.6708997199751071, 0.7182323362416551, 0.6848967040353836, 0.7021021076529157, 0.7382423925044103, 0.6907394219752799, 0.7203375816459949, 0.68427372380331, 0.6671166266238494, 0.7137726471903694, 0.7201755593268199, 0.7151552994625286, 0.7141709680506768, 0.7326503990359668, 0.7039996699947251, 0.7433385828059952, 0.6779128626290138, 0.7055386694379445, 0.6907430127678982, 0.6827941533461342, 0.6718014787893323, 0.701352305602752, 0.6558600729824374, 0.7050877734947021, 0.6723538751035384, 0.7351801805018919, 0.7604983062326507, 0.6413051818745772, 0.6866124714648528, 0.6764345590143507, 0.6734552041513628, 0.7031701116520586, 0.7372489396601026, 0.714381243657102, 0.6974970945609774, 0.7018164531099211, 0.664514822668474, 0.7400304327456279, 0.7181699081495246, 0.743030256325517, 0.7224937931520647, 0.6799360207919322, 0.6806930600736323, 0.7332930071521425, 0.6361956897552938, 0.7238877173280119, 0.6957867085302645, 0.6196170290923095, 0.694073871939772, 0.714221573068157, 0.6379831968246457, 0.6378952794859797, 0.7244948274361847, 0.6200549802146816, 0.6755235535348115, 0.6406348779066121, 0.6779302157268029, 0.6815643297639228, 0.6797366396410174]"
