,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, 22)]",
module__conv_type,regular,
module__dropout,0.3683482225972734,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[3.444411360609405, 2.9587772718637004, 2.792880941056884, 2.7021378137608694, 2.706016709416732, 2.656651437454664, 2.582409304764778, 2.5957456853552663, 2.541163490871837, 2.5516259449967063, 2.5199861140980873, 2.5260767319434185, 2.4145188515179425, 2.436051025197871, 2.4335662267664744, 2.3554687695048884, 2.348153283437705, 2.343179909740077, 2.32027117281263, 2.2615309583096694, 2.2534353028592062, 2.2501427964365632, 2.2694913452926797, 2.2407621066081513, 2.255268273844641, 2.1741856265458153, 2.197725349945788, 2.1607334751481617, 2.125658182138658, 2.0676714622481036, 2.124234611650748, 2.015047963934523, 2.1353065185069577, 2.0656572005516987, 2.0741887333533073, 2.0569727865977283, 2.1068172244869596, 2.1085608635416846, 2.0171376649179176, 1.9670239759248764, 1.9470881722774267, 2.0029509088187636, 1.9601541196531236, 1.9534913304909935, 1.9948592721784884, 1.8789877133144566, 1.9527781776101458, 1.8415681004409497, 1.9509658228329905, 1.8930225802569347, 1.8511039300878191, 1.9238067011745992, 1.9366995480567704, 1.841214548520335, 1.8906524775691396, 1.7936990624786686, 1.8295912433978567, 1.8216731023972028, 1.7665754331775991, 1.761562456410016, 1.8061481598366673, 1.8136413724980065, 1.7630426327234512, 1.7603800325467107, 1.7728596134066468, 1.810366327769488, 1.7573973724082528, 1.7735075539872551, 1.6669828739157082, 1.739584121139607, 1.7672923160815492, 1.6978106973719667, 1.6141423373639985, 1.6309611752586255, 1.6657616591889544, 1.666037267853826, 1.6141826877006553, 1.6141077781434927, 1.6423320127749697, 1.672744102496385, 1.6397669562017607, 1.597252977250056, 1.6006297443323805, 1.591060033661454, 1.6191506163218023, 1.5514971617899684, 1.6386168123553646, 1.6145078418803285, 1.6379167558598449, 1.5718577686012423, 1.5425521714740125, 1.5419893869422054, 1.5289539432617423, 1.5149094594913222, 1.5925119784844393, 1.4860799791034995, 1.5670772243624587, 1.5326419360828125, 1.5186270227560754, 1.605941868149626, 1.4165344190092701, 1.4689378326505969, 1.532848601965404, 1.540356812050299, 1.5286027275678398, 1.438817223983963, 1.4493911395977046, 1.4742375671920924, 1.4471116449192698, 1.4492302815195914, 1.4821881351847277, 1.446701025480944, 1.4785087396596004, 1.4372078797585466, 1.422547844422334, 1.4647964101438917, 1.4498816788253932, 1.376268818472531, 1.4713657317652624, 1.4318490768419767, 1.4089908116820686, 1.3473051553511413, 1.3870169573156046, 1.3353010276054624, 1.3582990995614546, 1.3968039113701938, 1.3372269372049723, 1.3578100226267356, 1.3962180059155784, 1.4027169696176363, 1.322785171209561, 1.3941687391398616, 1.3737569403717218, 1.3720934084680243, 1.3760347749546702, 1.3519142280414314, 1.294843206277137, 1.303021145624192, 1.345153931818752, 1.3123668310617, 1.3198201983335274, 1.2410499152939864, 1.3661837126912695, 1.2905255585937574, 1.2715011319366065, 1.2333201977699508, 1.3839427929181567, 1.3192801126157927, 1.2798220352327974, 1.288611444747712, 1.3429127971751973, 1.2511793774291802, 1.3037743258636887, 1.2381017840287225, 1.299445260477479, 1.2641424945734003, 1.2930677198698248, 1.3389866143264257, 1.2538379524853278, 1.1984494586651777, 1.217129328826853, 1.2319006988701624, 1.2865110839985103, 1.2482535533886672, 1.301337793885342, 1.2640913679005437, 1.2283745228498457, 1.3067584388295084, 1.2520767801420636, 1.3034621644639648, 1.2254036177340555, 1.1405676078979963, 1.1903299958345634, 1.2103197446686356, 1.2110846004770626, 1.143351398487293, 1.1832660682162375, 1.1943149628607095, 1.2160150840720727, 1.222296206737735, 1.1667000105222678, 1.1581353747695542, 1.1958616791262549, 1.1193037078401238, 1.1686332583771633, 1.2836046023823184, 1.2022632822265296, 1.1925578969275297, 1.1383804176952887, 1.145440264546722, 1.1867152844861337, 1.0926662452870315, 1.1613242705357085, 1.172047102761108, 1.1085479946751453, 1.142065734961953, 1.1174662816513032, 1.166313271836895, 1.1728740476208082, 1.076052341412993, 1.2042206233229285, 1.1095560314680546, 1.0885265543554927, 1.062851659716954, 1.0676300518781205, 1.104316502608739, 1.1491880212068788, 1.1097867828475614, 1.104108937149213, 1.1147666606223847, 1.066128571809084, 1.0903523452185575, 1.0667773332012973, 1.1617621126028066, 1.1001829613964642, 1.1214744850806713, 1.0736844207485554, 1.118498387075136, 1.0903375902579768, 1.0697260548336445, 1.0532943375760024, 1.104181961845732, 1.0605144124402808, 1.0561969656572534, 1.0358389136421784, 1.0935768454664596, 1.0039157666646024, 1.1456511167520738, 1.1688855983983792, 1.0522754562371504, 1.138304445293801, 1.0100230746709806, 1.0815932463291635, 1.0751287127137759, 1.072861908948456, 1.0899297414890725, 1.0254534156535886, 1.0680416483966289, 0.9788387734460876, 1.0439799862256753, 1.1281309367603012, 1.0825694882032157, 1.0572139525551194, 1.0246252772668099, 1.0570465926945039, 1.0841357314437485, 1.071221176595844, 1.0623231455611999, 1.018764762033971, 0.997958764075315, 1.005759897544134, 1.0812518201962014, 1.0138273750852231, 1.0176914667027632, 1.038667217370291, 1.0348949116279118, 1.0167099564435738, 1.041713756936691, 0.9747223906842876, 1.0219584144687743, 0.94732932962972, 1.033408466558025, 1.0183911769865108, 1.0115725172610095, 0.974621584429204, 1.058938004915478, 1.0467117227993985, 1.0549701805064262, 0.99597512149719, 1.006898529892133, 0.9168474222744051, 1.0273369864504194, 0.9548049085523442, 1.0337855326544216, 0.9918836446997061, 1.0001344925170914, 1.0581621166257702, 0.994310355034439, 1.0271832320527232, 0.9747384550826153, 1.0212595169078398, 0.9883076930069028, 1.0015092428999526, 0.9242839604415379, 0.9963441842788682, 0.937760057761419, 0.9667444015719548, 0.9542405557127613, 1.0013464104108103, 0.9132253263177954, 0.9881730044656815, 0.9518956853232783, 0.9969914086858622, 0.9821941955830755, 0.9409374755030073, 0.9372410044518655, 0.9496937948884129, 0.9773199987365605, 0.8990341891911996, 0.9615607594388167, 0.9838155354870639, 0.9796635778737367, 0.9758977844120793, 0.9947383115794133, 0.9446932020040517, 0.9369641647416886, 0.9471241125014106, 0.992651873132836, 0.9495535871808177, 0.9091826390485791, 0.9422106129602243, 0.9589766673851289, 0.956405887303155, 0.9132990360948418, 0.9032062543367858, 0.9089188574597282, 1.0089558718638196, 0.9448410869218388, 0.9313599349674522, 0.9535924924234568, 0.9529974305136372, 0.9646110605803445, 0.9193925186346309, 0.9526138808488617, 0.9191427606590903, 0.925119521471029, 0.9947670479022733, 0.9813350336957827, 0.9397473232004938, 0.9458130031565959, 0.9649577620398895, 0.9117570530347118, 0.9237846944972342, 0.9161614518365226, 0.927319012087509, 0.9205928364548118, 0.9226776509473138, 0.944628172820296, 0.9467095632869769, 0.9869195370862298, 0.9258153610670073, 0.9011408525435711, 0.887041434717362, 0.9255965513834251, 0.8857890138038658, 0.8963257388728989, 0.9107147817776913, 0.8730653298371566, 0.9442624115565285, 0.9418396079505832, 0.9017261424468502, 0.9080422933108538, 0.9267507588438855, 0.9322128308519247, 0.901793273397084, 0.9150211938421122, 0.8995836493599518, 0.9014208075286564, 0.8916594106148251, 0.8454799181687591, 0.9144958822743267, 0.8903705044591278, 0.8842333504738317, 0.9095433711202473, 0.8850924116241117, 0.8648200191707996, 0.8916703255504685, 0.8795049406796034, 0.9003436884935139, 0.8808751589868709, 0.8943897347477793, 0.8411327040574089, 0.8583979052173276, 0.8737521758437501, 0.915076702890543, 0.9071890290134565, 0.898909500863715, 0.8610518607414033, 0.878012920481523, 0.8877830966030668, 0.8802394782326564, 0.856311300434208, 0.9418837303605874, 0.8992663183042473, 0.9379154035859204, 0.8669089351397965, 0.9519716278077089, 0.8628502024034678, 0.8502970797953637, 0.8211309626425999, 0.8457275759267394, 0.8308533531639642, 0.9320247218055835, 0.8443004415514839, 0.8480641696749109, 0.9055382348346067, 0.8800377036598122, 0.806286294375393]"
