,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, 22), (110, 22), (132, 22), (88, 22)]",
module__conv_type,regular,
module__dropout,0.427196564155231,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[2.7412906252959237, 2.6928817273563097, 2.6594029617952084, 2.665901141630215, 2.656514543656321, 2.6546341280620527, 2.642307673198197, 2.647183139468754, 2.6534198698111746, 2.6386009999716706, 2.6386143062066525, 2.629385358674579, 2.622416751676161, 2.6221324380942557, 2.596839047946875, 2.5612366178841173, 2.514249967083091, 2.4715268242462423, 2.4050757517828405, 2.3387798117948795, 2.3133035988848984, 2.2593489647829497, 2.2448683062692005, 2.201188407114082, 2.181326337682157, 2.2084012460662725, 2.134710983316754, 2.1502236812819184, 2.0558702869984367, 2.062021503549453, 2.1066266423354825, 2.0502473756140303, 2.0231971386192624, 1.9881991126195413, 2.025254563945664, 2.0201480916420693, 1.9659992720325825, 1.9635647952958182, 2.0032926948169196, 1.898898137774573, 1.9445260966248645, 1.9200272097739035, 1.8617508959839044, 1.8480768017865237, 1.8412333317280274, 1.8570007458687747, 1.7900604559207216, 1.7968841720017479, 1.8470515488889838, 1.883574171635368, 1.6923216271561081, 1.746871385124581, 1.76347663427799, 1.7150545563114963, 1.7158445073963933, 1.7558832206441533, 1.749707115740588, 1.7006894169918496, 1.695963685390924, 1.6884910408640506, 1.6271454006347437, 1.6801364764901052, 1.7151563335084594, 1.672175942073084, 1.669153374932613, 1.6157705071341888, 1.6429834311919447, 1.549556611591629, 1.5896598565337519, 1.5902154266662156, 1.5494977715384857, 1.6186059240656936, 1.5843639124805131, 1.5362686774728387, 1.5644772680363366, 1.5645517650077387, 1.454652803350344, 1.510026711816393, 1.4680062145769195, 1.506222136784793, 1.493807123760631, 1.4843116287891398, 1.5074229672967068, 1.4695178697152822, 1.4465845890407727, 1.4012317475042628, 1.4010743516586055, 1.3893417020160723, 1.4671513190971646, 1.4389401659355128, 1.4300591129884912, 1.4401929168545133, 1.3982846011785042, 1.3926473936286536, 1.4413827236623462, 1.341570195839655, 1.3707315782954534, 1.3867388902889983, 1.3864271708471025, 1.3791582032507492, 1.394476592368639, 1.3033081579942676, 1.3071396662938812, 1.3501718093616901, 1.333997906114874, 1.3074783603082607, 1.3520938172377108, 1.329030681620204, 1.315203031114481, 1.2891949649265573, 1.2892452399241914, 1.3587132505319575, 1.3803740702533631, 1.339090140652955, 1.2692540163484414, 1.3473345030948907, 1.2808170036356306, 1.226556627307521, 1.3210350349617188, 1.3144459502988417, 1.2858792861799877, 1.263413288997158, 1.2677635101312852, 1.2642951610572528, 1.2695189102896138, 1.22632989135353, 1.2525673805806818, 1.2139346834784868, 1.262291097663938, 1.1803808076319726, 1.2529402898984878, 1.1502346742371163, 1.1822614560801898, 1.2340701969342236, 1.2427071464876354, 1.3128326508262274, 1.096717390679074, 1.1984447883917118, 1.1691694507470374, 1.197463544546353, 1.1648676194056968, 1.1852169613980468, 1.1361573555930746, 1.1750290029546868, 1.1902119224753027, 1.1943470072700384, 1.170858941362728, 1.196828664324396, 1.1413966941076248, 1.1809639338694362, 1.105213434737502, 1.1455945187858714, 1.1677900664042233, 1.175523686569625, 1.1059029970866654, 1.0982399390682334, 1.1855088440240633, 1.1238030373074896, 1.1648436307448167, 1.1259088635559376, 1.1415073470041313, 1.0749352778002432, 1.0797258782432673, 1.1105255434671426, 1.1616416767999687, 1.0814092374972362, 1.0934332890850174, 1.0358237628184108, 1.1236509644606574, 1.125005526882278, 1.0661913212155698, 1.0889238920546818, 1.0810428117764925, 1.0717763975334351, 1.0131260149173718, 1.108096980899429, 1.0873895779151659, 1.0364927287510202, 1.1672464508179636, 1.0998138445747714, 1.0788097773984262, 1.0446046547205892, 1.0059629081532402, 1.0345757671338762, 1.0318093250529827, 1.007950952583144, 1.0170146316375952, 1.0994499490970138, 1.0782826722414018, 1.075829916555682, 1.0655504111720462, 1.0238577889868339, 1.0590273857805108, 1.055561929051984, 1.0371086992129783, 1.0256760560972857, 1.0264313885865015, 1.0298098412927696, 1.0366690069350977, 1.056461759894025, 1.009868851639653, 1.025652532283794, 1.0183096325833483, 0.9874996834356585, 0.970199527937822, 1.072226369231796, 1.0010653710686552, 1.0248576457163139, 1.0354892060203662, 0.9864139288405711, 0.9749969182046591, 0.9809865820166924, 1.0502512841642304, 0.996420393664752, 1.0499111884941381, 0.9435958191680724, 0.9473685258506467, 1.0002451606159375, 0.9359288574756626, 0.9763307884636696, 1.0489860138603997, 0.9971970272133049, 0.953988058791927, 0.9803285988852655, 0.9112266375538933, 0.9673356153393617, 0.9371529856590954, 0.9839143111685128, 0.9587514265095304, 0.9503717535785807, 0.9697750429905184, 1.0549824747245282, 0.9944774878495467, 1.007053069705798, 0.9555453636591198, 0.9604316729553855, 0.9573469388875052, 0.9775389666392094, 0.9645906557132695, 0.927542133785648, 0.9024800495302826, 0.9344259236613871, 0.9642615785268319, 0.9417814940529677, 0.9533835361506413, 1.007550545933157, 0.9343555252407467, 0.9071456873153011, 0.8941147001576722, 0.9192800424899816, 0.88764787873359, 0.9109413487275595, 0.9446864475758748, 0.9173774297014811, 0.930353820668148, 0.8893031175028716, 0.9565950283302035, 0.8977312047224532, 1.0000626950222673, 0.8988449188008459, 0.9364871129149767, 0.9147854385694939, 0.9129663549213024, 0.8810023827204002, 0.9051997774604196, 0.9401319613814698, 0.9437969604057114, 0.8675852464700227, 0.9245353128269845, 0.9281675428926544, 0.9461505124497803, 0.9136758537907458, 0.873974760354311, 0.9656911909408129, 0.801064824403996, 0.9118012166344511, 0.9185392102217651, 0.865894408152583, 0.9197711294034677, 0.9233372057711883, 0.8820262460093641, 0.9412359497774324, 0.8596927626300478, 0.9056091712459678, 0.8574775636941911, 0.8662691140427282, 0.962303787039609, 0.8198272172824136, 0.9176364211765359, 0.8937592063532986, 0.8278445061636843, 0.9155249238817363, 0.9603963342277446, 0.8579522461358806, 0.8985176836216645, 0.8681810608956536, 0.9032724830711886, 0.8598903589689239, 0.8797236100427226, 0.8966894249025736, 0.8671553160733506, 0.923400026083681, 0.9274108140828864, 0.8885910841452604, 0.8893905966986362, 0.9335954196184616, 0.8734472098547869, 0.8495762106084961, 0.8780709532043817, 0.85053321079524, 0.9054281047838485, 0.8137411834874672, 0.8759897092538343, 0.8172558820282071, 0.8729838872896696, 0.8521078540455045, 0.9300243260197277, 0.9003502997902291, 0.8418491486750392, 0.8734397848026471, 0.8772786029608234, 0.8992872143503102, 0.8810728783212796, 0.9324018811238741, 0.848593941035468, 0.8775542103062466, 0.8424969361996398, 0.8929177536427458, 0.8496927876559671, 0.88244038493273, 0.8932991567658506, 0.8950613275299403, 0.9258259659896572, 0.8412011844304115, 0.8391536718039012, 0.8664717707528417, 0.8673148673812969, 0.8848175362283158, 0.825987844225073, 0.8445034448175733, 0.8500961137001507, 0.8289814884554778, 0.8472021329965124, 0.8029799873262099, 0.8226859019970642, 0.831327650326737]"
