,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(44, 22), (110, 22), (132, 22), (88, 22)]",
module__conv_type,regular,
module__dropout,0.427196564155231,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[2.737707030899371, 2.6613079283074534, 2.667926421638173, 2.6607738206659635, 2.6557922360986557, 2.6462076921894413, 2.64572057985594, 2.6452514186745315, 2.635457080413334, 2.64719695879704, 2.622501041937379, 2.6195206011110366, 2.6114468739741805, 2.5990955210053315, 2.5867655208411415, 2.5342417096036116, 2.493755629248523, 2.4160192591049445, 2.4066452636984934, 2.392098180598313, 2.270033493193442, 2.2425020224091177, 2.2240900512609034, 2.213086721757149, 2.1500089614866327, 2.1626876491669624, 2.112379703071969, 2.1224652550562397, 2.0933372836714184, 2.043852192834665, 2.114015089536195, 2.0419286545706665, 2.02720940147488, 2.0125021778470167, 1.960435285719687, 1.9841388263188382, 1.9890382735056873, 1.913535466207921, 1.9339409374754744, 1.8718968044690378, 1.9140631475623004, 1.830848614221817, 1.8439563209902678, 1.8600298719295982, 1.8781912345170286, 1.8722228004567547, 1.8798621678375302, 1.8073365440497156, 1.7884200725335129, 1.8044969115381178, 1.8225380099657296, 1.7786486549258118, 1.758514513180047, 1.7637461159984233, 1.6920449227754375, 1.7801780880816978, 1.7242644435517254, 1.79465421951081, 1.6811757592539929, 1.6840615621315274, 1.670580774344884, 1.7025271828525679, 1.702400391439157, 1.6952158535066078, 1.6830746551565072, 1.6676787961779935, 1.7057181315656116, 1.6327970288371214, 1.635678261145591, 1.6279370186992055, 1.6466179433295771, 1.5548823541810124, 1.5813856152414243, 1.6030657834107194, 1.6004611377651814, 1.5293987444436126, 1.6004584252088545, 1.5797801804840852, 1.6019419615261823, 1.5683725908240869, 1.5330384810230155, 1.499307410549498, 1.5353539747269367, 1.503326954465284, 1.5931446122021717, 1.5054808388086784, 1.516645808995516, 1.4878128827822907, 1.5407650567684412, 1.4319656044388185, 1.4896174530436834, 1.4580538571167727, 1.4264240580412835, 1.4073463847019905, 1.419706103661751, 1.4695477867723086, 1.3704712379426194, 1.459475229403741, 1.3859590729689575, 1.4235049688093242, 1.3835755507457246, 1.4287186956267959, 1.3155784089480373, 1.3693985613179505, 1.3809147304474332, 1.3133038114881836, 1.3747561355412752, 1.3544531028585094, 1.387244296945897, 1.3199386015548742, 1.3578930701970824, 1.3545230850792482, 1.3641681174341593, 1.2592068725875987, 1.3418085991590498, 1.270340023589203, 1.216735120514933, 1.2937827788372243, 1.331787232600002, 1.287441386180617, 1.3543885854486093, 1.295936404052437, 1.307386657615713, 1.2481523459639197, 1.273703815273876, 1.3080521556938693, 1.241246963602861, 1.2830397686898651, 1.2929940801956425, 1.2359380613047992, 1.2395519095619099, 1.2308607215027723, 1.261554523083427, 1.2652317129498611, 1.2647851357331519, 1.1961215348973426, 1.2164888262633984, 1.187831303726835, 1.249588669436384, 1.1394685635897148, 1.2202358390415253, 1.2223875008602345, 1.188069041814795, 1.2350220704904764, 1.2085045278359194, 1.1733385294647143, 1.1679156087589906, 1.2109591797983796, 1.2243425322336228, 1.1571231606605537, 1.1503868572292015, 1.1595544072730364, 1.129716093776545, 1.1849147185783644, 1.1657143664887826, 1.157450975192293, 1.1174717130169947, 1.177315466442971, 1.2099792587860372, 1.1032404639149538, 1.1160142213479043, 1.15472249232082, 1.116272368261284, 1.1705324631453249, 1.1093071770277931, 1.1122519119756513, 1.1386674977588012, 1.0784597006179142, 1.0772972073086875, 1.1487227776970739, 1.109841737928473, 1.0915874652385253, 1.1353668982415845, 1.0238480897794215, 1.1508926674078244, 1.0747223700091055, 1.0589878241871273, 1.0857076327656185, 1.0502600212069633, 1.0568032213652558, 1.0767705249488067, 1.0780587142424818, 1.0607080666117077, 1.0659439666438721, 1.1034018187080012, 1.059670337526929, 1.041267341610557, 1.037180368721313, 1.0458461789699331, 1.0560522250422386, 1.0259732039532372, 1.0368619517022537, 1.0674470906881786, 1.0438045342457305, 1.1012576399684755, 1.0659888052274908, 0.999245107403389, 1.0091371844317387, 1.045884670089138, 1.0699397244054154, 1.0056663796348682, 1.0472080313436565, 0.989864146284924, 1.023877423697647, 1.0572045947406243, 1.0167985955491676, 0.9854883060533342, 1.0310165777702074, 1.0321903763423181, 1.027823175915855, 1.0643238308799163, 0.9585190559374357, 0.9952273108961492, 0.9925315684143228, 1.0172674239427568, 1.021652050725076, 1.051247462960134, 0.9714876997344648, 1.036689744073686, 1.0102718036489147, 1.0239992039609804, 0.9918388731211166, 1.0746980693847428, 1.0046052660818163, 0.9468147917018703, 1.012939237022308, 0.9942713451569073, 0.9653051023419025, 0.960778322784343, 1.0549214907972944, 0.9992402126229188, 0.9663659281404805, 0.9420223728295584, 1.0393267491325033, 1.0169095213420123, 0.9749384967608448, 0.9648468673974993, 0.9888578366498975, 0.9769354814858937, 0.8983109977752458, 1.003710281688279, 0.9421847569931001, 0.9380383676812555, 0.9567818977548253, 0.9945148192883915, 0.9940530903300376, 0.9312473242390717, 1.0130753665158563, 0.9554652776479492, 0.9899323451851743, 0.9739099621658032, 0.9635997535633972, 0.9183746984764518, 0.9121181722210507, 0.9065779502054495, 0.9489177920935358, 0.94827505943291, 0.9152962314153199, 0.9230134326523606, 0.9301221379302119, 0.9625549783376229, 0.9257469195603636, 0.8849254755358839, 0.951419707240682, 0.9081466188788758, 0.9028833728208349, 0.920314453506378, 1.0090477290465583, 0.9500435573533823, 0.9430263874276081, 0.9217306590057315, 0.9277196922361908, 0.9316773913420658, 0.9409862698788134, 0.9167335907121021, 0.8989941008510902, 0.9201681928868702, 0.9402739169278663, 0.8740714005946654, 0.8995968317962588, 0.9288959056856084, 0.8864942304897584, 0.9301633842870292, 0.8685098856658862, 0.954389079415649, 0.9205407905280303, 0.9107388903362689, 0.8453878333524973, 0.9356719700044113, 0.9119433805963187, 0.8883459956974107, 0.9190954326780171, 0.949161893594024, 0.8982789853195139, 0.8970040113909871, 0.9068925694506024, 0.8949312926256622, 0.9081521057761324, 0.8867210339077168, 0.9736534384607236, 0.909495716145454, 0.9326081603507335, 0.8918451223382592, 0.9320073749608323, 0.8666341558342604, 0.9254165021012447, 0.9148468647127087, 0.9224408150178177, 0.9113102591990048, 0.8846553549729825, 0.9141347089332382, 0.898305097001464, 0.8805365381158236, 0.9270847446076336, 0.8761692436643239, 0.8641177497883045, 0.9287111336675484, 0.8841948077240394, 0.8907052778761702, 0.9193579470227841, 0.8656153420167433, 0.9084358693201802, 0.8868614068618752, 0.9242977354822535, 0.8054646717687429, 0.8513919646861579, 0.9089215475854332, 0.8697827958624678, 0.9024545291619764, 0.9154735435305936, 0.8814091933129268, 0.8596878351788892, 0.9405164595861867, 0.8655869321139301, 0.8678728798700136, 0.8885066688519699, 0.8869146379401066, 0.8716303514562281, 0.9128773503858844, 0.8716373375336406, 0.9156566581781147, 0.9156817019960992, 0.9033614837629963, 0.8664870980384834, 0.9042851340323257, 0.8586773521287494, 0.8796205104716818, 0.8617603489707822, 0.851615499601098, 0.8205651194000612, 0.8337564110985389, 0.8454624081713518]"
