,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(77, 11), (33, 11), (55, 11), (22, 11)]",
module__conv_type,temporal,
module__dropout,0.4237524006405488,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.7603452825225006, 2.684367577540863, 2.668411151621638, 2.6691634402582576, 2.666863075004849, 2.6836585741529566, 2.6450135884546566, 2.668155451252325, 2.6721254480470247, 2.6673544499596455, 2.651752457696733, 2.6534076407049803, 2.656660771805926, 2.649623002308395, 2.653483241423606, 2.652138956930915, 2.655729287857041, 2.6504090509240275, 2.6434174240266506, 2.6431364999354403, 2.647435224320134, 2.6276742354164453, 2.6379930901917503, 2.6332889032318, 2.636526413211694, 2.6276462114809567, 2.6161199538494326, 2.616634939586577, 2.607025777065949, 2.600063920365261, 2.6036818369405563, 2.565170547845159, 2.569855962841412, 2.5804536884168345, 2.5426029709236797, 2.5458957490379475, 2.5139110223735264, 2.490310744670174, 2.4968173779238865, 2.4796778315873644, 2.4577883662112754, 2.500319459096415, 2.4297258053064574, 2.424694124383348, 2.4379984687680345, 2.438866425524318, 2.4400276020240965, 2.390553339268865, 2.351632943855557, 2.362275211023986, 2.369236920979071, 2.3309046379985205, 2.3432373486538136, 2.346514028580402, 2.263082377834889, 2.2897425588216773, 2.2698879490917525, 2.2160007047240153, 2.2665357885737047, 2.261152162014922, 2.1759883405154894, 2.2166825744024945, 2.174157402742586, 2.1529021543075078, 2.130974558824754, 2.1930688983322453, 2.1012011816916956, 2.131518855705298, 2.0915546839459798, 2.0902192142861065, 2.09908682159556, 2.0892611300291293, 2.074582854524269, 2.0263385238041662, 2.0228262101376253, 2.0118948183344236, 1.995830994024084, 2.0188121996439916, 2.000432430148928, 1.9898138002665486, 1.9419014935773422, 1.965113536340899, 1.960680998094502, 1.9515499906888711, 1.9775983318901613, 1.963816742236162, 1.8853701876263071, 1.9020304051124786, 1.9480036196511337, 1.9168249383583105, 1.8788063526153564, 1.853978011330466, 1.8856835392831723, 1.842703271990676, 1.8422536124852669, 1.8518606941784885, 1.9015760783167042, 1.8621356040956425, 1.8066107001410183, 1.8363034257071884, 1.7653384136396377, 1.6989390793847166, 1.8209553425764096, 1.788386444269865, 1.8244606519227309, 1.7479058114006842, 1.7706907120200737, 1.764676860482562, 1.7454536954753093, 1.7273519619711324, 1.7396091537135971, 1.7145273795600575, 1.6707836079758103, 1.684535874554007, 1.7625251669970927, 1.7382839046153342, 1.7138366536295564, 1.734519493247134, 1.6641522395828805, 1.660630660922167, 1.6447921216889456, 1.7036048879522447, 1.677560776443408, 1.6273708688857123, 1.6023665639043887, 1.6346751436576807, 1.6058075722877054, 1.6909450162937139, 1.6576712178541446, 1.6291629508553616, 1.625498171720055, 1.6110585160388524, 1.6204237964316213, 1.635217911928634, 1.664035406103492, 1.5892774093828026, 1.6096453121697478, 1.5657656799725779, 1.5890805091389792, 1.5752042534261856, 1.5239713868920453, 1.5734066103259685, 1.576786019230715, 1.5737225720237606, 1.5075936230245521, 1.532412115373327, 1.5714415314108048, 1.5623650541663514, 1.536454223921026, 1.5033714182682056, 1.5444312777165843, 1.4945598991015878, 1.50539927923186, 1.4546235036230408, 1.463003923390437, 1.4884597624116958, 1.450227159164179, 1.4332701301666495, 1.5184244176765493, 1.4742510095023558, 1.503360316659305, 1.4156397505375602, 1.4929304147019078, 1.4629536706513229, 1.4219011795761725, 1.4772171576052933, 1.4207122564545265, 1.4523460351009572, 1.4245166597283725, 1.3673740232989005, 1.3714828860656474, 1.378036087699758, 1.4381035098212631, 1.3387497064583112, 1.4657150555735488, 1.3723715577019993, 1.4081652677323064, 1.4646192573376637, 1.3770271594760737, 1.4526133011807836, 1.3324764652591812, 1.356829361575974, 1.3752051533358502, 1.3831064900718593, 1.334335922965416, 1.4036469900688378, 1.399850227490885, 1.353770982656947, 1.3570646412448315, 1.3583263138145982, 1.3264571077210956, 1.4107113912543847, 1.3450759751390562, 1.3097183823700245, 1.3280596801934046, 1.331656055684498, 1.3729322337553522, 1.284991315973849, 1.3251011957332879, 1.3376399907386567, 1.3569450077813217, 1.303478189278842, 1.2950089385121688, 1.3116171123662514, 1.3351474951619249, 1.2390947055082349, 1.304686827540283, 1.3643787339745632, 1.3191779816345715, 1.3322798258071915, 1.323105718334554, 1.2911774217221919, 1.3001910425127412, 1.2397210920969952, 1.2878364895948202, 1.291419539460778, 1.2956230725888682, 1.2886067507241756, 1.3329533386735302, 1.3052306252104142, 1.2738386713850371, 1.2072211259597763, 1.260063848550556, 1.3233936887388624, 1.2612953700046337, 1.2468287340142155, 1.1993059681744618, 1.2257194001589748, 1.2242347072017548, 1.2725723132820974, 1.3107889479347097, 1.2346517740245961, 1.2703091236578947, 1.2179141847185497, 1.2473629552429977, 1.233518360266901, 1.2317840334770196, 1.2247952412136252, 1.236543594700884, 1.217320401583645, 1.2268633643977336, 1.234687320938239, 1.198876523191362, 1.2319775568509583, 1.2342548638840383, 1.2718035635521368, 1.1650922454470505, 1.23522478582999, 1.1377982804704103, 1.203854044775646, 1.2084130831242066, 1.193133588704613, 1.1318757575905243, 1.1917289365817998, 1.1746500365658374, 1.1213906108472529, 1.2170679202093542, 1.208320866248376, 1.2087783283976206, 1.1986067570437595, 1.1358870870224895, 1.2228322123196174, 1.1901131128324007, 1.1282861745621404, 1.1695922034881343, 1.1970529256243334, 1.136396769609901, 1.1923637981020108, 1.138429044587206, 1.1401629987189814, 1.1627201225691053, 1.1299209252243667, 1.1885323012758608, 1.1975802371316053, 1.1184869121197214, 1.2035554787421938, 1.1382786656252115, 1.1458066647963758, 1.1800525042733054, 1.1060518101503116, 1.126264997063289, 1.0759077728425688, 1.1828763417261396, 1.1006768143326187, 1.1401949168628402, 1.1206501814123526, 1.1204483032914971, 1.1837196549162254, 1.0814431299660732, 1.063202162966118, 1.0906289463093697, 1.0782043383142144, 1.1163676959947397, 1.120000069880279, 1.0880926833689728, 1.1202108102193582, 1.1318583859057239, 1.182856795303631, 1.1686174661293984, 1.1383920764555946, 1.1445960922236622, 1.1082669356559995, 1.1299746703137792, 1.0654958466478446, 1.0237677026758754, 1.061397629477177, 1.076758491637273, 1.0366184342010762, 1.101138472384966, 1.0682320139291082, 1.039166924842168, 1.0770034991398354, 1.0972112973684067, 1.0680165156592993, 1.0753609220837033, 1.0906530841252802, 1.0586980449338734, 1.089920786737363, 1.0693422238682186, 1.0880730356931456, 1.0712149700255664, 1.071006754823782, 1.0356821276111254, 1.0241794969969007, 1.0194389871155791, 1.036037883010475, 1.0614481701428669, 0.9645148482141412, 1.1030462809889447, 1.0599864606563578, 1.0250662573836422, 0.9874446108091095, 1.0943442207328165, 1.0116653351168774, 1.099809623544783, 1.0266106774648642, 1.0805883538963934, 1.0520307067727905, 1.0059988868706953, 1.0544731356526247, 1.003221050263369, 1.0651862001740324, 1.0474010778230698, 1.0113192381367762, 1.0437982958939582, 1.0528158599993034, 1.0236478997493044, 1.0124860659485488, 1.0383242793216283, 1.0468623266412846, 1.0191882981831806, 1.0376615422178164, 1.0039871407599261, 1.0317912203859434, 1.0617542116830163, 1.0457042376506318, 1.0028148682445603, 1.0846073158207252, 1.090934778774324, 0.997066789859757, 1.0148903266871858, 1.0232681465676705, 1.0576468329801367, 1.0141517246308753, 0.9891846256260692, 1.0018223900423242, 1.0130784162772861, 0.9825607570922639, 0.9819863941717653, 0.9722962997875269, 1.025497078207161, 1.0003878298691538, 1.011539593697512, 1.0318506088706596, 1.031030526347064, 0.9970203057519511, 0.9456577815610245, 1.034233175497771, 0.9965720969226294, 1.004034407902957, 0.9611120240061873, 0.995258556006618, 1.0135839276295424, 0.9758787170640544, 0.9513193987331445, 0.9622921626423275, 0.9929297844645378, 0.9611494963391684, 0.9571537032967238, 0.9561793796137277, 1.0047734271917812, 0.9656739713367759]"
