,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__kernel_size,5,
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.7455493751518527, 2.665695969539341, 2.6625767006809773, 2.6587709195352014, 2.658215384492525, 2.6522669773800067, 2.645671707586976, 2.632590247027447, 2.6468191013630187, 2.6367891317158074, 2.64340663094052, 2.6345543108004827, 2.6328857386043305, 2.6339822913410575, 2.617070551322834, 2.603555202484131, 2.604098370998581, 2.5807337310732215, 2.550038745178193, 2.5357856957209592, 2.4626143378329415, 2.418211857018443, 2.38163956649501, 2.4003221667111494, 2.38398878606528, 2.3110847202109923, 2.2682483729140146, 2.243542028989406, 2.2272198117537307, 2.1942002405780356, 2.139586794123714, 2.151290168881646, 2.136889114085879, 2.12342835621108, 2.0898575355551836, 2.0538555119538353, 2.0468790740176663, 2.044496034381477, 1.9948183500238466, 2.0266978756770464, 1.965808231476874, 1.9607902769867855, 1.9141147116016102, 1.9317102730848426, 1.8474067631025075, 1.8628595277293798, 1.8299340602290424, 1.7652804249743277, 1.8299299032931613, 1.837816099440661, 1.8854090963025543, 1.8777314599079433, 1.7673843612101265, 1.7696436367972048, 1.8035490726459922, 1.6972451391477346, 1.7065470873275934, 1.684833423710053, 1.6609917314066363, 1.6948816835995124, 1.6440846673096305, 1.6062677563500083, 1.6602672602629616, 1.5941443845256444, 1.606620223076587, 1.5869582629617238, 1.5860098136413074, 1.582580089109711, 1.5618286778242372, 1.5649801321571732, 1.5076434311379816, 1.5440621162425576, 1.5354691433768741, 1.5046547720197998, 1.5017996610703954, 1.4720561995901353, 1.4959970225718209, 1.4269653668982445, 1.4774553209600652, 1.4372102940932405, 1.4353904919357887, 1.3962485747759972, 1.3724995436925649, 1.4274169009085564, 1.4553313891552317, 1.391466908601897, 1.4490693885696646, 1.3595738204228396, 1.2676217934988827, 1.4033919332803788, 1.385159950437803, 1.3502328097246057, 1.3774964950677286, 1.3071164889602074, 1.3248510323967317, 1.4344279911936133, 1.3700742133550332, 1.3182432578018866, 1.2829823185024005, 1.2695480608067302, 1.2508638013075313, 1.3502634414588326, 1.2930188428230138, 1.2991624712254959, 1.2434076181036888, 1.2550036547730654, 1.2817723931375036, 1.253885680684005, 1.2143886278819487, 1.1616528217962483, 1.1868534746197608, 1.2752310412008179, 1.2435003199788646, 1.2776885247414282, 1.2526513782539808, 1.2356825919969003, 1.2423186859184148, 1.1888206602291336, 1.148620934155635, 1.1284110488689474, 1.1405252986560668, 1.1604757334800124, 1.156349701803314, 1.0880685553155653, 1.1118902560603412, 1.13507878114263, 1.0975332652902328, 1.1364325570922367, 1.1995970912292053, 1.2079643803524833, 1.1802852238763504, 1.1236556056377285, 1.1306069269345675, 1.1257894152850774, 1.111008529947902, 1.1076395111965995, 1.1756134329503671, 1.1372773824169915, 1.105404249850036, 1.0475002337742403, 1.0541934727014604, 1.0006683799572762, 1.0460076883349116, 1.1490450906845415, 1.0804342982396915, 1.0859776696258427, 1.031369232717966, 1.0913728180418585, 1.1483386961710935, 1.0570433131761863, 1.0391528283699858, 1.036693332741945, 1.010223724594006, 1.0724988008969552, 1.0651033175014577, 1.056801514703644, 1.0145929493656047, 1.0355310062222858, 1.0305079056348414, 1.00483081336196, 1.0535856692088132, 1.1391181143033022, 1.0056654685724218, 1.1279951048035153, 1.0259505036019636, 1.036473203716021, 0.9919087815606296, 1.0284225542765821, 1.00758389873082, 0.9526120540264255, 1.0798472898773606, 1.0190688147710238, 1.0136568974667661, 0.9998425837311901, 0.9930433531027998, 1.0191002580586657, 0.9705003856004778, 1.0759908126268773, 0.9822989559816717, 0.973272902313225, 1.0815384724466328, 0.9615911868955359, 0.9606575885489727, 0.9593906166006835, 0.9760533586173159, 0.9829947188180765, 0.954985184706245, 1.0144440993408248, 0.9281099827992434, 0.9795972423516717, 0.9873662481303389, 0.9704121687738422, 0.9649401636711664, 0.9224559248986731, 0.9536900224024161, 0.9628927165602903, 0.9590067484475284, 0.9804593843761437, 0.9561228562641695, 0.9954710580939732, 1.0210002622852437, 0.985927214397401, 0.8950921236205422, 0.9296302080498955, 0.9669284890612196, 0.9311968901253849, 1.0370946547199535, 0.9782499302329356, 0.9344389609748458]"
