,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__kernel_size,4,
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.764203684867462, 2.678220627165484, 2.6569597123904956, 2.650404557557005, 2.652728741338947, 2.652537363342697, 2.6429772606704507, 2.6480268862435814, 2.643261901216011, 2.633942032595361, 2.6436311674944926, 2.63290226987791, 2.632440173327349, 2.637163144774979, 2.6251527959900782, 2.6099575797027708, 2.5787223487920157, 2.594027691493834, 2.584819486375489, 2.560950680275184, 2.557278722696911, 2.5315369755776174, 2.5108130667250967, 2.4997173311163694, 2.4777348188536243, 2.405136589829403, 2.3874744960108703, 2.3987975823396894, 2.344849587405578, 2.3611534431949974, 2.3359746243912363, 2.275793251274638, 2.2608686527075794, 2.23350811877462, 2.256153935871602, 2.1990493643949947, 2.192689109629519, 2.182684566473915, 2.1404606184288717, 2.130568346995609, 2.1222035292256085, 2.058022325897952, 2.052408456802368, 2.0118160856482152, 2.0152999054719487, 1.9243072512521908, 1.9944955891497103, 1.942002238680632, 1.942875144339251, 1.9650950608685296, 1.920165339186931, 1.864185458662882, 1.824185126549017, 1.8869256323242922, 1.8490185657218243, 1.833791145240181, 1.827790937901462, 1.834196966966912, 1.8330808997383927, 1.757655120539068, 1.7367273548434925, 1.739162824516811, 1.7902292399048116, 1.7172874352376126, 1.5986928939819336, 1.679513803796272, 1.6872645417849224, 1.6532318325630733, 1.6192380759527687, 1.6569805296859301, 1.6015544112247768, 1.626357083835124, 1.58964881651204, 1.6041281551754314, 1.5337610682311085, 1.5652297875325345, 1.541824511250549, 1.558187413077823, 1.610777411617066, 1.5146040067737043, 1.5237711261462614, 1.4507366210968737, 1.4623226297154361, 1.5167453734631253, 1.4971640273096014, 1.5205799260810162, 1.423101586183831, 1.42417865227872, 1.5352708136874587, 1.4455661775978543, 1.4603884275248975, 1.4469705716722963, 1.3896112845123159, 1.3644528588807652, 1.3598226561482012, 1.406462392136311, 1.4256939507862967, 1.3200859187999903, 1.3008800833441159, 1.2665304891865607, 1.4140922566140088, 1.2944655057782153, 1.349523569807152, 1.3192796950625088, 1.3062745709410062, 1.313446763967503, 1.365092202877493, 1.2791942514206402, 1.308203996720801, 1.2992757333726093, 1.334119721299651, 1.2698277770209634, 1.2456036327202196, 1.2705349157311323, 1.2071725161089373, 1.2532280172456436, 1.237622861687618, 1.2351254777182503, 1.300419372630257, 1.2265193322260715, 1.2205988955405866, 1.2100435063558737, 1.1828744073823698, 1.1476846243145378, 1.129345227068789, 1.1889210888875472, 1.1932309849873215, 1.211636143727569, 1.2490578379934234, 1.1557621502233149, 1.1841719087378368, 1.1988832674963625, 1.1794115423237428, 1.1790956413814788, 1.1471580216420638, 1.1838838649852657, 1.1661408776722433, 1.2378156844361439, 1.2746903959496632, 1.2283828191904205, 1.174711841494132, 1.1346330461244822, 1.1061590428756611, 1.1448996659648212, 1.1131824787871227, 1.0552497523368438, 1.1252391317676258, 1.0902661815544084, 1.137516863888169, 1.1334526998229568, 1.134546966796206, 1.1618042840893328, 1.1203098714007118, 1.127308131814692, 1.0375238917696223, 1.0199791286033013, 1.1061838448392174, 1.0781809452181836, 1.1521537868962812, 1.0431904755460963, 1.0586321641025287, 1.0495963504319017, 1.1291947027162321, 1.0661056184125544, 1.0477489308814782, 1.1343842755163336, 1.0333325859439166, 1.1087626687364083, 1.0432275965493998, 1.0711901633496, 1.0572693038997394, 1.0428877573941255, 1.0652740935369722, 0.9931921490355035, 1.0156436872620114, 1.0209299114627874, 1.0953061029401128, 1.0529614283859385, 0.9993452139213136, 1.0961092696713575, 1.058236853350564, 1.027965566613541, 1.1024898278001187, 1.0597532066536317, 1.0980560178931278, 0.9925160630245429, 1.0283952859555137, 1.0721479779493372, 1.0327381986643767, 1.0135195481524533, 1.018135118346683, 0.9302516209826533, 0.9567005858255949, 1.0299369186335217, 0.9392118475800075, 0.9339819602194549, 1.0126379274678827, 1.0989591085382509, 1.0908963442537827, 1.0106247035294829, 1.0905602988939525, 0.9917621067034257, 0.9433034041713428, 0.9523928245827412, 0.9654030373790131, 0.9269268399029109, 1.0433782008341972, 1.045028727982545, 1.0055618874140098, 0.9828462730483053, 0.980195335340408, 0.9266876777013143, 0.9237966724673218, 1.006117885053043, 0.9419402800543459, 0.9210873790559052, 0.9811037639891711, 0.9673771141581453, 0.9359901957429213, 0.9701779203378167, 0.9300969168400259, 0.9347547858896054, 0.9434171503908602, 0.9263170406308477, 0.9746232637435714, 0.9706400774117839, 0.9106452977266845, 0.8853781565535734, 0.9207016532820773, 1.0040466072242384, 0.9802989378600222, 0.8933564565200107, 0.9564003905349614, 0.9618697157255257, 0.9253166492504421, 0.9493517549511096, 0.8294480290256714, 0.9618929936936366, 1.0509660457600059, 0.9027969753351744, 0.8995540759926357, 0.8882863084015818, 0.8937020936338428, 0.8798623186659951, 0.8998192785907113, 0.9529257966833538, 0.8914994056514233, 0.8797452695567254, 0.8553775841215902, 0.8579680182341206, 0.8549199777876022, 0.9702938666463128, 0.9588239785563739, 0.9328738997667052, 0.8952974530084055, 0.9579951486376209, 0.9447848735976541, 0.8862219409216805, 0.9163717441476149, 0.928307832550681, 0.8307977514000527, 0.8732220734934356, 0.8635572743438802, 0.8702048576061896, 0.8904037565165173, 0.8629611883319641, 0.8350568836364672, 0.8831367879704014, 0.8672161493916962, 0.8169614947140791, 0.8922647280270424, 0.8792485382285881, 0.87086926501151, 0.8353798782205306]"
