,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__kernel_size,6,
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.6978999723129418, 2.6607083553064306, 2.654261420457579, 2.6478964460148746, 2.638831100941623, 2.6443229047778942, 2.639053743928384, 2.623503854509034, 2.629461068408797, 2.61981231720691, 2.6170715380725604, 2.580813221389388, 2.5678495464986457, 2.5236832535106095, 2.4808314710223835, 2.45201561170736, 2.4473883297172354, 2.4265143558928504, 2.3685305169092667, 2.3678598849529937, 2.3258502713058267, 2.335384248998124, 2.3011977089163427, 2.3094960242107883, 2.22778650285651, 2.2312504969580327, 2.1540983871687813, 2.1335798722471115, 2.053040134424419, 2.1345842242929978, 2.0447099220316303, 2.086323275042407, 2.045089456617028, 2.0183692573352587, 1.9880574114749887, 1.9391567475074518, 1.976591744174847, 1.9679715219949712, 1.9060971137416156, 1.89206133458426, 1.926751386453191, 1.8399435169205272, 1.8101959883133112, 1.8066295564519188, 1.8968352848854138, 1.8588197883613307, 1.8490545970167038, 1.7738002217114546, 1.761016870279992, 1.7650632741134291, 1.783408220563091, 1.6792689104760083, 1.6608996671518608, 1.6692756818668462, 1.6542109581776436, 1.6626868950838298, 1.6333634158549741, 1.6020819647004378, 1.6493834424799807, 1.5799939009954933, 1.5772273193664403, 1.5385295382354531, 1.5284518759144983, 1.6009462924821298, 1.532489048837467, 1.5477050937898815, 1.5112511101026296, 1.4769197236136435, 1.497409747744801, 1.4288876901931615, 1.5018860044277242, 1.3560108879512904, 1.4057995338201064, 1.4390307421399449, 1.3668875448506232, 1.471993904122957, 1.3888218042248706, 1.4516372847189563, 1.4326183809710376, 1.3348645239436787, 1.2834289218649009, 1.3433683140199768, 1.321920071034073, 1.3472954103712402, 1.2932002474347521, 1.2928710021150365, 1.3978288339052587, 1.2974843273732475, 1.3017034952121433, 1.320214209069636, 1.2648501129738399, 1.2725316615692683, 1.2819487227984705, 1.2574068072443982, 1.241713554413562, 1.1710909885248466, 1.185020130953118, 1.2389316282061025, 1.1936296484144207, 1.1821191380938123, 1.1651417839274472, 1.1780332024846234, 1.217768881706833, 1.2121763704829134, 1.2146653221751453, 1.1772662883549068, 1.258534416527647, 1.207791486571979, 1.249721470366094, 1.1601906189110007, 1.1295095238841797, 1.129925841081579, 1.191988867831368, 1.0860537885471115, 1.1532047017690994, 1.1174029454100798, 1.0698089499694075, 1.0994457062728602, 1.1021592271350942, 1.1625650220179145, 1.072813428895322, 1.0870531949004687, 1.1400212778751102, 1.1524473433320004, 1.1767461295302433, 1.1357121271205086, 1.1349978862699976, 1.0923048175139234, 1.0179607155006056, 1.0752423131167315, 1.075127983254045, 1.0945733031096485, 1.0820419560967154, 1.0532252608811006, 1.0160827514982866, 1.0270492437947003, 0.9929552160361369, 0.9957176392937441, 1.0054183234828515, 1.0489619517831674, 1.0285605072745467, 1.0199673714435629, 1.01902097601422, 0.9827636112826867, 1.0334667611673387, 1.0616149299406592, 1.0311965240678806, 1.0691513652287008, 0.94243491775498, 0.9434079804631786, 1.0113573735849017, 0.9905022072654239, 1.0399194256418702, 0.9471447226629092, 1.0020322723884802, 0.9388274155370532, 0.9454468293456443, 0.9854945963632624, 1.0080639655649777, 0.9631421423601507, 0.9235612399775628, 1.0709018191620563, 1.0332327359903295, 1.0183302187046794, 0.9249322155996554, 1.0246977297901418, 0.9895789092675799, 0.9713446586347958, 0.9586781007246705, 0.9227645980599758, 1.0084362327478296, 0.896809450119217, 0.9519738276454984, 0.937488875866855, 0.8617949292838918, 0.9317905924683132, 0.9299550224131472, 0.955317893009884, 1.039490801061509, 1.0285946020501198, 0.9509070145831172, 0.9643759080899703, 0.9308841332419989, 0.8883986222721019, 0.9539067938148631, 0.9627801108681857, 0.902553034311085, 0.9592539421166069, 0.8845445129568177, 0.9528923678949389, 0.9458962512383801, 0.8763750469983198, 0.8965337742730143, 0.8708928378446024, 0.8588147336807325, 0.8816009933319165, 0.8804062353967472, 0.8758741543701848, 0.8937031952861646, 0.9335189939463988, 0.8905270618740074, 0.8686534645240431, 0.9130556252650442, 0.826642128543817, 0.8989586079051729, 0.863354938050915, 0.882896406227913, 0.8724056953180273, 0.8851830878928447, 0.8641906049899283, 0.8536645804526489, 0.95469125915814, 0.9104652662038344, 0.8152780301998116, 0.8932690897486343, 0.8323717225264033, 0.890273197078521, 0.8280493668738128]"
