,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(300, 1), (300, 1), (300, 1), (300, 1), (300, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__kernel_size,6,
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.7423524801494756, 2.6591117005719944, 2.6498326328193142, 2.6473491143675467, 2.649509220196721, 2.6471529367224775, 2.6406243928242925, 2.63231534746774, 2.6374565611904464, 2.6177256928830337, 2.603246986464426, 2.59439548422673, 2.5644298659940543, 2.5469681385965504, 2.5226891763630226, 2.4883866835604276, 2.412086202733441, 2.408178896256888, 2.3753636964131597, 2.384529024964921, 2.3817843376614936, 2.27362006254444, 2.281705643605222, 2.232990752858996, 2.2533854098131845, 2.2052232565159287, 2.150836384216103, 2.1461253962457123, 2.147546336556766, 2.0547496697670917, 2.107959579113473, 2.119589859069369, 2.0727800118223305, 2.0224781043261033, 2.0408814529367545, 1.9364426511199113, 1.9793633534658173, 1.9613947251074813, 1.9853794785849284, 1.923627722137128, 1.884709155020287, 1.8865807868748243, 1.8139780708180815, 1.8651156854583624, 1.842027949759086, 1.8323961813020753, 1.7965296433451545, 1.7525007659363219, 1.7862643736618087, 1.8320421426771236, 1.7876282552897185, 1.7917734862980186, 1.6918275327609065, 1.705606062442093, 1.654342092035824, 1.7277475227176053, 1.6430701831995695, 1.687063383872516, 1.6212946642351564, 1.5101897059092737, 1.5606477179128007, 1.5609463354621058, 1.5355101055658358, 1.4528918773997164, 1.5258279973434874, 1.4924929177566029, 1.526000950517737, 1.491953246976689, 1.4380962577889582, 1.5146615810412645, 1.4654193891138843, 1.4266365723499779, 1.3828839346465294, 1.4307006741510893, 1.3992836836786426, 1.3926855858067575, 1.3453410664238072, 1.3314547982206704, 1.3727902327740387, 1.3680930737122765, 1.3546046820595588, 1.3381140850505884, 1.3794333942241688, 1.3386777715687572, 1.3151932081657607, 1.3336630872055473, 1.3471486444537517, 1.2699450275092543, 1.3220803099142118, 1.2941174858229108, 1.2414824362553807, 1.2479081172657427, 1.2636956048769028, 1.146463815642734, 1.212133878578465, 1.2165989839078373, 1.232578693042017, 1.2218149240138556, 1.216293211449099, 1.2029547804358833, 1.0940090365084005, 1.2460960888082415, 1.2201886871781225, 1.185893829908362, 1.3343047835255495, 1.2257593891388872, 1.1182347248103093, 1.1476487747399824, 1.1634975870259114, 1.14709583145707, 1.1355687710272795, 1.169964645319655, 1.1575223169611324, 1.148164963297711, 1.1402535464352892, 1.1445336209913075, 1.0950808019105693, 1.1955384522016743, 1.1005382309519867, 1.0636936394323857, 1.0884142220307131, 1.0514119624862084, 1.1209368181985886, 1.0834179123051473, 1.121753968735861, 1.1226885009546252, 1.123588696423348, 1.0580552666088614, 1.111124990477484, 1.0552820822616629, 1.1018332155767372, 1.0929621401259944, 1.1531484766690288, 1.108591872184063, 1.0834105637810114, 1.0389930325935848, 1.0361203986710372, 0.9927493784149986, 1.0515869256965924, 1.0381573921677238, 1.0392293705173818, 1.1061569958839197, 1.0866886496084947, 1.0484987248355546, 0.9999838660151139, 1.070166849998239, 1.0099634434651366, 1.0551787030823077, 1.0202216838734786, 1.016008899060434, 1.0402128072285217, 1.0700399802784373, 1.0751359042809259, 1.1244983068444157, 1.0482561759241966, 1.0940327639185086, 0.9810178789298505, 0.9752017903832775, 1.0157070933223573, 0.9460538792082389, 0.939338242812611, 0.965004089592281, 1.0041071074988774, 0.927276631464054, 0.9298960781648138, 0.9740885459424442, 0.9551982193525532, 0.9479420339980873, 1.0442077989642498, 0.9975122810557442, 1.0364736154517724, 1.013885099917679, 0.9483904743905934, 0.9669843883440974, 0.8717785193670013, 0.9770985996069188, 0.9824043641420829, 0.9600511241464, 0.9576931516061733, 0.9865240238972647, 0.9186566496147802, 0.9056260718303419, 0.9434365233167992, 0.986476999274576, 0.982231436955229, 0.9671416497351001, 0.9371396103538608, 0.8849007363957322, 0.8689369526588653, 0.8934443762258799, 0.9507904644191437, 0.9029306256507198, 0.9249064190899442, 0.8959590146843348, 0.8900592987415765, 0.9360233333044263, 0.8926575193047179, 0.9407211245540475, 0.9431218983922817, 0.8556105148574271, 0.9318278594815582, 0.8874413952790738, 0.8962940383232821, 0.9241879417187211, 0.8666235052472244, 0.8973855099733112, 0.9888426074623717, 0.9058689410808112, 0.9317076447150017, 0.9806958287810912, 0.9244814418163061, 0.9251203614433186, 0.9461373853729366, 0.8958074043471729, 0.8487269289798755, 0.853636935023417, 0.8898718353644143, 0.905185041287636, 0.8586135308712692, 0.8246965117472886, 0.9225598108435733, 0.8496308345078734, 0.8695009774721162, 0.8171569866785301, 0.8158375768849664, 0.8323101910750836, 0.8025734829030665, 0.8337648487412321, 0.8358319884773856, 0.808829234011249, 0.876373394678371, 0.8849067552601407, 0.8004533008845295, 0.8532342786853192, 0.8779718068726827, 0.8362391066734783, 0.8665717382977167, 0.8408427023336909, 0.89994211482015, 0.8999639812631028, 0.8306716866970522, 0.9002469808465592, 0.8298851304666943, 0.8771905950965275, 0.9027819205523685, 0.8523631979056111, 0.8213290026603236, 0.8337367181598968, 0.8156987802700083, 0.8938930008248485, 0.7950501390324979, 0.7864319496824835, 0.8305113938591363, 0.8449982599184075, 0.8891570777762269]"
