,params,data
batch_size,128,
lr,0.01,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 1)]",
module__conv_type,regular,
module__dropout,0.4,
module__fc_hidden_layers,"[1024, 128]",
module__preprocess,,
module__temporal_attention,,
train_loss,,"[76.141858790471, 24.879912420419547, 6.641182877467229, 3.013822680253249, 2.9174661269554725, 2.7849140387315017, 2.6616925129523645, 2.6460184720846325, 2.6490831008324256, 2.637708088067862, 2.6436429573939395, 2.647812957030076, 2.641769684278048, 2.6436544234936052, 2.6426323964045597, 2.6395058155059816, 2.639390387901893, 2.6393376460442175, 2.6395569801330567, 2.6408829212188722, 2.638023321445172, 2.6433092777545637, 2.6416062905238227, 2.6415460953345664, 2.6397573911226715, 2.6411951248462384, 2.6404102985675517, 2.6397193688612717, 2.6398652480198788, 2.638899957216703, 2.639544578698965, 2.63998027581435, 2.6409009529994085, 2.6371981547429013, 2.6391961061037503, 2.63947842671321, 2.6403021372281588, 2.6390415851886457, 2.640310683617225, 2.640848684310913, 2.6394657611846926, 2.6401350901677056, 2.642120486039382, 2.6398657945486215, 2.6402665798480696, 2.639268607359666, 2.6410251067234918, 2.639370375413161, 2.641125649672288, 2.6406712201925426, 2.6393044068263127, 2.6396550471966083, 2.6399930770580586, 2.639062188221858, 2.638904908987192, 2.6391483270204983, 2.6382657051086427, 2.6411916402670053, 2.6400261108691874, 2.639385439799382, 2.6381790968088, 2.639437675476074, 2.639039127643292, 2.63989388025724, 2.6389958675091085, 2.6392246613135706, 2.6391885940845197, 2.6391819146963265, 2.6382267695206862, 2.64199611223661, 2.6404402622809777, 2.6389576985285834, 2.638059858175424, 2.6390461811652552, 2.6399228169367865, 2.639303020330576, 2.6395258756784292, 2.6399704859806943, 2.639631311710064, 2.639218994287344, 2.6391205017383284, 2.636458921432495]"
valid_acc,,"[0.07894736842105263, 0.07142857142857142, 0.06766917293233082, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.045112781954887216, 0.07142857142857142, 0.07894736842105263, 0.07518796992481203, 0.07142857142857142, 0.07894736842105263, 0.07518796992481203, 0.07894736842105263, 0.07142857142857142, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.06390977443609022, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.06766917293233082, 0.06390977443609022, 0.06766917293233082, 0.07894736842105263, 0.07518796992481203, 0.06766917293233082, 0.04887218045112782, 0.07142857142857142, 0.08270676691729323, 0.07894736842105263, 0.07142857142857142, 0.07894736842105263, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07894736842105263, 0.07894736842105263, 0.07518796992481203, 0.07518796992481203, 0.07518796992481203, 0.07894736842105263, 0.07894736842105263]"
valid_loss,,"[10.321881308591456, 8.274626122381454, 2.678220732767779, 2.652671858780366, 2.6488280583145025, 2.641097948963481, 2.639780304485694, 2.6393169836890427, 2.6391538372613432, 2.639149434584424, 2.639169148036412, 2.639244726725987, 2.6392787435001, 2.6392316979573187, 2.6391441266339526, 2.6391026113266336, 2.6391083763954333, 2.639109928805129, 2.6391338889760183, 2.639130187213869, 2.6391275126234928, 2.6391195605572006, 2.639142556298048, 2.6391526021455465, 2.6391429076517436, 2.6391307787787643, 2.63909613817258, 2.6390863110248306, 2.6390635411542163, 2.639057552007804, 2.6390574498284134, 2.6390517994873504, 2.639051448133655, 2.6390427736411417, 2.6390609597801267, 2.639086703608807, 2.6390889228734755, 2.6390551767851176, 2.639030431446276, 2.6390436860851776, 2.639039100560927, 2.6390523964301087, 2.639072328581846, 2.639073475859219, 2.639057008843673, 2.639044157544473, 2.6390489725241983, 2.639056424449261, 2.6390578226935593, 2.6390629065664193, 2.6390806266239712, 2.6390665491720786, 2.6390601889531413, 2.639063745512998, 2.6390495336145388, 2.639038154057094, 2.6390306107083656, 2.639028502586193, 2.639051380014061, 2.6390554869085325, 2.639028018578551, 2.6390293809704315, 2.6390292393533805, 2.639043135750563, 2.639049504932604, 2.639046991678109, 2.639069028366777, 2.6390681123374997, 2.6391455822421195, 2.63912896823166, 2.639067520772604, 2.63907620064298, 2.63909435630741, 2.6390671945156012, 2.6390727139953385, 2.6390426284388493, 2.639038862142348, 2.6390987625695708, 2.639131872277511, 2.6391127163306214, 2.6390244763596615, 2.638904967702421]"
