,params,data
batch_size,128,
lr,0.01,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 1)]",
module__conv_type,regular,
module__dropout,0.4,
module__fc_hidden_layers,"[1024, 128]",
module__preprocess,,
module__temporal_attention,,
train_loss,,"[43.34752562130629, 24.89153126399332, 4.386896927541877, 2.798443927289427, 2.6921965991319197, 2.6428421640899016, 2.646488953185333, 2.6613212351831015, 2.6444683721858726, 2.6558492553999873, 2.6437515688994013, 2.637448083862934, 2.641264904265436, 2.6398530870476025, 2.639259735667008, 2.6392363971626085, 2.640009105605567, 2.6393042717089705, 2.639628422225996, 2.6417289047661816, 2.6394419228927744, 2.637753633616183, 2.6394587514041596, 2.6385594545823388, 2.639308549070861, 2.6393710298254756, 2.63976615478757, 2.6379061872184217, 2.6401443063127, 2.639991452344198, 2.639655963800783, 2.6386248002459194, 2.6387666078679057, 2.6390853113318906, 2.638995811100317, 2.639241473672488, 2.639420870509381, 2.6385791596607415, 2.6380127276350187, 2.6392820459769992, 2.6397316700431555, 2.6394124712262834, 2.6397534834001344, 2.6394697310026176, 2.638948443294829, 2.6397089048405737, 2.6397705709031305, 2.6393029762937377, 2.6397885259022993, 2.6383248232697936, 2.6393663096862237, 2.6392114519044285, 2.63996307298984, 2.639482895914226]"
valid_acc,,"[0.07575757575757576, 0.07954545454545454, 0.07954545454545454, 0.07954545454545454, 0.07196969696969698, 0.06818181818181818, 0.06818181818181818, 0.06818181818181818, 0.07196969696969698, 0.07196969696969698, 0.05303030303030303, 0.07196969696969698, 0.07196969696969698, 0.06818181818181818, 0.056818181818181816, 0.056818181818181816, 0.045454545454545456, 0.045454545454545456, 0.056818181818181816, 0.056818181818181816, 0.06439393939393939, 0.056818181818181816, 0.05303030303030303, 0.056818181818181816, 0.05303030303030303, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.041666666666666664, 0.056818181818181816, 0.06060606060606061, 0.056818181818181816, 0.056818181818181816, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.07196969696969698, 0.08333333333333333, 0.10984848484848485, 0.09090909090909091, 0.08333333333333333, 0.07954545454545454, 0.07954545454545454, 0.07954545454545454, 0.07954545454545454, 0.06060606060606061, 0.07954545454545454, 0.07954545454545454, 0.06060606060606061]"
valid_loss,,"[15.01739187674089, 3.091978578856497, 2.652480363845825, 2.6386674823183003, 2.6395168593435576, 2.6400617252696645, 2.6401542605775776, 2.639886220296224, 2.6397038878816548, 2.6395131530183735, 2.6393978162245317, 2.6393262978756065, 2.6392864602984805, 2.6392240957780317, 2.6391760002483022, 2.6391616662343345, 2.639128901741721, 2.639101187388102, 2.6391190109830913, 2.639113252813166, 2.6390912027070015, 2.6391043590776846, 2.6390986587062026, 2.6390945983655527, 2.6390776417472144, 2.639055533842607, 2.6389953006397593, 2.639024409380826, 2.6390776417472144, 2.6391059629844897, 2.6391332799738105, 2.639132189028191, 2.639076818119396, 2.63899759090308, 2.638928420615919, 2.6388754122184985, 2.638854742050171, 2.6388064153266675, 2.638784170150757, 2.6387969797307793, 2.638836990703236, 2.6388775579857104, 2.63891288728425, 2.6389760320836846, 2.638898090882735, 2.6389008724328242, 2.63887526772239, 2.638973770719586, 2.639023968667695, 2.6390216711795693, 2.63907502636765, 2.639050021316066, 2.6390493999827993, 2.6390602299661348]"
