,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 1)]",
module__conv_type,regular,
module__dropout,0.2,
module__fc_hidden_layers,"[1024, 128]",
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.81592014222965, 2.664234027395331, 2.6398843718078937, 2.609824587357491, 2.5654641326863987, 2.5206900300255883, 2.421940555948116, 2.3197124432647147, 2.23966817187072, 2.165743595012441, 2.020051054148349, 1.9632762482713668, 1.893732324457306, 1.8219785342184427, 1.7562309021450486, 1.7331711660773563, 1.6647496002437288, 1.6842254901825522, 1.6249396373856881, 1.5961336492919556, 1.5259183010839705, 1.5322474665531851, 1.4633897233765132, 1.447499082480109, 1.4076705070554236, 1.4102832774034952, 1.4177798274385598, 1.3640060408772698, 1.4157797769785614, 1.3229987357924697, 1.3097082204708792, 1.3403167216166296, 1.3445788179877627, 1.283445226470515, 1.2231251596545623, 1.2994012746183374, 1.2283817410583568, 1.2475998794998147, 1.23975357313092, 1.2695863028195589, 1.19877451538009, 1.1721614465246284, 1.1539707984292198, 1.1684632008746767, 1.1467688469561559, 1.1725153048146126, 1.1230769632643627, 1.0849341282926994, 1.1851792464338737, 1.127629856898393, 1.091433603985738, 1.0665997187754606, 1.047190459157044, 1.0664164495513946, 1.0602658056044785, 1.0857072023104064, 1.002403370585153, 1.0294578984079168, 1.0474160466769014, 1.0174562468423394, 1.009840154453153, 0.9704832738689455, 1.0014211906479826, 0.9611374830306435, 0.9951541789384214, 0.9505679876499744, 0.9139470493816391, 0.9315287935172676, 0.9843414661749181, 0.9100381547046555, 0.950699283627795, 0.9102888340622501, 0.9132918160655656, 0.9070979085939648, 0.8753051495574966, 0.9687490200446731, 0.9080925509977753, 0.8629226355914538, 0.8851242078598821, 0.9015488807795485, 0.8808809112002366, 0.8803320198420946, 0.8535985041706752, 0.8607452350608669, 0.8476609534420266, 0.8620808287295553, 0.9074109491536986, 0.8205187709484961, 0.8148723954655137, 0.862196067224662, 0.8503491749108467, 0.8201047538222314, 0.8135451266218217, 0.7882350870443009, 0.7906247738115382, 0.7884549332512444, 0.7917539234005637, 0.7874273759430126, 0.7867153795376979, 0.8477228215603045, 0.8331258792813069, 0.752136724053611, 0.8433868288993835, 0.7877785903003557, 0.7448889728238328, 0.7818870947523603, 0.6951190893404995, 0.7274369081548495, 0.7474677563286194, 0.796124560459661, 0.7232280160004307, 0.7105139585839912, 0.7684385851526581, 0.7132260554920127, 0.7970940151773429, 0.7514920931785412, 0.7186987771080963, 0.732765389665403, 0.7616772119181301, 0.6698483346633105, 0.7364502223378528, 0.6593885442938058, 0.7212469191876428, 0.6733151909024755, 0.670914724941556, 0.7192641715666747, 0.6744163715988254, 0.6814251672637566, 0.6562315590615231, 0.6834850126911424, 0.7415085472703323, 0.6816223037861266, 0.6595793794572181, 0.690421275687149, 0.6560174075888396, 0.7168401422750251, 0.7411116528522499, 0.6127085818852747, 0.6317960516291096, 0.6784548915915485, 0.6469111028310774, 0.64504499565971, 0.637091992338842, 0.6844388602675439, 0.63506874788506, 0.5973745646611872, 0.6012839639450241, 0.6509101269739849, 0.6633613066502653, 0.6604181081199738, 0.6132018480532222, 0.6067489715405775, 0.6708592355079541, 0.606420984071224, 0.5843379198645996, 0.5705093368100617, 0.5792279450167382, 0.624162781078236, 0.5903866275300439, 0.661771300203175, 0.6240626842527865, 0.5956405620810851, 0.6263896529200441, 0.5944582323805857, 0.6123881078505035, 0.5991523030798213, 0.5629678724135033, 0.6029454383795131, 0.5689192157771928, 0.5873355812229409, 0.5563240468673816, 0.5812089495310752, 0.5655736256172518, 0.6214052059693936, 0.5536287020709397, 0.6049811333618292, 0.5708505684772898, 0.5719637288197545, 0.6025854165054765, 0.5466729561573719, 0.5658674792643353, 0.5687787178241783, 0.5490372777557739, 0.5619193189969782, 0.5664080378530577, 0.5497812620730038, 0.5511602572703109, 0.4926972901672268, 0.5268844313969644, 0.5940033171637258, 0.6011887861202819, 0.5351538873715085, 0.5198496261774406, 0.4730396058328099, 0.5376284821576275, 0.5294150415160241, 0.5212968946018549, 0.5675569935330511, 0.49036613352933145, 0.5107446335520914, 0.5321127848483186, 0.5227273599844959, 0.5099360891881755, 0.47607738380816894, 0.5247084567686552, 0.53925287689187, 0.47735420336068307, 0.49087924881696016, 0.503639332470587, 0.5105232728947594, 0.4973072456294361, 0.48028558829046003, 0.448201241427952, 0.48222609418359347, 0.4967892486011604, 0.5060741721896685, 0.45561385532621007, 0.49595634543357503, 0.4787098360637079, 0.49907696493306375, 0.4880477899433213, 0.5024358975440694, 0.4501154293358956, 0.5044394121733454, 0.4791127891064148, 0.5141341008897244, 0.4915614391495469, 0.49865922545092706, 0.5325366937404178, 0.4717767392065981, 0.4976903971689006, 0.46992446758447076, 0.4935563409935386, 0.47506394704641, 0.4785713527090382, 0.4953927972589286, 0.47608028170469285, 0.4692283518376199, 0.48102390708886694, 0.47945372927772895, 0.4805024255220989, 0.5024074572536604, 0.4820985194871794, 0.5001319588146796, 0.43930918363340765, 0.47230487741265126, 0.4567628409516685, 0.4704388625683633, 0.45025872245187604, 0.4661164858327475, 0.43228536969503456, 0.3940281270216796, 0.43809750500089495, 0.41890051700425307, 0.42173180462189525, 0.43079916873766066, 0.4855249060620263, 0.4827610395999051, 0.4158530691915928, 0.4547238262597468, 0.4401979816005736, 0.4635456557404411, 0.4188115706704879, 0.4513877534328116, 0.43579856697809916, 0.457100082543123, 0.417590819764435, 0.4342700013108945, 0.44933162722647135, 0.41225704439091754, 0.4510549595159023, 0.45361036700657303, 0.45506382692787767, 0.4254385164789462, 0.4104503658273607, 0.4381241567082181, 0.38920822954315276, 0.4337475854370253, 0.4269650899997477, 0.42179144510961747, 0.44362746592786423, 0.4369835096351466, 0.4067420114357808, 0.4082951237099544, 0.4266526274647882, 0.44706027022241746, 0.3852479203061114, 0.41280327137563233, 0.4266670495701111, 0.3930363863148332, 0.39419630470468264]"
