,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 1)]",
module__conv_type,regular,
module__dropout,0.1,
module__fc_hidden_layers,"[1024, 128]",
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.799148370717097, 2.6633123548358992, 2.6470631073023747, 2.625340853893952, 2.6034909926204297, 2.5637286925568272, 2.4520805994975556, 2.362256589592134, 2.2522292788838745, 2.1294469034820938, 1.9692886522805266, 1.8531894704490126, 1.7552349666085119, 1.6971009122969671, 1.5957716807823439, 1.5477208171014722, 1.4934043604324825, 1.4421893338725702, 1.4411311655576924, 1.366166581547639, 1.332437517782951, 1.246808102488862, 1.3268220663300148, 1.1975598441969326, 1.1800598902009334, 1.2024721620860757, 1.1181091313412606, 1.1305051993245225, 1.160986970432454, 1.0733102132656807, 1.0541405942258752, 1.0818525118479025, 1.0863524967368918, 1.010924987717244, 0.9762628667623062, 1.043238208830873, 0.9560260731974282, 0.9619073524741282, 0.9198066303085203, 0.967536560266034, 0.9268845308848134, 0.9220688073421694, 0.9379128984698203, 0.9112208755229734, 0.826016800436868, 0.8575642901446753, 0.8026149327991328, 0.8057568112856155, 0.8322021663188934, 0.8068658912032699, 0.826789185447803, 0.8242453509965003, 0.8419767973856701, 0.7469863777440597, 0.7751515244955737, 0.7791838156304988, 0.7253736904943299, 0.7445308062695217, 0.7663682436461169, 0.7282822353835285, 0.7483982376116073, 0.7108131731726781, 0.7393204060968467, 0.7171937707413608, 0.7722677497822465, 0.7044766191482773, 0.6932139175803301, 0.7073386921345671, 0.6884591531463835, 0.6200206482548113, 0.6937234586999322, 0.695264795187348, 0.686738569737628, 0.6503730133190192, 0.6523240029066084, 0.6530468308288851, 0.6190943431406783, 0.6916594347119676, 0.6576295469791643, 0.6145190305728196, 0.6202056574006857, 0.5638852957869173, 0.6046852783100093, 0.6500105473201245, 0.6238528313948858, 0.5834751632835454, 0.6233698474574938, 0.5986913330171748, 0.5785164345446634, 0.5952948345887878, 0.6003127238920265, 0.55758217318455, 0.5399682951071035, 0.5161816635822538, 0.5001044805314934, 0.5930156795069561, 0.5490679615988424, 0.5219761485214183, 0.5731961102412226, 0.5320705054641574, 0.5650051792615647, 0.5472388670809345, 0.5069365499969626, 0.4894163587325117, 0.5290582675676833, 0.5103752367965755, 0.4969231775093239, 0.49342455060236495, 0.5270224016543417, 0.46381160761727175, 0.5310873685259447, 0.47789512381057997, 0.5227555794510507, 0.4434278977531097, 0.48761943187761814, 0.43363253995632756, 0.44132092964761066, 0.4723594573624898, 0.48888907883463284, 0.5104311479038637, 0.4864198400265214, 0.47422770062986763, 0.4068584298433537, 0.46405912483966155, 0.4324650332059163, 0.45403328420337974, 0.42827807145983815, 0.47773685841978, 0.4369868971730105, 0.4120642195766768, 0.44492277878769554, 0.4379799225447382, 0.47414143433699363, 0.41298003141930517, 0.4306077397212429, 0.4287485885608644, 0.4279606645161338, 0.3888273969421717, 0.4179604150125393, 0.40402496821956063, 0.40537469231015333, 0.39885523779043447, 0.433036773837565, 0.38470321266954055, 0.42404235452700395, 0.42759041116717234, 0.3909934633362167, 0.3881087195203497, 0.4181381741662342, 0.4036763500605098, 0.42225874420811166, 0.4066215373962917, 0.3856115602924918, 0.3809872272498798, 0.3848053368097091, 0.36579097109318814, 0.3845377739974234, 0.37756207036042694, 0.415528816369087, 0.35697613181806276, 0.35942072513817136, 0.41096315774582576, 0.4056278739081511, 0.41331392361695546, 0.3398950327263071, 0.38547658406850577, 0.36804172466934815, 0.36472703287731123, 0.37891877302765503, 0.3380499268605, 0.33427280483048505, 0.33853522943793524, 0.34811726605467663, 0.34956379985585595, 0.34271445015626417, 0.30603893950251687, 0.31191201709010086, 0.34489979896124334, 0.3177663787152471, 0.341936704470517, 0.31579597507754953, 0.3018027210072099, 0.31630876607282216, 0.3610885363427117, 0.3400366051020361, 0.33113830871485656, 0.3296084915708188, 0.34130932466701547, 0.32310252791562827, 0.2994030592703154, 0.3235528089457458, 0.35663164959892385, 0.3231512981899893, 0.3258560844289212, 0.30412799377385186, 0.3084306943663275, 0.320940710503798, 0.3031253140774682, 0.2928955304768937, 0.30446454387828636, 0.32391787250817566, 0.3265466694652862, 0.3257931674811792, 0.2870990947620357, 0.2778149877708043, 0.3170155518696329, 0.3018000932182683, 0.310579658773682, 0.30666188882794715, 0.3088800816781482, 0.32851179195092894, 0.3364166155371446, 0.35621412868564006, 0.31312869864948906, 0.30044899614845133, 0.3248360525597966, 0.30806853292246383, 0.32416715648624045, 0.2929399066010384, 0.2694727252340581, 0.28718946697737185, 0.2564704211642096, 0.271266229257088, 0.2863176991523058, 0.2921385078989435, 0.297926264530885, 0.3138485320550645, 0.30936041783767326, 0.2854232944483592, 0.28719618793171797, 0.2806391394459593, 0.290792334570233, 0.2873129767936738, 0.278701822157354, 0.24301626942729124, 0.2920777306061048, 0.24817170570600022, 0.2515390113039127, 0.2754261689663966, 0.26328892864222364, 0.2701122245542468, 0.2354939003422125, 0.27137482080239306, 0.264536099883085, 0.250095947068346, 0.26494917736762524, 0.24447730694170522, 0.2807032579665464, 0.26709186491763526, 0.23807638878212511, 0.24704721901311222, 0.2549149615329774, 0.2431781365965512, 0.22490359730193887, 0.2501744963264557, 0.2632558919969835, 0.2632357379254868, 0.21168413015371107, 0.24913357178159812, 0.2728017726491803, 0.24792165266165261, 0.2425061746700322, 0.21347144110571087, 0.26520358697225316, 0.2325850540953146, 0.23167367787230347, 0.23329526077036292, 0.2397252001044008, 0.22583431688238642, 0.21357607276423604, 0.23232536215811997, 0.24151807796851849, 0.24692882817145348, 0.2502975367472164, 0.21193643437503076, 0.21708911032298503, 0.21646649029044948, 0.2378810815785629, 0.23677952554618314, 0.21892957264580787, 0.23914472348593657, 0.23631405631748958, 0.22704298523208977, 0.21435790756382084, 0.2547275959957782, 0.20942083101529588, 0.21869346126555478, 0.21479149200058076, 0.2205596567921276, 0.22952553505818354, 0.22474651047251795]"
