,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(27, None), (72, 3), (27, 3), (6, 3), (42, 3), (105, 3)]",
module__conv_type,temporal,
module__dropout,0.3024247413236455,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
module__temporal_attention,dot_attention,
