,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (44, 22), (110, 22), (110, 22), (88, 22)]",
module__conv_type,temporal,
module__dropout,0.25284803953317303,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
module__temporal_attention,dot_attention,
