,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(78, None), (126, 1), (54, 1)]",
module__conv_type,regular,
module__dropout,0.22532216289289242,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
module__temporal_attention,dot_attention,
train_loss,,"[2.6779115227605566, 2.6390387961400497, 2.608484771210334, 2.5967935326012115, 2.529626714471218, 2.459106798576252, 2.4450572308777385, 2.395540204810729, 2.332995220875235, 2.3052305766383117, 2.259104029521317, 2.195904238375625, 2.1567972615964153, 2.1175784970524223, 2.1027835710889344, 2.0177869601516134, 1.9571832200235943, 1.8857259568910838, 1.972837780711738, 1.9103403332605526, 1.8421809452806595, 1.772942085486616, 1.7531360222425074, 1.6923045296659818, 1.6690270273671675, 1.6596674705516397, 1.735894308613904, 1.6844871234801924, 1.6034471453499473, 1.602460259876729, 1.574768663371459, 1.5768906050334777, 1.574877466310196, 1.525873742121952, 1.519252699923653, 1.5280342487930563, 1.5565202707040746, 1.494680901942685, 1.4754685866350383, 1.476206741351383, 1.4256413210334116, 1.3950880942776482, 1.452207922476105, 1.411993807106349, 1.448782224186583, 1.4282243290847896, 1.382353413771113, 1.3775215902310116, 1.3571889618688007, 1.373104413924649, 1.3716974060889153, 1.3720154243167884, 1.3214812475132804, 1.374064644981671, 1.304207045793074, 1.3520168070618588, 1.341427726093285, 1.320382706691764, 1.2763402449372647, 1.2806589645916786, 1.239018855756418, 1.2458854192483861, 1.250251169034741, 1.2963231279441156, 1.2766549678551669, 1.1875643260446818, 1.2167141204394816, 1.1734252827015916, 1.1810960860381008, 1.2525845133270601, 1.2035396722699865, 1.1948156535969994, 1.1938058911950142, 1.1664233532714476, 1.1633303924562384, 1.1803075118790702, 1.183307301791417, 1.1706245703504266, 1.1862627121984155, 1.1296178633077985, 1.2020084515702059, 1.1531510769976356, 1.169842806165618, 1.1502293465454454, 1.1583728129349233, 1.1626024622907987, 1.1098584181311502, 1.0852690201274233, 1.0461147693425474, 1.074044173393176, 1.0420048790400658, 1.0755696374786612, 1.1032198437835898, 1.0110224315426484, 1.0523623058102265, 1.0928015035930627, 1.1242496730734617, 1.0672181984822415, 1.052084560109471, 1.0572573928474691, 1.0532455363944317, 1.066304667262443, 0.9808669063856607, 0.9988044716259877, 0.9810147979700496, 1.0359681904430793, 0.9480569942608504, 0.979577440861792, 1.0414000819643567, 1.0122961496112435, 0.979551875522371, 0.9925076056537371, 0.9248246350729397, 1.0158053947781323, 1.0129238798898539, 0.9600324024929017, 0.9574901960029308, 0.9210605212489075, 0.9490438179473657, 0.986747691397033, 1.0122111451189413, 1.0218887369297374, 1.0033087172260173, 0.9583638014131888, 0.9976517413392921, 0.9128265530732326, 0.9801965476460539, 0.9820758176676799, 0.9652765452976632, 0.9682899797353212, 0.9137077310870838, 0.8933458107744339, 0.9464345829335251, 0.9345708198859742, 0.9286507567344143, 0.8735476641526342, 0.8889532923009354, 0.8319077239100874, 0.8628247658181971, 0.8824160277039559, 0.8626224576622994, 0.8634724424064504, 0.9335029071236391, 0.8404427329239818, 0.7817780502097456, 0.8107212648685728, 0.875433879436096, 0.8376241977504223, 0.8207647220477433, 0.8343251980338712, 0.825154661328347, 0.8188089952303496, 0.8396368900130939, 0.8463057036115025, 0.7826685713665104, 0.7663276931683681, 0.8269341383021691, 0.808175304951236, 0.7918207975021906, 0.8688575820656411, 0.8271349057526487, 0.8287319505375474, 0.8694483533300646, 0.7472692708518923, 0.7861323314135704, 0.7968550859618508, 0.772332183428123, 0.7301742202514399, 0.7962958301652603, 0.7831619240645039, 0.7351184652145658, 0.7680278126444661, 0.745181385894272, 0.7483038527887451, 0.7267082318634885, 0.6921461082147955, 0.745059673152218, 0.7048411470387482, 0.69880286548179, 0.6775538618739171, 0.7502996886224416, 0.6988988833390679, 0.7032918811763182, 0.7053647999129543, 0.7450085355252429, 0.6966245788829635, 0.6840381113550337, 0.6838012999192827, 0.684825748894256, 0.7299644604813387, 0.6959469347101186, 0.6490449863477019, 0.7007530867364365, 0.6763444560685828, 0.6912091985373598, 0.7117599518772265, 0.6518087798230681, 0.6842382412425355, 0.6901975286431855, 0.6991245025384862, 0.6216352780085768, 0.6748736063754168, 0.6661246725302441, 0.6949835849175793, 0.6125385586122097, 0.6660090896780091, 0.6990186191363141, 0.614201910233911, 0.7179361546200365, 0.6342250541685174, 0.6153313064506288, 0.6478866493770842, 0.6352902240835863, 0.6348267376193192, 0.6176678973011428, 0.6386099999235775, 0.5834335184051352, 0.6434265449786691, 0.5867440791832919, 0.5972876030528247, 0.6276890034275937, 0.5860870264628489, 0.6284531208476579]"
