,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(125, None), (89, 1), (63, 1), (130, 1), (20, 1), (35, 1)]",
module__conv_type,regular,
module__dropout,0.2966525920638347,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
module__temporal_attention,,
train_loss,,"[2.6885449702923117, 2.6524581028864933, 2.646587819319505, 2.6485679039588343, 2.6439568556272066, 2.642269677382249, 2.6387620779184195, 2.62576344196613, 2.5834068775177004, 2.548883089652428, 2.4254246748410737, 2.3433056611281176, 2.2897856052105245, 2.184966039657593, 2.125895955012395, 2.1002349119919996, 2.033877082971426, 1.9683091163635253, 1.9028401851654053, 1.8672549357781043, 1.79855629664201, 1.7814498314490685, 1.7664048396624052, 1.7125067270719088, 1.684359858586238, 1.6698561099859384, 1.633174808208759, 1.5718487702883206, 1.5890177359947792, 1.6058105652148906, 1.6196255207061767, 1.47271728515625, 1.5358121578509991, 1.4260403761496911, 1.4915723085403443, 1.426509542648609, 1.363596995977255, 1.358340967618502, 1.3819977246798, 1.3735435229081374, 1.3031131872764001, 1.3199997828556942, 1.3292593570855948, 1.2530146855574387, 1.237342962851891, 1.2334706214758067, 1.2475271243315476, 1.255047847674443, 1.1637402607844427, 1.1979784066860493, 1.1670842124865606, 1.1819138426047104, 1.1608507193051851, 1.1642052320333627, 1.198074018038236, 1.1238020530113808, 1.1619823254071748, 1.0662930983763474, 1.1015930221630976, 1.1321104333950922, 1.108308770106389, 1.1179008887364315, 1.0394292602172264, 1.098337891468635, 1.0692669538351205, 1.0309225742633525, 1.0335009198922378, 1.0231011739143958, 0.9957887145189138, 1.058814472418565, 0.9951302583401019, 1.0254950046539306, 0.9755361868784977, 0.9869356045356164, 0.9919926689221309, 1.0128291148405808, 0.9845714413202726, 0.9452999032460726, 0.8805557177616999, 0.9196928336070134, 0.9113806064312274, 0.8929716779635503, 0.9087533639027522, 0.9203297211573674, 0.8844432042195247, 0.9365674642416147, 0.8912455063599807, 0.8962084293365479, 0.9043273558983436, 0.9076361830417926, 0.868240761756897, 0.8215182414421669, 0.8322541942963233, 0.8947172880172729, 0.8288284540176392, 0.8588902647678669, 0.8622642645469079, 0.860120165348053, 0.7922095482165997, 0.8203095958783077, 0.8814640375284049, 0.8073552434261029, 0.7344607720008263, 0.7734811736987187, 0.908666980266571, 0.8091234266757965, 0.8008015485910269, 0.8024970036286574, 0.8312665187395536, 0.7744672986177298, 0.8107157413776104, 0.7915934379284199, 0.7265493099506085, 0.786537975531358, 0.7747179709948027, 0.7699558954972487, 0.7223330552761371, 0.7854295868140001, 0.7944900549375093, 0.7100587478050819, 0.8215270033249489, 0.7496178627014161, 0.7499391592465914, 0.7748115035203788, 0.7357570006297185, 0.7445921673224523, 0.7656797858384939, 0.7369950487063481, 0.7712299438623281, 0.7284643558355478, 0.7753154149422279, 0.707451305939601, 0.7913599857917198, 0.8092375406852135, 0.7381016841301551, 0.7178816666969886, 0.7548624286284813, 0.7032295896456792, 0.7013323394151835, 0.7329700222382178, 0.7301931399565477, 0.6893948454123277, 0.7108462498738215, 0.6864998074678275, 0.6413437054707454, 0.708404621711144, 0.6527430956180279, 0.6588568907517653, 0.7152164000731248, 0.67401729455361, 0.6648934978705187, 0.6565120669511648, 0.6210237411352304, 0.671588986653548, 0.6841418486375075, 0.7276284694671631, 0.6451291996699113, 0.6997702350983253, 0.6979515057343703, 0.6993942517500658, 0.6394787403253409, 0.6719517446481265, 0.6521239638328552, 0.6728675062839802, 0.6218128552803627, 0.6547155719537001, 0.7021790490700648, 0.6588169221694653, 0.6224907856721145, 0.651749705351316, 0.6635379305252662, 0.6563024094471565, 0.7116369458345266, 0.6569538556612455, 0.6183712904269879, 0.639185807796625, 0.6370664261854612, 0.6215895927869357, 0.6672060205386235, 0.6509133302248441, 0.6458343166571398, 0.6134295912889334, 0.6752763363031241, 0.6408824673065773, 0.6553919709645785, 0.5899042771412776, 0.6214801366512592, 0.6288735252160292, 0.6183981803747324, 0.6591107808626615, 0.61420371899238, 0.6302932720917922, 0.6127529456065252, 0.6827071199050316, 0.5638442044074718, 0.6059509460742657, 0.6470056524643532, 0.6315422718341533, 0.6691296907571646, 0.6166583272127005]"
