,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(110, None), (22, 22)]",
module__conv_type,temporal,
module__dropout,0.4195774758308171,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
module__temporal_attention,general_attention,
