,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(101, None), (36, 1), (107, 1), (105, 1), (37, 1), (49, 1)]",
module__conv_type,temporal,
module__dropout,0.335784849521646,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
module__temporal_attention,,
train_loss,,"[2.7725741665717036, 2.7068441791571174, 2.673394333190771, 2.6655471251419742, 2.6539930300446146, 2.665105441172458, 2.6583092286177914, 2.6510262677664933, 2.658185739278334, 2.655668953709979, 2.652944351666695, 2.6387059435908733, 2.6603438132989843, 2.6411668634139045, 2.653694961342049, 2.6439063820076356, 2.6387398702331133, 2.6413818549558608, 2.625317214771043, 2.6207548157098435, 2.602866894018214, 2.5711877901889455, 2.527330854265217, 2.5162001675953065, 2.4806919166807493, 2.5159812111385986, 2.414503625362595, 2.3649059632839724, 2.3774810480474278, 2.2701989037912473, 2.2867709281127575, 2.279525450429016, 2.1866598285461896, 2.2298594306659147, 2.170800328025009, 2.065419459388895, 2.0261400650921124, 1.9185469210262702, 1.8422738936135765, 1.8538278495185867, 1.8822478696790044, 1.794995643729649, 1.6865426145766742, 1.7532965898054413, 1.6837400767614845, 1.635421526914387, 1.6387082191331308, 1.5256513159628777, 1.5012802730865331, 1.507116200606947, 1.5277498868618857, 1.5391670642330926, 1.460010538441138, 1.46007211934165, 1.5030188079284565, 1.4711747895316123, 1.4165717703299257, 1.437906100570811, 1.4227222596978866, 1.3370498322338038, 1.359575071546154, 1.3083212042589867, 1.3255581768491593, 1.3365617193468273, 1.318331316027338, 1.3341733652502585, 1.3412116478863019, 1.3555397982771915, 1.2792851352967278, 1.2231610980107375, 1.238588799975511, 1.2401039993142806, 1.215506485776405, 1.2526685075263757, 1.2018293597105612, 1.1939827367979208, 1.1356947558693344, 1.1248568221783133, 1.205905463769027, 1.2358380941986349, 1.1825786986332638, 1.183356287162428, 1.1212666731808687, 1.1484825804628618, 1.1941352656581268, 1.1312468175943187, 1.1375024564463738, 1.080080452394853, 1.0700860442683418, 1.0799360027202982, 1.1386645531034194, 1.0810306933573905, 1.1341304041746725, 1.090566420715898, 1.0490321679496581, 1.0989701687026345, 1.0731633331964012, 1.077881388466712, 1.0283271657708524, 1.089327211899105, 1.0243418363707144, 0.9942577886673297, 1.0334672336403805, 1.0019727980929762, 1.0443569890336495, 1.0381624814632542, 0.9914652831522256, 1.0351892828022584, 0.9209753845698112, 1.0359672224131162, 1.0022241615605951, 1.0114150104150608, 1.0659837075051544, 0.9973638770897264, 0.9391843466400411, 0.9149226463024787, 0.9392507865249766, 0.9138640208970146, 0.9439325037489507, 0.9506529907270663, 0.9498857735209383, 0.9683050289319429, 0.9560907929848614, 0.9764127104268597, 0.9025145529092852, 0.9655209470805864, 0.9182005351219104, 0.8891155010013911, 0.9143860673169409, 0.8910560629730739, 0.9105900854503948, 0.939580917702934, 0.9159264852775544, 0.9592422582280888, 0.8756691262212103, 0.9102372486926688, 0.8966068684021172, 0.9103867784860277, 0.857828766968898, 0.824754159201317, 0.8432570483413505, 0.8783580119899242, 0.8459595943691643, 0.8897149498522396, 0.9081255395632948, 0.8731064412864876, 0.8526971651409863, 0.7942167417162416, 0.889314276519768, 0.8624637281963591, 0.813586367348026, 0.801323852098057, 0.8225953731118829, 0.7931429401528169, 0.7725858266872707, 0.8368968282591172, 0.8302662762488474, 0.8276387936577402, 0.8211861613398572, 0.8153925810246109, 0.788418705035037, 0.8240412408216841, 0.8374906858727192, 0.8467645163940327, 0.7286214838827276, 0.8434917084973212, 0.826464330529891, 0.7341742460438282, 0.8323344474008777, 0.7277549308848519, 0.7522863452547088, 0.723815347647621, 0.7450505749166356, 0.7464294946951673, 0.7536351418908621, 0.7433686365511606, 0.7251287967483432, 0.8151212656199358, 0.7087258192385782, 0.6982284076870751, 0.7376132751016489, 0.7325149385800481, 0.708314819774646, 0.7617887185028752, 0.7020268547052593, 0.8109636717908415, 0.7663664774168892, 0.7418800492507185, 0.7359414516386499, 0.7687430171608236, 0.7384563771745832, 0.6704933497487695, 0.7048544527133765, 0.7079175203062436, 0.6856399466192102, 0.7027447530299942, 0.7431838307422021, 0.7584213758020273, 0.6814697003548316, 0.6989744164351094, 0.7288384419760033, 0.7184846803172705, 0.7362004281927855, 0.7105343503759086, 0.7794453721055635, 0.6846163963077155, 0.7585465742673488, 0.6997298679255337, 0.6919723924012543, 0.6606562786478987, 0.6553497592378443, 0.6750195985929125, 0.6225565552481797, 0.7009350969841944, 0.6729951136259215, 0.6499708318985955, 0.6490382551572685, 0.654928760491814]"
