,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(54, None), (47, 1), (82, 1), (29, 1), (48, 1)]",
module__conv_type,temporal,
module__dropout,0.2868727244732282,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
module__temporal_attention,general_attention,
train_loss,,"[2.8008626350989707, 2.729515266418457, 2.6754785684438853, 2.670011960543119, 2.661431011786828, 2.6538451048044056, 2.6570946986858663, 2.642321417881892, 2.6469516093914325, 2.6518412039830133, 2.650415009718675, 2.643242256457989, 2.640350099710318, 2.6535315110133246, 2.653572210898766, 2.6400281172532303, 2.635989856719971, 2.6472175524784967, 2.6409813477442814, 2.631919053884653, 2.637888244482187, 2.643738035055307, 2.634435429939857, 2.631040441072904, 2.6348667768331673, 2.6245669731727013, 2.6375882588900055, 2.635438952079186, 2.6222526880411, 2.6254939776200517, 2.607874213732206, 2.5996475549844593, 2.593911834863516, 2.595020286853497, 2.5952320979191708, 2.5838819907261774, 2.574902754563552, 2.5753272680135875, 2.563196871830867, 2.5614503640394943, 2.584917688369751, 2.5575182621295633, 2.5302269825568566, 2.5579632979172926, 2.5356237448178804, 2.491496445582463, 2.479663140957172, 2.4090103296133187, 2.450057521233192, 2.4022324635432315, 2.403159581697904, 2.3377330963428204, 2.3560878863701453, 2.3328123239370493, 2.3693470771496115, 2.33458969776447, 2.301846826993502, 2.2491574984330396, 2.3264709949493407, 2.254579257965088, 2.2925096401801475, 2.276845546869131, 2.258610277909499, 2.23202014703017, 2.2647124033707837, 2.2729176686360284, 2.212193826528696, 2.2026307069338285, 2.2270867787874664, 2.2094911556977492, 2.193573102584252, 2.1505422848921554, 2.1671205337230974, 2.1599891534218423, 2.1326490787359385, 2.1960996040931113, 2.1284521946540247, 2.109306229077853, 2.119891199698815, 2.106387505164513, 2.0793137513674225, 2.0822244790884166, 2.0938133606543907, 2.0495141249436597, 2.0877163630265456, 2.0572888924525334, 2.069373262845553, 2.049256313764132, 2.0532321159656233, 2.0681831469902625, 2.042930643375103, 2.0363561648588915, 1.9987908088243924, 2.081846479269174, 2.0744535666245683, 2.0002037616876454, 2.013046156443082, 2.0295520580731905, 1.9918917912703293, 1.9895768312307505, 1.9499942907920251, 1.9975693280880267, 1.9581941953072182, 1.9851288025195781, 1.9501061549553504, 1.9531231751808753, 2.0064815246141876, 1.957477905200078, 1.9462617599047147, 1.9596736064324012, 1.877058087862455, 1.9349853680684017, 1.9072875096247746, 1.9140297834689801, 1.8776969249431903, 1.9202537133143498, 1.8527620333891648, 1.9178989447080173, 1.8592781360332782, 1.8220244664412277, 1.8342962173315196, 1.8625830980447622, 1.813872874700106, 1.7965115290421707, 1.8064707902761605, 1.8779369335908156, 1.7962504625320435, 1.820738042317904, 1.7796656975379357, 1.7627105144354014, 1.784209970327524, 1.755646144426786, 1.7303487429252038, 1.7205541610717774, 1.6897033122869638, 1.6677552461624146, 1.6848797468038705, 1.741059791124784, 1.7006460868395292, 1.721811866760254, 1.6770017532201913, 1.7160499994571392, 1.7046268096336952, 1.6862256105129536, 1.6813231229782104, 1.632501086821923, 1.6492254367241492, 1.6082821222452017, 1.6270158749360304, 1.5991016424619235, 1.6583590947664701, 1.6158977141747108, 1.6180988146708561, 1.6158155844761775, 1.6684693758304303, 1.6193299183478722, 1.5765133876066941, 1.5614977543170636, 1.6053533755815945, 1.6138373191540059, 1.5655848374733559, 1.5263764766546397, 1.5999432710500865, 1.6031907008244441, 1.609738566325261, 1.5709531930776743, 1.552364941743704, 1.5948852080565232, 1.568437080199902, 1.547558329655574, 1.5507698095761813, 1.5663150732333844, 1.5570916808568513, 1.5687549187586858, 1.5687808293562668, 1.5263106456169715, 1.528444976073045, 1.5215680379133958, 1.47589118205584, 1.529575670682467, 1.5101501519863423, 1.4874791961449843, 1.4823193531769974, 1.4872548570999733, 1.4592705873342662, 1.435924375974215, 1.477137668316181, 1.457732576590318, 1.49769795857943, 1.414877671461839, 1.4515617535664485, 1.4857443910378676, 1.4806535078929022, 1.4510221041165865, 1.480584771816547, 1.4241847707675053, 1.411702218422523, 1.4152438145417434, 1.4087116589913002, 1.426927927824167, 1.3949553232926588, 1.433324382855342, 1.407271827184237, 1.420914681141193, 1.352000122803908, 1.4323497405418983, 1.360780538045443, 1.403102784890395, 1.35793800170605, 1.353434448975783, 1.4011420616736778, 1.325080668926239, 1.3170342491223261, 1.4109840961603017, 1.3375998423649715, 1.3032574983743521, 1.3191162824630738, 1.3089097197239214, 1.3279710384515615, 1.3263418179291946, 1.3215471854576697, 1.3055267123075631, 1.2801533167178814, 1.2662524874393757, 1.2636217043950007, 1.294233830158527, 1.2659078056995685, 1.2646454875285809, 1.2555380931267373, 1.2983139001406157, 1.291916667498075, 1.218042646921598, 1.2776563974527213, 1.2718101400595445, 1.2509723021433903, 1.2454623524959272, 1.2216094503035912, 1.2596098367984478, 1.1808212261933546, 1.2182785813625043, 1.2314269038347097, 1.2280878415474525, 1.2236686220535866, 1.2505624239261335, 1.2279230493765612, 1.2837364609424884, 1.204828772178063, 1.2006334589077876, 1.2671956016467167, 1.2430938170506405, 1.2425527132474459, 1.251041798408215, 1.1358107117506173, 1.1563063291402964, 1.2884691385122446, 1.199808002435244, 1.234266026203449, 1.1967884870675893, 1.2385427181537334, 1.1719145004565898, 1.1344970299647406, 1.1202051355288578, 1.1499825110802284, 1.1700550308594337, 1.1413103085297804, 1.1623829649044917, 1.115966928922213, 1.167863523043119, 1.1333416535304144, 1.1325595378875732, 1.0975467370106624, 1.1325876235961914, 1.1608226821972774, 1.108295827645522, 1.1332023336337163, 1.094044358913715, 1.0692628218577458, 1.1915995909617498, 1.1771069269913894, 1.1474142404702994, 1.1497954652859614, 1.0885660006449773, 1.1269633201452403, 1.0694009157327504, 1.0787420933063214, 1.1154328025304354, 1.062781104674706, 1.0934308272141677, 1.0912555547860951, 1.0484081057401804, 1.0657974206484282, 1.0183537272306589, 1.0569407096275916, 1.1046655306449302, 1.0623430178715632, 1.0350308156930483, 1.0303952446350684, 0.999789482813615, 1.0178081842569204, 1.055264137341426, 1.0536687594193679, 0.9925022657100971, 1.0098645797142616, 1.028062945145827, 1.0473300026013301, 1.0387717347878676, 1.0175773693965031, 0.9870202449651865, 1.010284516444573, 1.0266259633577788, 1.0262081412168649, 1.0478408116560716, 1.0119132138215579, 1.0105750808349023, 0.9919816182209895, 1.0763856979516837, 1.0217694896918077, 1.0063252999232366, 1.0330107395465558, 0.9751525677167452, 1.0337350020041833, 1.001465733234699, 1.0089145871309133, 0.9811947171504681, 1.0073228845229516, 0.9657778960007888, 1.012256327042213, 1.0483887874163114, 1.0186309126707225, 1.0448772026942326, 1.0029306925260104, 0.9496856469374436]"
