,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(125, None), (89, 1), (63, 1), (130, 1), (20, 1), (35, 1)]",
module__conv_type,regular,
module__dropout,0.2966525920638347,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
module__temporal_attention,,
train_loss,,"[2.7181783259948555, 2.6461134457634135, 2.644780696931372, 2.653272427116056, 2.646514525532952, 2.6449841157549376, 2.6105957113938523, 2.5889980962970123, 2.5417070434732016, 2.4670471001222642, 2.423948983466235, 2.354320145296453, 2.28370145795892, 2.268061135315941, 2.1821793306310284, 2.0725991909673906, 2.019010037126339, 1.9893418077329221, 1.9410426301992927, 1.8980207989900328, 1.7962248515990888, 1.8034248717258432, 1.7266896271751566, 1.6441236711421223, 1.665097671666816, 1.6609812958851486, 1.6008946355827052, 1.543661885178847, 1.538809789398502, 1.5685539167510751, 1.5069208666538687, 1.5161282650997183, 1.4469715733518949, 1.4372218801336711, 1.4456605440389674, 1.4246428940796898, 1.3906615446528028, 1.3415828320791725, 1.3190237051719416, 1.3673865700962455, 1.3256268246325453, 1.3809652326194308, 1.3259538683128724, 1.262314600751579, 1.302113526129309, 1.2977855511024048, 1.274061962129523, 1.2809449773073656, 1.2497037391901475, 1.193973114495103, 1.2582113414371174, 1.1447993666220722, 1.157616837635665, 1.221921310489118, 1.1073186920098028, 1.1665122170209425, 1.079337140785706, 1.0709619282068314, 1.0865425712111367, 1.1401533497091891, 1.0773338525051785, 1.1088808493577447, 1.0866475023745572, 1.1163542347606665, 1.0910714633892038, 1.0414868770077508, 1.0796907588925664, 1.0190644519177476, 1.0477131935902413, 1.0769938264968077, 0.9866923787460621, 0.9970519466896277, 1.0094203846762406, 1.0095327764117878, 0.9466767919775608, 0.9696477564313738, 1.0222075557433112, 0.9406404970698274, 0.9981801832572114, 0.9325684670768032, 0.9351959452463713, 0.9368104181308048, 0.9674947024942133, 0.9720074907663011, 0.9457395327114186, 0.9307270362427699, 0.9450980364587266, 0.8919210013626628, 0.849698751418347, 0.8826804207009846, 0.9193986509002472, 0.8824090375376574, 0.8254724912101363, 0.9267119341502988, 0.8357982163484385, 0.8770343048035065, 0.9732170118761889, 0.863118053860747, 0.8744488079423849, 0.8497720722518215, 0.8566422269523488, 0.8403878330265626, 0.8599700894429275, 0.8839680020749454, 0.8271271966555674, 0.8340438757098938, 0.8347712878087582, 0.8277167701422594, 0.7866979657110681, 0.7832398067205169, 0.8732530212815787, 0.7786551391228546, 0.7861770273173705, 0.8184090332488794, 0.769773733122041, 0.7551441839205277, 0.7505717624359278, 0.7991992746244736, 0.7069503802784606, 0.7524228794841178, 0.755841082747961, 0.7851069082644174, 0.7296277286919096, 0.7560403314858732, 0.7586863600220065, 0.7254365548233076, 0.7390315588671348, 0.7452239828876907, 0.7357378647965962, 0.7406132788557078, 0.7497788152024006, 0.732190102740749, 0.7643360060304116, 0.7047141909254768, 0.7327583581496295, 0.7116843399973963, 0.6972632469010032, 0.7333824963009197, 0.7063608761008305, 0.7814008303575203, 0.7400926588128297, 0.6291568189112897, 0.6922678463950552, 0.743604300741056, 0.686434185631243, 0.6840989218167027, 0.7087218516823873, 0.6888397137324015, 0.6969573939926132, 0.6870291954864657, 0.6965755167953771, 0.6849483376752894, 0.700773433855733, 0.6807678558922916, 0.6645146279895466, 0.6669012229451784, 0.6561927870059518, 0.6764850735319832, 0.7071256416496284, 0.6835887452196294, 0.6473220604003509, 0.712483312123543, 0.6545238679773775, 0.6744850527688947, 0.6919699081566063, 0.6850000028435664, 0.6274661871968896, 0.642184627307884, 0.6705806031392488, 0.6700081550776384, 0.6869419856223068, 0.6371061953506029, 0.6512074292510002, 0.6888079346948965, 0.6719091487528042, 0.6328807479786276, 0.632130797607878, 0.6652586467004236, 0.5876752178333627, 0.6438814478572853, 0.6345669222934628, 0.5974929990795995, 0.6395827031089621, 0.6154180476316368, 0.5973416449132453, 0.6397685805382297, 0.6394643260449573, 0.6295792883646052, 0.6322997702798862, 0.6323357453006311, 0.6098234616722445, 0.5583920680948306, 0.6355183803851434, 0.6099421400899832, 0.6139232523179468, 0.5569370928182767, 0.6240922328594333, 0.6484209474226413, 0.6081900930818106, 0.6349582390174241, 0.6246689646459958, 0.6416228383147877, 0.6016713144806768, 0.6242298460879537, 0.6123343204257575, 0.6231310848785503, 0.5914465135289985, 0.6162710097943197, 0.6104058616423194, 0.5699864498452644, 0.6354920750408504, 0.6047890688183221, 0.5700549764382816, 0.561614832207417, 0.6124481357820691, 0.6070017235816558, 0.5754453803992226, 0.5692026541641911, 0.5341717016260519, 0.5517511790428088, 0.580797675257703, 0.6130813938172567, 0.6187109918493297, 0.5967785505890157, 0.5938682212765276, 0.5634268499293539, 0.5328280997528966, 0.5786261636053207, 0.5525351815600386, 0.6108188081338916, 0.575036296983445, 0.5552487055230921, 0.6049366125941047, 0.573409072466209, 0.5891035204907603, 0.5157405238505274, 0.5942397758450811, 0.5843671006733742, 0.5334518280791869, 0.5543020809776291, 0.5680155505162443, 0.5902762874128272, 0.5695916831148842, 0.5394864521619213, 0.5660451504191911, 0.5297295046335011, 0.5283168311982716, 0.5567902669396704, 0.5648232403862683, 0.5695112632418873, 0.5431873086330289, 0.48709041431460076, 0.5180501555431785, 0.5751066939449494, 0.5879725386641618, 0.5158668131727244, 0.5591682375396148, 0.5396824371579295, 0.5505452855473998, 0.5530896843743003, 0.5255791474284465, 0.5420035756047751, 0.5154410308955492, 0.5158045033498996, 0.5366969802820614, 0.5031757029724488, 0.5255684703301373, 0.6044293849913831, 0.5524085731405284, 0.5472010244294169, 0.569380355823017, 0.5445988871343793, 0.5229160001282518, 0.5387968695462324, 0.506926752296716, 0.5021333858112379, 0.504933835970873, 0.486504562959965, 0.5222821776577503, 0.5565295625973299, 0.4972402707086822, 0.5290629022785235]"
