,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, None), (132, 66), (66, 66)]",
module__conv_type,regular,
module__dropout,0.3439495831633717,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
module__temporal_attention,dot_attention,
