,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, None), (121, 11), (11, 11)]",
module__conv_type,temporal,
module__dropout,0.5339933171279022,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
module__temporal_attention,dot_attention,
train_loss,,"[2.828974855863131, 2.7061134338378907, 2.6895838297330417, 2.6683347115149867, 2.6596399453970103, 2.6846733753497785]"
valid_acc,,"[0.07518796992481203, 0.07142857142857142, 0.07142857142857142, 0.06390977443609022, 0.07142857142857142, 0.07142857142857142]"
valid_loss,,"[2.639828656849108, 2.638761830509157, 2.639052527291434, 2.6392142503781426, 2.638730554652393, 2.6394435050792264]"
