,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(600, 1), (600, 1), (600, 1), (600, 1), (600, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.7316997480346563, 2.664928873188801, 2.6596742495535888, 2.6487751622057742, 2.644639450271504, 2.6462371142812366, 2.6577191568545357, 2.6410966334834023, 2.6403043536295447, 2.635257780609278, 2.6487114296381695, 2.6217424757097407, 2.6095406944873356, 2.5934748248025934, 2.5557090162198284, 2.5582461263034295, 2.5443713522737594, 2.5278618248525553, 2.507141345963097, 2.474588476085571, 2.461443860675419, 2.4545173234269524, 2.452707242460866, 2.359600249566747, 2.4055101173903877, 2.40974761960137, 2.409025188818703, 2.369390753166852, 2.3452331104223494, 2.2845631343338555, 2.2547418082184927, 2.207769266680184, 2.2554029160904356, 2.1864421624650854, 2.1750570985419575, 2.1163096306298765, 2.1384778253382737, 2.120976737878779, 2.04625738389912, 2.0238455380236906, 2.002073135596267, 2.002953047357693, 1.9397690981138889, 2.013832299725383, 1.9275733016797048, 1.900661418481557, 1.882259519543065, 1.870475883548138, 1.937501196682281, 1.864308165631923, 1.7735201340667093, 1.8486771304751957, 1.755922461955793, 1.775853531250481, 1.7162586980650814, 1.7075857699663164, 1.7625180498927229, 1.6746277600326025, 1.6803978121659295, 1.6970526072930785, 1.7922266940868623, 1.7093206043996068, 1.6197126206580668, 1.6050386522915412, 1.637209905352698, 1.6195890325210323, 1.608176105405644, 1.5266772101313248, 1.5163348068745808, 1.4659854843710567, 1.493442498111633, 1.5718842336371956, 1.5533273176463094, 1.5601373324036254, 1.4637365881586673, 1.3903743432506674, 1.4728106059514066, 1.4107181269234481, 1.477215957308871, 1.3249390365643725, 1.378122812400539, 1.4088384869353374, 1.255319126818017, 1.3964224301128, 1.2905076143257428, 1.2565692356851264, 1.3436686060426324, 1.3134136446630644, 1.4324257693919455, 1.350529680238307, 1.2839604202546788, 1.2912268620253298, 1.240190936006871, 1.231322607475479, 1.2948485989198877, 1.2356983793825915, 1.2601839659647718, 1.2988377463025926, 1.2147781860380935, 1.2066899655069492, 1.2606313631899433, 1.2989854573974022, 1.316002039638589, 1.2846128333062363, 1.2194924043622353, 1.1585396509886476, 1.2863942610747088, 1.1641377204880334, 1.227988349232568, 1.1659864443672519, 1.1915661576163665, 1.1923853760160312, 1.1253844793882362, 1.1067289439844787, 1.1327296995680647, 1.077312753335918, 1.1746444378596756, 1.0986965840200142, 1.1344483896329842, 1.0855358536135589, 1.1346125768226885, 1.0484086400735138, 1.1278278841435394, 1.0864573811773386, 1.10614386186563, 1.1061726553837077, 1.1596628187710099, 1.0591585359054763, 1.0845993934799778, 1.0904543289091864, 1.0887697991324343, 1.1609438782247703, 1.0764043071845957, 1.1023188162813746, 1.0036719460918768, 0.998931513771171, 1.0641535919256457, 0.9980522188805294, 1.077195527062494, 1.0846619596265623, 1.0269673959467707, 0.9882129441670665, 1.0509230034413306, 0.9773209045665326, 0.9858505714960805, 1.001928537252204, 1.0186394576388442, 1.0451521186213635, 1.0246153232624486, 1.0260192390470348, 0.916861411352589, 0.9757535605618768, 0.9702636893261385, 0.9477534052612003, 1.0154307850056594, 0.9478138815450255, 0.96828612343868, 1.0135972649002443, 1.0232327786400641, 1.012507762785022, 1.0160198405571461, 0.9884776226939549, 0.9423071631338874, 1.044428712020595, 1.003797096972057, 0.9126826703433697, 0.9606872008211689, 0.975799295739329, 0.9891562616171117, 0.9829094853965679, 0.9380994384052435, 0.9440001917068951, 0.9212950087144354, 0.9657311804370311, 0.9752989967817063, 0.9305993001890137, 0.9023352233232272, 1.011237918240618, 0.9446085938705172, 0.9751626567500962, 0.9410033663152156, 0.9850948431723616, 0.9422146463990785, 0.9109779667464212, 0.9228040947147697, 0.9089871556628083, 0.9597687527924575, 0.9611030686234372, 0.9701826186336154, 0.9302383996868959, 0.915573031828883, 0.9653867479123326, 0.8970531751836459, 0.9360170664984636, 0.8586846135692945, 0.907918089020126, 0.9035868906883004, 0.9039491315778341, 0.8581513796320779, 0.956681495509088, 0.8743669968367311, 0.9061267412947965, 0.8702471328538925, 0.9044992485450253, 0.9998189992234613, 0.8996050820772871, 0.9077774668336488, 0.8878085272488856, 0.8923298916183376, 1.111232511921498, 1.0417509769108344, 0.931653119544781, 0.966396491440359, 0.9115590789894052, 0.9409922583385427, 0.9258825837475847, 0.9470476936100766, 0.8751282955271562, 0.9357412193576456, 0.9108142736901218, 0.851392647930931, 0.8859024053588295, 0.885827287787767, 0.8044499149106809, 0.9449696097956815, 0.8722776887621068, 0.8084526800329118, 0.91199052939057, 0.8375149978480738, 0.8517442358813685, 0.8146180458316674, 0.858960495474708, 0.9705201511318805, 0.9061379100521444, 0.945756512094393, 0.9569716227525008, 0.837431951195604, 0.9021683411602794, 0.8154230914629917, 0.8470705819887192, 0.8047022561366106]"
