,params,data
batch_size,128,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(600, 1), (600, 1), (600, 1), (600, 1), (600, 1)]",
module__conv_type,temporal,
module__dropout,0.4,
module__fc_hidden_layers,[128],
module__preprocess,,
module__temporal_attention,,
train_loss,,"[2.7569018363952638, 2.6619232874650223, 2.6620220257685734, 2.6488456872793344, 2.649303832420936, 2.649760679098276, 2.643491847698505, 2.6506616555727445, 2.622917549426739, 2.6290688844827503, 2.619613610781156, 2.6156937232384316, 2.593259565646832, 2.574526100892287, 2.5914485747997578, 2.5486704642956073, 2.521786583386935, 2.5027542407696064, 2.4903061903440036, 2.4779046755570633, 2.482375647471501, 2.4228220279400166, 2.418944729291476, 2.3718651404747595, 2.3755216451791616, 2.342601988865779, 2.2881836506036612, 2.316777020234328, 2.231320065718431, 2.1986818937154915, 2.2457436928382286, 2.227786221871009, 2.2314065749828633, 2.153067975777846, 2.141751027107239, 2.1051178235274093, 2.0160124962146466, 2.021708209698017, 1.9408200777493991, 1.996071723791269, 1.934537227337177, 1.9762288973881648, 1.8420092197564932, 1.902048057776231, 1.944358231471135, 1.8567558141855094, 1.7899814532353329, 1.8321390518775353, 1.789164220369779, 1.748325384580172, 1.7240123381981483, 1.6817947681133563, 1.7472772708305946, 1.6450291908704318, 1.6085520340846136, 1.6467941394219032, 1.6974497281588041, 1.626611693088825, 1.6014800310134887, 1.5568884757848886, 1.5563181675397433, 1.533903276003324, 1.503080837543194, 1.4945396771797768, 1.545071323101337, 1.5910407084685105, 1.5510271072387696, 1.4767548432716957, 1.520585245352525, 1.4190641128099881, 1.5148278181369488, 1.4810409399179312, 1.4009086315448467, 1.4052821911298312, 1.4133317984067477, 1.4566571070597722, 1.398221124135531, 1.4596331981512216, 1.4132786090557392, 1.3671898365020752, 1.3848783346322866, 1.3369996520189138, 1.3449515672830434, 1.2807214663578914, 1.3105121704248281, 1.3545103696676402, 1.3098137415372408, 1.24509748678941, 1.3371122506948618, 1.3081153796269342, 1.2383691787719726, 1.2387043622823861, 1.2094026217093834, 1.2240308477328374, 1.2020546660973475, 1.165218789760883, 1.2609529678638165, 1.2509549553577717, 1.1830186256995567, 1.1911600186274602, 1.1979382368234488, 1.1690788379082313, 1.205623974249913, 1.2242165015294002, 1.1769427207800058, 1.1758488627580497, 1.2042320618262659, 1.173097286774562, 1.1258548553173358, 1.167575685794537, 1.1917730789918166, 1.2192353670413678, 1.1529514917960533, 1.1687533992987413, 1.1496306281823379, 1.1096379105861371, 1.1005531952931331, 1.0312106389265794, 1.1465367624392877, 1.1390677048609807, 1.08621108348553, 1.053509073991042, 1.022912179506742, 1.1598428258529077, 1.0908783720089839, 1.0911091868694012, 1.051760679941911, 1.092015314102173, 1.0948384596751286, 1.0245335248800425, 1.1460381031036377, 0.991212704548469, 1.0502957802552444, 1.0189762418086712, 1.0166386585969192, 1.1083582621354324, 1.0886754787885227, 1.0279751172432532, 1.0360596620119535, 1.0472164309941805, 1.0546355137458214, 1.0510122445913461, 1.0337674938715422, 1.074214178782243, 1.0360034548319303, 1.002394909125108, 1.0527445912361144, 1.0951310987655933, 1.0687431445488562, 1.0070689127995418, 1.0245240706663865, 0.9870870883648212, 0.9791862478623024, 0.9882808676132789, 0.9853128910064697, 0.9751654826677763, 0.927432059783202, 0.949764358997345, 0.955334145289201, 0.9850659017379467, 0.989080587717203, 1.0219041347503661, 0.9766200028933012, 0.9470386239198538, 0.98172024671848, 0.9521839747062096, 1.0064521211844224, 0.902293981038607, 0.999330433515402, 0.9500357022652259, 0.9871823081603417, 0.9442434530991775, 0.8481453978098356, 0.9136920323738685, 0.9115640805317805, 0.9605385156778189, 0.910632154574761, 0.895669885782095, 0.8966814527144799, 0.9327723062955416, 0.9202017398980947, 0.9338637095231276, 0.8968510105059697, 0.8927007785210243, 0.939835104575524, 0.8969309696784387, 0.9129001232293936, 0.9194230794906616, 0.9005850755251371, 0.9507768603471609, 0.8961888093214768, 0.9536301695383512, 0.8934786934119004, 0.9406911299778865, 0.8929146876701942, 0.9432966489058274, 0.8899726647597093, 0.9246609174288236, 1.0001327184530404, 0.9711460205224844, 0.993355458516341, 0.9382152433578784, 0.9229126572608948, 0.9627695789703956, 0.8645518981493436, 0.8473798871040344, 0.9082983310406024, 0.9143726715674767, 0.8852817700459407, 0.9074329431240375, 0.8264595691974347, 0.8788408618706923, 0.907681052501385, 0.9737462098781879, 0.9070184771831219, 1.0117625841727624, 0.9496774343343881, 0.8902689677018386, 0.9299464950194726, 0.8290030341881972, 0.8920358070960411, 0.9384701527082003, 0.8527120681909415, 0.8770041392399714, 0.7996985334616441, 0.7966810308969938, 0.8279519952260531, 0.8891390030200664, 0.8111912653996394, 0.7883834132781395, 0.8229373028645148, 0.8400516812617962, 0.8561474011494563, 0.9284075906643501, 0.8374250132303972, 0.7854181803189791, 0.8168764352798462, 0.8468290457358727, 0.8301795601844788, 0.7795149179605337, 0.8994549026856056, 0.8507080839230464, 0.7819151823337261, 0.8779568360402034, 0.8818053227204543, 0.8745476264220018, 0.8451131380521334, 0.8794246893662673, 0.8776158772982083, 0.8932567724814782, 0.9280788825108455, 0.9277485755773691, 0.9323586445588332, 0.9130229363074669, 0.8436737684103158, 0.8608625136888944, 0.7745730216686543, 0.8474308013916015, 0.8823995168392474, 0.8309535283308763, 0.8831842349125789, 0.885783628317026, 0.8355037230711717, 0.8263055104475755, 0.8952911798770611, 0.8125887008813711, 0.8434783596258897, 0.8318632776920613, 0.8408164042692918, 0.8198150625595679]"
