,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(119, None), (128, 1)]",
module__conv_type,regular,
module__dropout,0.3066835814026527,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.82319591757658, 2.6404899277444303, 2.4197948544673573, 2.2568734397576704, 2.1111948929877378, 1.992656524769969, 1.8638797793447914, 1.7321522564526135, 1.6745989345565195, 1.5730962315851627, 1.5214312895345183, 1.4777491116729868, 1.4019177481031098, 1.372373399427599, 1.3369334584583352, 1.3184716450721454, 1.2374172254208757, 1.2077296842873726, 1.254056661090063, 1.2703155983421919, 1.1699224813527265, 1.1345378825804227, 1.1724441652110171, 1.0976029303529649, 1.091905244088425, 1.1092740289874081, 1.1582370829284478, 1.0363232805451787, 1.0339248589205123, 0.9594181506938366, 1.0007888304282564, 0.9561017271879197, 1.0107586481156656, 1.0015732667173594, 0.9337917733490181, 0.9857843497072013, 0.9770005201629214, 0.9286591097440545, 0.9580905409986072, 0.924472128852529, 0.9414091334677338, 0.8664398461895191, 0.8817175088537987, 0.9430439282677474, 0.8593480076272252, 0.9065000774995509, 0.8737056488949558, 0.8392815810917205, 0.8650871962452027, 0.8972150059873157, 0.8676101144521312, 0.8045066942628133, 0.8094620432107066, 0.8030438748663372, 0.7946804211932117, 0.8111507147121154, 0.8072260484800787, 0.7766866394239017, 0.7882087863373367, 0.7688902913092651, 0.7371731060382612, 0.8283209570546659, 0.7817123506529531, 0.7506060780068067, 0.7183719117920864, 0.7789286545099374, 0.7271348196766219, 0.7260952619952038, 0.7464453048367092, 0.7380976992427558, 0.6957937121734838, 0.7514186494059567, 0.6907812299405464, 0.6812953619173693, 0.6944610902343543, 0.6730188141638677, 0.7140882818545434, 0.7353821564877296, 0.666798639423451, 0.6896406546678827, 0.6406276674939393, 0.6767860667620795, 0.6607132849500914, 0.6312085187400795, 0.5963883105089296, 0.6579856933823695, 0.6513915917371811, 0.6714059897160782, 0.6529453821072317, 0.6111852498608753, 0.6403018638105145, 0.6681549470660552, 0.6545541689558515, 0.6688449998868417, 0.6278890012320593, 0.6465003539689107, 0.6193901710391159, 0.6593835507872927, 0.6314801505331118, 0.6058092002222792, 0.6386803024440403, 0.638536345775487, 0.6049994895884214, 0.5944447530850439, 0.5831192960313143, 0.6038262015575405, 0.6216156987704187, 0.6015721333358978, 0.6254398762091894, 0.5981147416386893, 0.6252116169297386, 0.6637338583109816, 0.5987940379109781, 0.6348684592159979, 0.5474247395791879, 0.5861342434809829, 0.6403837896790445, 0.5932115564886821, 0.5519107317661117, 0.5398825648080604, 0.5634624384608439, 0.5355259548518431, 0.6188838998362151, 0.5782383142699425, 0.5352673240141955, 0.5222331039843711, 0.5945315685098155, 0.5586623857647725, 0.5922105236768035, 0.530158360970925, 0.5908735167167143, 0.5576906491081721, 0.5810038534983434, 0.5780547812624005, 0.5985599291313164, 0.5597506334412911, 0.5210964895577298, 0.5657434284858813, 0.5535894510954418, 0.551173987752766, 0.5407530081375188, 0.5564922438460285, 0.5895760662703418, 0.5457911368863841, 0.5155421153898999, 0.5907128226802856, 0.5377179990011722, 0.5516252601868138, 0.5466329042408812, 0.572550555986355, 0.5377632478443507, 0.5354186464083184, 0.5476683882082115, 0.5499795146222073, 0.554585720087678, 0.47941652389814027, 0.5648657271887223, 0.5423585645403574, 0.48333526473567534, 0.596449328201763, 0.533520476876487, 0.5508900872797604, 0.5194734776397947, 0.5399332987815572, 0.5344470547553327, 0.5357137115727698, 0.5525442279954007, 0.49581384916470445, 0.5480429975890289, 0.5144717062355576, 0.4990474703103504, 0.49750593616685307, 0.5408770372155306, 0.53330226218208, 0.5102780946279007, 0.5098061897111099, 0.542172930941458]"
