,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(60, None), (102, 3), (6, 3)]",
module__conv_type,temporal,
module__dropout,0.3986550208052125,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.7739114699514866, 2.6593879439530754, 2.673487028860336, 2.6772202380452446, 2.6616132037211333, 2.6732110837465517, 2.668449648748099, 2.6509464769610753, 2.662392954317912, 2.649108658377421, 2.646055157887718, 2.6563996238048895, 2.639348155597903, 2.6392114519729395, 2.6207381865934725, 2.616381076296056, 2.611375389364794, 2.5209989121736642, 2.473353229498886, 2.417441776689718, 2.4024100848737526, 2.3506674789443367, 2.328286382810756, 2.2994176226092806, 2.307860057933415, 2.2648209142181073, 2.255085950397048, 2.19741355330754, 2.2003404357820378, 2.103092440496146, 2.142678113766981, 2.1016946006118964, 2.0291127858542115, 2.0484358121521993, 1.9710779693925988, 1.9235529809130945, 2.0097982821615696, 1.9399933407331864, 1.9370307171150083, 1.9163749201955071, 1.9728474933063607, 1.9209627177598496, 1.8839939204004381, 1.840170432694478, 1.908492318262399, 1.8630005090312243, 1.86286489443637, 1.7945708592961775, 1.7512493036207846, 1.8244672506389197, 1.7894946110008085, 1.7546608923262523, 1.760871799603663, 1.72956047965058, 1.797913778412239, 1.7130817003140189, 1.7592636790559568, 1.646046441867876, 1.6949082291206412, 1.6625785195518297, 1.6830195508016976, 1.6995837583092974, 1.7060422062530298, 1.6778568044290534, 1.624587276827018, 1.657146893591977, 1.5844817319589664, 1.6029026157917825, 1.6321950585193983, 1.6030272014088407, 1.637303128251654, 1.611966582872224, 1.620283043464712, 1.5574846516196024, 1.5812404129392934, 1.4913570896921882, 1.537986902636364, 1.4681559796521115, 1.5384930124887473, 1.436428958698606, 1.4911368660464182, 1.4479667485390113, 1.4974435856431636, 1.5244212640694537, 1.4634306748021004, 1.4474682921291429, 1.4686826367886678, 1.5244738160132445, 1.4845678647130185, 1.4343372354360868, 1.4757009577453424, 1.4416864016786661, 1.393432452974127, 1.403573533586306, 1.3883036235338444, 1.4099089672196725, 1.3429855217049604, 1.3700357995047006, 1.2965931268292592, 1.349100341943453, 1.3778590805592386, 1.3230185838528943, 1.406469904609189, 1.3714408346601223, 1.3879358098555024, 1.3762643425425696, 1.3369036729122787, 1.2896244442886624, 1.3932405303694901, 1.2866176301532932, 1.3337247188450854, 1.3071768440728457, 1.297305241899921, 1.3889866547442535, 1.3008098531868684, 1.327229748427238, 1.278587348179446, 1.2533370191150852, 1.2886160972826075, 1.278788429802135, 1.255764975671466, 1.260129574625453, 1.2287284785114037, 1.2257589716160102, 1.2477331851447122, 1.2568085264632842, 1.2931151158756986, 1.2439103869150512, 1.2297137181536724, 1.2091547887446672, 1.2227138680523113, 1.1661964282751311, 1.2040457528560466, 1.2222215026531165, 1.1980722701744204, 1.1871148618680714, 1.22811170304543, 1.1364620819788043, 1.2161008353192113, 1.17067731737976, 1.1831613982903282, 1.17524361444367, 1.133335251400496, 1.1488854379521094, 1.1585180964410362, 1.1356018094576745, 1.1823738760723734, 1.2064334954583336, 1.175759769196011, 1.1394361627433989, 1.1264247998495038, 1.1189619126397754, 1.1516092399584343, 1.1544841392812077, 1.1159589737224305, 1.1248083623067102, 1.139704536235069, 1.1178845462606688, 1.0775718726181962, 1.1025641087038258, 1.0685793887984856, 1.1078653627009947, 1.1159149546330074, 1.1223276491696508, 1.106042205714813, 1.1230523616046888, 1.1148449326798278, 1.0880443207010642, 1.0894940571070404, 1.1239126715719643, 1.0476616532841516, 1.0498719183329088, 1.0884980606872456, 1.030174797939407, 1.0666808311350637, 1.0486741151292087, 1.0667986565204222, 1.023188424557018, 1.004617673347594, 1.0716771261836335, 1.062230712398672, 1.0330403349241537, 1.0094172265756371, 1.033620036873648, 1.0366852546287888, 1.0088311745270757, 1.0568956697823106, 1.0055198262908158, 1.0081184820757818, 1.0407971415121204, 0.9866981296214087, 0.9464096508841464, 1.0869810280607481, 1.019853906489472, 1.00098176442237, 1.0886463397518016, 0.9637437814937888, 0.9892497416532006, 0.9622103227204022, 0.9618418179488205, 1.0204703626898364, 0.9893133281859838, 0.9510393465630259, 1.01119041168037, 0.9927790396266208, 1.0484651022525389, 0.9746717570150963, 0.9788607196036035, 0.9373105935015207, 0.9545267370890014, 0.9532778115368714, 1.0196969718685756, 0.978855907258566, 0.9702066812918348, 0.9285309637657847, 0.9990040852288348, 0.9910039101279091, 0.9589046666990898, 0.9529509992123109, 0.9243393682952573, 1.0000289168985388, 0.9603909449893391, 0.9971133487712409, 0.9169629692000684, 0.9517526638038335, 0.9402276075424538, 0.92321382361347, 0.9351972280844946, 0.9396797583208533, 0.9035707372066267, 0.965969195569741, 0.9643003090886859, 0.9228345465476873, 0.9655548620407222, 0.8735103314593935, 0.8839129370983465, 0.8983229709060918, 0.9265341840033114, 0.9232851595516737, 0.9216336445895441, 0.8951461604875973, 0.915051432439161, 0.9812136814642365, 0.941406038205974, 0.920599674800631, 0.9260236314577511, 0.8760652934897988, 0.8966169729470977, 0.922584501455657, 0.8407585880827377, 0.9158159263081326, 0.9594173684472882, 0.9011138739148432, 0.8804012635484781, 0.8798450045466537, 0.849061423545841, 0.8844027895405244, 0.8715847732354309, 0.8779492977716737, 0.8727857894787527, 0.8729853414206638, 0.9001651378804737, 0.920853889183169, 0.8521728402255935, 0.8742826881601076, 0.894735924792221, 0.8115529697978875, 0.8046101659221447, 0.8587974237777314, 0.8709759804975746, 0.91481981222499, 0.8107789077516019, 0.8821354045189996, 0.9257358671608851, 0.847571683319341, 0.8612741608670076, 0.8637474190719304, 0.8839981499826759, 0.8336875115187551, 0.8926462365616753, 0.864297550418535, 0.8466409199175986, 0.8495894164906226, 0.8283289820385255, 0.8565295377565507, 0.933419550243876, 0.8961293929821018, 0.854651364938899, 0.828021546004485, 0.8670313616536421, 0.8537517684108357, 0.8188604925482692, 0.8416799511849937, 0.8581939076827652, 0.8589563828952946, 0.7755084198673222, 0.8697715587735062, 0.8217563606247549, 0.8681767329816974, 0.8784996470101858, 0.8170433426911046, 0.7988126454418606, 0.8164908426753841, 0.7839506392176625, 0.8066019622553552, 0.800459758864356, 0.761833028479566, 0.8342615982641061, 0.7955309212150538, 0.8205793754740704, 0.7800445506254374, 0.8809497689651138, 0.8351831751071296, 0.8464936210946551, 0.8120543538207164, 0.8356248659657012, 0.8127597787996305, 0.8746718879105607, 0.7507751825105445, 0.8181956384642324, 0.8305106063397543, 0.8652020390507811, 0.8806252882070661, 0.8030439180954504, 0.793902816564045, 0.8359624045497517, 0.7992435333593664, 0.8487373222878756, 0.7793528788027915, 0.8370715670867337, 0.8476850989916139, 0.7761365957379227, 0.8462492827036195, 0.793720439462909, 0.8309514224242981, 0.8048211087640035, 0.7939390715902294, 0.7516638206015632, 0.8015575426112678, 0.7983165123391678, 0.8066965614111806, 0.8798384440849883, 0.7827973952669003, 0.8157524750796107, 0.8724534679329475, 0.761804312510518, 0.8247812840368287, 0.792300270109882, 0.8128208796584068, 0.789323116986369]"
