,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (66, 66), (132, 66)]",
module__conv_type,regular,
module__dropout,0.4175690005831708,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.7700252202840954, 2.6751824122208814, 2.646371360925528, 2.629160022735596, 2.611383683864887, 2.5778489406292255, 2.5485553888174204, 2.493419969998873, 2.395919759456928, 2.3287152950580303, 2.2704737406510573, 2.234974244924692, 2.21685512982882, 2.1007450892375066, 2.151452843959515, 2.068976796590365, 2.069173189309927, 1.9884144361202534, 2.0267618491099433, 1.950213201229389, 1.9580294388991135, 1.9035782832365769, 1.8265658561999982, 1.8212277705852802, 1.8127725234398475, 1.77867814210745, 1.7511504411697387, 1.7213777890572182, 1.7064582421229435, 1.736477780342102, 1.719278199856098, 1.6482352651082552, 1.6493826444332416, 1.5496229226772602, 1.5842735716929803, 1.6407182620121883, 1.5991476719196027, 1.5946786366976224, 1.5275438712193417, 1.5481577946589544, 1.5798670842097355, 1.5609443554511437, 1.469948042356051, 1.4870184036401601, 1.5187890181174646, 1.4016934193097628, 1.4460865525098947, 1.4317110318403978, 1.4630954559032734, 1.4349848747253418, 1.4243026898457454, 1.431993136039147, 1.368740226672246, 1.3548932313919066, 1.345329501078679, 1.375198797079233, 1.3152071255903977, 1.3560423612594605, 1.3229583116678092, 1.2912090668311487, 1.3110933230473445, 1.2619956144919762, 1.2628958619557895, 1.3226320046644944, 1.3033242060587957, 1.3432448176237253, 1.359771649654095, 1.282772764792809, 1.2635881368930524, 1.2716074246626634, 1.2428520220976609, 1.2586808846547053, 1.2681825591967657, 1.2624211329680222, 1.2778235105367808, 1.2321742131159856, 1.1464858871239882, 1.1945841679206262, 1.1887805764491741, 1.1734644614733183, 1.1739934132649348, 1.1455555108877329, 1.1592155823340782, 1.1945572128662696, 1.1596805416620695, 1.1116688416554377, 1.2363677254089942, 1.139716672897339, 1.1133085617652305, 1.1725632915130029, 1.1550881835130544, 1.1335549996449397, 1.1477744652674748, 1.1213575473198525, 1.1751299858093263, 1.1137744055344507, 1.1151549064196074, 1.145818198644198, 1.1813722060276912, 1.0649268920605, 1.0991293155230009, 1.0535552813456608, 1.0556852377378023, 1.128267425757188, 1.092897631571843, 1.1163724385775053, 1.0274187253071712, 1.0138076672187217, 1.080635380744934, 1.1038836433337285, 1.0578899383544922, 1.0290141655848577, 0.9916117218824533, 0.9961453052667472, 1.01233515556042, 1.0953317422133226, 1.0391582910831159, 1.0481523697192852, 1.0065097478719858, 0.9896353794978215, 1.0465326731021587, 1.094961503835825, 1.0582547738001897, 1.0452660505588238, 1.0765468469032875, 1.0142130503287683, 1.0146524539360633, 1.0040804184400118, 0.9910043569711539, 0.99513704593365, 0.995551872253418, 1.0209652414688697, 1.0128305939527658, 1.0022873795949496, 0.9663382452267867, 1.0284444024929633, 1.0337563248781056, 1.0049320110907922, 0.9536470156449538, 0.9995985993972192, 1.004096689591041, 0.9580264054811918, 1.0673899999031653, 0.9515688162583571, 0.9100451579460731, 0.9680816118533795, 0.9547349287913396, 0.9363029553340032, 0.9258081857974713, 0.9699305314284105, 0.9022237896919251, 0.9097842931747436, 0.8878798704880935, 0.9685914039611816, 0.9669524706326998, 1.0050975212684043, 0.930451460985037, 0.9643283247947693, 0.936281704902649, 0.9692302144490755, 0.9518931608933668, 0.9331158142823439, 0.916818695801955, 0.9564667857610263, 0.9089196370198176, 0.857406759262085, 0.948614555138808, 0.9100008909518902, 0.9171469064859243, 0.9460198356555058, 0.8813821114026583, 0.92799725991029, 0.931952128960536, 0.8808821696501512, 0.9247637528639573, 0.9043923084552471, 0.8597360317523662, 0.9200251322526198, 0.9016638819987958, 0.9134502855631021, 0.8785484965030964, 0.8664233354421762, 0.9434560518998366, 0.902561488518348, 0.7890955860798176, 0.8570104754888095, 0.9082377149508549, 0.865437467281635, 0.8295079891498273, 0.9252392713840191, 0.9030239517872151, 0.8928331531011141, 0.8737554458471445, 0.8730742775476896, 0.7980124739500193, 0.789415011039147, 0.8662877770570608, 0.888813226039593, 0.8507737558621626, 0.9016329114253704, 0.8817365582172687, 0.8638317795900198, 0.8460940801180326, 0.8767299826328571, 0.902223852964548, 0.8596785123531635, 0.9111072136805608, 0.8089165889299833, 0.8509288833691524, 0.8575977875636174, 0.8649764922948984, 0.8581633072633009, 0.8614384229366596, 0.8402139883774977, 0.9181738514166612, 0.8477655007289007, 0.8488134897672213, 0.8665103252117451, 0.8558348774909973, 0.8858202686676613, 0.880208523456867, 0.862978694989131, 0.8709268496586726, 0.8956554568730868, 0.8380989358975337, 0.8488334114734943, 0.8349903867794917, 0.8515975842109094, 0.8417960240290715, 0.8625696512369009, 0.8433805080560538, 0.8568940758705139, 0.8392103928786058, 0.8693348343555743, 0.8219890246024498, 0.8706603948886578, 0.8476585424863375, 0.841490705196674, 0.8320149164933425, 0.8349043378463158, 0.78434508397029, 0.8477122994569631, 0.8374195722433236, 0.8286718964576721, 0.8469630158864535, 0.8474724008486821, 0.8408942442673903, 0.8230282755998465, 0.8358713727730971, 0.8791521411675673, 0.8163189906340379, 0.8086790983493511, 0.8314688434967628, 0.8796234717735878, 0.843130912230565, 0.8058585020212027, 0.8470742977582492, 0.8477520906008207, 0.8003342481759879, 0.8465758497898396, 0.8533154946107131, 0.8422392478355994, 0.7851952424416175, 0.8345680227646461, 0.8054826553051289, 0.8405728835325975, 0.8401307876293476, 0.819154417514801, 0.8029281937159025, 0.8246678297336285, 0.8680295100578895, 0.8008119505185347, 0.8032098238284772, 0.7898014206152696, 0.8649311707570002, 0.8246341448563795, 0.8132768658491282, 0.7900884554936336, 0.8195181938318106, 0.8049983510604272, 0.7982410201659569, 0.875798957164471, 0.7619772947751559, 0.8717761195622957, 0.7812067462847783, 0.7844537432377156, 0.7735591255701505, 0.8493177074652452, 0.7359674646304204, 0.796647966825045, 0.8427738492305462, 0.7307371983161339, 0.8076606878867516, 0.8239677924376267, 0.7919865076358502, 0.7970992106657762, 0.8568543369953449, 0.8056259838434366, 0.7946902027496925, 0.7955996430837191]"
