,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(60, None), (102, 3), (6, 3)]",
module__conv_type,temporal,
module__dropout,0.3986550208052125,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.76159630555373, 2.6977050377772405, 2.6646413839780365, 2.6565892916459304, 2.6550696849823, 2.655319980474619, 2.6686359882354735, 2.6627617249122033, 2.651528890316303, 2.6473017655886135, 2.647294125190148, 2.634500576899602, 2.637547577344454, 2.6141861475431, 2.585550597997812, 2.5548935376680815, 2.513512978186974, 2.4887014095599835, 2.4450089968167816, 2.380193702991192, 2.3806721393878645, 2.32858792084914, 2.2895222663879395, 2.2697139776670014, 2.275716095704299, 2.2145445365172165, 2.178134246972891, 2.102990044080294, 2.1273362599886383, 2.127533751267653, 2.103796074940608, 2.093456569084754, 2.0988088002571694, 1.9929549327263465, 2.0180717376562267, 1.9734515043405385, 1.9475324117220365, 1.9071481539652897, 1.9464759239783653, 1.923217461659358, 1.8664689210745005, 1.8660992659055269, 1.8643784339611347, 1.8781897709919857, 1.777835149031419, 1.7980287386820866, 1.7794150847655077, 1.8227846915905292, 1.7519866943359375, 1.7809861366565412, 1.7761155953774086, 1.7254065055113572, 1.7106315832871657, 1.7463203778633705, 1.7061630799220158, 1.664441547027001, 1.6229577761430007, 1.646438745351938, 1.6660727060758151, 1.6107507375570445, 1.6458228404705342, 1.6281267184477586, 1.609234828215379, 1.5749257124387301, 1.5793839528010443, 1.5997918862562912, 1.530182093840379, 1.4930597204428453, 1.5460129792873676, 1.458448916215163, 1.46364928483963, 1.5399094086426954, 1.5017833040310786, 1.444172640947195, 1.4860723330424381, 1.4840439044512235, 1.3998099345427293, 1.4148857043339655, 1.4368086879069988, 1.4140946158995995, 1.4085930842619676, 1.4056592592826256, 1.349406517468966, 1.395405518091642, 1.3437592836526724, 1.4010717978844276, 1.3838927232302152, 1.4088732921160185, 1.3704089549871592, 1.3916497047130878, 1.376320772904616, 1.3537970478718098, 1.2804946660995484, 1.3500757987682637, 1.2856655084169828, 1.316067097737239, 1.3525498628616333, 1.2888185574458195, 1.3326098882235013, 1.2801809801505162, 1.2289171127172618, 1.2821450857015757, 1.300308514558352, 1.2624284450824443, 1.2741443844941946, 1.3141028019098135, 1.1940571289796096, 1.2052339168695303, 1.2216599207658034, 1.240833018376277, 1.2603778545673077, 1.2021681088667648, 1.212311680500324, 1.2010383789355938, 1.1856103823735165, 1.206610174362476, 1.229562730055589, 1.1581322046426625, 1.2168624121409195, 1.2096684703460105, 1.136595803957719, 1.1438352850767282, 1.1654473735735966, 1.1401081837140596, 1.1492682301081143, 1.1753304389806893, 1.1595609041360708, 1.2293655743965737, 1.1865935160563543, 1.174352242396428, 1.1634263570492085, 1.0798465022673973, 1.1800746330848106, 1.1430643164194547, 1.1255494557894192, 1.198381586258228, 1.112019486610706, 1.1435943805254423, 1.0987267879339364, 1.148152263347919, 1.0852816480856675, 1.1276492114250476, 1.1360001930823693, 1.083614773933704, 1.1013354796629686, 1.1536436906227698, 1.128070671741779, 1.0879382885419406, 1.0999703719065739, 1.1009622106185326, 1.068320474257836, 1.0973497748374939, 1.0803467493790846, 1.0712925617511455, 1.09049567259275, 1.025080485527332, 1.0763387973491962, 1.0544239062529344, 1.1334419543926533, 1.0244044404763442, 1.0448736117436335, 1.0241101475862355, 1.07269949729626, 1.062587387745197, 1.0574808148237376, 1.0366351164304293, 1.0471267140828646, 1.0663676775418796, 1.0339876752633315, 1.0017416247954736, 1.0785112261772156, 1.0527654501108024, 1.0380599315349872, 0.9920555573243361, 1.0359953586871808, 1.031430803812467, 0.9278032596294696, 1.0468188817684467, 0.9514901243723356, 0.9687050553468558, 1.072761788735023, 0.9648366469603319, 1.0155207523932823, 0.9935755161138681, 1.015918231010437, 0.9221677262049455, 1.0072859947498027, 1.0414760406200703, 0.9360597096956693, 0.9638775587081909, 1.0142801614908072, 0.985228352363293, 0.9566208967795738, 0.9384417955691998, 1.0041314024191637, 0.9159832055752094, 0.9352081097089328, 1.0072966135465182, 0.9634581859295185, 0.9601065433942355, 0.9679473656874437, 1.0405843991499681, 0.9294267076712388, 1.0229282819307768, 0.9904851620013897, 0.924498884494488, 0.8891275213314936, 0.9264007183221671, 0.9229217648506165, 0.9440667115725003, 0.9615871942960299, 0.9461884140968323, 0.9739546519059401, 0.9171281099319458, 0.8883832738949702, 0.894787049293518, 0.8820193079801706, 0.9056302932592538, 0.9258131449039165, 0.8836187206781827, 0.9280932536491981, 0.924242116854741, 0.9217644939055809, 0.9123882568799533, 0.9148913264274597, 0.9066688400048476, 0.9572088369956383, 0.9090353938249441, 0.8963613647681016, 0.91723082615779, 0.9232617529538961, 0.9052611346428211, 0.9540234602414644, 0.8771036615738502, 0.9071265307756571, 0.9326306810745826, 0.84020660840548, 0.8663289290208083, 0.8732333531746498, 0.8524336338043212, 0.8850086368047274, 0.8672557353973389, 0.9020262021284837, 0.8290579905876747, 0.9136425651036776, 0.888721555012923, 0.8658533774889432, 0.913779103755951, 0.8280243213360127, 0.8792361195270831, 0.8929504422041086, 0.916767402795645, 0.8295968853510343, 0.8758911426250752, 0.8996841797461876, 0.8904503492208627, 0.9171493035096389, 0.8732380124238821, 0.8431114426025977, 0.8617379601185139, 0.8237687982045687, 0.807216570010552, 0.8868602009919974, 0.8783840110668769, 0.8321424575952383, 0.8228939725802495, 0.8572822735859797, 0.8815919041633606, 0.8275460380774278, 0.8424867914273189, 0.7933713032649113, 0.8285577902427086, 0.8904374370208153, 0.8562297655985905, 0.7648611793151269, 0.8368826050024766, 0.8409359207520118, 0.8652550761516278, 0.9090795755386353, 0.843007491185115, 0.8294159944240863, 0.8021209093240591, 0.7939985788785494, 0.8238634581749256, 0.846191826233497, 0.8173930892577538, 0.796731225343851, 0.8251103543318234, 0.8450721373924842, 0.8440526375403771, 0.8125374372188862, 0.7684689274201026, 0.8199686160454384, 0.8184694262651296, 0.7959287735132071, 0.817406465457036, 0.7866463606174176, 0.8120210766792297, 0.7890837788581848, 0.8201004330928509, 0.8056850901016822, 0.8157802884395305, 0.8066547898145823, 0.8563974472192618, 0.8323916563620934, 0.7958933490973252, 0.8414045306352469]"
