,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, None), (88, 22), (22, 22), (66, 22), (132, 22)]",
module__conv_type,temporal,
module__dropout,0.32651341654724064,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.8908416175933898, 2.7159005993266843, 2.683137387065906, 2.6659957686945526, 2.6554735519929533, 2.654058439014739, 2.658833061698305, 2.6664678672548674, 2.649337456388959, 2.6526850426460435, 2.646951710227358, 2.6605335713348977, 2.647189927719512, 2.6265383298069556, 2.6337859788614324, 2.6336247950763685, 2.6270435424405263, 2.5885883529637437, 2.579534452540959, 2.5077528907746562, 2.4570133665453118, 2.411726942667013, 2.362098524481144, 2.3404002567533113, 2.332649474185207, 2.288333825029855, 2.271175228782163, 2.243849906522877, 2.2005322414676693, 2.2049778039127905, 2.2239475573174206, 2.2430308404504737, 2.1934656479631216, 2.18853878333635, 2.1823335668424595, 2.1535210024268436, 2.1415727365257418, 2.1012040824413756, 2.1025263792499684, 2.038269282303443, 2.053454357654744, 2.0692598217387936, 2.0808191679625643, 2.01010441253325, 2.046668312162533, 1.9982673738234096, 2.0372495406184714, 2.0387236335664616, 1.9876949350840765, 1.9945656214621523, 1.9970356104582347, 1.9289239829372147, 1.9211834471003582, 1.9361020078118552, 1.921345779004862, 1.9240766825524807, 1.9150796472510963, 1.8431672124651965, 1.8366244032792927, 1.8253013178434199, 1.7965028955888336, 1.7727730054333162, 1.7512472558777339, 1.8192230646250684, 1.7382774449219278, 1.7671713159132416, 1.6867854416542163, 1.7118469450361562, 1.6815733682868803, 1.6340863650859718, 1.6914610804329688, 1.6483670249796052, 1.6084790705031322, 1.5599561631965821, 1.6040458807455131, 1.5467350289411663, 1.5156863399930691, 1.5268291240695804, 1.4943043529472022, 1.5437410899243826, 1.4333276834542883, 1.3773550315617828, 1.455478232028276, 1.4674359574899665, 1.3744251678816752, 1.46731648619191, 1.4139861419267314, 1.3550145748598317, 1.4135733160345056, 1.4194615243376734, 1.3921793470236112, 1.3546175740294222, 1.400709616920332, 1.3077035787927773, 1.2980669992228864, 1.3117220759620813, 1.3376840643878172, 1.294636707255522, 1.3464149123882583, 1.2335561784154285, 1.3358709683908394, 1.303070848659182, 1.1994478449468768, 1.2706971943779248, 1.2858844628480623, 1.2450404894340508, 1.2593931250567625, 1.250745507527955, 1.259204790869318, 1.1997248540121586, 1.2654361978502484, 1.2142905356446558, 1.1804957581070268, 1.1953987735149152, 1.226255128065287, 1.154425003915653, 1.1447916831910667, 1.1851633566142732, 1.1348080195336245, 1.144758208054516, 1.1444572500032832, 1.1412552020277231, 1.126180933657801, 1.0920845576482365, 1.1122634749820208, 1.1362843891958223, 1.1307009317116825, 1.1394900021704197, 1.0631195329680796, 1.1141260603548355, 1.12518110456201, 1.0698174237632385, 1.0559027938746581, 1.0551503428922722, 1.141761112167329, 1.0241992695759856, 1.020712704640186, 1.0756637433992913, 0.9744916091047722, 1.0530237611615807, 1.037482762714628, 0.9966734475979544, 1.0098841463454518, 1.0510616163928044, 0.9896846870524052, 0.9779771962037577, 1.003316056430626, 1.0163645065254483, 0.960180309446355, 0.9720295994013806, 0.9339539856434327, 0.9793843186668887, 0.9900401830100647, 0.9528521518084319, 0.9446669403574538, 0.9488100529175097, 0.9284722917819688, 1.0271190893295061, 0.9731090024156598, 0.9209605084945099, 0.976528228875196, 0.928648647497069, 0.9523651550070353, 0.953989545446995, 0.9412519708490509, 0.9583437439344115, 0.9431555470975973, 0.9374552461301674, 0.9121707550157846, 0.9259206829565746, 0.9164151681603203, 0.9250642357825317, 0.8792415510337016, 0.8871695340309547, 0.9065085068330756, 0.9388976431488418, 0.8970083035492874, 0.890141278848868, 0.9059911651409783, 0.8755540561492803, 0.8703165617158617, 0.8483106752751998, 0.8909878706153371, 0.8705783034035154, 0.8772557377242676, 0.8840450754999313, 0.9078236152986056, 0.9058493606524326, 0.8641609117803839, 0.8288278762934645, 0.918553750521855, 0.835419489516305, 0.8900238189642299, 0.7962835954428864, 0.8349280366521976, 0.8057179329031139, 0.8006844481634017, 0.8034066133036508, 0.8185018341662675, 0.8620119383424435, 0.7894266700653018, 0.8460961649557585, 0.8120369468023866, 0.8275430781353448, 0.8356945903454688, 0.7740060964189506, 0.7985437657258238, 0.8350491106910962, 0.9040276053774025, 0.8461988754391556, 0.7889844698761657, 0.7688176194769505, 0.8156069308719763, 0.7888715232254563, 0.7885095051683908, 0.7880169868927295, 0.7406533640754784, 0.7970225757755532, 0.8107410324352733, 0.7373943910589593, 0.7601349195188106, 0.7944875996234209, 0.7837278329329807, 0.7613337310201038, 0.7955589902504033, 0.7515236703852526, 0.7486206266767812, 0.7613406932548648, 0.714374122369988, 0.7867787930967713, 0.7463112959314377, 0.8064465689384285, 0.7484799595147114, 0.7579357578820843, 0.7775365961617169, 0.7911499720943536, 0.7429844635135273, 0.7629694794371767, 0.7156453911898574, 0.7674400977053171, 0.7117779257776186, 0.747897147502496, 0.7732685645192318, 0.7271868447978032, 0.7446486462662704, 0.7526178634533163, 0.7516639603661529, 0.760662130388815, 0.745417990899796, 0.7306072857950194, 0.6800908060399072]"
