,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(24, None), (65, 1), (84, 1)]",
module__conv_type,regular,
module__dropout,0.2537273481514357,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7329585568247565, 2.6560090511149794, 2.623892799005499, 2.611898198251422, 2.538164905352047, 2.381509382603377, 2.2511498213501415, 2.078876885167689, 2.038977737614561, 1.9564132776315344, 1.860192912112739, 1.7629834769667627, 1.741674136016142, 1.7142329104924636, 1.6485026535451928, 1.6748853448946583, 1.5387219942955874, 1.52169054466068, 1.4702135057660046, 1.4281899612987419, 1.4439799167237295, 1.4518854515009723, 1.337118784300303, 1.3709687489826559, 1.2840587363348457, 1.3146982514778085, 1.279541980750737, 1.1488797522072147, 1.2147317900323273, 1.2273341762000385, 1.2728887326321157, 1.253949258673317, 1.2199649710018514, 1.1807797568904792, 1.1971777182262064, 1.18482609463929, 1.1723184319898328, 1.1724399228604452, 1.115522452579108, 1.0821117829463438, 1.0014215319575768, 1.0878131388472778, 1.12239690323957, 1.0936616943732234, 1.063555730293853, 1.013264520195788, 1.0215590818356597, 1.060856013430871, 1.0231054614188004, 0.9313914308057852, 0.9974756145797935, 0.9548096070486576, 0.9128625347680707, 0.9760603237678865, 0.9053610122971072, 0.9391800517880149, 0.9806547304624325, 0.9040019427436, 0.8905797937990495, 0.9143532276382593, 0.9161490573548675, 0.8697529557115407, 0.8646468792135732, 0.9108355881272315, 0.9728007405910437, 0.8829293029166322, 0.9053497474773015, 0.8467301541400803, 0.8208072526196123, 0.8712141780642565, 0.8417788676409396, 0.7398105107111844, 0.8869265994695834, 0.8576667028247565, 0.7942242068699297, 0.799091593447382, 0.8630069892184306, 0.8068126054994197, 0.809602006940631, 0.7800602247575289, 0.761068959687331, 0.8298650293483056, 0.7755086578278445, 0.7337779799524576, 0.7948259193661348, 0.7926275398900713, 0.7740571545821675, 0.7105718480349732, 0.7782475021341234, 0.7491514457176788, 0.7322624710233708, 0.7132064425865122, 0.6814311611091255, 0.6998784788003, 0.6792381893088334, 0.736500125339006, 0.73489826133226, 0.6799801902972541, 0.7482634172430414, 0.7363917745155972, 0.7323324649695818, 0.6881870679220938, 0.6895380722113691, 0.755078177344444, 0.7335728371836152, 0.6763733531510338, 0.6377870395822552, 0.7101029909567462, 0.6722374826125751, 0.7031245569445329, 0.6636260111783125, 0.6692108723203456, 0.6724029084905538, 0.6265625535697461, 0.6195237509455392, 0.6585602218662742, 0.6057188828385415, 0.6277637482262024, 0.6129602056415349, 0.6100160539092981, 0.6434951292907356, 0.6414912702027247, 0.6004874629830077, 0.6023861817106619, 0.5823226365243782, 0.6262758519647216, 0.5827407041612894, 0.5693836642445336, 0.6368646743661732, 0.6012598571298674, 0.5959455191688281, 0.576030694728397, 0.6024052364452886, 0.5853100941229279, 0.5482325650085977, 0.5216079046815548, 0.5144841671276276, 0.5681874569394517, 0.5752168648753684, 0.6067940104362715, 0.5419626538565706, 0.5724842944016947, 0.6320636744228953, 0.5533454139340279, 0.5686195455527329, 0.5760052765251694, 0.5581561883233351, 0.5202624579098909, 0.5343234437400624, 0.5670372361064988, 0.5142311497620959, 0.5697452753181073, 0.5298432249157161, 0.5115117525733742, 0.5995143975464915, 0.5900854072126486, 0.5342265267021717, 0.5653694107427149, 0.5051232092834, 0.49178845343053856, 0.5147287847329285, 0.5032623131669106, 0.5031353139625389, 0.5021962730874245, 0.4860620717021505, 0.5099110727007863, 0.48975058010171857, 0.5112346314559408, 0.47787141024093005, 0.4866672866797928, 0.5025234812160275, 0.45600224657773286, 0.5226226424392202, 0.4510221276629097, 0.5270593595779595, 0.47504517198410545, 0.4632218048964179, 0.4801624965255473, 0.4834951844842931, 0.4619955950122287, 0.46537669293589595, 0.5233850550124785, 0.4770676488491575, 0.47868371444980645, 0.4646022919561861, 0.4752732415994008, 0.4704959814961889, 0.4616911820602119, 0.43610197111005167, 0.5113682566527331, 0.43309784918937627, 0.4758670963883744, 0.43870423961785066, 0.4395542391052507, 0.468459360995737, 0.49060375792377847, 0.48978562554296223, 0.42845637132981784, 0.4601992008550939, 0.41602527997908284, 0.47033155569940893, 0.44498210549927125, 0.4650306511996001, 0.48335221057666483, 0.4543207883262268, 0.4774892932514407, 0.49304861474449424, 0.44816980885268404, 0.46550256205681534, 0.4426935568208539, 0.44850866230317427, 0.43212810213123803, 0.4134249728133653, 0.46546973452673407, 0.4172715106397495, 0.43431058019313756, 0.4327981103279634, 0.4276843662807623, 0.44759045170546724, 0.43997071009204436, 0.40407678900030686, 0.4548965526045113, 0.4338312188555253, 0.4028830523106138, 0.4410159712680593, 0.41864867896328284, 0.43210621050037407, 0.4545976480936111, 0.43399779293882973, 0.42310224761193355, 0.4380490690841913, 0.4361081207519993, 0.3882495001688471, 0.4402574751379396, 0.4438351556787573, 0.47674064917935416, 0.4335787018598214, 0.4233409989120637, 0.4156448368723867, 0.439284982701887, 0.44520574395869583, 0.4470382599476779, 0.3973286550967998, 0.4167397483166998, 0.4182049088988822, 0.41245538875188653, 0.41832204737076956, 0.3821335685127178, 0.40593786473233007, 0.3888999343090167, 0.4149737102297152, 0.4508982439034267, 0.41046965717696776, 0.41062577513979676, 0.43134833023481706, 0.4421038464728052, 0.4127658521121334, 0.40148558070405416, 0.39154587527173396, 0.41891689496928974, 0.41110074110722794, 0.42564624693963987, 0.43927159026537116, 0.39493458106126156, 0.41502270185523715, 0.4485461080910264, 0.42096161155260947, 0.41243148256562057, 0.4055755590442049, 0.3857759308860808, 0.40676472572955114, 0.3743179908288888, 0.3965304608704606, 0.3645866194616477, 0.3885954821144126, 0.4196903435629681, 0.41259899758353585, 0.4298240455953578, 0.37451977430915284, 0.3915167829946872, 0.4153705207518267]"
