,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(111, None), (42, 3), (54, 3), (129, 3)]",
module__conv_type,regular,
module__dropout,0.554702814590276,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.855683918877893, 2.7467123194527945, 2.719125425518131, 2.7063194428661737, 2.685118992360677, 2.7149013612641024, 2.689227799765208, 2.6800793320112173, 2.664574472094223, 2.694602957156249, 2.688992051382669, 2.679368095068465, 2.6673330441546304, 2.671798322113828, 2.669990252167158, 2.6553338470934906, 2.648318871884337, 2.645998372683827, 2.618851986132748, 2.6098380509814008, 2.604862424553928, 2.5802433760747343, 2.5584524611365085, 2.564897958696918, 2.5235696511625556, 2.5365744355544018, 2.5328175980390375, 2.475867377132921, 2.4630370702944884, 2.4458900733552373, 2.426514854357934, 2.3854073663590736, 2.4575078803152133, 2.385350240626857, 2.380014595738299, 2.39098978134126, 2.3227525851090443, 2.3076811504913155, 2.343782036409726, 2.2756226991737645, 2.3294844700599127, 2.3104917476822457, 2.293978588594814, 2.273783550152623, 2.227922573199428, 2.24589195361293, 2.2847991758482014, 2.1782739343203876, 2.235207671624914, 2.2339308316785407, 2.215431841687369, 2.1894909127431275, 2.2256034962732825, 2.183378268569536, 2.179290566471854, 2.1883081891028757, 2.1791336055909376, 2.19161573893278, 2.1690436178342853, 2.1683128491015444, 2.127358529023154, 2.1179153768206285, 2.115898517180313, 2.067726699495956, 2.121744185628909, 2.0558354056041668, 2.139483552747862, 2.0980947699519357, 2.054321326587113, 2.1253101811985595, 2.089084412452127, 2.070899331867123, 2.0784130563205125, 2.0437861349212003, 2.0435764061969897, 2.06174407215814, 2.0953873242618024, 2.0456277212117318, 2.037529593008265, 2.031654228862096, 1.9724493525536184, 1.970177146615085, 1.9811975150556802, 1.9868347150579295, 1.9820379291065824, 1.9774327644230993, 2.0190160308826908, 2.023621909677868, 1.9359881415705764, 1.923544559277408, 1.9411831698353597, 1.9254842538980055, 1.877485276870215, 1.9712673835241863, 1.9483684454678116, 1.9039066144463654, 1.8955521002383242, 1.8691918282499698, 1.8637415063129505, 1.9090362034466353, 1.8829885947727196, 1.8526223698870463, 1.86668375769412, 1.840258137964699, 1.8074210751765978, 1.863470890700474, 1.7983529849153106, 1.8258491029208543, 1.8724584060072214, 1.7536813130534312, 1.8302791752421697, 1.821761984285146, 1.7094961496323862, 1.737895463341257, 1.821601145784594, 1.7780511338056393, 1.8508574466101269, 1.7772177080275229, 1.772045745730629, 1.7354100796174179, 1.7474603090084904, 1.7568028691634108, 1.7273353011045254, 1.7410513714041682, 1.7861666290407674, 1.7435484172744165, 1.7462029864371624, 1.7489946963919787, 1.6478850592120824, 1.6434866153347287, 1.7577495636729499, 1.6203895516679292, 1.7497820462924276, 1.7485355141066772, 1.6818732961354466, 1.6835770739703626, 1.687681179129002, 1.6892890058414949, 1.628593650294357, 1.7660360549095724, 1.6730697743036926, 1.6399438912031061, 1.712224000703808, 1.7299396991729736, 1.647819910305704, 1.634649083847734, 1.5501080943618306, 1.6711413912947026, 1.6736787058799143, 1.6571752764213108, 1.6839390752869239, 1.6351381640974254, 1.6431119020978229, 1.6071628167395857, 1.6222776488013093, 1.5751096783581255, 1.6791379115403042, 1.6057762314856854, 1.6198165541418226, 1.6008704580409514, 1.603105771106859, 1.6166010051679702, 1.541138772314661, 1.632522243227016, 1.5300590927907465, 1.5563474347861395, 1.6148713811116575, 1.5999248846936363, 1.5447614384017843, 1.6576357566234934, 1.54307387337346, 1.5535103300025046, 1.5361162250192975, 1.6801389863074627, 1.5443085040789877, 1.5210301626666722, 1.5241532142697736, 1.6002847677000196, 1.5801706037228487, 1.5183801701338873, 1.5028011336665237, 1.5360562531366915, 1.5449925276688559, 1.5284158815120323, 1.4779709495189322, 1.5219028620710757, 1.5315203934393093, 1.5052448652985, 1.5105340084965535, 1.5434346789361877, 1.5648551449437058, 1.565044366009176, 1.5546794695039627, 1.5225070131488587, 1.491030298816952, 1.5388587058848933, 1.5127535410897517, 1.5089583204712382, 1.5249033685837963, 1.4981289694725666, 1.5183565364918188, 1.4265890418911162, 1.4646114824829541, 1.4951988518123662, 1.3870593114915142, 1.525759849575797, 1.3992638533037591, 1.419426814150673, 1.4312082423816028, 1.4934522730375206, 1.4419459498088785, 1.4171242684183103, 1.5281531668899155, 1.5641958699802978, 1.5153122719327228, 1.4873952975428721, 1.4081039627774434, 1.461442123905482, 1.4494717336204368, 1.5162307106373178, 1.4010440708350769, 1.4382901443400904, 1.3829034404425153, 1.492889184869411, 1.4532870930581998, 1.4389564940659418, 1.47854832586995, 1.4452073441357165, 1.4446964170104482, 1.451637926806415, 1.4381435585571114, 1.4176190791798187, 1.4917776232259974, 1.4437331178595603, 1.5021985373432942, 1.4364345302508568, 1.389642246625245, 1.3869330320156925, 1.4613201146848829, 1.4439517591370272, 1.4115951118450933, 1.3937613552225299, 1.3988341312719628, 1.4277908662459213, 1.4345138834900224, 1.4297613708620565, 1.3512123749947136, 1.3745924131426381, 1.4007971160928943, 1.4444178006470547, 1.4019554302010564, 1.3979135959940086, 1.4057828403022605, 1.4179251271795175, 1.3906880823069478, 1.3327621152899773, 1.3813402327832243, 1.4503493908499574, 1.4374367030705693, 1.4492157413954927, 1.4175886446592219, 1.3694120615777952, 1.3680930682198786, 1.4054351640067952, 1.385449719291731, 1.3567294442951108, 1.312956167274153, 1.3871636232808089, 1.4204295793558952, 1.3994852997748728, 1.2634221242165153, 1.414060464289733, 1.4374341221093674, 1.3853182785799316, 1.3930427744384004, 1.332167292053091, 1.331484819785647, 1.3096774928629284, 1.376788715940977, 1.3782398824270765, 1.308014520299183, 1.318006830801204, 1.334885425622541, 1.3540247081566223, 1.3175636404077746, 1.3749531466306515, 1.3015511895095546, 1.3591929491101666, 1.375203572170748, 1.269708546475577, 1.3255298311559345, 1.3197016674817867, 1.3550131189388415, 1.2648524384580968, 1.321542228938522, 1.3160333189534135, 1.3704766920569305, 1.3649662435626801, 1.3329978380459513, 1.3867906013972013, 1.439681951464252, 1.3086558905306795, 1.383764000634543, 1.3156896493256436, 1.3329569909028036, 1.3807821456850604, 1.2799614125616032, 1.330125247677091, 1.3139260570284501, 1.3594011541977953, 1.390525464590589, 1.377398436906928, 1.3693464113517366, 1.3446614275509474, 1.363801536541754, 1.3275227729738788, 1.2724900291428227, 1.3046871110253508, 1.2718986586279695, 1.207805665806937, 1.4185201940975811, 1.3251643881001536, 1.345472302180563, 1.3994129365327947, 1.3421705258784962, 1.3096203964182145, 1.3421859532995095, 1.322746412653383, 1.272643524717232, 1.307120512863496, 1.306976154532405, 1.293332029899114, 1.2817663633892038, 1.3287494047589585, 1.2521803566681904, 1.3509550323413109, 1.2692245613361732, 1.2723639658911443, 1.2948581306353182, 1.2586642473993284, 1.3276423282220589, 1.290772447201661, 1.3450716455930025, 1.3146726426144708, 1.3524380045980502, 1.2897655048663237, 1.2815408875983416, 1.2722120779260793, 1.2842238679270828, 1.336711924730473, 1.2671888050785907, 1.2979058798352496, 1.2852295813313372, 1.2930954562038928, 1.3109912137838793, 1.2981864582325355, 1.360438355786329, 1.3058617602383107, 1.2759051041502412, 1.2834244181693402, 1.2387784872768937, 1.2844748892848186, 1.366610088412455, 1.247445737560514, 1.2524031613472555, 1.283154479372753, 1.3437256325686961, 1.2228319134684762, 1.251759568926469, 1.3274530886230909, 1.3145994499411555, 1.283298944557468, 1.2277056301395175, 1.2557064622011387, 1.2903839111785742, 1.2392595784449074, 1.2927138361500687, 1.2776244913090213, 1.2772974915330562, 1.2595091804204197, 1.2553940775755956, 1.2421927738098173, 1.2326217273146542, 1.2859511771266154, 1.2663291429603856, 1.2411882717183822, 1.2885084106459956, 1.2194421396603283, 1.2628337149427857, 1.3007554980477536, 1.234872533584053, 1.2843884655244062, 1.2572852926840024, 1.3014331181996615, 1.1887539260218103, 1.2664362966671099, 1.2902405419871354, 1.265840284655053, 1.2143523751430914, 1.2794729423156856, 1.279690953911838, 1.2501256518537847, 1.2350071581677604, 1.2731812348063756, 1.2386080303485014, 1.235591612484542, 1.2775192745816455, 1.3116117100340392, 1.2413766777675577, 1.2480032919922168, 1.2572937384676797, 1.2526872077967521, 1.2223995308500792, 1.2356108022056478, 1.2448699294719952, 1.2784395535939486, 1.2996271775459831, 1.2270561051689046, 1.2406921059522427, 1.2410513652263355, 1.2520122507483396, 1.2593948259921084, 1.3051026208386998, 1.1898247947390843, 1.2887565533625187, 1.1789088416236833, 1.2385969770618226, 1.302073707964965, 1.2596487714095674, 1.3222564273512065, 1.2731746575882705, 1.2600071311225818, 1.201618403253537, 1.2582505769784529, 1.234610914383191, 1.2347778557815845, 1.2743346791807384, 1.232685095060352, 1.210708178622709, 1.2682558055573827, 1.2324223519515625, 1.1878251917302722, 1.2545861519458426, 1.181473448043135, 1.252297635041821, 1.2529135329252012, 1.2082744178982476, 1.2324031345446143, 1.2476393615902042, 1.3021551276809193, 1.249266460394905, 1.2400492088808437, 1.243768803446398, 1.2802120489488407, 1.2373009713048442, 1.2121345239500168, 1.2611492444366046, 1.2517922535510073, 1.2497496973301307, 1.2221424824445581, 1.1922432760817077, 1.2280295067922624, 1.2312285053524084, 1.2546101456182703, 1.2181987265936474, 1.2587122632308565, 1.2324623038809954, 1.2232722173267958, 1.249138790906734, 1.254615129298761, 1.2073128406466083, 1.256666274423105, 1.2186213315334065, 1.238757673701032, 1.240363091401999, 1.2384385712544885, 1.1769578788651156, 1.2455108792676577, 1.2042091295494914, 1.280799506721936, 1.1793538155802838, 1.2351375264535709, 1.2378785177750689, 1.2213967828055032, 1.2377392163432261, 1.2016448500975538, 1.2404794983580107, 1.184461555188082, 1.2434498199803359, 1.2217421215921354, 1.2296214224967297, 1.2669555899506566, 1.2113787226393218, 1.2116196247071542, 1.253782366836826, 1.259843704567761, 1.1970273391298965, 1.2095280407486402, 1.2087910362946552, 1.2139841480584612, 1.203087016625505, 1.2170832180015871, 1.2767632591060851, 1.2515966015905429, 1.2522745523709025, 1.205697905079188, 1.2748138389752144, 1.2176426477487166, 1.2654938327144982, 1.3093424204901405, 1.2151776005347723, 1.180431072405341, 1.2280595041739963, 1.2276212317929844, 1.265862161962176, 1.2036670910877367, 1.2251936055419541, 1.2392888686936099, 1.2432173163327969, 1.2064666661099601, 1.2492603196292371, 1.296512738070424, 1.2544067089022235, 1.2965533307783892, 1.1987126159576444, 1.2697802807227663, 1.239226640643634, 1.2283092503813087, 1.263254801050944, 1.2414170589419564, 1.1870663104267816, 1.1718295016352824, 1.1821439993816236, 1.194993300538603, 1.2471199794145098, 1.2539310665826193, 1.2170448400466318, 1.2647215198875617, 1.234823790484335, 1.1881622805934036, 1.1987018950154822, 1.1733445719656697, 1.1811069421713274, 1.2590220432135057, 1.2449988298361223, 1.2088182604015445, 1.2551444959960836, 1.264249082719067, 1.215911805515326, 1.237037587760735, 1.2338166891270086, 1.2041356391961653, 1.3115119476464796, 1.250995730484287, 1.2286772837794444, 1.24893017465002, 1.2099622540647832, 1.1870327650242254, 1.2901820324204019, 1.2768640117773395, 1.2898872649143387, 1.2732374805406508, 1.2505038262786425, 1.2263229529367985, 1.194099794651405, 1.2192351818084717, 1.257225770067116, 1.246979602010145, 1.2605532954613214, 1.2058484474207756, 1.1909693916562423, 1.2617160811762893, 1.226188026554525, 1.2134534654827813, 1.2098709324271115, 1.2193261320897577, 1.1787465392055987, 1.1704419526394865, 1.2132078718086579, 1.23968252202142, 1.1568794907169013, 1.2300531196045097, 1.2315239590555143, 1.239052972500704, 1.2187484079496416, 1.1454253885430246, 1.1940864831380789, 1.2120882368819956, 1.2050751681062402, 1.1918419549195185, 1.2359280066847116, 1.1924762977519556, 1.1976621077751701, 1.225550732434139, 1.1978157232452948, 1.2264157423817494, 1.2351354275921256, 1.1972164406428638, 1.1871083791791364, 1.232329468123057, 1.2001587246292613]"
