,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(72, None), (93, 3), (21, 3), (3, 3), (57, 3)]",
module__conv_type,regular,
module__dropout,0.41587064268535656,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.8201081038894213, 2.7250209994142205, 2.7311210096912055, 2.6961724231888375, 2.697230678602281, 2.702878683862668, 2.6721343069753813, 2.686755350134881, 2.6711518421282925, 2.6532882852426187, 2.6630878910679736, 2.6708885653234034, 2.670913089946227, 2.6735109340206447, 2.6675123559765073, 2.6659095923410954, 2.6718627523323395, 2.6598346517090605, 2.641550533144579, 2.6323457551322833, 2.6010994572557093, 2.5820840498765003, 2.5409679765207067, 2.5174168643475494, 2.541705310001483, 2.519969204794651, 2.492988931926793, 2.4680121082261977, 2.4578139136711603, 2.491083434813311, 2.437772116597005, 2.3878997173053063, 2.382534047692385, 2.3924373518711315, 2.3474498216112836, 2.342697451531086, 2.2708815494105363, 2.2764052530167884, 2.2068602517104194, 2.23580116960229, 2.13318129052585, 2.174709063802708, 2.124735698818932, 2.1405193837727787, 2.1132259259068347, 2.136967189938917, 2.076481692392858, 2.034603701672032, 2.049559237174475, 2.0582025481277144, 2.0181620439046175, 1.9556233823413813, 2.0141849147152304, 1.9331333179620314, 1.8953276209089898, 1.9510065662654943, 1.882998659606172, 1.9191072842896328, 1.9042973600742685, 1.83280760290069, 1.9130466620432438, 1.8371967372418365, 1.824843245367171, 1.8380275994482058, 1.7660113049102608, 1.779547274684723, 1.7483247523115601, 1.7531436043371396, 1.7448985393582745, 1.7500722534139417, 1.7594750913685893, 1.6956201601852154, 1.6732791174853832, 1.6496671472538456, 1.6404183130575463, 1.6996335482185496, 1.669011057452826, 1.6674872529254994, 1.6783888987524724, 1.6038487344236612, 1.643574221349266, 1.6790107962266039, 1.5824785381269546, 1.6818844663433288, 1.606352132249931, 1.5853687009976143, 1.5792039644237672, 1.5415629375003808, 1.6321395445693707, 1.5801224074757259, 1.5409009768958284, 1.4897755027503747, 1.5732531943385295, 1.5543289440835963, 1.5372580925928654, 1.5467704298857763, 1.5081523238125323, 1.474873443597109, 1.4571523928367702, 1.46878608632225, 1.5411245559776585, 1.4803895087708896, 1.5073067489832697, 1.429406227626178, 1.4362956642418128, 1.4866252586159734, 1.4299971473880555, 1.3860550160142602, 1.424689112377716, 1.3703131442335426, 1.356557027163295, 1.442087926013456, 1.4317929465573946, 1.3919172742316452, 1.4156968387669657, 1.3649371901308964, 1.3313506059134075, 1.3800698445534294, 1.2998577853997244, 1.3898575237296136, 1.425224245395404, 1.3892244332811425, 1.2873038520282152, 1.4084271154797237, 1.2950538133705418, 1.3505349744990782, 1.305642058776116, 1.343634790170673, 1.3352894112610771, 1.358780720412388, 1.3325249018458625, 1.3287686070645381, 1.2914134472208152, 1.2898164527658766, 1.2977518671533654, 1.3025463510612152, 1.373615644486074, 1.3472099919694398, 1.3410421362765232, 1.3353499237040412, 1.2756093896053116, 1.250961604594269, 1.226636356561518, 1.3001143259645194, 1.3455464350284863, 1.26778310663183, 1.2831030994825308, 1.284913639418223, 1.2814907913244618, 1.2696772905320444, 1.213191587384969, 1.2142086007315915, 1.2175614142829763, 1.1738028466815913, 1.1939164766194494, 1.2416552696484293, 1.2866339498197734, 1.2596042389604272, 1.299709694399257, 1.1972362725153536, 1.2162130844570167, 1.2431453810772375, 1.181152356334474, 1.1934102953281147, 1.1786433549851694, 1.189739422697481, 1.231754809560794, 1.1785275796553452, 1.1562537801471644, 1.217713232461413, 1.1791829336398851, 1.1834343460150736, 1.1762125323921613, 1.1664398023125764, 1.1753174084848268, 1.2158286817471948, 1.1031745850696673, 1.1708056743680402, 1.131925377415604, 1.1302190142721225, 1.120776534309314, 1.158653558559015, 1.1771409002466988, 1.1313395797634307, 1.1091558447039744, 1.1431631485926212, 1.1602965004155823, 1.161436945371573, 1.122015663964277, 1.1651776050880638, 1.129617377801042, 1.1487166191703297, 1.2042270530437096, 1.1396700419528472, 1.103530517695275, 1.1043830750771082, 1.0909437028094124, 1.164813070745706, 1.1699664734604263, 1.1760766490178465, 1.1450090189812967, 1.075758954384963, 1.0636373542091897, 1.1295079370377847, 1.0944936117032211, 1.0862788401272383, 1.116232467818855, 1.044555427932007, 1.0085612464546014, 1.097106717827224, 1.0778273521366595, 1.1380578019797458, 1.121456784501872, 1.0609163222065814, 1.0723929965793515, 1.0787649789607, 1.0945530802640713, 1.0771259108340214, 1.0650132281308897, 1.0783824531679647, 1.0753131787973722, 1.0166116149777873, 1.0803965538339744, 1.1171425051286445, 1.0291154622574, 1.026988059682718, 1.026940426876815, 1.0339930661580383, 1.0207867434752422, 1.0212926917250005, 1.0508413663752476, 1.0976532809793835, 1.0348691079987216, 1.0368236357099492, 1.0001994158622172, 1.0737900701914547, 1.0350837009653249, 1.0608727412580758, 1.0615790082488545, 1.0190641445299027, 1.0341143301489715, 0.9949297506841268, 0.9789777869455187, 1.0082134579285094, 1.0414273345310263, 0.9696803980733978, 1.035176413072963, 0.996021764520949, 1.0422012228196962, 1.0156965280906252, 0.9943168306304946, 1.0175614493135756, 1.0545017787911384, 0.9884217706385592, 1.0049338338471192, 1.005239996479935, 1.0592753994716564, 0.9935735331387071, 1.0101947557903297, 0.9817801326112875, 1.0007927232420146, 1.015882071744, 0.977766490485984, 0.9537752587598483, 0.9429208596242367, 1.0032221194421032, 1.0134005402420396, 0.9980882596145894, 1.000672439581602, 1.0008607393491749, 0.9868276122664307, 0.904544945413, 0.9626767122814156, 0.9787577367789915, 0.9982187046656911, 0.8867985033027956, 0.9726590350584883, 0.9910839294975412, 1.0015478573467818, 1.00197055014905, 0.9647267289216597, 0.9532077895931457, 0.9620189772000011, 0.9290296938735098, 0.9980835010817779, 0.9649689356562272, 0.9415379611635849, 0.9483412453858271, 0.9656794958974945, 0.9277321953691128, 0.9066592325633409, 0.94598016085643, 0.895710913782614, 0.9538961580298455, 0.9354893050358529, 0.9134650518706573, 0.9194838762740942, 0.9249702200093334, 0.940458209409366, 0.9552615260894834, 0.8601570846709546, 0.9367398231821188, 0.8540364633137343, 0.9293874188714202, 0.923786188499026, 0.9229704718786558, 0.9329677438095297, 0.9345619994253206, 0.9200194343037889, 0.9142182719913416, 0.8659552924921325, 0.8986114492343164, 0.9358816197188482, 0.9826495546754629, 0.9017304788395448, 0.8910721887096105, 0.9068786109477682, 0.9041989897583359, 0.9530199929757219, 0.9166925757722982, 0.8792337350790422, 0.9404717402357515, 0.8911287316662794, 0.913406527202555, 0.874151515182744, 0.8629520772285973, 0.9342817277459861, 0.9313482078160525, 0.9405501997402214, 0.9115766246808468, 0.8831293141315628, 0.9237918086106855, 0.8997419565744454, 0.8778083150537824, 0.8716971087135418, 0.8507610334087014, 0.9100122069671835, 0.8341621266903209, 0.8181592014952493, 0.8220932472232665, 0.8557527951910491, 0.8407230069449676, 0.8152547601088452, 0.9005222433816906, 0.9082407587549279, 0.8968465014748748, 0.8483130698469459, 0.8698457651083391, 0.9010931612662757, 0.8548488826303244, 0.8685704703065575, 0.8702250873516251, 0.9117737612660238, 0.867505440098768, 0.9199276050542, 0.8624565610501221, 0.8223650068788291, 0.9078608829091926, 0.8788392938487589, 0.857917463024381, 0.8693011096480254, 0.8367200071660662, 0.8603941317712048, 0.8677522532084166, 0.9136387684066098, 0.870859718883335, 0.884843994468279, 0.8531174726083502, 0.8430138423667073, 0.8369755018466722, 0.860961671982983, 0.822614416737474, 0.8575755981245792, 0.8812992719221939, 0.8446195022615957, 0.8311978885171052, 0.836003208229043, 0.7767417206645241, 0.7864265181052708, 0.8703167563207777, 0.840218437381532, 0.8321429687818501, 0.8245939365275304, 0.823724427287272, 0.8408955985433538, 0.8083470051897236, 0.8131638822537237, 0.8671751335806672, 0.8233475503216778, 0.8322546803562288, 0.8617329440739242, 0.8108274860025139, 0.8612892343993379, 0.8696697766172222, 0.8853073412992217, 0.8149456401246523]"
