,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (44, 22)]",
module__conv_type,temporal,
module__dropout,0.29837632956413745,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.6970904615495663, 2.657120899554059, 2.615422435269461, 2.546945905364785, 2.4404346292460914, 2.2822707157428166, 2.1207280011273255, 2.092911139688849, 1.9650721741226518, 1.9316899348175607, 1.8592060684127147, 1.8313145440547771, 1.8005973136161635, 1.7678151542927414, 1.7795644855407655, 1.6972070827035235, 1.6647465699687816, 1.6461247942060604, 1.6130386856630603, 1.5777774838503453, 1.6071563625885361, 1.5659875796461884, 1.4742225505891153, 1.5124419484427065, 1.5050430653990747, 1.3988555321661356, 1.4014543562869861, 1.4906565681543633, 1.4572586402883905, 1.3677315295143384, 1.403791781232176, 1.3711083304068998, 1.3101420534790764, 1.330266994312334, 1.3252516752475736, 1.2918669813304537, 1.2670499366939811, 1.2221115424470417, 1.2970020292357225, 1.3355255232306196, 1.2118189465988152, 1.21513290627431, 1.2105295036299428, 1.16739839916614, 1.1784194996446284, 1.177679132945714, 1.1445825759546902, 1.146262089067875, 1.151030346021185, 1.1136001018694568, 1.0783347751404893, 1.0995860924867342, 1.1038845853090973, 1.0862792411981925, 1.1344421189582543, 1.0955635713454512, 1.0523471631875527, 1.0632546474793918, 1.0260460808458063, 0.9945094491517051, 0.9764380998959573, 1.0183877743401284, 0.9953709034594519, 0.9937327807620668, 1.0349466911195908, 0.994664386873859, 0.9846320862270799, 0.990525145581087, 0.9676871658745692, 0.9454659170879983, 0.9462215792777788, 1.0079188259831995, 0.9627884290289352, 0.9570174007663123, 0.9644492551984979, 0.9222451330490918, 0.8924139985433573, 0.8986846068292484, 0.9133763935105601, 0.9569225110879435, 0.9031859403270351, 0.8492042452640881, 0.8698744163504022, 0.8867564846642537, 0.8357878164186945, 0.8720460678383665, 0.9128234618907932, 0.83993666820178, 0.8865454005118635, 0.815719728682845, 0.8680967777881567, 0.8305836558112951, 0.8803274129928017, 0.8502922360422975, 0.8305056607001796, 0.8651560921719392, 0.7307058806664433, 0.852290989170844, 0.8929268749257215, 0.7884448422020611, 0.796466280930782, 0.8233974973933268, 0.8269236299077785, 0.7775364797293968, 0.8212552680405828, 0.8287179250194978, 0.7979754322028642, 0.7397394929793337, 0.7576235540776615, 0.7452108616100608, 0.7840161969693776, 0.7810553889453239, 0.766366302680786, 0.7667730902675021, 0.77495460591559, 0.7628495692061645, 0.735448393480464, 0.7577568348157189, 0.7790392007138384, 0.7185348302097302, 0.7337827391629032, 0.7983437330532716, 0.6862964339260867, 0.7086855250408052, 0.7382700234851965, 0.7667486869750633, 0.7228939652900989, 0.69168895007783, 0.7117696186880099, 0.6593577388269642, 0.6543297822605979, 0.6911070833517655, 0.7152659611330939, 0.7244056861751018, 0.6858230202559893, 0.75130127706743, 0.7363054991684547, 0.7052582419342313, 0.7171733815663143, 0.7682453733470781, 0.6756141964743392, 0.6799613061029103, 0.6802365554856292, 0.6709668325702235, 0.6662374590018069, 0.6929546470371837, 0.6651330876533625, 0.6757319658336218, 0.6419035732803381, 0.6616259857969257, 0.6765939961764585, 0.686913527798813, 0.6523476328618474, 0.6431874654306802, 0.713117020617988, 0.6220001428889953, 0.6724476203336724, 0.6653601985843449, 0.6816587399451579, 0.6330247090827034, 0.6560366095887367, 0.640235000396439, 0.6698858133310543, 0.6581231863251337, 0.6052201997764287, 0.6496290853685421, 0.684206602180611, 0.6479543217320951, 0.6422316027620912, 0.5953570385602205, 0.6046532327801304, 0.6033881040116438, 0.6634554210245094, 0.5442435516404144, 0.6807880472896422, 0.6062145738734521, 0.6005703729007476, 0.6680868597241346, 0.5974486298451163, 0.6404044665932999, 0.6342425383305343, 0.6112037652049582, 0.6511904085976475, 0.5944041136247853, 0.5895917465718862, 0.5633236202451612, 0.5205889398323356, 0.5526616139611181, 0.5722341688634339, 0.5630074667884797, 0.5694274009132935, 0.601878137169379, 0.5573205954174258, 0.6098662633430947, 0.6041572420329113, 0.5960431852441471, 0.5703580330817546, 0.5782311948644325, 0.552921798112413, 0.5832101691238704, 0.5792225124627552, 0.5685510795266439, 0.5939988722375216, 0.5627435865480092, 0.5823393022636172, 0.5947843816392588, 0.5744108309205281, 0.5605054189103023, 0.5991778874145347, 0.5589484839514971, 0.5669928404943629, 0.6056812167396692, 0.6292155272507186, 0.5736261650876971, 0.5696521126284952, 0.590069111440184, 0.5645528155719856, 0.6018932831905761, 0.5290553308701309, 0.5832338712744479, 0.5543713722517579, 0.5675615072822937, 0.5715734287595429, 0.5919672210667708, 0.5442848753230601, 0.5276102328191687, 0.5641844069923379, 0.5359514139513919, 0.5369678827344397, 0.5314278351813985, 0.5625294878663751, 0.5537817975457876, 0.518302251179555, 0.588397036139262, 0.5452097964103582, 0.5477515655452534, 0.5582933856476738, 0.600105579717015, 0.5610500134949954, 0.5021689011429962, 0.5590652245151435, 0.5192983026234264, 0.5371051290994877, 0.5150627811635262, 0.4978734466974605, 0.5523534730348761, 0.5236640778530343, 0.5037191400839433, 0.4695134634128794, 0.4899475217209082, 0.5554146628672978, 0.5156780240715524, 0.543568256952577, 0.5292970907304518, 0.5161235194785679, 0.507199415269663, 0.5302264547256411, 0.5368111896240059, 0.5593738893152543, 0.5067122394253037, 0.5372847904389461, 0.502800745848391, 0.5424366692988261, 0.5151889490520118, 0.5430659820807885, 0.5464081267229532, 0.5204352350846492, 0.5224074412720576, 0.5730715948841414, 0.5208905982238301, 0.5102440717126405, 0.534572475009189, 0.4702486376368461, 0.5198620701070936, 0.44673716311954054, 0.4941940720440904, 0.5643322263968666, 0.5805318877172516, 0.5124121377035246, 0.5402544967035738, 0.5425008231922483, 0.4849989777797695, 0.5404187721575142, 0.4895751000767597]"
