,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(119, None), (128, 1)]",
module__conv_type,regular,
module__dropout,0.3066835814026527,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.838534710957454, 2.601301149221567, 2.4245666723984938, 2.184707447198721, 2.059180371577923, 1.9459045318456796, 1.8481220850577722, 1.716371173125047, 1.6241058441308829, 1.5481806956804716, 1.441289014999683, 1.4852277260560256, 1.3881878394346971, 1.371644809612861, 1.2788645909382748, 1.277783542412978, 1.332977296755864, 1.2344817931835468, 1.160174507361192, 1.1186145525712234, 1.1648104282525868, 1.0594831842642565, 1.1306165053294255, 1.101017005626972, 1.0822187414536109, 1.0587939092746148, 1.0512367688692532, 1.0205005003855778, 0.9767495412092942, 0.9985568890204797, 0.9653941612977248, 1.016645075724675, 0.9683084652974056, 0.9181243658065796, 0.9662388994143559, 0.9506488176492545, 0.8902988397158109, 0.8967226771207956, 0.9287428635817307, 0.9040453754938566, 0.8883782936976506, 0.8370627256540152, 0.9299144414755014, 0.9670691967010498, 0.8318823924431434, 0.852659744482774, 0.8072881758213043, 0.848305579332205, 0.8190053481322068, 0.8071612848685338, 0.8110145898965689, 0.8420269360909095, 0.7657317468753227, 0.8307297119727501, 0.8054347515106202, 0.7498095292311449, 0.7954887078358577, 0.7455128706418551, 0.7835604144976689, 0.7602584948906532, 0.748137930723337, 0.7712621569633484, 0.7523971154139593, 0.7027334946852464, 0.7092821607222923, 0.7266439731304463, 0.7331786119020902, 0.7400790737225459, 0.7506573585363535, 0.6762860591594989, 0.734670515702321, 0.7380620644642757, 0.6821949692872854, 0.6456376176614028, 0.6622665221874531, 0.7585039083774273, 0.7259072047013503, 0.6288444940860455, 0.66048974440648, 0.7086596800730779, 0.7070782734797552, 0.6482461910981399, 0.7053969603318434, 0.6978994727134704, 0.6261517891517052, 0.6344559293526869, 0.6599220798565791, 0.648560854104849, 0.6436318159103394, 0.6447595706352821, 0.6390497867877667, 0.6468135948364552, 0.636275654572707, 0.6313581448334914, 0.6245183875927558, 0.6147058413578914, 0.6683253416648278, 0.6090903318845309, 0.5636469217447134, 0.588943011027116, 0.5992142145450299, 0.5642336322711065, 0.5802719794786894, 0.6059036768399753, 0.5939374923706054, 0.6238880895651304, 0.598048527424152, 0.5849110254874597, 0.6130663908444918, 0.6122997293105492, 0.5835011289669917, 0.5589913666248322, 0.5702921195672108, 0.6021593121381906, 0.5925844476773189, 0.5657075726068936, 0.5789701828589806, 0.5538216361632714, 0.5546474896944487, 0.5628468403449425, 0.5719990533131819, 0.5630300925328181, 0.5926685635860149, 0.5339436787825365, 0.5882674547342154, 0.5684387610508845, 0.594767178938939, 0.6029389445598309, 0.5459792439754193, 0.5356096703272599, 0.5858045472548559, 0.5513542927228487, 0.557010450729957, 0.5921498073981358, 0.5202717661857605, 0.5472303165839268, 0.5787533397857959, 0.5590150723090539, 0.5562656906934885, 0.5507189301344064, 0.5783784052500358, 0.5414492607116699, 0.5231395969024071]"
valid_acc,,"[0.07142857142857142, 0.21804511278195488, 0.3533834586466165, 0.4774436090225564, 0.5827067669172933, 0.6127819548872181, 0.6616541353383458, 0.706766917293233, 0.7293233082706767, 0.7781954887218046, 0.7744360902255639, 0.7631578947368421, 0.8157894736842105, 0.8045112781954887, 0.8195488721804511, 0.8157894736842105, 0.8308270676691729, 0.8270676691729323, 0.8646616541353384, 0.8421052631578947, 0.8759398496240601, 0.8796992481203008, 0.849624060150376, 0.868421052631579, 0.8721804511278195, 0.9022556390977443, 0.8909774436090225, 0.8872180451127819, 0.8984962406015038, 0.8721804511278195, 0.8984962406015038, 0.8872180451127819, 0.868421052631579, 0.8909774436090225, 0.9135338345864662, 0.8721804511278195, 0.8721804511278195, 0.8947368421052632, 0.9022556390977443, 0.8947368421052632, 0.8759398496240601, 0.8984962406015038, 0.8909774436090225, 0.9097744360902256, 0.8872180451127819, 0.9060150375939849, 0.9172932330827067, 0.9210526315789473, 0.924812030075188, 0.9172932330827067, 0.9097744360902256, 0.9135338345864662, 0.9135338345864662, 0.9285714285714286, 0.9097744360902256, 0.924812030075188, 0.9172932330827067, 0.9097744360902256, 0.9360902255639098, 0.9172932330827067, 0.9210526315789473, 0.9135338345864662, 0.9210526315789473, 0.9323308270676691, 0.9360902255639098, 0.9172932330827067, 0.9172932330827067, 0.8984962406015038, 0.9135338345864662, 0.9135338345864662, 0.9135338345864662, 0.8947368421052632, 0.9097744360902256, 0.9022556390977443, 0.9097744360902256, 0.9022556390977443, 0.9097744360902256, 0.9285714285714286, 0.9210526315789473, 0.9210526315789473, 0.924812030075188, 0.9172932330827067, 0.9285714285714286, 0.9135338345864662, 0.9473684210526315, 0.9210526315789473, 0.9172932330827067, 0.9172932330827067, 0.924812030075188, 0.9172932330827067, 0.9060150375939849, 0.9172932330827067, 0.9323308270676691, 0.9172932330827067, 0.9323308270676691, 0.9135338345864662, 0.924812030075188, 0.9210526315789473, 0.9097744360902256, 0.9285714285714286, 0.9210526315789473, 0.9172932330827067, 0.9323308270676691, 0.9135338345864662, 0.9323308270676691, 0.9285714285714286, 0.9172932330827067, 0.9360902255639098, 0.924812030075188, 0.9210526315789473, 0.9210526315789473, 0.9210526315789473, 0.9172932330827067, 0.8984962406015038, 0.9097744360902256, 0.924812030075188, 0.924812030075188, 0.9172932330827067, 0.9210526315789473, 0.9398496240601504, 0.9210526315789473, 0.9285714285714286, 0.9285714285714286, 0.9323308270676691, 0.924812030075188, 0.9285714285714286, 0.9285714285714286, 0.9398496240601504, 0.9285714285714286, 0.9135338345864662, 0.924812030075188, 0.9323308270676691, 0.9323308270676691, 0.9285714285714286, 0.9285714285714286, 0.9285714285714286, 0.9097744360902256, 0.924812030075188, 0.9172932330827067, 0.9210526315789473, 0.9210526315789473, 0.9172932330827067, 0.9210526315789473]"
