,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, None), (110, 11)]",
module__conv_type,regular,
module__dropout,0.43064516960624166,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.835321885839305, 2.725867216509272, 2.67429155168515, 2.6129410770255177, 2.5680912611809434, 2.4687994510335796, 2.3933629834034162, 2.3142644965488484, 2.164296690882282, 2.0930119215183662, 2.0275174290113394, 1.9867184866870433, 1.8841705093457009, 1.8699733872331263, 1.8905343158231358, 1.818698096870232, 1.728836386309018, 1.7452249778667017, 1.7305777441288368, 1.6434713574609006, 1.6765955583605336, 1.6070961725688941, 1.588909772444595, 1.5991160244950864, 1.5873715513727258, 1.5449085938038158, 1.584338088182021, 1.5256102730353827, 1.5498428667346713, 1.5058306993312434, 1.4788860505922286, 1.4190666147019722, 1.439468822186373, 1.4333757418359767, 1.5193914591465252, 1.444743076578898, 1.4505362913384319, 1.4618856874857662, 1.405368653460336, 1.4417957218503312, 1.4033096669502771, 1.3626982672658396, 1.3442519072607704, 1.2644764690618826, 1.2847686816085553, 1.3623166214710463, 1.2874413136099672, 1.3451375778256818, 1.344259670622747, 1.237020884846085, 1.282946028773478, 1.3234060666382657, 1.2910650809529647, 1.2856701127398267, 1.2566757560519934, 1.2912662459426558, 1.2872818913203512, 1.2234618322863002, 1.2342246256039375, 1.2040895476451077, 1.2554477797588781, 1.204783156599971, 1.1498893801401764, 1.1983751708394963, 1.2099723847951176, 1.201695151841572, 1.1550779652687044, 1.2690949610464861, 1.260114420856029, 1.2249033430487546, 1.1639156490278335, 1.2373269732305048, 1.1498710646967971, 1.1897064795192052, 1.1849759948688368, 1.1363064956756563, 1.13186400041928, 1.1442033185153455, 1.1016416747602071, 1.1206214350153068, 1.1596433045539196, 1.1224552289995717, 1.1553101568212893, 1.0980527953543269, 1.096652884629775, 1.1019496972638678, 1.122228863600806, 1.1742411526974699, 1.046599534331265, 1.0769688378368825, 1.1195315019640493, 1.0558303271969083, 1.0737130589311275, 1.1114881020361083, 1.0796080029170938, 1.1083824464089582, 1.0592674836087363, 1.0979002904068256, 1.0830347138723349, 1.0251883827793393, 1.1089707857816553, 1.0308182205211178, 1.0364900584870702, 1.077093937232261, 0.981655915959554, 0.9756195536044189, 1.058133749723892, 1.009383929668141, 1.0654626457796446, 1.028184640430443, 1.0019590922143318, 1.0104628739567498, 1.0126579377564267, 1.004301159715927, 0.9528426396412035, 0.9744013432348987, 1.010730472727609, 1.0306085913286558, 0.9857735811176775, 1.005500127509551, 1.0056442253420312, 1.0323698917643351, 0.973968157383851, 1.0210040027486615, 0.9868182438120046, 1.017451764983545, 0.9774376743128113, 1.0160500558232621, 1.0371895875216903, 0.988875340134077, 0.9562072793947758, 0.9812365438567471, 0.9833008323200834, 1.038440009225124, 0.9456213813368052, 1.006026932351191, 1.0016436306849092, 0.9694784712654158, 0.9521122051978523, 0.9589135403138891, 0.9467481800324629, 0.9643699184717921, 0.9841219578045572, 0.9982965198450949, 0.9708124108598237, 0.9671193114169042, 0.9198710469961624, 0.9808274264985449, 0.9253438370241542, 0.9205988497972031, 0.9471107669846797, 0.9885127554699464, 0.9107693947436942, 0.9334206009094179, 0.9428108557629723, 0.9127220330677654, 0.9017485819485275, 0.923186110672246, 0.9247931061230328, 0.9336556278583871, 0.8900385398324758, 0.8943748778436554, 0.9289776111976199, 0.9993587581301376, 0.910779074835457, 0.880202142839926, 0.940831785696253, 0.8682165895222245, 0.921303840379111, 0.8871043131127239, 0.9113432608273117, 0.9454306748457925, 0.9191878253804974, 0.9274885060691102, 0.9320231332888759, 0.9675656535346311, 0.888289206888305, 0.933343162692211, 0.9566627530356058, 0.8582393523026794, 0.8711790274292402, 0.9713416054930659, 0.8829269408035645, 0.8641419602904805, 0.8829530033635087, 0.9108553124938497, 0.8863375010737531, 0.9288316093342318, 0.8795897188433759, 0.936140049785204, 0.8869122473841208, 0.8993243295949618, 0.8894457079169846, 0.8692338542151131, 0.8451219121004936, 0.9128281826478735, 0.8944900987702001, 0.9454319296322491, 0.8924102330162063, 0.814542048494555, 0.8895347777346503, 0.8769255345133125, 0.9038598523716551, 0.9351925658859356, 0.8723905512101362, 0.8916076526989635, 0.8469802582790207, 0.8810309395909081, 0.8721087173399679, 0.8558436244325766, 0.8963511859615567, 0.8546433533450692, 0.8759869379411503, 0.8902223371040798, 0.8802807220113026, 0.9076495758631408, 0.9326380192661469, 0.8987663715448581, 0.8841817277177968, 0.8803236502832277, 0.8451407750828939, 0.8856655425050666, 0.8902089360121802, 0.8395943069641054, 0.7888059203089313, 0.888127024823553, 0.8620611234727152, 0.8381836839921186, 0.8115262925739252, 0.7890563067799566, 0.851341858592006, 0.8304553030777344, 0.8581253054503516, 0.8823225209900605, 0.8786988512339381, 0.8449356043407418, 0.8766936504223067, 0.855654860984341, 0.8774499243372004, 0.8477650901406374, 0.8843529050501203, 0.8734807439591743, 0.8264684873899434, 0.894458618708627, 0.8376527347399955, 0.8560773734854188, 0.8421496210079962, 0.8789251826546243]"
