,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (132, 66), (132, 66), (66, 66), (132, 66), (132, 66)]",
module__conv_type,regular,
module__dropout,0.3753833944652667,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.7345202019484622, 2.672423355410058, 2.668406006928369, 2.6466899435259332, 2.6570205111878846, 2.643169622732444, 2.642500292087928, 2.642343632776769, 2.6348022659543378, 2.625605938301892, 2.6231535849324117, 2.6107217290808737, 2.603297430814571, 2.5621712436602806, 2.5375775883614216, 2.4663018077440317, 2.404883746222205, 2.364346639666127, 2.291042862377789, 2.2513935488153556, 2.1938248760640735, 2.1776400706131946, 2.1351501195764815, 2.078244145223138, 2.128917456359644, 2.0611332446737163, 2.04333305313125, 2.0505711583853223, 1.9981319945512943, 1.9379149153685615, 1.917374628290334, 1.9111625276463045, 1.920736790389795, 1.887333422384427, 1.8845537850586787, 1.8584360074173236, 1.8746231869864143, 1.7829788568610194, 1.8067637427983494, 1.8230988441639349, 1.780337468905092, 1.722912949243571, 1.744608613442551, 1.7312262947179535, 1.7376033159226694, 1.7448287650857, 1.6639650263850383, 1.6584808215527524, 1.648384964626261, 1.6714634728294417, 1.6488600845757921, 1.636532891505968, 1.5953664490220185, 1.5796917459557474, 1.5528654301692795, 1.5384890876438704, 1.5713186356705575, 1.5751953786256903, 1.527883210475065, 1.531671058879933, 1.5151641579369894, 1.5212184087786245, 1.5086771311549445, 1.4907863819667795, 1.4925901866920164, 1.4354485732122484, 1.4808598409001064, 1.4385683209333218, 1.5859481023048942, 1.3982307860581293, 1.4269517276886556, 1.4028296773813507, 1.4153305024423435, 1.4258192377218586, 1.339563051020573, 1.4145696307326918, 1.4009786805928097, 1.3914483194158997, 1.3735074905424796, 1.3573027155907278, 1.336632792643073, 1.3856891402813845, 1.392294742667515, 1.374005230054288, 1.3450891381261902, 1.3180699906742732, 1.3503673335183377, 1.3506863211029552, 1.3051651981650296, 1.3713340940036152, 1.3455197874049079, 1.2450889216274768, 1.34184622169685, 1.2787421572231286, 1.3314380046273375, 1.2774309044607313, 1.2461535006246731, 1.242197467132173, 1.2717923578053656, 1.2543882060645868, 1.274990323752222, 1.2128775012241444, 1.2138091952695498, 1.2650582415128624, 1.191530730124856, 1.2619524683924874, 1.2656604406243321, 1.183995022197145, 1.2367488047440542, 1.2404324674331753, 1.2456752347854643, 1.1646385808366273, 1.1416793517096258, 1.2141291300074382, 1.2410897751000929, 1.1835622638749985, 1.1897222588478717, 1.1932428061618914, 1.127319810486572, 1.1108286751437781, 1.1209367310016947, 1.142569395379233, 1.137883071020789, 1.0964810295663274, 1.109944369651077, 1.1712035782735315, 1.089498597005965, 1.1314380454925566, 1.1790856673255306, 1.1166435752400052, 1.127750520285169, 1.0937062286827248, 1.0942536937984533, 1.106124585283466, 1.0627472158128148, 1.0746219368676535, 1.101232676067874, 1.08853537095943, 1.1163891821584866, 1.1193358520628622, 1.010211131966274, 1.086971286848731, 1.0948886891930667, 1.0418013068856296, 1.0909641626471522, 1.0439819287430072, 1.0059144574712655, 1.0565709686782676, 1.0249756366414895, 1.082898861272779, 1.0950861391316449, 1.05494505075484, 1.022474018031027, 1.0211958054617591, 1.0580963793276825, 0.9948960572423953, 1.038407111122146, 1.0558940032622177, 1.0097883372297671, 1.0614801670447878, 0.9720382983304717, 1.0036688477887759, 0.9926559676821997, 1.022837560488029, 1.019105021532575, 0.9704377161564158, 0.9603262842273529, 0.9970824041201835, 1.0487018132621633, 0.9655180961294046, 1.0080209675311127, 0.9299573839969232, 0.9905016891329393, 0.9991219329742461, 0.9522504658936997, 0.912168039698976, 0.9516901754829568, 0.8905253278774401, 0.9412904803903913, 0.9684300159538547, 0.976835353131944, 0.9121919804022088, 0.937358302369914, 0.9551018823131261, 0.906079893148792, 0.9481204322569659, 0.9819843787378175, 0.8984145130854879, 0.95814175660688, 0.9089490430940822, 0.9443870428198816, 0.9032254151556633, 0.9380835199767935, 0.9049799652795187, 0.9321615245200393, 0.9626313338124134, 0.9347843836685518, 0.9292517413676585, 0.8830919932724189, 0.8714456283657198, 0.9100786421212034, 0.8851846490849002, 0.9282582131091097, 0.9016823757175292, 0.8889722202309263, 0.903151400487391, 0.931343270583711, 0.890968579934792, 0.8880878538179307, 0.863661316672122, 0.8815417763367724, 0.9532441674175738, 0.8860145888493295, 0.9107122505923837, 0.8565800938176102, 0.8786526588926846, 0.8991438479890292, 0.8737278945615333, 0.87028554007554, 0.8826804919572343, 0.8534918086542507, 0.8621829301976883, 0.8781792206864897, 0.8579771259009495, 0.8402074765335347, 0.8928707419338702, 0.8682777204348807, 0.8557652984379349, 0.8631236870092074, 0.8980772812169711, 0.8565135844151942, 0.8757209233267522, 0.8508038200480924, 0.8535150759737231, 0.8302384993622719, 0.8904428946537157, 0.832561098511068, 0.8422307278281668, 0.8568046436199986, 0.8677569321158294, 0.8559675623954143, 0.835327212561115, 0.8478874385700116, 0.8438528024532516, 0.8295752370654965, 0.8667780851905954, 0.8267258885039478, 0.8640036608115725, 0.7983038390552243, 0.8296479776129841, 0.8165140284686537, 0.8392139279110189, 0.8863133269857307, 0.83383099783405, 0.819235308843016, 0.807364426967965, 0.8157661373006634, 0.8192259354692045, 0.8244853010562011, 0.7951395163838099, 0.8321575958303207, 0.7769448304130568, 0.8257525735990557, 0.7402454854888331, 0.8087796302308505, 0.7971276876564904, 0.7799685072303962, 0.8198988611547137, 0.816585823121318, 0.7624989739992797, 0.796883110121436, 0.7801750969291877, 0.7773461752569378, 0.8118395745868646, 0.8194763762250743, 0.7902349213034544, 0.826499167193378, 0.7714754537520162, 0.7954464644022042, 0.755343028199421, 0.7189635314090238, 0.8141258074088655, 0.7690204232073105, 0.7994444930850888, 0.7982368410892083, 0.74260356478865, 0.807548290937281, 0.7562367392135444, 0.8035429902589253, 0.8171244095474653, 0.7648489672025655, 0.7614648665896762, 0.7707487953372743, 0.7277255395781285, 0.8147320719918454, 0.814926285203725, 0.7382157562790357, 0.7387124016280366, 0.7625119144994329, 0.8117622262914441, 0.7677394474307773, 0.7622353969974848, 0.7385224455720861, 0.7859814156726317, 0.7527947008266559, 0.7875423680797877, 0.7344084120357334, 0.7418635915428572, 0.7827826665138786]"
