,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(111, None), (42, 3), (54, 3), (129, 3)]",
module__conv_type,regular,
module__dropout,0.554702814590276,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.8814169499418347, 2.7325104986899866, 2.7318070312741853, 2.7022464289101813, 2.6994241085565513, 2.6878668794714407, 2.6754431168009294, 2.6935604136226043, 2.6755839344632957, 2.6719526108586935, 2.6629339354640584, 2.657863195989134, 2.669443933008727, 2.652021086296133, 2.642537875088445, 2.6003357480055547, 2.6140191447379837, 2.564257062706778, 2.5563723152354862, 2.519962949093206, 2.554845527773517, 2.5257241622858846, 2.5060198801738727, 2.5319991462168843, 2.499917399986333, 2.469804354520169, 2.456124990749084, 2.4413370582258094, 2.4047088045895273, 2.413672883732747, 2.4037265974552326, 2.3586111190110643, 2.400555607908397, 2.3123580765884504, 2.348537854571164, 2.3428089160626033, 2.3169893448909353, 2.2972095399722816, 2.254422008246899, 2.270789540810269, 2.2854713204958252, 2.272223564893666, 2.236155874790994, 2.197009086837915, 2.255966713746847, 2.210533439826782, 2.2293335494802733, 2.1860535561637624, 2.2009252425458543, 2.1973973971851506, 2.221205166964206, 2.182904675302313, 2.1436082854165583, 2.1450094623593157, 2.192789356944426, 2.1047012925033495, 2.1073125478284616, 2.1466667523874214, 2.14754398480616, 2.1944262937899395, 2.1038346013463998, 2.121342403858929, 2.063522317567545, 2.1064645895925884, 2.0949791754586093, 2.0744652358759605, 2.0888000764489516, 2.0986477383962625, 2.04893970191765, 2.0830671783826538, 2.0496626927460992, 2.0227418029457187, 2.012299237173412, 2.0175506649512034, 2.0268857448176623, 2.0792104473031565, 2.033548705745041, 2.0265053930933035, 2.052731936076418, 1.9710405606930355, 2.014239814622716, 2.0374471921398594, 1.9730965351394227, 2.0337063840211984, 1.952699050894159, 1.9346590659345835, 1.932553045344284, 1.9387684427237533, 1.9496939023106747, 1.8989616987455589, 1.9389401342179429, 1.9657016457787624, 1.9299971303839047, 1.9415891554124303, 1.8740819796819623, 1.9346298415653986, 1.9728764194805501, 1.8329110708978746, 1.96656371227946, 1.8762523620662268, 1.8863218344826749, 1.8350350467432701, 1.877216191846058, 1.8522114658676352, 1.8375014828215643, 1.8338467217087173, 1.8892530182253042, 1.8296162425956397, 1.8414039899247066, 1.8001778116601803, 1.820135532721777, 1.8169439024471756, 1.8079066021183612, 1.802053643463897, 1.819348026535811, 1.8136122672175354, 1.8434699243587673, 1.7937026201361768, 1.8388730963185702, 1.7656512855910889, 1.8749755618666137, 1.7551977637865357, 1.8322214552350735, 1.7719278894400619, 1.7894604476338734, 1.7825893444240837, 1.7681263387489503, 1.7604663172785076, 1.7659627173979848, 1.7764075899444784, 1.7171030516354198, 1.6699191426910196, 1.7890186831999237, 1.7130014799055746, 1.7851026866667323, 1.7736056500278221, 1.734863563298492, 1.7013573694641377, 1.7125795275745888, 1.7079595556405733, 1.7228786239935503, 1.682122338745711, 1.6762963392549015, 1.6788319057277712, 1.7461209948766014, 1.7265146678737673, 1.6793667812054256, 1.6445894351266646, 1.6660692963201649, 1.6224688407209031, 1.696607813253412, 1.726198477543511, 1.7004292878133533, 1.717751936770539, 1.6564281029156145, 1.7254278325439072, 1.6443414090346191, 1.679414015338469, 1.6314672806535513, 1.6453147148650844, 1.608785573389528, 1.6482679384700618, 1.6413736489961974, 1.618071755460543, 1.606526178196001, 1.668765943858855, 1.6210177020312042, 1.6617109715995826, 1.5891904465632296, 1.6504352919535494, 1.5927296658185213, 1.6429313867854798, 1.5979442483639053, 1.6003337538551528, 1.566591058295009, 1.65347038245224, 1.574917695478793, 1.5947246330501252, 1.6118855455766836, 1.5825908667301467, 1.6155369782195883, 1.5866254143252267, 1.605509063123397, 1.6170959287143234, 1.5702835450827446, 1.6246039349796908, 1.554672079974934, 1.5328130150620005, 1.6690881038719823, 1.5937127334125676, 1.4725131693078737, 1.5537960672470152, 1.5539240371024345, 1.5044614066308102, 1.5597691972248835, 1.5506774250070827, 1.5672695627588131, 1.4980169837000734, 1.560347870149713, 1.5148256993087637, 1.6026141247305012, 1.549232213916284, 1.6083637075740254, 1.5270422686760983, 1.5802796785929933, 1.5995673188558572, 1.5480675340042334, 1.5807701775251273, 1.4916102021617688, 1.5405130218016654, 1.5015331091042554, 1.5103949456118713, 1.4941090464477467, 1.4631640284709582, 1.4805059774808307, 1.474438005634275, 1.44792299529432, 1.4446101912389457, 1.5040192684224887, 1.5587228679748595, 1.4722990475516269, 1.4752638933179931, 1.5400973187399873, 1.4866641481602914, 1.482392438665018, 1.4237099952358792, 1.4388308316669591, 1.5032663960278205, 1.4645597128542882, 1.4440888642806713, 1.4814378019139587, 1.489756308989841, 1.4901388652272, 1.5088127268608893, 1.5265852625157028, 1.3634789505907254, 1.4515652151547522, 1.4233703008646237, 1.4388296046472306, 1.4139154634145907, 1.4343153679176206, 1.3982808363197172, 1.4018137897011411, 1.50808285601888, 1.4984621898585162, 1.419193320040744, 1.4697915434722828, 1.4441264077634564, 1.4644588640856124, 1.4552686221317874, 1.412554760373177, 1.447999042919573, 1.4576918696349452, 1.383482062850974, 1.4366324290303973, 1.4704281297815636, 1.4506932398542318, 1.4023028143773735, 1.4520559476958685, 1.4085230246744513, 1.4501021893177894, 1.4276019048507573, 1.3980644319517812, 1.354396140197512, 1.434756132413514, 1.4069960644105441, 1.370284775663865, 1.357391669816632, 1.402873397904102, 1.43993366257029, 1.4276361093282928, 1.3492222521650916, 1.3969808758507545, 1.357652135357962, 1.3743285694223086, 1.3716800041661368, 1.361736147250268, 1.4332568593945902, 1.380337012375237, 1.3605311294797517, 1.381637409257843, 1.3101049166934977, 1.3718022534070853, 1.403878291218929, 1.361529922851797, 1.415418329087733, 1.3049307895554132, 1.41364170575119, 1.3348955458797707, 1.3751596419657799, 1.3704441666717602, 1.3550763525262002, 1.35730386679271, 1.3778105042051743, 1.408189539950588, 1.3064982135288996, 1.3423114653737585, 1.3240765660686291, 1.3557681208270655, 1.360047098424547, 1.2849718615713313, 1.3363042743473987, 1.3160999509488929, 1.4020698349940788, 1.4118112254669526, 1.3196062684402685, 1.360789454177981, 1.3293021079099143, 1.3589122082383214, 1.326362031222993, 1.3841067831981193, 1.3018463199580665, 1.3563671918240565, 1.351951041207877, 1.3952611669912347, 1.3406427274748869, 1.3092033246981194, 1.3305313994859298, 1.3728243843164727, 1.3105644734288269, 1.3424840966287883, 1.3234102737434086, 1.3245353519515735, 1.3673060130431718, 1.3747979728907604, 1.3245132708068539, 1.3098541364202583, 1.346883163328473, 1.315735657437276, 1.307607084484082, 1.3490377350224543, 1.3344743606794578, 1.3184956786268383, 1.2720818383320378, 1.2936610375082802, 1.3373712025275033, 1.251876453615861, 1.3622327681119115, 1.3093005203490757, 1.3123655369600118, 1.3416696802912482, 1.4147824207025577, 1.337237740456199, 1.3411777778729925, 1.3277934525129775, 1.2773997985205894, 1.3424990046608345, 1.3197726962889307, 1.308540652166984, 1.3208990338670876, 1.3339165427384756, 1.2934614610030717, 1.3440905256298845, 1.361062548918637, 1.2892592847633546, 1.326809142668813, 1.303230096352547, 1.3205847434420408, 1.3603088749245196, 1.2665963458052973, 1.2560898052970453, 1.348109675530169, 1.2983006104955757, 1.2799918509583195, 1.2281411846135237, 1.247504088995436, 1.3043796416089355, 1.2947550687963978, 1.290422851482798, 1.2977190914346437, 1.3063147025080855, 1.328135006823984, 1.3206987882553671, 1.297104179572876, 1.2703947791906645, 1.2851957069006708, 1.3085964826525232, 1.2818397790852014, 1.3171393392637987, 1.2746013096040767, 1.3098204707320669, 1.3100378264840353, 1.306811585550006, 1.3030712895388792, 1.3391440206714598, 1.3292582435864422, 1.3110995294953858, 1.2835419664694414, 1.2992946308009563, 1.2503315589384432, 1.268459286172154, 1.3509299662339929, 1.2429366900758259, 1.2855012393936758, 1.2793638218376753, 1.235026396317166, 1.3112653178967155, 1.2952067082484793, 1.2350993844090918, 1.2505342864165732, 1.2603714918426088, 1.3009042391744974, 1.2281259555981552, 1.2718529536332452, 1.2848674784934258, 1.2607510526173396, 1.2747822093001704, 1.3074493779229155, 1.2384396392948689, 1.267150450279573, 1.275209634837683, 1.2612795477069192, 1.2601980218282693, 1.1804642412779311, 1.295516598579634, 1.3072955002587765, 1.2064116136255916, 1.3244119206377225, 1.280957180301692, 1.2580959703003867, 1.2707466578735513, 1.2241637105557004, 1.262668620383476, 1.2297354414414947, 1.259521006049157, 1.2776699093645518, 1.2698693069326088, 1.2210741406100856, 1.3008251264619781, 1.2972562461948303, 1.2538279561785755, 1.2199960169485278, 1.2876192365668349, 1.2330163236310228, 1.2439429129005968, 1.2320601411099392, 1.2660462066717266, 1.2375869936489579, 1.3187300755815021, 1.2855541917363917, 1.3291182674889834, 1.2019367948618218, 1.2479049263953246, 1.237304585754127, 1.2749485710741348, 1.2721409605857161, 1.2609828376747116, 1.2453087394221487, 1.2486010723452976, 1.2525580985172795, 1.3473543496686147, 1.2286721303071344, 1.2899413613833337, 1.1926706942311853, 1.2883675593120565, 1.2863238675450042, 1.22725359610247, 1.265752903208151, 1.24410189079849, 1.2250481273667613, 1.2266250252151123, 1.2648164494236882, 1.259736277757071, 1.2483940566536558, 1.1343549439588725, 1.2174257796962713, 1.2421334601731167, 1.2620294221196464, 1.2362637777493393, 1.231309063725467, 1.2226614526094552, 1.2420400063311332, 1.2945729941845399, 1.264972136412299, 1.2328951586678438, 1.2420943343330186, 1.236248957664204, 1.2612783172517643, 1.2450430860436958, 1.259757250747809, 1.2312533880631358, 1.231786112047868, 1.2447620250077114, 1.2513500004291076, 1.2767925275047736, 1.2888209903389072, 1.2342110526435772, 1.2514193340864008, 1.2904060150315049, 1.255108825411508, 1.2936523029371365, 1.22170863382869, 1.2704290258094282, 1.3013661745989358, 1.2620761941878642, 1.2011373013286608, 1.2943944412280914, 1.2371856940697294, 1.3389822487414285, 1.266597894724462, 1.2296476761500041, 1.211839316901281, 1.2598128783714302, 1.2635501450809805, 1.227878366034267, 1.2507217456009614, 1.2563632336175865, 1.2051895457202717, 1.2873655825595691, 1.246666727331713, 1.2041291432467707, 1.2762504640848562, 1.2406024254937222, 1.230420737971948, 1.2426125288696728, 1.2976644884268902, 1.2581043489613748, 1.2357881845589673, 1.2217709857838068, 1.2013155780768416, 1.2262515011713209, 1.1975469841164654, 1.1970538334933527, 1.1753689479530145, 1.2185557295105758, 1.2242459018681624, 1.2510657571578232, 1.250366723045034, 1.203868002186133, 1.2413000095703646, 1.2842617818189286, 1.2352704929687104, 1.2189985668281313, 1.173997857843192, 1.2213922542637066, 1.1972956052774655, 1.2481166065941627, 1.2619291153467125, 1.2861310087867246, 1.2165181891031842, 1.2042670294599505, 1.2168057792239413, 1.2649142992370526, 1.2472300177921365, 1.2015633847596665, 1.2283733136143167, 1.246393701185067, 1.212625528962193, 1.2025431296094808, 1.2132501243743383, 1.252712090924654, 1.2113383294411513, 1.254990437761393, 1.2231902752096668, 1.2993418184412315, 1.2370615736093804, 1.1909564063597138, 1.2692316386930995, 1.2220318084376918, 1.2734680804464247, 1.189276848013417, 1.2525689106051676, 1.1321168471482026, 1.2363637077705318, 1.2094055162268573, 1.2792541220369074, 1.2338267366663982, 1.2201678073829922, 1.2178489412972837, 1.226711760794853, 1.2575063195856115, 1.2165848512585409, 1.188221274604028, 1.2014466998212963, 1.1837445285661534, 1.2015114454668834, 1.2206834866150884, 1.2925625364443754, 1.2543436832776103, 1.261640395085246, 1.207374630698095, 1.258193520945385, 1.2556673120009452, 1.2855828928329072, 1.2299979672079242, 1.1870404311261649, 1.2381721282669493, 1.2429260969391016, 1.2480502895846262]"
