,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (66, 66), (132, 66)]",
module__conv_type,regular,
module__dropout,0.4175690005831708,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.7604118258390224, 2.7032666769229063, 2.664677192061968, 2.652874629923112, 2.666589995949831, 2.625678189198939, 2.581035784247283, 2.5146425099839633, 2.4547716477553356, 2.3039875721519603, 2.312614160398604, 2.2461807151216004, 2.167901995543555, 2.149113139355709, 2.116729094977571, 2.06234272199034, 1.9793550775970927, 1.9471025048199175, 1.9110076271869858, 1.8517021043744517, 1.848581502396406, 1.809403765453258, 1.7982313088400579, 1.709133006789634, 1.7548617296163957, 1.8039864406933483, 1.7238333988326981, 1.670951638020389, 1.6931062474589431, 1.5832360104269807, 1.6236310144761246, 1.5674994168034442, 1.6163947442671616, 1.6295057455088493, 1.5680409306070398, 1.5823412083389663, 1.539706163351458, 1.5503140244053788, 1.546708194857138, 1.4856416510986503, 1.4051924497747146, 1.5185732187099055, 1.5141700625190808, 1.4280611280058717, 1.468700913916165, 1.414676140686372, 1.4453225533930216, 1.4204077430055146, 1.4277360993017392, 1.4647499738178875, 1.396200207510745, 1.392802702030614, 1.3721907372209252, 1.3172011989206363, 1.3021613512753067, 1.350752505368326, 1.303486314021237, 1.3601141939236427, 1.3270545891287688, 1.3171749803704171, 1.282364139058082, 1.3299649839437855, 1.2749757201566347, 1.3010347598802563, 1.2631507407223195, 1.3217230749221773, 1.240743681588237, 1.247482187230848, 1.2716716452432, 1.322258062417585, 1.3072848404666513, 1.2598212216042282, 1.204297136436726, 1.2151721278902665, 1.2531721710929944, 1.2281891237980116, 1.177417150843395, 1.168326609422973, 1.1521297642914667, 1.2041025057635244, 1.16412132040324, 1.1880103120877052, 1.1315671326789196, 1.200305625710515, 1.164980286600036, 1.2130599227839376, 1.12121563417669, 1.1281230464549075, 1.1471370099373377, 1.1590084153265048, 1.1438467409926505, 1.099252061628792, 1.1353385286001692, 1.1370326405294569, 1.0980646620556398, 1.0956141266850272, 1.119514479289357, 1.1405687014109342, 1.0353672335106672, 1.1291405166179342, 1.2060587479377205, 1.175427486480083, 1.0616900371727238, 1.0721348448586785, 1.0735082793373063, 1.0272109370085192, 1.1019071520175678, 1.0880330208395814, 1.0356459869304224, 1.0997112184019326, 1.0520465502125746, 1.0396251499996076, 1.0806413265427792, 1.0425845768996256, 1.0382088587517473, 1.0419304057412322, 1.0394916099687455, 1.039251605745927, 1.0240103044688358, 1.0138653500752806, 1.0324067274348063, 0.9960489696367231, 1.037099981376626, 1.0490600233343421, 1.012329500147111, 0.9940206172827796, 1.0244714049139774, 0.9895520256027837, 0.9746145315454011, 0.9685235979918555, 1.0346992786923663, 1.0148410769662106, 1.0156512164337392, 0.9977950011013565, 0.9694292904548133, 0.9744754958747673, 0.9463166353112219, 0.9822673575663063, 0.9740117248326483, 1.0167535662422253, 0.9873233953501579, 0.8988997756634015, 0.9646172431975089, 1.0305001268917677, 0.9478871150803886, 1.0345547903979808, 0.9668850118505291, 0.9551987053107849, 0.9926423977295405, 0.9481443789092227, 0.9734310008971567, 0.9760957946017699, 0.8592333354327591, 0.929068954915323, 0.9075930420588165, 0.9100657669459103, 0.9582657689325182, 0.9468576866926021, 0.9054461822857555, 0.919385414091502, 0.8864373434299242, 0.941122893637293, 0.8663753042294288, 0.884916622441927, 0.8969379637154417, 0.9008370728273081, 0.8956787686887949, 0.9364322508594125, 0.8868651369482908, 0.9164965323202898, 0.846147954578363, 0.9359940293883179, 0.8816727836850509, 0.8694300478227766, 0.8973626558474067, 0.9264217855376612, 0.8697406405908361, 0.8970167266201378, 0.9300409962714519, 0.9107770099520912, 0.8976922188519059, 0.9687700999217848, 0.8926369567292666, 0.8867097518723208, 0.8473790082043741, 0.8819841503410559, 0.8042009774874359, 0.911835157596676, 0.8751663899696263, 0.8738158241114552, 0.8824785727571388, 0.8944435398775419, 0.9258973243826868, 0.8737234998344231, 0.8727971370297979, 0.9080291367538145, 0.8032625049295443, 0.851771516671794, 0.8635280146022218, 0.8765726219898451, 0.8763452815231573, 0.8669050005255643, 0.871753150579339, 0.8618043562729848, 0.8917189255328187, 0.8963811057771693, 0.8912441600078356, 0.863887158327963, 0.8738679755443346, 0.8723218379231195, 0.8440132139969239, 0.8440021935442816, 0.879389349878864, 0.8204519301366897, 0.8611078540331571, 0.8630747159017025, 0.9081648139715652, 0.8804923897741395, 0.8895864874524942, 0.8200005512548728, 0.8789110188291993, 0.8616526068515374, 0.9117344408483743, 0.8503555216166886, 0.8261665740763615, 0.8372179060430764, 0.8151254436562477, 0.8390255358763711, 0.8637111207573976, 0.8091136203388792, 0.8594431886288575, 0.8633486994626197, 0.819076684695059, 0.8903988241691736, 0.8271817731994585, 0.8062690049123855, 0.8475934279628541, 0.7978440660432753, 0.7965518239020386, 0.8775179656133084, 0.8198426579788413, 0.8256161592743447, 0.8608875342156745, 0.7486525325537186, 0.8536716797415903, 0.8137165931502139, 0.7547617211451686, 0.8409142308866681, 0.8353881649458477, 0.8549015729074972, 0.8361532467340553, 0.8380025233966146, 0.8179996822479819, 0.854546791189234, 0.8547400383711319, 0.7999620364403313, 0.8043752187959521, 0.833121490570039, 0.8816808489599979, 0.8103498666620529, 0.7797323527125617, 0.8250848070902468, 0.7959376731440568, 0.8347078164799886, 0.7867971249139241, 0.8129538080285011, 0.8038874115230026, 0.7798647023665928, 0.8610799369793707, 0.8239641688377981, 0.8058612537704365]"
