,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(89, None), (33, 1), (8, 1), (120, 1), (74, 1)]",
module__conv_type,temporal,
module__dropout,0.32347580801193077,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,LSC,
train_loss,,"[2.741368964586432, 2.6750484456475485, 2.65151152990966, 2.6562624499845917, 2.657626324955027, 2.6426726150237863, 2.6563420533904885, 2.6526383719228988, 2.6430260615206818, 2.646826590401524, 2.6491227511828273, 2.6475273429145045, 2.6492299389999494, 2.647446488097353, 2.6463020589921933, 2.651006044045191, 2.649191351834681, 2.6507422855333225, 2.6462350926871028, 2.6468726791634682, 2.6473206795830775, 2.64621274592668, 2.6444651205647345, 2.6425515480847683, 2.650139372813713, 2.650728776979401, 2.6482077686976746, 2.645765528097162, 2.6503654142392588, 2.6451909042801796, 2.648259778989266, 2.6445529847965004, 2.6453100929571733, 2.6457632506386117, 2.6447215950569203, 2.639778677256032, 2.6451353905409376, 2.6389964662070002, 2.6475228175420695, 2.6391359697043266, 2.6466928522364666, 2.6445747457022395, 2.6347365168627355, 2.6307573604766965, 2.5701327660585345, 2.492553374036703, 2.476987681631625, 2.3957130382200713, 2.37085729671372, 2.2761912690573993, 2.3027576392482496, 2.217769314072432, 2.2327024920644036, 2.2140386125196296, 2.179241164960504, 2.14473347418819, 2.1019178039173343, 2.0349514683660237, 1.9739137926889543, 1.9417058193947008, 1.8505034510844265, 1.746845896260081, 1.6974452425950313, 1.6891633848177483, 1.6972904685136794, 1.6672862254004428, 1.6157385255143004, 1.5849555942670985, 1.5006962479821315, 1.4910111773140033, 1.5034820370440525, 1.5410928687261458, 1.4655313775816523, 1.4222068722493137, 1.4467387784569454, 1.435866379600437, 1.382642491177569, 1.4055873732745476, 1.3184581788884804, 1.3418005924747038, 1.295889426720589, 1.327703771627831, 1.332524341075725, 1.3351504713382776, 1.3182878122091521, 1.2412073270388226, 1.2481551370176411, 1.2556930133978068, 1.2084372489069886, 1.2072378116428109, 1.252284771255526, 1.234821482648309, 1.1916703022980668, 1.160677918096097, 1.142468040832296, 1.2094471999707987, 1.1699216013683023, 1.0760826274938702, 1.15829582299096, 1.1467390525352485, 1.099866406489289, 1.1157185972939307, 1.0707198144379542, 1.0775582843623863, 1.1255086345471061, 1.100685331823732, 1.0452458230952135, 1.0818850991819824, 1.0535852705825417, 1.1242947034487691, 1.0093406546470869, 1.0091565488967382, 1.103922116424348, 1.0392936481866095, 0.9959423306696009, 1.0374990680490286, 1.0175556950450058, 0.960145739725756, 0.9922567944361772, 0.9368126196545208, 0.9346089278357631, 0.9237574639512758, 0.9887952664858097, 0.9829381462132897, 0.9725417940806701, 0.898398130416412, 0.9244854450798401, 0.9500794782876739, 0.9063689473955592, 0.9676219131600731, 0.8828028165641367, 0.8553946661216267, 0.8774571003075635, 0.8735911037690587, 0.9216008281100838, 0.9106779769563995, 0.8515596705686577, 0.8953719429965207, 0.8759282324946236, 0.8909522242894204, 0.8588092419301857, 0.857032782978787, 0.8494824090906339, 0.8618430979084671, 0.8058631109801997, 0.8355978729917268, 0.8452993320743128, 0.896207037278944, 0.8428413256444574, 0.8875355826445661, 0.8321709149623582, 0.8142303830723026, 0.8558178091713377, 0.8308055706601322, 0.8842955862067274, 0.7573350851748794, 0.8319647663722922, 0.8281223478509645, 0.790216030866108, 0.8208081674736125, 0.789793058671594, 0.7655189343075931, 0.7814894622043276, 0.7918943072831138, 0.8294416068839294, 0.7966675737749259, 0.8114830199969032, 0.7753882791764684, 0.7586506506093527, 0.7498009218606206, 0.8177923563291658, 0.7985294165231079, 0.7844882452293271, 0.7669910027589166, 0.737687806689201, 0.6980466337643714, 0.7313340964738734, 0.7948170401635477, 0.7241859557992787, 0.7781785240434432, 0.7556107119799348, 0.7287261611446524, 0.7314354462994622, 0.652077919782983, 0.7415578616684613, 0.6869238094282654, 0.6700977718566726, 0.7458419499777466, 0.6768751012717842, 0.730160800169341, 0.726236346704701, 0.7108798955176222, 0.7304843127670252, 0.7349619488093169, 0.6720515890377972, 0.7325012727670093, 0.6663412373874419, 0.7092821997707561, 0.6752330389993908, 0.7281762717093102, 0.6705354581534233, 0.6571711886398616, 0.638761395278971, 0.6299984095820318, 0.6947443156031664, 0.6757720521616317, 0.6714872384621018, 0.6597930052381199, 0.7054031080746169, 0.6610002230269536, 0.6774078873804735, 0.6610187075667148, 0.6681449772874171, 0.6563914134225286, 0.6314207286816395, 0.6788172132114627, 0.6436399969770631]"
