,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (66, 66)]",
module__conv_type,temporal,
module__dropout,0.5132013578501974,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.825097166953696, 2.7204041396277554, 2.671517579860119, 2.654652896005299, 2.6281710580263313, 2.5739674597949964, 2.5027628519807608, 2.4206233388752345, 2.367051750278381, 2.3335401352269507, 2.245665688565096, 2.1681218044215047, 2.1800101196158974, 2.1937652584684226, 2.0804867293259823, 2.1619546239360035, 2.071078256731647, 2.092913907039177, 2.011877909173883, 1.9856756111386873, 2.019827027943819, 1.9938228452125497, 1.9748855633419597, 1.9872532015689626, 1.962521149376971, 1.9436939004289773, 1.9128009493137985, 1.8753306730565373, 1.9136174893173086, 1.8189624375041922, 1.9354005450817624, 1.8850807978715265, 1.816807976831735, 1.837619161285195, 1.8309511538312255, 1.7661703420761796, 1.7593682397453976, 1.7860420170480762, 1.7953494527268936, 1.7933461857345903, 1.7462149180550626, 1.7095408938918173, 1.7286234255826438, 1.6900069660915995, 1.7066034219450497, 1.6709821361629695, 1.6875115381079608, 1.6382376718246283, 1.7026998104668947, 1.6413724039977382, 1.6951511716980068, 1.6581326980755722, 1.6507552467093345, 1.6612808897905231, 1.6279416528604673, 1.6039921765597707, 1.5480926185703185, 1.5501948980959874, 1.560601899649064, 1.5489251383443388, 1.5638144031152716, 1.5370724289378332, 1.4414912625989813, 1.553663507891205, 1.5149463791897615, 1.5542574238021367, 1.5190286765753593, 1.471753974812862, 1.5164057990888582, 1.4726964443721644, 1.5546498120002856, 1.5263878023475552, 1.4188025735182674, 1.4582020897457624, 1.5271959007072633, 1.4561901178414953, 1.429202160963522, 1.4660745780131315, 1.4340506795503907, 1.4087668472934982, 1.3737799133049766, 1.4517106881631783, 1.3584620478517384, 1.411992528253055, 1.3664082001311406, 1.3731538727235382, 1.398964283102184, 1.4471475921148984, 1.4012200438438072, 1.3720347541209943, 1.372688291052233, 1.3886575871768991, 1.3596991198665243, 1.3568225536176954, 1.3428683606165173, 1.392571846357798, 1.3526068184378053, 1.3408905935333282, 1.3865318869765737, 1.352299557524616, 1.3846183843502737, 1.4027291263787365, 1.3352780592888165, 1.3484916025692173, 1.3341935234042341, 1.339071536041245, 1.3338417801343971, 1.3552249043063402, 1.3069742495457102, 1.3548658765587638, 1.3257410069363949, 1.3342340470620009, 1.3149669599807916, 1.2883129273322085, 1.3313652693824511, 1.333517706817898, 1.2981457627815884, 1.286223475458986, 1.3114827994997975, 1.332751891913034, 1.2860243739587085, 1.2681664694512154, 1.3056739516033793, 1.3081265169193146, 1.2488587924085135, 1.2523217315747117, 1.2619533186114602, 1.2493984560687077, 1.2483877936426433, 1.2649288975654258, 1.3015924973858881, 1.2523682767902855, 1.2565230553706717, 1.361576722002625, 1.219968245421088, 1.2894398583229865, 1.2325391595347586, 1.287441779396834, 1.3028143874506442, 1.3135444616378213, 1.2772036734735817, 1.2174747347488184, 1.2193851220161152, 1.257224505389687, 1.2253431413863052, 1.2013149667427474, 1.199028057965032, 1.1893175335370154, 1.2058181729486193, 1.2253049578836168, 1.2655409672990885, 1.253083927830633, 1.2417427668424894, 1.171601018232296, 1.2323883740404955, 1.22481159266088, 1.2305204012322952, 1.1731116486557622, 1.2318004073143922, 1.2026223759600798, 1.1463328188823807, 1.2134561038269205, 1.1368419315583653, 1.2043537387014236, 1.2263514824948782, 1.1991297875769886, 1.2254970607908726, 1.2612043455400568, 1.1742801576938684, 1.2298427405664258, 1.1803451526863544, 1.2155350636794633, 1.1959109772408272, 1.22367920083111, 1.1920290718161064, 1.231821793529646, 1.171466640963449, 1.2017464872510473, 1.1089673074361341, 1.1722752378035004, 1.1967070884823685, 1.1556786962934231, 1.1635044237149665, 1.1866247056197021, 1.1921479152327656, 1.1585784055772135, 1.1710223068306929, 1.204491945897926, 1.1529696290018923, 1.18569533763083, 1.1408688727190126, 1.198185166295736, 1.0980507906071848, 1.1078995027642886, 1.1437435852118574, 1.1022337643603197, 1.1765566886788257, 1.1234525266344104, 1.1606156067935236, 1.1598365265056563, 1.141775348688065, 1.1683121493639108, 1.2016712463783827, 1.1202419756926905, 1.1279119974025502, 1.101163015642725, 1.2008122025946948, 1.1268486699499154, 1.1656753146568246, 1.0966346865085086, 1.1176083775006385, 1.1609616260134636, 1.1711092165865427, 1.0997361103922672, 1.1544378603111656, 1.1269804999647406, 1.1356755884419716, 1.0839830765234062, 1.090575506604714, 1.1735597334723422, 1.0642191994430696, 1.130375340623883, 1.0501824850994848, 1.1089683318802306, 1.0989464236267705, 1.1500558753522054, 1.0691180057415701, 1.140464356492965, 1.1234950736437017, 1.1042238431521956, 1.1162512927646253, 1.0957796433931584, 1.1099387745692337, 1.1113789751481598, 1.1246378238560717, 1.1058292256079536, 1.0574176913265079, 1.0671913107350741, 1.086617463374802, 1.1583141082760007, 1.082152729075649, 1.0828801511458543, 1.0500466713644243, 1.1366577666041715, 1.057520041891752, 1.1269254969588618, 1.086980797944449, 1.103660256787061, 1.141740968087679, 1.035567926742158, 1.110022335872412, 1.1068584654448013, 1.0583099662169715, 1.099096692833731, 1.1031309345613638, 1.056583598871625, 1.1324496746750317, 1.18490412267324, 1.0972313727471372, 1.0672513261423102, 1.1166099035659738, 1.1147126354470376, 1.0854520764520372, 1.0555088434736966, 1.0998204259432702, 1.104824884423376, 1.1163747418281782, 1.0839419940935662, 1.11179977729845, 1.040321697877303, 1.068466263133442, 1.0479653842396512, 1.1441265135058751]"
