,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(51, None), (120, 3), (75, 3), (129, 3), (9, 3), (66, 3)]",
module__conv_type,regular,
module__dropout,0.33511624340377155,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.725352744891252, 2.6702648290181594, 2.6726157005650855, 2.6598649111994175, 2.650154881243747, 2.6572933180989495, 2.6603902059604523, 2.653235174622476, 2.6592229518835415, 2.638154063971425, 2.6440526598583154, 2.627745551632415, 2.5992172247623735, 2.5724357628799424, 2.5034576598322245, 2.447278650303968, 2.3699111929315424, 2.294071948035879, 2.2232897018264053, 2.2333774094851857, 2.1459608225726257, 2.120279214224142, 2.099582755256455, 2.0801006469671597, 1.9684227320234096, 2.0056007121413173, 1.947964887454118, 1.915869751077335, 1.8536418332833722, 1.8737320321666633, 1.8305904517141702, 1.8154736270593061, 1.8423830268476928, 1.8132753837120064, 1.8041922673940887, 1.7582809847209684, 1.7590444961725578, 1.712185541788737, 1.739761751048503, 1.6890362978668652, 1.6187176681503896, 1.6428215291841344, 1.6161818327981616, 1.6420546322345275, 1.637862532786975, 1.567025116724423, 1.570097169202755, 1.5599474264496684, 1.589197328294503, 1.56227375702945, 1.5820876797383847, 1.5901226022859587, 1.5823262904723256, 1.5339374894940085, 1.5112575909818857, 1.4914486424265632, 1.4783601002780207, 1.4689562645929577, 1.4734458337599674, 1.4468109967271143, 1.4149866196882483, 1.4422378817163444, 1.4677499103271308, 1.389865517673529, 1.4435088837181114, 1.4397094900166039, 1.4261410795187972, 1.3589640251154171, 1.3412136510515533, 1.4123708633822276, 1.3512911652281923, 1.3236498015071199, 1.3764410635007331, 1.357205471319149, 1.311529798535174, 1.3513795959617403, 1.289729224501838, 1.2965353670083595, 1.320098061153914, 1.2985367859703891, 1.276303534778005, 1.2851844249609912, 1.2838548035374293, 1.2724695415249476, 1.3080858944930445, 1.2054293532994478, 1.2500812271028385, 1.251660140515748, 1.2646724428841978, 1.2330938603417674, 1.3023260299341823, 1.1675724133519916, 1.1942562744894587, 1.196609829104256, 1.173717539775383, 1.1984010858677765, 1.1742339509822908, 1.253707950213686, 1.1963202186093436, 1.2297693821928115, 1.1955966371166145, 1.1569407431696839, 1.1773226658503215, 1.1815810484112053, 1.141992080967433, 1.129692981955412, 1.0968402628138245, 1.0968924357728473, 1.1610472780597771, 1.1158179988320578, 1.1145560610878364, 1.127571454767306, 1.1051206155881415, 1.1484171062221216, 1.1093775323671748, 1.0666907505847076, 1.1063153924676343, 1.0709141667477793, 1.0908962122874117, 1.0672986202807981, 1.0937946200599817, 1.1731691771579635, 1.0120786697559925, 1.0550412310647002, 1.0847314487387651, 1.0680066071142953, 1.0686059953728968, 0.9993114644351999, 1.0680878887258964, 1.047598763971118, 1.0055488027367423, 1.0250856876945862, 1.0749799471194645, 1.0705749477822544, 1.0010082817329569, 1.0536994747996444, 1.0565859583223474, 1.0339145806978576, 1.0005410460184447, 1.0165246323137531, 1.051153040527725, 1.0032512688442106, 0.9611877438886938, 0.9992590043031746, 1.0258815827905616, 0.9820237076706204, 0.97808498653738, 1.0162919603438474, 0.9862909993795566, 0.9813114931443697, 0.9637463150061059, 1.007144516757998, 0.9547396443648252, 0.9428885004820443, 0.9288995913538535, 0.9810651731994952, 0.9741091861619501, 0.9328574416273265, 0.9438881241679764, 0.9534927499511858, 0.9528891131582452, 0.9410878288184761, 0.9759974455627309, 0.996203532766311, 0.9183832724202035, 0.8996992677478809, 0.957676431230349, 0.8953115626611352, 0.886187525865095, 1.0127650874950471, 0.9240527585878839, 0.8980225206394818, 0.8903599203949818, 0.9090282106262119, 0.9561131094420449, 0.8854539608233943, 0.9043661629088674, 0.8916872123705436, 0.9389426624626065, 0.9126902191141955, 0.9109990201697226, 0.9318278638017967, 0.8607530023591319, 0.8589172143413972, 0.881896106585302, 0.8822074411696361, 0.8712447922923723, 0.8654423660664005, 0.8714057628519826, 0.9270147477400978, 0.850048196361571, 0.9081568344067656, 0.8624848789543514, 0.8537172504506583, 0.8047259282195488, 0.8573773319508226, 0.9128951630148031, 0.8774598734408589, 0.8174806807501516, 0.8369664383209404, 0.8598012592103136, 0.8117130650681561, 0.7789068365188657, 0.8351637739383979, 0.8616600292560347, 0.8152201281615339, 0.7986520949633046, 0.8907487928352026, 0.8470078012212667, 0.8228341780180661, 0.8030545931957183, 0.8447451095072611, 0.8329269177173904, 0.8095723504807145, 0.7873040174315687, 0.79387965165687, 0.8297151904571067, 0.8210178118961345, 0.7816361282217629, 0.8769662659633171, 0.7752782094948115, 0.817528341334102, 0.7733877347308094, 0.8285129547806226, 0.7713384088647698, 0.8085818514585724, 0.7790805791342751, 0.7935034083587178, 0.7637310718024269, 0.7760892404488482, 0.8122143946967367, 0.7779358888794664, 0.776010096817493, 0.8078132153817029, 0.7506435721912256, 0.7745175876947232, 0.7526945160857539, 0.7742772729321241, 0.7675504491062375, 0.744168160055602, 0.8008646553348281, 0.7253019239442149, 0.7526464414184306, 0.7144167199373016, 0.7636481019078711, 0.7851869558394814, 0.7896215669474387, 0.7745377991659841, 0.7671008486798128, 0.7317359048110951, 0.7778962854578676, 0.7672881133045633, 0.7507365833212846, 0.7808012643991813, 0.7384700780872194, 0.7058669659063063, 0.6920117635233373, 0.6866259246234362, 0.7566649397328767, 0.7321295211741148, 0.7395794064980304, 0.7213094616944005, 0.6882879914971753, 0.7028870660450227, 0.7094916941796668, 0.7559909467852883, 0.6740504128788665, 0.7147389248399982, 0.7207639694328382, 0.7573413394255551, 0.7153199272128278, 0.7204286864351241, 0.6338560224495521, 0.7118684778009665, 0.6842312686839548, 0.7163798058124601, 0.7500020706458921, 0.739404283728769, 0.7165651087802151, 0.735356590246261, 0.7065078982015165, 0.7289437289196751, 0.708589039091647, 0.7385841904066711, 0.6837071545071377, 0.6845204996787849, 0.6916285197856218, 0.7141216288210679, 0.6930798299030887, 0.6594567738623716, 0.6752599209804699, 0.693622845680409, 0.6402741501986351, 0.6118859619217121, 0.6953285741874738, 0.7009100185118536, 0.666728338321508, 0.7206625306297104, 0.6616741865443908, 0.6839857311573999, 0.6733180639351021, 0.6687561330831933, 0.6649150159013145, 0.6535955488567279, 0.6534943697431933, 0.7120780018404284, 0.6898045849616887, 0.6487693606261218, 0.6785737868688292, 0.638076693993366, 0.654145235573295, 0.6636741149895015, 0.653057248345026, 0.6676973086297798, 0.6950555324096387, 0.6492378580581672, 0.7071634750888396, 0.6623646985671476, 0.644161788805761, 0.6678012295712884, 0.6463510593351095, 0.6777933975118038, 0.6207823337097791, 0.6233096042868039, 0.6272800272182131, 0.6502843203164429, 0.6269793697381455, 0.6548132425769949, 0.6290502340374488, 0.657047569465454, 0.6497622072181372, 0.6396625800045721, 0.6595097009260762, 0.5904021501312109]"
