,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(120, None), (131, 1), (23, 1)]",
module__conv_type,regular,
module__dropout,0.364290818958921,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.7319652520693265, 2.66600917669443, 2.650705627294687, 2.6345134294950046, 2.61628408065209, 2.58573333300077, 2.5230147435114936, 2.440032045657818, 2.330243987303514, 2.267901453605065, 2.252764712847196, 2.1768234234589796, 2.1430887112250696, 2.1596270451178916, 2.0605659081385688, 2.021011965091412, 2.077458093716548, 1.9957643362192008, 1.9038179856080275, 1.8760749413416935, 1.8791047646449162, 1.9019297801531279, 1.9011982936125535, 1.80890285051786, 1.8055920032354502, 1.7923563462037306, 1.7062660419023954, 1.6887041862194354, 1.7013770873729999, 1.634057485140287, 1.6379708968676054, 1.651606366267571, 1.6977115887861984, 1.6924566415640023, 1.6676054532711322, 1.5983732040111835, 1.598425791813777, 1.6048808354597826, 1.6297880282768837, 1.4909280446859507, 1.4747809960291935, 1.5103588819503784, 1.4899901536794808, 1.458136120209327, 1.50092112834637, 1.4774947991737952, 1.3978190898895264, 1.3888392778543326, 1.3741528401008019, 1.4686047132198627, 1.4164944098545955, 1.3939540578768803, 1.3707664196307843, 1.3662147714541508, 1.3311977734932532, 1.3408465715555045, 1.2941630601882934, 1.3355188553149884, 1.2483640945874728, 1.3075625703885005, 1.26552263039809, 1.2605289917725784, 1.2642446829722478, 1.2668028189585758, 1.2891801852446336, 1.2508166716648983, 1.2550016421538133, 1.295000788798699, 1.2044990466191219, 1.2411899658349843, 1.1638404552753154, 1.2181918419324436, 1.1984664696913498, 1.197956211750324, 1.138693538078895, 1.19244264960289, 1.193738919038039, 1.1726106588657086, 1.1089349801723773, 1.1693176040282616, 1.1749565711388221, 1.1560260956103985, 1.1878379766757672, 1.1831124837581928, 1.0910559690915622, 1.1001626931704007, 1.047371086707482, 1.1526442747849686, 1.141277587413788, 1.1346871852874756, 1.0661358301456159, 1.1120879457547115, 1.0410194424482493, 1.0329580325346726, 1.1174107955052301, 0.9853290191063514, 1.038865314080165, 1.0059171988413884, 1.0134339992816632, 1.004189894749568, 1.1092690302775456, 1.0388162741294273, 1.051229886825268, 1.0074593782424928, 1.0302392464417678, 1.0644041831676776, 1.0181295229838445, 1.034644651412964, 0.9500288633199838, 0.9439168389026935, 0.9883461035214938, 1.021206443126385, 0.9948716695492085, 0.9881000702197735, 1.0287622946959276, 0.9899937391281128, 0.9403558309261616, 0.9701729600246136, 0.9854093294877272, 0.9744114398956298, 0.9350638554646419, 0.9625913381576539, 0.9656461518544417, 0.9202715433560885, 0.8999245744485121, 0.9186899625338041, 0.9400584257566011, 0.8934163937201867, 0.8690925405575679, 0.8978168038221506, 0.924399236532358, 0.9257437944412231, 0.9256667045446543, 0.9306688767213088, 0.9304545824344341, 0.9156748459889339, 0.9056759485831627, 0.9212149088199322, 0.8593943412487324, 0.8732582743351276, 0.8707672944435707, 0.9323513086025531, 0.8982538296626165, 0.8656372125332172, 0.8553284168243408, 0.9291705920146062, 0.874470089490597, 0.8174685606589684, 0.9134687066078186, 0.8146141712482159, 0.8988958913546342, 0.8982124475332407, 0.8705555897492628, 0.8097893678225003, 0.7945385997111981, 0.8453879402234004, 0.8448281361506536, 0.813241329559913, 0.7985267088963435, 0.8524643604572003, 0.8640031594496507, 0.833236967600309, 0.7863651624092689, 0.8070585654332088, 0.8341979182683504, 0.7829074254402748, 0.7525596380233764, 0.832197539622967, 0.8630057105651269, 0.7575924905446859, 0.8490354226185726, 0.8170327388323271, 0.7899482617011437, 0.8203458047830141, 0.7782694211372962, 0.8063443495677067, 0.7839089907132663, 0.7011201555912311, 0.8115722757119399, 0.7534027319688064, 0.7589548780367925, 0.8414182883042556, 0.7585891576913687, 0.7635483741760254, 0.7708778161268968, 0.7638522762518662, 0.7702526780275198, 0.7090919137001037, 0.7715177132533146, 0.7807125357481149, 0.7867829735462483, 0.7639631968278151, 0.7725991780941303, 0.741437830374791, 0.7419210580679086, 0.7780594422267033, 0.8078921914100647, 0.715833148589501, 0.7526722027705266, 0.7313769152531258, 0.7330315149747408, 0.763192283648711, 0.7537169181383573, 0.7290782121511606, 0.7186521631020766, 0.7311779599923354, 0.7478309475458585, 0.7338866710662841, 0.7598468762177687, 0.770523425248953, 0.6912800179078029, 0.6835390145962055, 0.7282164555329543, 0.7515379080405602, 0.7424633796398457, 0.753343535386599, 0.7301596118853643, 0.7197208487070523, 0.7544965707338773, 0.7258718678584466, 0.6993959944981795, 0.7313411144109873, 0.7416473416181711, 0.7493844912602351, 0.7236810331161205, 0.7412304263848525, 0.7327457547187806, 0.7433750335986797, 0.7153914579978355, 0.7284743272341214, 0.7345278208072369, 0.7075293777080682, 0.677248452259944, 0.6955411828481234, 0.7160883747614347, 0.7816670436125536, 0.7529248127570519, 0.7311059814233046, 0.7045552858939538, 0.671403104525346, 0.6724861576006963, 0.678510698905358, 0.6716559474284832, 0.6580605791165278, 0.7064834209588858, 0.7162562929666959, 0.7309088028394259, 0.6871062975663406, 0.7289688027822054, 0.709156385751871, 0.6743835293329679, 0.7059708540256207, 0.6969489840360789, 0.6661187098576472, 0.6671649630253131, 0.6899478288797232, 0.6516915413049551, 0.7204341484950139, 0.7601762001331036, 0.6737710081613981, 0.6574025855614589, 0.6550757554861215, 0.6574986604543832, 0.6929064530592698, 0.7116943946251503, 0.7043091136675614, 0.7309717292969043, 0.6883318460904635, 0.6924088468918433, 0.6654722342124352, 0.6956204716975872, 0.6986193968699529, 0.6283971621440008, 0.722853919175955, 0.679884346631857, 0.7091820405079768, 0.6903293288671053, 0.6977647451254038, 0.7156467245175289, 0.6426989702078012, 0.6982723547862126]"
