,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (66, 66)]",
module__conv_type,temporal,
module__dropout,0.5132013578501974,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.844322576175038, 2.7092401720511936, 2.6744190525413702, 2.6474593065521765, 2.6459888908547313, 2.629988629621187, 2.5376675783329414, 2.516829244463549, 2.4607823494528627, 2.363054194514445, 2.3410293090366356, 2.287970670582923, 2.2397280892575315, 2.1585432071374613, 2.1622908742322573, 2.1356016697215483, 2.1199558755944192, 2.1469568421424237, 2.0534893223969357, 2.0629758358916943, 1.9860960608938147, 2.068926321567821, 1.9766746711364864, 1.933897357984605, 1.9217987218424821, 1.963216985942306, 1.9385909402667905, 1.9056118786220586, 1.9078960116673798, 1.8714286530544113, 1.902197944683214, 1.8322554009889687, 1.8182164606800921, 1.8288581984514467, 1.761354365641691, 1.7446232247032267, 1.696778682509219, 1.7711011288033338, 1.7488741147083422, 1.6723073526444683, 1.7403746429194416, 1.721304272049448, 1.7331459863172154, 1.7256615500532506, 1.6472725655433085, 1.6253081943389323, 1.6363280142108676, 1.6380151709302144, 1.514462332807896, 1.6562952528530714, 1.5884092847124858, 1.581846389111539, 1.627480560438189, 1.6006029228788878, 1.6866060278008401, 1.5604383696063695, 1.5609391978057012, 1.5527257683638647, 1.5001908552166139, 1.5132204660298498, 1.5275334245641492, 1.5546908982655823, 1.5518719738138385, 1.510072791645028, 1.4648042374975163, 1.5458383653992198, 1.462344787171157, 1.5112007160790821, 1.4776062709127415, 1.5086412207865212, 1.486812588807031, 1.4144328917285531, 1.4633542366769172, 1.4368250000499718, 1.4274678584939, 1.4412623014651424, 1.4598565275518085, 1.4259386364649445, 1.4528459470697648, 1.3954776070168289, 1.3613333157522893, 1.4137850113198762, 1.3729386256432121, 1.3918653284977127, 1.402754474738738, 1.3884022844501283, 1.410660532065408, 1.27728700866626, 1.3380272685909453, 1.3999688526947989, 1.4396825999078733, 1.403646353796668, 1.3842144131431653, 1.4243643828408503, 1.3629591698381127, 1.3457537391821848, 1.4210262179603503, 1.3128062221230563, 1.3859303764097979, 1.3623355930231353, 1.4061889350986299, 1.2888147359617383, 1.3546441184810851, 1.3069535143773523, 1.3377255368370011, 1.336397906640212, 1.3282393150732292, 1.311347119066857, 1.2916969980708468, 1.3241223865644487, 1.335348480722497, 1.2436594729688941, 1.2604097489432045, 1.2687531215444408, 1.2771121554090972, 1.3124809104970687, 1.2390936194363116, 1.3108597492759837, 1.2698470392977665, 1.2808012314812922, 1.2732773627978597, 1.2980916541277103, 1.2221057074083705, 1.2421722672951199, 1.239355981006732, 1.2696889593139034, 1.2630967384565357, 1.1556276036086788, 1.2385196521048811, 1.2837686781233424, 1.30650277924858, 1.1883385240917241, 1.3210935512568351, 1.3159633075207071, 1.2344104092775516, 1.2490050957436296, 1.1796744041387957, 1.240533879302056, 1.2257922205952445, 1.2382096985708957, 1.2485766959968319, 1.1808554543872254, 1.1521126716013377, 1.2039406314463625, 1.2024846143319832, 1.2430019069770477, 1.2042469584781699, 1.1945007076190208, 1.194553330855269, 1.1628678221391395, 1.2623415494377004, 1.213264900068404, 1.2096802135804336, 1.2272266687221125, 1.1905946145817323, 1.2338311894155052, 1.2013652123324932, 1.1959346104949542, 1.220244740684751, 1.2156363964767236, 1.2391367193146996, 1.1645880560042075, 1.2186325070038866, 1.1690728829140398, 1.2027574513329196, 1.1754968738372862, 1.1521200864877903, 1.1562433155850578, 1.1996262009450434, 1.1771718975220897, 1.1692902870233137, 1.1522885151421955, 1.1910942314682447, 1.142881129387473, 1.1337541371526736, 1.161242218255539, 1.1496145684064694, 1.1320185819193864, 1.1873645836240727, 1.1253453069822343, 1.171971367096489, 1.132551726819, 1.0445932414161039, 1.245681780313576, 1.0845025926542373, 1.1606117301618755, 1.1146897459670815, 1.1744712520240594, 1.1329161766165736, 1.1391216550816043, 1.1369606352584605, 1.1422905546689903, 1.1577965137825819, 1.1964700899288887, 1.1354689286903776, 1.2060177795260059, 1.1457657315223093, 1.1794384411337737, 1.1657914769855433, 1.1309789375700556, 1.0639713814986187, 1.1756479761879641, 1.1247438096267934, 1.0632312145663314, 1.0967858748335297, 1.1596270444983485, 1.1162417812448089, 1.0984715934907177, 1.13230998708282, 1.1106206087141715, 1.1365723152307081, 1.1635542890618265, 1.167804536686749, 1.1328634904579558, 1.0893254259497556, 1.1043750310813625, 1.0549886286144292, 1.1698932606519528, 1.0917917443099727, 1.1186729854905904, 1.0753772836500304, 1.1046882833491818, 1.0847829556282103, 1.1030576661543745, 1.1004775142486631, 1.194802083804374, 1.0868749513278309, 1.0991710833990642, 1.0862604386518189, 1.0736424117536782, 1.151684149213121, 1.0491500999099233, 1.1339191444318262, 1.1348454837835682, 1.1123172410847815, 1.1172444069911789, 1.0283025256045262, 1.0784464349215868, 1.077274732305999, 1.0842694156229382, 1.0642269508852382, 1.0683115830577037, 1.1175381821542691, 1.0905007130811402, 1.0782331139020864, 1.080138400168428, 1.0624261179263212, 1.1293658590133726, 1.0370816089599009, 1.0714521641465844, 1.0901032361325285, 1.0691403505211827, 1.0986079895107395, 1.0753304951479248, 1.0842872697881454, 1.1127168197549464, 1.1221077966140922, 1.079994434015307, 1.0728818741046078, 1.0752758716667454, 1.0839125176537747, 1.1206232236122673, 1.0618486928390678, 1.0762623376901228, 1.0977588189540577, 1.083456905469327, 1.1095525824863486, 1.1480276985040325, 1.0763669410960002, 1.031993922711334, 1.0751453743328747, 1.0175649383017746, 1.0824442627105053, 1.112355915690109, 1.0954017874833033, 1.0858753320122863, 1.0710931982051388, 1.0306924039251286, 1.054441528677254, 1.0093302916656757, 1.1194101606358036, 1.0443446799798113, 1.0725080385775576, 1.0177293636062095, 1.043586153329677]"
