,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(43, None), (69, 1), (52, 1), (54, 1), (80, 1), (79, 1)]",
module__conv_type,temporal,
module__dropout,0.2553222185225644,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,LSC,
train_loss,,"[2.755020409564807, 2.6690664357800076, 2.662896162952859, 2.660637723151362, 2.6576470291236634, 2.6506246934134037, 2.6498471779049186, 2.6514940039683257, 2.6559449101044055, 2.658306969918389, 2.6475794209985066, 2.6436241889206062, 2.650818071722641, 2.6435684330983302, 2.638566763325452, 2.6504645205597597, 2.6294857431900946, 2.6243862977518013, 2.5498285272966545, 2.4775620365692492, 2.458457061353495, 2.444801414848863, 2.3914255248481098, 2.4186670864922397, 2.416305549092068, 2.415257127552967, 2.3516130458839117, 2.3390335757267464, 2.3349575726145395, 2.2577156615188554, 2.2794460286095553, 2.2674121751336385, 2.231016418317782, 2.2065468803262847, 2.16568202060879, 2.1292366665447138, 2.0907328221571206, 2.204997729384819, 2.161950598532597, 2.148852051964869, 2.0938002543307404, 2.020536818948649, 2.0349909274424647, 2.019094150302275, 2.010943057328663, 1.9981414611012058, 1.9359617669575495, 1.9014657210204375, 1.8778425592510433, 1.913875085705181, 1.9031488848465434, 1.8747188546815592, 1.8121380354783263, 1.6823915238568234, 1.6581044248613912, 1.5730630183426035, 1.5183742799859683, 1.5612666509566, 1.462077507253568, 1.3971243807035039, 1.4117079226588196, 1.3367224445031538, 1.3200767802344733, 1.3658139212101728, 1.3431797736430833, 1.2626470617098262, 1.203255990339402, 1.2797090783929963, 1.2236481708019085, 1.2123776476161052, 1.1904061035280842, 1.2079757201224994, 1.088805303965247, 1.1412822855538067, 1.0812303427889527, 1.0558389553533623, 1.0871367220919825, 1.088038265991394, 1.0922045703122067, 1.0574858674169387, 1.0315637868488212, 1.0048421409471349, 1.0613440626750876, 0.996366303317485, 0.9135631225523642, 0.9981504362094413, 0.9533780892231966, 0.9250552743587439, 0.9760356816846973, 0.9534386551574832, 0.934166184820657, 0.9127959954864583, 0.8895704590507016, 0.8596193660462166, 0.9050573588104688, 0.882933791615892, 0.9626420380173683, 0.881709386933663, 0.8806302297813863, 0.909345361558894, 0.8334799822595231, 0.8025985034638935, 0.852010118629243, 0.7715472947738127, 0.8299990670252717, 0.7809506982822583, 0.8116849882458403, 0.7927652069660016, 0.8194081160337391, 0.8224322678777143, 0.8041109847518598, 0.7797478365279755, 0.8235070456917989, 0.7509590064128011, 0.7621451531546718, 0.7792293991639452, 0.7924682593597573, 0.71368854759864, 0.7085744840210155, 0.6795762724651956, 0.7384209055721932, 0.7945338831740314, 0.7394620212766554, 0.7477963910322711, 0.6998902123267552, 0.7029730604315583, 0.6560832117178713, 0.6875428385338339, 0.7167194363420452, 0.6633867156494133, 0.6985508552774802, 0.6547245922051979, 0.6982342908293094, 0.6979659628570366, 0.6371543504777262, 0.6801320440945547, 0.6406342712741822, 0.7002368324886252, 0.6265059431851998, 0.6267314758241234, 0.6960315889858718, 0.6459166374089739, 0.6309611604948896, 0.6684687792052453, 0.5851042074841106, 0.5903512542918825, 0.5648936068175735, 0.62041351734504, 0.6357995001142925, 0.6296700391485414, 0.6048523869855718, 0.6013077698168448, 0.5545559720450245, 0.5924964851765079, 0.609144212647657, 0.5724301979761646, 0.5786454036874799, 0.5704980260414303, 0.5954753408972514, 0.5844364042154994, 0.5809639041865823, 0.609447567252215, 0.5764902283318563, 0.5327087407153347, 0.5660139808393693, 0.5100901392534533, 0.522785933758065, 0.5633211213161348, 0.5497033197243092, 0.5377131619496945, 0.6081114741727552, 0.5481022872338492, 0.5425128580342109, 0.5600943411633329, 0.5764809472416594, 0.5518048111918337, 0.5439594838621522, 0.5778821594547928, 0.6039471922300964, 0.49449019765304214, 0.5024946073748308, 0.536731631451221, 0.5412267151643861, 0.5654200784554284, 0.5383469170383486, 0.4921434243978158, 0.4579697603451072, 0.5168664479032373, 0.5528432649419814, 0.5151318181145088, 0.5184926425574722, 0.5051915999448265, 0.5123470510918858, 0.5123023539065856, 0.508070818514462, 0.559046537657407, 0.5019086663477932, 0.5080014484416511, 0.5154138983841932, 0.5008034810037365, 0.5273454507077462, 0.5024084924048351]"
