,params,data
batch_size,64,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, None), (44, 11)]",
module__conv_type,temporal,
module__dropout,0.36109912727543253,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,LSC,
train_loss,,"[2.698217461659358, 2.658720801426814, 2.6075808194967416, 2.554447254767785, 2.403848750774677, 2.302145946942843, 2.126408525613638, 2.0115956416496865, 2.009939116698045, 1.9369603872299195, 1.926943170107328, 1.9208903367702777, 1.8577823162078857, 1.7775684540088361, 1.7968957680922288, 1.6983804794458242, 1.684852748650771, 1.7251427485392643, 1.6512774650867168, 1.633892666376554, 1.6682897751147931, 1.5992884360826933, 1.5924651677791888, 1.5215435376534094, 1.5419778273655818, 1.5112180728178757, 1.5186189504770131, 1.4210168710121742, 1.4259409207564133, 1.3943707172687236, 1.3881941666969886, 1.3473971641980684, 1.3268965831169715, 1.328727526848133, 1.3086987825540395, 1.2659250864615808, 1.2240111809510452, 1.2466153658353365, 1.2832187285790078, 1.2165853610405555, 1.2538148623246412, 1.2147694165890033, 1.260754108428955, 1.1615665967647846, 1.224044841986436, 1.139340498814216, 1.2251471060972947, 1.1382392113025372, 1.156758053486164, 1.1261854080053477, 1.1088372918275686, 1.0952236395615798, 1.0812464035474336, 1.0471655102876516, 1.0295133453149061, 1.0747996733738825, 1.064420601954827, 1.108357730278602, 1.0359525717221774, 1.0401269289163442, 1.031694653401008, 1.0608826967386098, 1.0898624346806454, 0.9973931119992183, 1.0073839059242835, 1.0362281881845914, 1.0282814786984371, 0.9427190725619976, 0.9941826490255502, 0.965549071935507, 1.018213850718278, 0.9870330214500427, 0.9899781428850614, 0.9707983750563401, 1.0166226707972013, 1.0022344066546514, 0.9202854990959167, 0.9463269838920007, 0.9075606529529278, 0.8888467073440551, 0.9511937819994413, 0.9501360233013446, 0.9007838744383592, 0.9010042337270884, 0.9033859638067392, 0.8936515441307655, 0.9038976866465348, 0.9116616469163161, 0.9374523997306824, 0.896877514399015, 0.914616162960346, 0.916061834188608, 0.848825675707597, 0.8935521052433895, 0.8738368502030006, 0.7871519515147576, 0.8204165843816904, 0.9128725061049828, 0.8307027376615084, 0.9053932941876925, 0.8063805268361018, 0.7478715960796063, 0.8409901976585388, 0.8605794668197632, 0.7870449011142437, 0.7830304420911349, 0.8629860896330613, 0.8268910297980675, 0.7893200420416319, 0.8562310090431801, 0.8448272063181951, 0.8366992620321421, 0.7846756366583018, 0.8131270702068623, 0.8319407811531654, 0.8145568114060622, 0.8354439872961777, 0.8049411604037652, 0.7889532969548152, 0.7736479928860298, 0.8049059005884024, 0.8008224579004141, 0.7303265663293692, 0.7337166492755597, 0.7396477956038255, 0.8377022183858431, 0.7678961515426636, 0.7942574345148526, 0.7725256947370676, 0.7754720224783971, 0.7863440366891714, 0.764154210457435, 0.7457059887739328, 0.7228614591635191, 0.7973382014494675, 0.7450203097783602, 0.7931353284762456, 0.6860055758402898, 0.7454696838672344, 0.7328124504822952, 0.7645297619012686, 0.7639262199401855, 0.7599437576073866, 0.7406875445292547, 0.7438187140684861, 0.8451096910696764, 0.7007006810261653, 0.7647607271487896, 0.7159307993375338, 0.7292093992233276, 0.6958527395358453, 0.6843828870699956, 0.6984451834972089, 0.6914003518911508, 0.7203423949388358, 0.6895036587348351, 0.7318302869796753, 0.7354640731444726, 0.7225869563909677, 0.7134311758554899, 0.7221971291762131, 0.7026565836026119, 0.6789113984658168, 0.7108677625656128, 0.7740290779333848, 0.681314812715237, 0.7335270180152013, 0.744923576941857, 0.6617656185076787, 0.7627733303950384, 0.6800594100585351, 0.680011394390693, 0.6891281393858103, 0.6773321280112633, 0.6809883677042448, 0.7091761534030621, 0.6807806354302627, 0.6764815660623403, 0.6996588670290433, 0.7108343472847571, 0.6256829623992627, 0.719241582430326, 0.6822302946677574, 0.7010669442323538, 0.6444910572125362, 0.6387332219343919, 0.680722137597891, 0.652393755545983, 0.6786967112467839, 0.678717802121089, 0.6914361192629888, 0.6990636623822726, 0.6780157611920283, 0.7028045370028569, 0.6761893978485695, 0.6716860468571003, 0.6950841316810021, 0.7107605420626126, 0.7124062455617465]"
