,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(78, 3), (6, 3)]",
module__conv_type,regular,
module__dropout,0.294003871323247,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[2.73092576606097, 2.677866074072844, 2.65357476272069, 2.6656067215329298, 2.6494280972999373, 2.6567473152259775, 2.6745401250271987, 2.667975101709595, 2.660401918431448, 2.6519998834039065, 2.6497643659387906, 2.6505331990808334, 2.661107476108687, 2.64876213913588, 2.6499954089163817, 2.652552096630313, 2.6584177969509413, 2.6449597962666753, 2.6544048262973376, 2.6441869742601853, 2.6439035186639077, 2.645612490418097, 2.6394039214632623, 2.632711385969248, 2.6447098234505235, 2.6474055094255404, 2.647422554173988, 2.632216192186739, 2.623589969805735, 2.616926719869296, 2.6230839886725006, 2.6149391877869212, 2.612921920846126, 2.603032085273677, 2.615175564089455, 2.578150198021339, 2.576331293502602, 2.5926289367951143, 2.5696282825066104, 2.5627617103991542, 2.5500679119374454, 2.5440396851823235, 2.516353992227182, 2.5402731844963538, 2.5182007286156223, 2.5033133927162616, 2.486810098483771, 2.4624681362633067, 2.4554227733979213, 2.467189974459005, 2.41612089414569, 2.4531071020847794, 2.4142534986382156, 2.38267018200688, 2.3387488382613006, 2.396403827841633, 2.3342143656314853, 2.3297653535562026, 2.3331059921923685, 2.3174995294089955, 2.296765549694608, 2.2824887937944136, 2.27241678589003, 2.321551496186316, 2.281687189227004, 2.2590792196317864, 2.2449157920677694, 2.2445139058859334, 2.2418177981463847, 2.1675826433877514, 2.2004201648554282, 2.228683241636737, 2.214712577559147, 2.1729092242284045, 2.126246499716949, 2.170856255769041, 2.133146011106548, 2.1523006003676297, 2.112471218058648, 2.1354318858340338, 2.0825397133024066, 2.067989632243486, 2.1283716463606672, 2.0398742395369793, 2.0744210919929995, 2.059649672154857, 2.0432881961314004, 2.0572494432487893, 2.0753800794410524, 2.0519924306662984, 2.0847928424771873, 2.031911157437307, 2.005537233292999, 1.9523350982509977, 2.0237548599114663, 2.007098232300036, 1.997762101905867, 2.0320063340652434, 2.001109675562531, 1.9638664878481735, 1.9841902126361821, 1.9705037802199656, 1.9661681718615183, 1.9274913609544169, 1.9803278736476146, 1.9796977163623226, 2.0155053540304144, 1.9333884494596083, 1.9575014907196235, 1.93423112179937, 1.974855409893884, 1.9230010750433708, 1.9534933494190623, 1.9479228547837897, 1.9327925307688745, 1.902185853165543, 1.9101002710845403, 1.8738330215990142, 1.9334036741724832, 1.883548542097053, 1.9166592506403184, 1.863272407286665, 1.828862658765479, 1.8815967677532193, 1.8545693674835595, 1.8474226359338917, 1.827854617555286, 1.8389099790455632, 1.8386231224851268, 1.8314872133376165, 1.8621360548880377, 1.7693883235690913, 1.8580905283954536, 1.7888462748862552, 1.8302329525107712, 1.8284418149219326, 1.8674307174127303, 1.8630269395260999, 1.8166810548339931, 1.8093276186787932, 1.8186944332457828, 1.7714939586696312, 1.8109439027435625, 1.7914790904097424, 1.7854894206888752, 1.758836143055825, 1.770101618032483, 1.7390096099245882, 1.7633458779796714, 1.8021492854807672, 1.7564445640515318, 1.7568935359522513, 1.6884664482400322, 1.7664567824736366, 1.7680545382137134, 1.7338477241178334, 1.7394194949464918, 1.779643239598646, 1.72247141410343, 1.7519477859956927, 1.7222513574264278, 1.6982467970788422, 1.621416901199719, 1.7022370861859364, 1.677965507384558, 1.6325310730268683, 1.6674983826276772, 1.6762221123417256, 1.6713675796354586, 1.691102456312207, 1.6178549824137316, 1.663688466913776, 1.6989302017920516, 1.692146317733952, 1.6653987655740614, 1.645458006021263, 1.654681013913196, 1.6625929963026516, 1.6187184275745543, 1.6450755542235609, 1.667206693888858, 1.6291676311107413, 1.613184603391873, 1.6272612273176779, 1.5952307786129207, 1.595705906225008, 1.6516697746383329, 1.6161701727418285, 1.6108903250978817, 1.5959149951310658, 1.6495452215742674, 1.610907305652299, 1.638255301923908, 1.5997787126563168, 1.6101204737432881, 1.532711445424738, 1.5612126643894038, 1.5457519951408247, 1.6333953698629136, 1.5066141690969237, 1.5731439069558841, 1.5599983607036088, 1.5907902703822174, 1.5678597762105095, 1.51733783578735, 1.609964122269679, 1.4890300934422578, 1.5401926102032446, 1.5181412315919378, 1.4863810963763768, 1.4901323304426453, 1.4393345846133925, 1.5109365349554809, 1.5654695299064114, 1.4801215459453705, 1.507993973311148, 1.4811897394861362, 1.4767201723561365, 1.410446910128442, 1.4655240128198648, 1.4606387586520198, 1.4492913775999345, 1.4675835874128846, 1.4596303282045653, 1.4728696392176814, 1.491059423066654, 1.462553337402821, 1.4766025802513174, 1.4880077537145606, 1.486097765037713, 1.4638560212381306, 1.4344165077337976, 1.4838234944568447, 1.4229560488112507, 1.434416155154253, 1.4316874214728597, 1.428400310676068, 1.395975223088976, 1.4301752481355015, 1.386984445993664, 1.4156108606997537, 1.3621639356920647, 1.3947493739720143, 1.4313995919626876, 1.4482595712893047, 1.4246943055493426, 1.4118144517913245, 1.4262982900608492, 1.3788383150467858, 1.3458298260311994, 1.4028037839261698, 1.3485553192335098, 1.385845518576858, 1.3646122652022625, 1.3386624714178577, 1.3867523935807222, 1.4024051227629242, 1.3020552907343435, 1.3520091900582263, 1.3297449583268373, 1.3265905167989942, 1.3731468211181814, 1.330492821763179, 1.353980606627992, 1.350132292227979, 1.3472591902167896, 1.3027094713303766, 1.2775712095566731, 1.3997538245217633, 1.3301079896232966, 1.3118870517631582, 1.3084769780757453, 1.3209223567120034, 1.3217041666858809, 1.3248283250384656, 1.3771311194421696, 1.3326434830384717, 1.319906612390274, 1.2858636052248222, 1.2615129348173866, 1.2730605810507774, 1.2963486829552087, 1.2937252532414683, 1.2740800146074451, 1.2619041626102312, 1.271437384281397, 1.2720880025390022, 1.1998450348191358, 1.2886098860202786, 1.2557582323142722, 1.2945410536388804, 1.2847897991523707, 1.2666559885968602, 1.2212288355574916, 1.2218473509771532, 1.2297744299495759, 1.2741126388282702, 1.2992735420774106, 1.229620341788816, 1.3120341662378467, 1.2244168455148685, 1.2479696609402529, 1.2482388599545367, 1.2341362487478136, 1.2816833459608135, 1.24587163113997, 1.308575804412537, 1.2615825716294957, 1.2334596892178804, 1.200870480184032, 1.2167968854982194, 1.2323932673520372, 1.2729595156675124, 1.176517036410911, 1.215231379599842, 1.241044953709273, 1.1606336495300345, 1.2308674642853834, 1.240595633244721, 1.2222016880842674, 1.1745798370950604, 1.222427839838162, 1.2396841418353035, 1.221216151270302, 1.1530322622977505, 1.158130338729231, 1.251703247470966, 1.1919397823906954, 1.1921630055429386, 1.1617268600408794, 1.1410903519340383, 1.2456549635234075, 1.1319732339021904, 1.1608436361485885, 1.1574358893656984, 1.202588140132682, 1.1948892193074634, 1.1736324557441147, 1.1781035962875814, 1.0865384500341075, 1.1411354796776298, 1.1902984867770587, 1.1012770378383108, 1.1858801991177708, 1.15146143710074, 1.211802212949896, 1.1906629331531837, 1.111206870852352, 1.146720580520024, 1.1397695530482046, 1.148155330636389, 1.1304514177781786, 1.1522033290867626, 1.1219101934850617, 1.0947941630017424, 1.112342355627642, 1.1607795465554722, 1.1706317071162013, 1.12705632104853, 1.1113302084376195, 1.117904484214636, 1.1154548946886365, 1.1098648533440187, 1.1443243598685573, 1.0594124852521014, 1.0974889310422828, 1.140292804326084, 1.1246879663572964, 1.0425807666732672, 1.0450625767836328, 1.0881641839305523, 1.0995882182194707, 1.030009658951617, 1.05246043595359, 1.0894934058304127, 1.1095186306721208, 1.0972042197327527, 1.0664291890110387, 1.103538891750534, 1.1006123813960964, 1.1004536583861901, 1.0561186634541935, 1.0820231322374794, 1.1090121247139657, 1.1706350230046254, 1.0471262568114925, 1.1130859585652797, 1.0777044088594951, 1.0837819172971173, 1.0958833699047394, 1.0976949070254924, 1.0468207269591479, 1.0171634748764515, 1.1063231165817544, 1.0612955985158767, 1.0384896910454473, 1.0365346511243283, 1.041157211617166, 1.0601583029124688, 1.0472888680062005, 1.061322207859322, 1.002150350000218, 1.0896185126524918, 1.0468521174384036, 1.0364082345776655, 1.0802992933409161, 1.0210463149370885, 0.9877674100603245, 1.048420031444744, 1.044783913767946, 1.0424464883083788, 1.016529593993197, 1.0611928675585462, 1.064081164595023, 1.0057194902990962, 1.0137177748503423, 0.9717052228411766, 0.9719124467643668, 0.9999510984333578, 1.0376980995994216, 1.091143043312003, 0.9905840156741504, 1.0213923799635931, 0.9744742526757935, 1.0436990563403654, 1.0290205947932884, 0.9800178794131128, 1.0177808269729285, 1.0569652687826332, 1.027882404173648, 1.0452470820723416, 0.999736038736705, 1.0233904860476328, 0.9866799678908046, 0.9988111861630973, 1.0104136793400027, 1.0047434414087062, 0.9749939065924966, 0.9894743560597343, 0.9802199871179803, 1.0274900743545994, 1.0193597939406827, 1.0053832666362215, 0.9934786744595033, 0.9620670821944375, 1.0277827037310119, 1.0203607737788567, 1.0055404828074348, 0.9565666920870285, 0.9515898356194445, 1.0160827077387387, 0.997746714614009, 1.0129515857106797, 0.9660517919281564, 0.9720711204957457, 0.9801849538713149, 0.9234556936666987, 1.0098176978894216, 0.9962967195341057, 0.9641296245709879, 0.9939673125055458, 0.9972838844899609, 0.9260141084954874, 0.9644195785650964, 0.9634198725969316, 0.9607261031493186, 0.9242640790512519, 0.9622272433743555, 1.005672008860444, 0.9626486300848446, 0.9434692139689801, 0.9717532627506825, 0.9434362703842882, 1.005310139080099, 0.9630835728076241, 0.9297585084073468, 1.0052991557052435, 1.0002129037754253, 0.9503817336277048, 0.9971793403237685, 0.9502791575047692, 1.0432050903905918, 0.9478775892152135, 0.9269735625549735, 0.9691041584079144, 0.9406813169695989, 0.8954192641781888, 0.9048484374515361, 0.9031966422703315, 0.9304530466256862, 0.871278632593568, 0.9071833589423495, 0.8852864279554256, 0.9127749099079753, 0.9465055725572199, 0.9301044347770404, 0.9431126321360283, 0.8619877460831283, 0.9808174734854491, 0.9434546901700127, 0.8230085386701925, 0.9373556703070933, 0.8965632694058974, 0.8696398109168932, 0.942231750235865, 0.9323092214297055, 0.939153410788335, 0.928524987759558, 0.8437038336497757, 0.9419659234160294, 0.9116686324986044, 0.9214821114806284, 1.0061449907913704, 0.8881384749843939, 0.9166624112927765, 0.849218869605124, 0.8977861855899748, 0.9224976580572083, 0.8475444966548905, 0.9185264377896893, 0.8985888562716465, 0.9129739526490733, 0.920730909438404, 0.9051209953223661, 0.9241751724561897, 0.8967947003299853, 0.8912886143074917, 0.9635148914647401, 0.8808574212698895, 0.8968230972391006, 0.8823772205023724, 0.9242829864018232, 0.8906450894615533, 0.8932216629543708, 0.9168559444478432, 0.8815625511303443, 0.9005087214496069, 0.8679053073496171, 0.8623743687717816, 0.9029049931293043, 0.8531432652611132, 0.8646020687062426, 0.8870120556223725, 0.8617483368277894, 0.8598283214908706, 0.8739590638812857, 0.8834275166585654, 0.8635101832370556, 0.7982693498701402, 0.874254599227942, 0.8618237697470061, 0.8462476558244721, 0.8532728291653577, 0.8132380145575934, 0.847323168804143, 0.9158845061975907, 0.8573003599171001, 0.8844808534547844, 0.8572704611889322, 0.8726343785603535, 0.8710997435941045, 0.8450546570129412, 0.8876268271647243, 0.8563155167027089, 0.8752440104585525, 0.8333942311330984, 0.8385876210064012, 0.9025454040441063, 0.8425699755821926, 0.8604571959281679, 0.8194338723486495, 0.8586487898296525, 0.8335787628681414, 0.8300639274489776, 0.8628570828676453, 0.8115761770263558, 0.8273084063846636, 0.7656946989552578, 0.8327407919523002, 0.8576024050203164, 0.8410884778986079, 0.8527265280571205, 0.8239460098731965, 0.8729976236648119, 0.7903507839497519, 0.8042610068236324, 0.8465240017167643, 0.770555347232892, 0.851918116140182, 0.8590579620052462, 0.8831347904030925, 0.8494744416150597, 0.8692484005238714, 0.8564957120994516, 0.8458894466527731, 0.8348856439260018, 0.8407372813940737, 0.8651228769107778, 0.8304639959473009, 0.8882164810286679, 0.854491113010109, 0.8147917928548818, 0.8605067505930569, 0.8871807576774747, 0.8106677634023036, 0.8458695057152096, 0.8137319628382326, 0.7705293625765287, 0.8368190964961764, 0.8177808717940149, 0.8331434591901887, 0.7855749736047916, 0.8237844524300936, 0.7712595375600747, 0.802047773191743, 0.8489334770299932, 0.831658945132954, 0.8108373854857895, 0.8039177941862956, 0.8032957364207167, 0.8040294945240021, 0.7910490533959074, 0.8297860667726188, 0.851058717784799, 0.8223652801511377, 0.7721143170144262, 0.7940822144158192, 0.7887412673785665, 0.7690910842696328, 0.7726980228912842, 0.7980912510194494, 0.7652847824530377, 0.794943620082389, 0.8054374110193867, 0.8612456938414992, 0.8499700468001283, 0.8550255285420019, 0.8133353561421102, 0.878620526214651, 0.7825071906905775, 0.8053859436707043, 0.7618961015553056, 0.8075234391462126, 0.8164889731007889, 0.8474151865866921, 0.8373530896898642, 0.764728879647489, 0.77818766273594, 0.770011159579724, 0.7659415162103008, 0.7549916894764024, 0.8575466021651598, 0.7518041724190331, 0.7614000202143157, 0.8011968477742963, 0.7411056370891208, 0.7552008327093115, 0.8177031039962182, 0.8271487631169044, 0.7641707320874189, 0.7837499034473595, 0.7755610758691481, 0.7914639701053887, 0.7774982476343434, 0.7463724668118905, 0.7573298173414272, 0.7514176058929855, 0.7994022754032641, 0.7344734163325606, 0.7343309953937861, 0.774090586486519, 0.7851484419636364, 0.8112074997817472, 0.797012725509739, 0.7701826815540912, 0.7831869284847358, 0.744279196505597, 0.7631759642407341, 0.7113539577821221, 0.7588196449605632, 0.7388898028102027, 0.7046238914261195, 0.7567749989789994, 0.7609247149930078, 0.7470359293111135, 0.7760526111082346, 0.7423328343380863, 0.7570624313639034, 0.7473676854079451, 0.7582795720931081, 0.7783693182456941, 0.7626693593239532, 0.761871350454068, 0.7791931380206742, 0.7614567747359327, 0.7280408437144195, 0.7650233173852247, 0.7463813009057857, 0.7875309794051241, 0.7544728166444354, 0.757316816128482, 0.7775329308686518, 0.7434702038879688, 0.7256851812700909, 0.7604231554172266, 0.7511843195376887, 0.7537459925864038, 0.7228646429544234, 0.731044474419088, 0.728516537828785, 0.7557518806333606, 0.7203604703458946, 0.7403843097381574, 0.7170987439281786, 0.7473002953582136, 0.7174133773143757, 0.7331623376505781, 0.7110157087516968, 0.7159941193573285, 0.747614229953094, 0.7598938318372805, 0.7720025603993795, 0.7117465051810712, 0.7113589571001899, 0.7428879748753795, 0.7290239979488787, 0.7276866745644744, 0.7425672014076281, 0.7317020989187184, 0.7156281154298002, 0.693269633344725, 0.7226754085620627, 0.7375134107467644, 0.6868900280370519, 0.751651646485113, 0.6645423777695455, 0.7439404604409725, 0.7497528850515951, 0.7396756529922779, 0.7641471352453296, 0.7425624871334282, 0.712362193682655, 0.7905454907541211, 0.681508754226769, 0.6987262096854789, 0.717268432729857, 0.7191624494988375, 0.7182387760674529, 0.7318043190200703, 0.7209651557095815, 0.7653397326290435, 0.6857409221662479, 0.6872770672698109, 0.7417464092789761, 0.7635148793487623, 0.6914195583002055, 0.7098419219112029, 0.7450437809666036, 0.6457178443383437, 0.7414843064013069, 0.7666756959060158, 0.7240125984957404, 0.7007708637845184, 0.7188578300801921, 0.7267413695376004, 0.6736217927227122, 0.7133357481846336, 0.7013107537649593, 0.7128503119019044, 0.6978673352658232, 0.7079443009686769, 0.7182544538100484, 0.6926573021579409, 0.755720728142429, 0.7185008470488925, 0.6873773987242761, 0.7122744398121654, 0.6761490493812047, 0.7139679806753347, 0.7198046926584694, 0.7284214914246634, 0.6899930151812266, 0.6903204466355203, 0.6830320497678953, 0.7030330179859745, 0.7377610993396788, 0.6817169379912625, 0.7181567059788598, 0.7094134205344552, 0.6668297099711461, 0.7436305909803903, 0.6448081085266576, 0.6977646772510393, 0.6969777643967409, 0.7074625582736311, 0.6947784466566778, 0.6764433467697937, 0.690238839594416, 0.6928686593964882, 0.7078895773075313, 0.6995112264351391, 0.6899747633956967, 0.696174091572539, 0.7693434705862756, 0.7237790290040391, 0.7299308949244263, 0.7318512747446084, 0.7093561270468733, 0.7084061053076882, 0.6819550006348314, 0.7455349274847345, 0.7203241776571008, 0.6836924632084381, 0.6955187582304204, 0.6675726340812944, 0.6681501775320271, 0.7005376979292759, 0.7164365697411876, 0.7139565136366102, 0.6862493614317479, 0.6699662905570059, 0.7026011708897966, 0.7165864900801477, 0.6783271501911042, 0.7007849182049753, 0.6623373958958928, 0.6309291864095454, 0.6704750069640254, 0.6641899030924532, 0.6958897310569954, 0.6833176685136826, 0.6630126519255964, 0.6754075412399156, 0.6889582938936838, 0.6765893157625336, 0.6673011667058374, 0.656819958429823, 0.6573054292548495, 0.6847063837370354, 0.6482153727643414, 0.6477762677270249, 0.6646685604870147, 0.6704074442386627, 0.6517010202937911, 0.6672600652301851, 0.6713933607955984, 0.7138648233354035, 0.6836579465544832, 0.6775153372239562, 0.6445488775717283, 0.6864951001668458, 0.717129456928077, 0.6586179377598987, 0.6696564529926531, 0.6869146453003337, 0.6904635618407642, 0.6877885320303644, 0.7048107104535511, 0.696467354334353, 0.6382083868727991, 0.6509612358109783, 0.7075077087633649, 0.6798691786001002, 0.6658094493785194, 0.7037688636286427, 0.695194939246421, 0.594701229048762, 0.6177916467132422, 0.681800169509919, 0.7038626099172065, 0.6534671063200571, 0.645645815380728, 0.6607584691139456, 0.6282214065717894, 0.6483010884600264, 0.6276845471920935, 0.7012413446724243, 0.6467732592083377, 0.6633374597500791, 0.6231594774101191, 0.6443449514088893, 0.6342668753615701, 0.657357619302679, 0.6598794092285277, 0.666972166535026, 0.6098649438983322, 0.6872034930804237, 0.6551019670988529, 0.6722143472560446, 0.664130298849249, 0.639517710573749, 0.7156605109558069, 0.6655818615772038, 0.6664729431572731, 0.6850316768603559, 0.6652644951402051, 0.6825480511890684, 0.6714530872598764, 0.6603854524618852, 0.6401798840436486, 0.6450880425009622, 0.6651233709323165, 0.5865875794063748, 0.6252474722894369, 0.6651178627661264, 0.6445434402685193, 0.6804059765680807, 0.6288333504216045, 0.640776561704017, 0.6382983785276808, 0.6224573778062055, 0.6658309188683063, 0.7006967849635068, 0.6758544046334972, 0.6722322254082237, 0.7093700408304506, 0.6760705263139654, 0.6192969438172626, 0.6795715919415233, 0.6676431701548176, 0.6447645567206951, 0.6124375404877888, 0.6183730429244569, 0.660661283769323, 0.6183130453709115, 0.608616510931406, 0.6562045651978318, 0.6040033573021214, 0.6421783145972464, 0.6396030962639295, 0.669318874055543, 0.6139621916473543, 0.6333101064798577, 0.6697241625783533, 0.6342553077005675, 0.652796723041773, 0.6166596312265883, 0.6042415197935095, 0.5633247937429857, 0.6276935668549248, 0.6168396283045081, 0.6388372322535492, 0.5983949393120033, 0.6673995324117387, 0.6408136018889815, 0.6187064978397157, 0.6686760549136833, 0.6062221867000976, 0.6181040443802706, 0.6416418299982477, 0.6288373346392987, 0.6113824426009176, 0.6235272972714568, 0.6444305122701793, 0.6069703098956614, 0.6059177687698195, 0.6236230352242711, 0.6451430670967231, 0.6220741581182507, 0.5993137828023303, 0.6005819247707481, 0.6167592437538078, 0.656849397989967, 0.5806727670957769, 0.6004031324639013, 0.6261362787389892, 0.6420628939028309, 0.6238379867405015, 0.6079698289897835, 0.6639324028808642, 0.6028180531978148, 0.6103364697032759, 0.6103746396658855, 0.6309528911452206, 0.6299335892895762, 0.5914863554529551, 0.5953298061655851, 0.6032643602144501, 0.6437942336624465, 0.6373910258548322, 0.5976330243531504, 0.6004054887118078, 0.5751068943159527, 0.6051944618447683, 0.6583713181209289, 0.6318840339163155, 0.6582974642371764, 0.6297364366295478, 0.5953769681973453, 0.5803618406423361, 0.6118154000272191, 0.5975674711476162, 0.6269966601694399, 0.596355496632353, 0.5802558949925328, 0.6245711455560855, 0.6124685935898396, 0.6193997154336807, 0.6132988952695463, 0.6054709887022692, 0.5935440279177683, 0.5711753633701537, 0.6079449250333233, 0.6179988225339351, 0.6395247411677529, 0.6308105531739316, 0.6424422803925596, 0.6463048967234324, 0.5740984178097117, 0.5969996169797496, 0.6230653835042838, 0.6003280033906913, 0.6197344853513165, 0.5998508018926432, 0.5828886508540079, 0.6294050121445055, 0.6007487924771313, 0.6041306411996269, 0.5701111247036983, 0.5902491194107305, 0.6002734341336857, 0.5695785394474449, 0.570660779175561, 0.5743505728428356, 0.6040618487914327, 0.5861143306600463, 0.6112611472491924, 0.5989116523504486, 0.5944924728014471, 0.5696006357182208, 0.5782836739895318, 0.6083555381612438, 0.6067291533178268, 0.5756193180572998, 0.6180966189839269, 0.5866241246834756, 0.5913018153996509, 0.5899698528908444, 0.6026630004342641]"
