,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(78, 3), (6, 3)]",
module__conv_type,regular,
module__dropout,0.294003871323247,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[2.735331355721505, 2.6631416599185482, 2.6785847525146425, 2.6755922865086665, 2.681695388231663, 2.6843665339813527, 2.6678615732689126, 2.657831562277439, 2.6557617238031876, 2.6495046312409327, 2.6498438673442037, 2.654549798065068, 2.6443817151534534, 2.631481652085262, 2.6309451739912086, 2.628059266389909, 2.6391626929501806, 2.633230822164429, 2.636991614321523, 2.6003264108374857, 2.607016819290573, 2.608620665665996, 2.6077161652963743, 2.6048455086746656, 2.5851810359771084, 2.571392908721071, 2.575719902740508, 2.6056244336571077, 2.575798610271976, 2.5780227092419516, 2.552110331136597, 2.580096990386875, 2.547112391863255, 2.5191471941898325, 2.530338133001603, 2.5128480597957252, 2.5158318990916877, 2.510057764475975, 2.5210749854931254, 2.5043166531303713, 2.487235948759237, 2.4887864364594625, 2.4951940742760956, 2.491656386553667, 2.4834322437844984, 2.493446874480716, 2.4410779485353387, 2.466756522081261, 2.4189855802036204, 2.4394156438996566, 2.4042974264865205, 2.393812025213517, 2.4068564188043964, 2.357241586683343, 2.4073281798059543, 2.3897144045673584, 2.390925354810579, 2.34151143788832, 2.318307576611322, 2.319249158420085, 2.2662467060750617, 2.273528631711971, 2.2857254660887527, 2.279155356346527, 2.2622027215700387, 2.247323802670532, 2.2790951392324446, 2.2261431665089777, 2.184219766444094, 2.1560433186547603, 2.217383302475446, 2.189961717767293, 2.1868618228302297, 2.169260190401463, 2.1183646297179206, 2.1446381484612336, 2.1318507362192998, 2.0370870180901766, 2.088964513156685, 2.0728867724681406, 2.0312597117672078, 2.0620902781311945, 2.0558042397618523, 2.0408083262471104, 2.029847242928654, 2.0346825010284983, 1.9996187030005776, 2.0094140460266083, 1.9926121312988516, 1.9218515750300678, 2.015089256915054, 1.9895791286218603, 1.998900273631763, 1.9765692924029106, 1.9817075878668842, 1.94904971329463, 1.987075839887924, 1.914064443869398, 1.9507558269996863, 1.9361638269442814, 1.9128620471798157, 1.930490215619405, 1.9212160647949041, 1.8519835581209847, 1.90290017715998, 1.8763949003982177, 1.882223457959346, 1.8698209744657395, 1.8499971545500562, 1.8690916770685155, 1.861888945906608, 1.8543610954100915, 1.7959171540475305, 1.8630946922853502, 1.8311672965226147, 1.7852415765181673, 1.8500894349434471, 1.8731524487221631, 1.8306629448727147, 1.859006070906946, 1.8218750479363752, 1.8106518676055878, 1.8324149984844846, 1.805858163360456, 1.8166282425037008, 1.7212168405510786, 1.7831827325168603, 1.8305761390338744, 1.7411189429562446, 1.7318482113022335, 1.7284997693605735, 1.7558843976959788, 1.7291184274447446, 1.779593257775426, 1.7422094086691133, 1.6802620966999517, 1.74032290340159, 1.73842710555174, 1.7342906161310125, 1.683327961289584, 1.6685466630840118, 1.650695608874966, 1.7130252398507444, 1.6700099149650691, 1.651428227939128, 1.6465899372376458, 1.6362519532958897, 1.5997334471787101, 1.6563956580180423, 1.6972699421448973, 1.5855026954860356, 1.6410873781509252, 1.638953029075799, 1.6283325021207218, 1.5630240271546247, 1.5912892835677703, 1.6342823124115637, 1.6125947999586718, 1.5592661984623741, 1.6037359229631736, 1.553394060603456, 1.613456890762197, 1.4914781007922913, 1.6218171426326553, 1.5761523623457303, 1.5925877676533826, 1.6026108284446776, 1.5491021257145097, 1.5869982952327397, 1.5238120401985153, 1.5461557853198924, 1.5171606113455889, 1.5005646757709727, 1.4879752336095065, 1.5769648125865325, 1.4944471045036536, 1.50275213915948, 1.4919080300138177, 1.5366517326046276, 1.459665370010457, 1.4576645492358933, 1.558684588282554, 1.5221200821946352, 1.5639139203666952, 1.492012897438167, 1.4877141649782772, 1.5252015934054792, 1.4443514865028146, 1.4917884945639754, 1.511805721560425, 1.5338347829835264, 1.477658839584086, 1.5020112736376723, 1.432264591802292, 1.4573448977948154, 1.4491963365289287, 1.438166897880319, 1.4061220435278494, 1.4057546440576543, 1.4549527306088132, 1.4044086388769867, 1.3892893408764304, 1.4711462429263458, 1.3958780268253848, 1.3996177086595856, 1.4318357189840893, 1.3763134468038187, 1.4417171865299718, 1.378957968915818, 1.4261738179046983, 1.3737596120103934, 1.424846035092782, 1.3990625972233297, 1.3699155090401858, 1.3804299772819342, 1.398624935591152, 1.3863588850622233, 1.3639879980068905, 1.375726540194311, 1.3897659486888232, 1.3638193531532508, 1.3890717548097489, 1.3281236991487257, 1.384760814537662, 1.3392746046558741, 1.3413968810915717, 1.3829307923656897, 1.3926261780578966, 1.3833149593459848, 1.2905398340813228, 1.3556845655560723, 1.341554856254416, 1.3749315749014044, 1.318024647029149, 1.366692347505878, 1.2922165505229164, 1.33425220473883, 1.3258778449427875, 1.3263120687995573, 1.2764172324325767, 1.365680906239732, 1.3843892640461122, 1.3265833906355622, 1.3568084473095419, 1.3202453381983073, 1.2741011083700293, 1.256766167880253, 1.2994722135953591, 1.3088617711857335, 1.3422492914806212, 1.2548480173985623, 1.3363146958782952, 1.292188632694972, 1.3594581524990428, 1.2641473004813368, 1.2730739831005677, 1.2636469371746042, 1.2331771996439307, 1.236087767489843, 1.3005557497801807, 1.305670651684377, 1.3663796737703975, 1.3179226514231952, 1.2685494402814692, 1.2803813232851855, 1.2891911527784343, 1.2477303907591024, 1.304612228750953, 1.2390581108701482, 1.209447498496098, 1.260676830834736, 1.292003663231642, 1.278484485397449, 1.3293142646608556, 1.2027462325803577, 1.248666858167777, 1.2777457910236365, 1.2814916523894824, 1.2233425724483409, 1.2451866033679029, 1.2044763074100362, 1.2086248132534798, 1.1549409058282372, 1.1840511950913652, 1.1693351132102554, 1.2563804980647357, 1.1935045843179515, 1.2617685715587152, 1.198632619858707, 1.2334871606790032, 1.2487928970700743, 1.1888513637415936, 1.1737930310714222, 1.193418588252426, 1.1936149430068241, 1.1631840033912475, 1.1834719208623632, 1.1812834613355367, 1.2102850251804198, 1.2089269816990302, 1.2015337164232036, 1.1304946544657324, 1.2041117223930726, 1.1352178479665047, 1.215113759385368, 1.2097318722563213, 1.220235054433231, 1.145961074011404, 1.1699478867426083, 1.1853089161461259, 1.1244605366205205, 1.1342274537435617, 1.1834363054218549, 1.1805696616627577, 1.1762278013376373, 1.2105697942951512, 1.1544835452629192, 1.111269989224987, 1.1761766976474108, 1.209252736759094, 1.140642667896256, 1.1719415554766022, 1.1666640917230433, 1.1777609915172893, 1.184272388157817, 1.192091006017604, 1.0739863922600572, 1.0611823117342527, 1.1272098269306396, 1.0889413223560604, 1.1359750138082485, 1.13660555141969, 1.1545528509368785, 1.1392295853250978, 1.1102398646589877, 1.1347772622613779, 1.134423482452514, 1.1168023605107802, 1.1052854228800661, 1.0495654830928023, 1.1637097016579843, 1.0688022528999344, 1.1186556504870655, 1.060678825126907, 1.1218238490165313, 1.1458179543587974, 1.0946076142535275, 1.0927916277121028, 1.0631402614948147, 1.1285626576470502, 1.1091284318351562, 1.094802420607881, 1.092941847495261, 1.1200093610323463, 1.1372626048292038, 1.0936024518601009, 1.1067614766674005, 1.0863688636951594, 1.0943389094519018, 1.0862274709694189, 1.070711682412436, 1.119650152032775, 1.089011343859983, 1.0641350674950778, 1.0527204790786053, 1.0887680030741902, 1.1067734772989055, 1.0841473854346082, 1.0703726631368515, 1.096816774622783, 1.083689911057724, 1.0990990480131726, 1.0937723849320458, 1.0217384165996302, 1.088449328046773, 1.0840317171088534, 1.0445714737638572, 1.0294562123414408, 1.050626707559376, 1.015981137752533, 1.011347125375891, 1.0802589762302721, 1.0455446677975113, 1.0812391782312265, 1.0572982102000874, 1.025553975950546, 1.0343461324943513, 1.0473250627288009, 1.0106752143889264, 1.059855656012864, 1.0519421029412448, 1.002846435889573, 1.0560522746718228, 1.0005221341616386, 1.0593745844557105, 1.0555935531912053, 0.9913896687458016, 1.0184824684911151, 1.031461854029253, 1.0450053635360188, 1.0565563398978615, 1.084803983827547, 1.0058974243542593, 0.9876799621333966, 1.0416630692564683, 1.0260968081983297, 1.0342640407053263, 1.036497917363639, 1.042455428597555, 1.0157363900559486, 1.0214157574783171, 1.012117993395223, 1.006337574049687, 0.9969072563570129, 1.0168165742529123, 1.0147940258070223, 1.0244979916969477, 1.015136073722086, 1.0020065763552524, 0.9648581085177516, 1.0403972573592712, 1.0120173282418867, 0.966164583185964, 1.0167711223251328, 0.9645513174391436, 0.9699114213100059, 0.9626066507861334, 0.9918459839903551, 1.0170503629655048, 0.9732671219259788, 0.9878610982371203, 0.9701758956748396, 1.020089552983613, 0.9846933523124812, 0.9987596416978708, 0.9728961311323794, 0.9880952612283372, 0.9339055694596616, 0.9165601280153601, 0.9614316966951697, 0.9543712179325449, 0.9663138951180298, 1.0012647924165965, 0.970368086947182, 0.974779047832783, 0.9329522619587378, 0.9439757289454657, 0.9853230582726025, 0.9591410508045571, 0.9799176903588693, 0.9143137775921408, 0.9140629248122949, 0.9258771018485803, 0.9828231670034184, 0.9548610034246205, 0.9565050149469247, 0.9668866977641118, 0.9327573660251492, 0.9610025477317486, 0.9649330008925731, 0.9965015099687153, 0.9613366631184469, 0.9774626359085127, 0.9595143131782554, 0.954483723020278, 0.9557017928028841, 0.9871874305783899, 0.956523797071049, 0.9571174053557806, 0.9379286755716181, 0.957870935199348, 0.9093588442471675, 0.9474714547682819, 1.0059118046925937, 0.9677983733156054, 0.9542588493957226, 0.9324016048499385, 0.9640622932557196, 0.8917554042702236, 0.9272344798021923, 0.9668945002733857, 0.9343463794574113, 0.9165894694066461, 0.9440770709675401, 0.9132543017868822, 0.9250335105352089, 0.9394588398680751, 0.9317865042098455, 0.9438177033081679, 0.9201188378021666, 0.9662227167789187, 0.9219745485424307, 0.9027949830585362, 0.8822312227563361, 0.8633070785645575, 0.8904371461427281, 0.8683825962116264, 0.9185370816660754, 0.9097951292876792, 0.9098883263178185, 0.9520793534198019, 0.850510071754915, 0.9011853956303385, 0.9649644350500235, 0.8599800462897343, 0.9149608970377486, 0.8892502016989022, 0.9130483692321704, 0.8916721021279205, 0.8535026457727759, 0.9056776199267319, 0.8691169589126271, 0.8696462577478045, 0.8924511636612732, 0.9410930983076206, 0.89473897568982, 0.9080027083441012, 0.8952464046735524, 0.9306290692332163, 0.9243253687672992, 0.8857790278217007, 0.8781251668470673, 0.8677288227802527, 0.8489234996439174, 0.8647781362423318, 0.8867726329434125, 0.9153536460532848, 0.9019953953048397, 0.9301964352355987, 0.8489795903135127, 0.9444410303654239, 0.8678913764181854, 0.8694745434272266, 0.8971108971073908, 0.869671441973519, 0.8436129356596281, 0.8448431416053992, 0.8476496849896347, 0.8986903223458512, 0.8843432973804731, 0.8828783502698174, 0.8376867665491122, 0.8232032108858142, 0.8784409791288578, 0.8461526648100172, 0.8761690848996874, 0.8433193066561153, 0.8786993541239774, 0.8550683967410255, 0.88614879201143, 0.8627143984585139, 0.8483861540668503, 0.8830126750216548, 0.868598124539921, 0.90325987654844, 0.8493653813768214, 0.8772527213730564, 0.9156225321954385, 0.8550575779811954, 0.8578043064687523, 0.8397451898725506, 0.854471306235804, 0.8647459411207651, 0.7994686918681297, 0.8440788663880674, 0.8385963345768365, 0.8282904822472662, 0.8349160965467464, 0.8461083379898916, 0.8556768371075794, 0.8701125085353851, 0.8486615511263956, 0.8390765198163673, 0.8636307762307698, 0.8521047935090772, 0.8176894745500561, 0.8652114559230547, 0.8153215345849422, 0.8611989923984329, 0.8368462843242638, 0.8328855383373179, 0.8515810095965288, 0.8111424382941111, 0.84746599071058, 0.8059542828557119, 0.8092715477208411, 0.7785647371371128, 0.817780019001235, 0.8078877203496665, 0.7940183631027824, 0.8024148117600148, 0.8379906984422937, 0.8494173578903624, 0.7770947831214507, 0.8066536927154299, 0.8189845024276101, 0.7922836598403651, 0.8451398443968999, 0.7952913949714691, 0.7557640972624394, 0.8747949600219727, 0.8650422229472842, 0.8001378330766351, 0.7889154060727599, 0.8580825054346941, 0.8404399211121891, 0.8296052756107382, 0.8018580611386051, 0.8268166840191292, 0.8137908964947239, 0.8517124022362549, 0.8230124786926832, 0.7467763984794791, 0.8187043643870565, 0.7647201537176148, 0.8013391792199974, 0.8315705878082268, 0.8133061328949497, 0.7585705931590931, 0.7847094647227455, 0.8079251319686801, 0.8290179261008209, 0.8304270149885115, 0.7864684378997439, 0.7768762546927024, 0.8038912404019938, 0.8047611942525544, 0.8221487977141819, 0.7721416634401604, 0.8092191676413623, 0.8001111144045644, 0.7831016676733719, 0.8152610375931727, 0.8294754675472862, 0.8079319575044231, 0.8436564039403074, 0.7931229731710431, 0.8105231384551135, 0.8275901732790447, 0.746730254449826, 0.7880718510504633, 0.781604916431541, 0.7754334416922347, 0.809783454230755, 0.8042709369190856, 0.729849475886321, 0.7872949124301329, 0.7659123995859959, 0.7911271290110715, 0.8112732686518704, 0.7291695828727215, 0.7888305197561407, 0.7333708824679571, 0.7189426438484577, 0.8141767020859471, 0.7747973535561608, 0.7736634740710029, 0.7872373939766361, 0.7521038710611634, 0.7708135813991458, 0.7441660522955231, 0.7903056165386486, 0.7637212259231965, 0.7645746404610158, 0.7709391374349135, 0.793474003299353, 0.7706886494320482, 0.7937903072620403, 0.7827795660823067, 0.783769022407789, 0.7988234149697658, 0.7381510551380055, 0.7316380581874149, 0.8164675551572517, 0.7733126895965179, 0.7525669151992467, 0.7942790185785018, 0.7867950803397478, 0.7577948344006474, 0.7773904653413217, 0.742681626524769, 0.7993780732269692, 0.7620671590169271, 0.7564636892666018, 0.7776776303991187, 0.748581836563544, 0.7307741211328892, 0.767261029667937, 0.7868052028507166, 0.7416038939259185, 0.7151097911401061, 0.735771938900038, 0.7766523423222448, 0.8107813097148961, 0.7409836414466596, 0.783531840280531, 0.7638843065282054, 0.7325002437956301, 0.7590863113802981, 0.7881085182430657, 0.7544624524797549, 0.782221102990167, 0.7467975406862637, 0.7660122907115775, 0.728402783013952, 0.7197838991248768, 0.7632434848760594, 0.741802743117474, 0.7736657225097995, 0.7763963612460447, 0.755601173650782, 0.7176048605198575, 0.7664692759628701, 0.757164633687521, 0.7256717687627025, 0.7950917054003603, 0.7407300767124503, 0.7526141857595572, 0.6802550601362034, 0.7356961077807725, 0.7312249052042217, 0.7711745545354193, 0.7500668394887149, 0.757084910808533, 0.7496689107261871, 0.7292292693446827, 0.7858924607321017, 0.7204196384187379, 0.7395841572326043, 0.7113416135196281, 0.7664070206915023, 0.725114913804453, 0.7322332259547504, 0.6936489426905939, 0.7157837220239731, 0.7298123225541013, 0.7066421156214382, 0.706960314271078, 0.7449736380393335, 0.7539420286354991, 0.6810642005965429, 0.6688945630927766, 0.7708851669794792, 0.6972303668428248, 0.7609084749554853, 0.7562356364405454, 0.6981731430700978, 0.7502729550061428, 0.7084854802184941, 0.7156602995818291, 0.7085126669994898, 0.7238392009900484, 0.7469975758839205, 0.7645595871873904, 0.7110919916790575, 0.7019637040435005, 0.6941702677105663, 0.6903980924444622, 0.713670438596968, 0.7447195867927088, 0.7362197755561398, 0.6645821128507111, 0.7116721379848804, 0.6954506650595766, 0.6711580258917946, 0.7258834433463727, 0.7442704567215576, 0.7049890267940845, 0.747874482059295, 0.7474895583641552, 0.6879587751133134, 0.6705073650517216, 0.7307097979593369, 0.718652225241266, 0.7030114753742438, 0.7178457343164896, 0.6952611314768047, 0.75080398695547, 0.7391252368401471, 0.732502256112751, 0.7235710731705719, 0.6939245795468604, 0.7372931402772378, 0.7460978859192144, 0.7137711046403543, 0.7055865280717784, 0.7200501976330156, 0.7008190423767001, 0.705094930409007, 0.6884419925812352, 0.6711333364190853, 0.7080165911501772, 0.6580801737101781, 0.687419484460974, 0.7085647247085681, 0.6934615439790981, 0.701774064860592, 0.7236781069768417, 0.654785992294148, 0.7089332713097736, 0.7548456223599024, 0.6887522864663302, 0.6773949128814286, 0.6970998385852931, 0.7306459240601012, 0.7023361164480735, 0.7209648216907689, 0.6863798058101896, 0.7572103758308469, 0.6601723925226686, 0.6985109037861429, 0.7452954443203921, 0.722335845633968, 0.6897243527778082, 0.6834330852780498, 0.6625745240204137, 0.7020749438245402, 0.636314497173177, 0.6675172901796698, 0.7092093346435899, 0.6784439584193661, 0.6218530810752126, 0.692504563428074, 0.6709193852595511, 0.5942629950985973, 0.7051548063180809, 0.7150957201946677, 0.6614820664328647, 0.6915513847260116, 0.6780717776287957, 0.7151777628873814, 0.6749901262494181, 0.635793001148742, 0.654020290039408, 0.6803787470954921, 0.6905997660807791, 0.6808254626330154, 0.728775923077541, 0.7027558911742503, 0.6784446685070706, 0.7090861189801798, 0.681966306673998, 0.7081336839006126, 0.667986181832003, 0.7605533442515628, 0.6771227914933294, 0.674475695528736, 0.6645203391825762, 0.6876647770979042, 0.6827150847985336, 0.710315718529082, 0.6643395156299907, 0.6599932182041895, 0.6811430000615717, 0.6523922868431877, 0.670960011165266, 0.6453891057729262, 0.6536705563982558, 0.7016514668345222, 0.7135778898104078, 0.6881168682221502, 0.7009537386526722, 0.6311172957824605, 0.6907377362480972, 0.7080850298005033, 0.6978455162921163, 0.6004602967084948, 0.6668333315895242, 0.6781131796725454, 0.6748618725866711, 0.6589046661564381, 0.6380134116362974, 0.6822456034162371, 0.6492477312885038, 0.6415232257461732, 0.6888275072983464, 0.6855822893466105, 0.6368654782314981, 0.638531823493612, 0.667850011633081, 0.6189201203442263, 0.688466986307519, 0.6806820461774148, 0.6680365503408546, 0.7162731260003842, 0.6685463492121541, 0.6639917655372436, 0.6561738017781392, 0.6324335669161957, 0.6724106444329425, 0.6551703839403127, 0.6182293481909471, 0.643196142248106, 0.702205575098192, 0.6194323628049825, 0.6702599479513591, 0.625261753395573, 0.6776601479232656, 0.670911303834419, 0.6444595556325765, 0.654085738064007, 0.6629563570022583, 0.6720238675099577, 0.6499522326654092, 0.6742317435369326, 0.6348746525184726, 0.6848783890980517, 0.6697961681438089, 0.6054758427804605, 0.6121368441508225, 0.6423533091712779, 0.670426643250765, 0.6300292852296995, 0.6215014240071034, 0.6375347894969933, 0.5667923207687275, 0.6441921035046752, 0.6339176139849918, 0.6239588876220762, 0.6535102528930858, 0.6106666910510532, 0.6189560044363055, 0.6178028110364499, 0.6775894568719846, 0.6391918160782154, 0.649856726285465, 0.6449834002695102, 0.6122902727655363, 0.6508517223975562, 0.6566297697308895, 0.6366382510561015, 0.6370926014720131, 0.6437259512398973, 0.6307695462352279, 0.6510070573847189, 0.6191839946717426, 0.6663591470102813, 0.6535703980423122, 0.6249535078028493, 0.6673917769237291, 0.659970885670254, 0.6348021989957445, 0.6583627748925791, 0.6037758974096449, 0.6229534647023747, 0.6504272066329486, 0.6318174927335714, 0.5716420069250757, 0.6596536913990745, 0.6306982692725855, 0.6491425986005162]"
