,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 11), (110, 11), (11, 11)]",
module__conv_type,regular,
module__dropout,0.2562517514706152,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[2.6986587505194137, 2.6615785957526796, 2.6682286491320824, 2.6573120572974265, 2.648815054353505, 2.644501462778981, 2.644128475445475, 2.6452047294023626, 2.6528840325844265, 2.6486003266186264, 2.6399230362128847, 2.6440767715622506, 2.6506851877223507, 2.6517913803715625, 2.6474738413907746, 2.6564809694857607, 2.654549648116509, 2.6350899113345743, 2.627356623962607, 2.6454039521501067, 2.6557431559645055, 2.6459761471299887, 2.630999862575714, 2.6421455101408564, 2.652305583349803, 2.6517724935930658, 2.645079662154595, 2.630559513070075, 2.636139783200284, 2.6158446675298768, 2.6065168490565442, 2.6091561953531803, 2.616504014796808, 2.5941548951527893, 2.593409956531195, 2.580225940858105, 2.597021977411808, 2.603127421435834, 2.5935104016836683, 2.58070619458658, 2.5740708018905143, 2.5743750587763574, 2.564448700756578, 2.5615215914720766, 2.5434922684634715, 2.5575875686821234, 2.5401547431030567, 2.538578591282674, 2.5317828101526065, 2.5245844370572903, 2.5243601885958507, 2.5211700894324656, 2.50387356240095, 2.4744628962994537, 2.4512494797898805, 2.4655553466298987, 2.449946859976609, 2.506986551229876, 2.4671837096022093, 2.455817159215228, 2.4676768271799507, 2.439110363284823, 2.442477378186246, 2.410564140944014, 2.4025901896939854, 2.3716564437020535, 2.376268347714547, 2.3616321361453885, 2.395673761898634, 2.3336168452096304, 2.3079038741721303, 2.363153080107383, 2.3102799326810635, 2.3093984397038847, 2.300828609265201, 2.2699897000977267, 2.2651439941776004, 2.2822857003751964, 2.2274781209264742, 2.211724716047408, 2.2093872049262107, 2.1765903108637072, 2.1677585027954627, 2.1581603316107545, 2.178944349517749, 2.1300219674943275, 2.158812547370706, 2.1236560223427476, 2.116360577420401, 2.120239957051634, 2.076419947243469, 2.104310142330382, 2.053710788087973, 2.0467374226410877, 2.106668663574043, 2.0225450205482587, 2.0666217190747984, 2.085704671901842, 2.0452373858376793, 2.042702511038753, 2.0291219791844344, 2.0416684466451693, 2.000682632662284, 1.9808809281310742, 1.9938711618965281, 1.9355100157622411, 1.9574882000284324, 2.0203263670377676, 1.9587928210018692, 1.9385522102897776, 1.9251923142376421, 2.0089924779368453, 1.9420829679595304, 1.9316128153718592, 1.9768346536640014, 1.9527146289993842, 1.925795290383176, 1.9241896245392636, 1.9088616622844263, 1.9019275844211543, 1.8620634664729552, 1.8667376492165328, 1.8949759615131165, 1.8599635534231584, 1.9563437208333079, 1.85026899546442, 1.8887138799147505, 1.8237736982484696, 1.877473973953335, 1.8728881669364827, 1.8054533121453138, 1.8584933367892098, 1.8636178723223606, 1.7973025093380641, 1.8680436947524204, 1.7938823865837419, 1.8274209128689172, 1.8064135235239127, 1.8132944706534242, 1.8083960378467465, 1.7947786657457845, 1.799784156731589, 1.7679535921612994, 1.773892263762095, 1.858628532936843, 1.7780014905728214, 1.7669886989007755, 1.7624431205573787, 1.7871500484774072, 1.73522216127381, 1.7365286599651637, 1.7721243019067394, 1.7966715358269192, 1.744602240207328, 1.7499965335494496, 1.689921702510336, 1.7234936345104064, 1.7186709534870228, 1.7007400828222397, 1.705670976478628, 1.7067386054946914, 1.7544848877729244, 1.7332077904992278, 1.7200995855276506, 1.6863418663074325, 1.7099070933409708, 1.700601598122756, 1.7602051343203964, 1.7266902138770428, 1.7159866839361282, 1.6521339997677793, 1.6922082848374995, 1.6343930999171024, 1.650104856308042, 1.637569923776125, 1.6419284140079813, 1.6878600160585941, 1.6395960032596697, 1.6810523015295018, 1.617689086471089, 1.641422799017974, 1.5958591372403896, 1.6598223681184472, 1.662190015622613, 1.6614315594455331, 1.6466549481631698, 1.6196576582264306, 1.609949110565625, 1.620415560343444, 1.592149419656413, 1.6130078536763988, 1.5421987472248626, 1.5814157383455654, 1.5730211940699483, 1.5876056358590007, 1.568947201269373, 1.6287078781915032, 1.6372708722863225, 1.5819760570141725, 1.633963814623754, 1.5890664328997972, 1.5321724237498762, 1.6090284242739834, 1.5782344716524208, 1.6018066577856462, 1.5629048133537087, 1.559862442529133, 1.562509679062124, 1.5558729871907298, 1.5566865403684225, 1.5237556121628482, 1.5768137329370642, 1.4902659082595766, 1.5253621596063625, 1.5743917849150821, 1.5298757010824162, 1.5347023261943384, 1.521970624658288, 1.518181764118502, 1.461961683865472, 1.5362641809082764, 1.5186951316020767, 1.4662532697712392, 1.5233851112925847, 1.525416005710265, 1.4924409151534888, 1.469963634311581, 1.500733082903095, 1.4614970449522682, 1.540827214717865, 1.5165475594333861, 1.521627687904519, 1.5469525276813763, 1.5096402837539131, 1.451142412458409, 1.5067854320019083, 1.4920206517267136, 1.47358963848762, 1.513677190224177, 1.4557835421955745, 1.5148217861116962, 1.4869907617340161, 1.4684890117388998, 1.3991358063957742, 1.3964640167532865, 1.4600722171981138, 1.4429036428054327, 1.4467790569545211, 1.4499203794977258, 1.3945802534839242, 1.4313705716847, 1.40978643109382, 1.419924303689067, 1.4219882204528047, 1.4076207688582378, 1.4154569007842417, 1.3917470487431693, 1.3475680107576147, 1.4384960480706477, 1.429345988323501, 1.4173353038685335, 1.398685862143987, 1.410381992352901, 1.3966550367121047, 1.3627209289289024, 1.4199341112272295, 1.4117452211663728, 1.388260883241606, 1.4161134088794467, 1.4219330289542331, 1.336171954126596, 1.4072045803985302, 1.3780956650420937, 1.3872463049906916, 1.352422605434901, 1.3590977798267885, 1.3534235867337394, 1.3210551894328872, 1.40310680774718, 1.31533154799476, 1.3951149940376317, 1.3650461906663744, 1.3783762651761984, 1.4274984237214197, 1.384477128451708, 1.3607457360242012, 1.321792400729862, 1.2914153322606077, 1.3188687180832115, 1.363806325277303, 1.3365275732843982, 1.3195964147170538, 1.3713717586477063, 1.3373251288500034, 1.3427847056379703, 1.2900961512796252, 1.3208544120449937, 1.2256660797774448, 1.3463282738445816, 1.303219471691666, 1.3189499266088123, 1.2851069809836755, 1.3283068081238907, 1.2317996594818905, 1.2794796069386825, 1.2790495451260895, 1.280323725515501, 1.2044912192276938, 1.3000845257014093, 1.2691286878370736, 1.2696696571333623, 1.2928921298880036, 1.256499445598551, 1.2489337921142578, 1.2792669455744254, 1.2509499255160224, 1.2417605257308872, 1.3252461835198577, 1.238437015813509, 1.2525786196888065, 1.2613123250327962, 1.2574392133848222, 1.2220975602199387, 1.2337558930757635, 1.1940095227304668, 1.2279694578011526, 1.1447860479583667, 1.2626678029543608, 1.2495977200153006, 1.2205556337641206, 1.2141285057031261, 1.2082166910285914, 1.1554160232507336, 1.2118882293206945, 1.2316310117432343, 1.191858453050456, 1.2041797397690406, 1.1395090587308447, 1.1898093619410686, 1.1983820045520615, 1.23065962157643, 1.1388670611061198, 1.0953990905733346, 1.2071114453038418, 1.1711028376147294, 1.2018733319760284, 1.1897165880551037, 1.2261921082142446, 1.1435475851661183, 1.1632866822540646, 1.2306236058416384, 1.152435588916753, 1.1627104074163308, 1.1524829091128828, 1.1750442289573904, 1.2026932655964153, 1.1955021123282055, 1.1473468925353434, 1.1791941976593003, 1.1254575047177224, 1.1408147704349598, 1.1673763757017432, 1.1544870042068716, 1.130366732085735, 1.1239699241982313, 1.1616603962061731, 1.1031341267867647, 1.1369498049457791, 1.101410882372316, 1.1082205725494136, 1.1501354315459384, 1.1137644068522097, 1.1847592458386338, 1.0885140154503585, 1.1638042643065645, 1.119956756393191, 1.0742930052605335, 1.1029034693959578, 1.1686211131127004, 1.1678466797447022, 1.0797551698739607, 1.0844759489204054, 1.1277506638625763, 1.0650502334629506, 1.1354857057390195, 1.1295496630348307, 1.1043158482452728, 1.0542942121939558, 1.070704553583762, 1.0778377700218083, 1.0572452538301758, 1.0844483400718263, 1.1148466958651844, 1.1405309601159563, 1.1110297086829188, 1.0816219655543051, 1.0699289581253981, 1.0505764019352004, 1.0637242954202897, 1.116377858305618, 1.0631286085452778, 1.0817578840507427, 1.0615499754098463, 1.0641775480158726, 1.0283883694494984, 1.063709720540184, 0.996966131131617, 1.0362527313250727, 1.0734242936471146, 1.0685344283502984, 1.0658184827632502, 1.0246827958183875, 1.0634621051131192, 1.037907000123425, 1.0365963827625575, 1.0591790861451924, 1.0469209739434284, 1.066755654944568, 1.0373277655604247, 1.0723896353807651, 1.0174106027709318, 0.9837674554044135, 0.9978413498333, 1.0440072564268752, 1.0101176433965935, 1.0601059212108033, 1.034845892161188, 1.0051828634258424, 0.964628952478493, 1.0436045303225745, 0.9961804130942259, 1.046554084016357, 0.9822188185638749, 1.0183123361583863, 0.9764447808837707, 0.9955034439600361, 1.025103055298214, 0.9913462038918787, 1.0183397371915388, 1.003266824870558, 0.9828901234835443, 1.021740347947818, 0.9745012188255215, 1.0069620396491434, 0.952770546479097, 0.987530578807311, 0.952709417883128, 0.9871426835627565, 0.9903546833717434, 0.9754958459374543, 0.9991981446628607, 0.994809084798919, 1.0560760762320829, 0.9728261728890798, 0.9679317901093305, 0.9782409617630854, 0.9653273903820199, 1.005243455437003, 0.9893332063122126, 0.9582544211405482, 0.9693174984542056, 0.9776390279552072, 0.9621309952921235, 0.9581984763182056, 0.9287535646025827, 0.9597762978694718, 0.9221303594547132, 0.9490958346972768, 0.9234711119973041, 0.9566311398074174, 0.9396094782796336, 0.943441444418023, 0.9291652669833398, 0.9296528894933309, 0.924729644222589, 0.8976409085195033, 0.9649856286177022, 0.9326274729049595, 0.9543903807532078, 0.9265443802795117, 0.9040175932611476, 0.9371704185764071, 0.9402351954848204, 0.9618628425470012, 0.9286183391102445, 0.9435826748209127, 0.8865135368138495, 0.9250684382247376, 0.9078815844832364, 0.928787551548568, 0.91570420457397, 0.9538697992771463, 0.9570775507965381, 0.9266912668886202, 0.8829110260201964, 0.8882276582855181, 0.8821267257954017, 0.8711228578310324, 0.9292693849717358, 0.9016846187284034, 0.8851638674850427, 0.9268448339085203, 0.9012711939335785, 0.8957219683849422, 0.9020495135015352, 0.9008907225562148, 0.8820394599048739, 0.925510639821728, 0.9103486837672639, 0.8992486315816927, 0.9233248810964902, 0.879446442319427, 0.9059650450658889, 0.884370303428562, 0.9020759221917151, 0.8630366512143451, 0.8704155989548982, 0.8156453506045058, 0.8937697797270059, 0.90843084071282, 0.8918287915368913, 0.8447644363895717, 0.8564329582647261, 0.9023631751651727, 0.8474193094673632, 0.8788279959084663, 0.890257196783333, 0.8168670791353236, 0.8532617446213904, 0.8625252285754155, 0.9142376574582193, 0.8833520513120859, 0.8682745875872944, 0.8948562447260529, 0.8975840607897563, 0.8987168029608515, 0.8756854631392832, 0.905280348321069, 0.8319758819183781, 0.8396564246139233, 0.9106219132893831, 0.842349619188144, 0.8509932680917106, 0.8489267733412832, 0.8417455378969891, 0.829065801658008, 0.8190218511103668, 0.8320880453897758, 0.8570942481740194, 0.8315116497696933, 0.8565869153461163, 0.8581542633545376, 0.827404291066922, 0.8016324752580639, 0.8444772217415574, 0.8149432038849008, 0.8812440322594084, 0.8863053367028081, 0.8479317232194193, 0.818494014971087, 0.8184501382874436, 0.8549321792633657, 0.8273141397281252, 0.816142943221182, 0.7967810834438009, 0.8099001175840161, 0.8457007183909645, 0.8193852567398159, 0.7983534656422152, 0.848346142588101, 0.8017128005824025, 0.8536378833931834, 0.8097063555255275, 0.8349829076748205, 0.8457610151818069, 0.8124911771397215, 0.7976178588656684, 0.8084684217960043, 0.8241986777640579, 0.7790466008168035, 0.7631825342516981, 0.787814173954691, 0.7938444630427004, 0.7909996978609667, 0.8231090071562842, 0.7932689878624827, 0.7792268569318438, 0.7885966639601109, 0.7531971827349598, 0.7905828747433573, 0.8129859978258038, 0.790940163918054, 0.762446491365927, 0.7404743732165924, 0.7531523340723107, 0.7534530000357161, 0.7535693286247765, 0.7936201832630813, 0.8269701044069828, 0.76820452256761, 0.719214626671943, 0.7867001695504802, 0.7986900457493861, 0.8071962758584124, 0.7626163547647663, 0.7943910737870522, 0.760163666648279, 0.7880636781396884, 0.7512501392677969, 0.7995017999193261, 0.7967209001992348, 0.7718015395519601, 0.7611555219726233, 0.7349064575504661, 0.7704097538214041, 0.7396699588838785, 0.7764801548904741, 0.7349352414456988, 0.8117896879588803, 0.7998117748469171, 0.7923642616011131, 0.7674946881072764, 0.764925838374817, 0.7583393859256938, 0.7487659210664526, 0.8009933630244059, 0.7011518256449196, 0.7529755589943701, 0.7456857706214554, 0.7501054473664619, 0.7916673051761803, 0.8210195099895609, 0.7485468362434812, 0.7448562449720222, 0.7579806830283548, 0.7654006137385707, 0.7186333348334636, 0.7333293953863993, 0.7432441704561523, 0.7261469838372119, 0.7679533190782148, 0.7575936761332565, 0.7588882291843246, 0.7765632343841377, 0.7431539435533095, 0.7711821171006406, 0.6643788274556341, 0.7796972829869979, 0.7398784398574976, 0.7346452766039092, 0.7491095980160982, 0.6871293608149274, 0.7226180261476484, 0.7324627709937873, 0.7273367780641493, 0.7593155602804759, 0.7498778701400574, 0.7205733132339485, 0.7196530954851528, 0.7524228672033995, 0.7149466185789419, 0.7673589364409218, 0.7318347814902234, 0.7672733984844698, 0.7469823011509974, 0.7017877605849173, 0.7528498537709755, 0.744964064654828, 0.6802573867156501, 0.7672614186372958, 0.7172497012107248, 0.7275678603525583, 0.700396574962162, 0.7832956183666002, 0.7419353932313865, 0.6670765408856397, 0.7046214823187427, 0.7546909319919726, 0.7108718611857713, 0.741541075843767, 0.7507679399510492, 0.6785640498040505, 0.6883287323413564, 0.7133224652847722, 0.7002026498775336, 0.7204308446332269, 0.6809262818086628, 0.7074207735610786, 0.6643085586132335, 0.6725543511462989, 0.706494215582703, 0.7466182174472114, 0.7120508990338119, 0.7351463433648254, 0.7342812742129855, 0.6866200566291809, 0.7158168889510654, 0.7188818796239292, 0.7171955886019855, 0.7292359676104818, 0.70157941666766, 0.7295035452165439, 0.693603070020218, 0.6793063357329414, 0.7280879415385783, 0.6884645398084124, 0.7016455159306297, 0.700227142867566, 0.6381267096396829, 0.7854075320851551, 0.7153831454934176, 0.7019432579487161, 0.6896058975391791, 0.6513700283305888, 0.70160685533983, 0.677421510219574, 0.6938122101056599, 0.6594559585750674, 0.7205033637225742, 0.6933338301481532, 0.7114735576333102, 0.6699008689960911, 0.686882375755603, 0.6854020700916905, 0.6814399927339718, 0.7009497241987606, 0.7046569295213228, 0.679889133932952, 0.7107586795446282, 0.6626714901594649, 0.7103162493678292, 0.6188025850938516, 0.6545996347910612, 0.6384699884623346, 0.6929567738824065, 0.6746741164897545, 0.6929414415313735, 0.7020935018094625, 0.6285005998359761, 0.7031882523117505, 0.7119052470187994, 0.7101142318372305, 0.6442047346690795, 0.6968708478786666, 0.6363683981309697, 0.6350912562716259, 0.6594579576759558, 0.6585328349568336, 0.6680676876468988, 0.6609451422707362, 0.6963006837468687, 0.6646845812074511, 0.6851411260478556, 0.655661207643443, 0.647107731129066, 0.6797483511369197, 0.6530206777198301, 0.6602254363488327, 0.6767837193556802, 0.6781296997032559, 0.6890319904988191, 0.624130672204975, 0.6760138622744298, 0.7039633974461547, 0.6481724123465122, 0.6796246417538905, 0.6115804138430707, 0.6490006301544907, 0.6340565470953592, 0.6358836559782559, 0.6718364912809199, 0.6539123477038862, 0.6238000263636949, 0.6427828277999289, 0.6639616205115694, 0.6499790811264126, 0.6048001468524823, 0.6530945469230242, 0.6306017569754265, 0.6856219206799015, 0.6343810415313706, 0.6540324133668889, 0.6459515010097892, 0.6604073938847503, 0.6337368957083422, 0.6238964230050967, 0.613478753250986, 0.639872955269182, 0.6221310706834189, 0.6004666236449112, 0.6359928159933401, 0.6229342940672803, 0.6463332168772216, 0.6575666528745714, 0.617307788551197, 0.6557960836306186, 0.6381921948947284, 0.6647506573607506, 0.6271967867857664, 0.660162461238722, 0.6198245114906049, 0.6361534805421408, 0.6403585803371473, 0.6526591371666218, 0.5868692779037636, 0.6766620258337706, 0.645045234122798, 0.6626207384633012, 0.6268320494901654, 0.6665373331296924, 0.6227128448504633, 0.6401039915098568, 0.6749495420025773, 0.6154270925757523, 0.6088776103937694, 0.5865108195742352, 0.6298573235060569, 0.6843848994963457, 0.6163802300785416, 0.6420842031599693, 0.614912006539255, 0.6195483456532008, 0.5600818138776952, 0.5920828248654812, 0.5742475656996304, 0.6245627506223155, 0.6211851212891416, 0.5816667924801356, 0.637122792325871, 0.5646268658468682, 0.5762494991814107, 0.6617722291635232, 0.629204168658339, 0.6161905315466897, 0.6068095488191337, 0.5789984648836323, 0.5808591327831979, 0.6483724632098441, 0.6154035155924177, 0.6230434500782137, 0.5932361765008513, 0.5778900209864362, 0.6086554172629358, 0.5679745936119167, 0.611919384943089, 0.6115707206806157, 0.6135908495670546, 0.6309386148562587, 0.6104518932481645, 0.6198132402494178, 0.6358906432786052, 0.6138301791476655, 0.5873633254741295, 0.594210076698186, 0.5956635632464615, 0.5997762845939958, 0.6137099340987068, 0.6074737678219398, 0.6372390093707306, 0.5823429221727111, 0.5890652283940343, 0.5826792525352763, 0.5931823936053292, 0.5800348974464036, 0.6198538898735266, 0.580976729544019, 0.6145882671716804, 0.6025301463430078, 0.5865988802314949, 0.5920578241348267, 0.563735608404749, 0.5934174169505626, 0.5573640398237847, 0.6205879806785803, 0.6125249396759351, 0.5977487512604975, 0.5669109330525096, 0.5495828986167908, 0.6318469592968928, 0.573343448584002, 0.5759602619224227, 0.5601863909133794, 0.5917412084947392, 0.6061977022211291, 0.561228606671152, 0.5871141576950014, 0.5762039687262844, 0.6201327931629261, 0.5732492861729437, 0.5657784504647905, 0.5783095880913872, 0.5822014968248795, 0.5751825780992087, 0.5767683024141015, 0.6156057377923244, 0.5762386525661154, 0.6154286137240405, 0.579977775146316, 0.5532398896002266, 0.6053918944439366, 0.5693313566942819, 0.595038756985582, 0.5946546017322797, 0.5377809302362966, 0.5753373628099683, 0.5695282795150083, 0.5374514904452377, 0.6182371673108062, 0.5703364784566546, 0.5904275123995234, 0.5163404147592936, 0.6166471627875162, 0.5736894315240937, 0.6100162433571183, 0.5837509511986072, 0.5507964355417039, 0.5551726395932818, 0.5607135834712214, 0.5251936023615144, 0.5926552525866283, 0.6039835531514803, 0.536160019446243, 0.6098230843809425, 0.6056840897979296, 0.5444506385047239, 0.5500128764566213, 0.5443112305696203, 0.6030929839084793, 0.589464974952522, 0.5567814650482386, 0.5657918314787339, 0.5420881320441753, 0.5691704231237495, 0.561042341412601, 0.527134843070539, 0.5871630873881466, 0.5474321841049561, 0.5588151461332178, 0.5782399928615556, 0.5835314009789084, 0.5777294265388756, 0.585245882023319, 0.5533386764622467, 0.5843351736178554, 0.5535614324622786, 0.5360132792174473, 0.5968336196412509, 0.5419970266878491, 0.544447561086025, 0.5195814724618323, 0.5465960118226035, 0.5373602945379012, 0.5651525903114202, 0.5415770051689843, 0.5779226339938773, 0.5123417805344038, 0.5703763842811511, 0.5359102287356546, 0.5223217423497601, 0.5242945571320986, 0.5082284863930975, 0.5139226463271194, 0.5114373822129848, 0.5669236722010798, 0.5436428040552048, 0.5424082716229781, 0.516359573591236, 0.5253893835702464, 0.5051281754206329, 0.5208356950196104, 0.5177310552169174]"
