,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(123, 3), (93, 3), (102, 3), (51, 3), (15, 3)]",
module__conv_type,regular,
module__dropout,0.3132300158912374,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[2.7940022387111028, 2.689241040462267, 2.6836949470175893, 2.6753613893907953, 2.6722453304078435, 2.6616153671279292, 2.666000447209188, 2.6673800322922543, 2.65341511248627, 2.6522599419796995, 2.656003096282139, 2.659977413184812, 2.657439433681759, 2.6517939411976057, 2.659048627296931, 2.6594908475418237, 2.6636034005434177, 2.665418867872681, 2.667956098713939, 2.660969686599702, 2.6631665632500527, 2.6485153091159757, 2.6536073140127874, 2.647953731771165, 2.6476578309760215, 2.653254709408517, 2.6506481559628945, 2.6547078605805616, 2.645041410387592, 2.6573308164007146, 2.6557091998504814, 2.6369453844776998, 2.6549592146260266, 2.6569119382957123, 2.644278369343441, 2.639802390462835, 2.639694651806881, 2.634866550192952, 2.6308773085617974, 2.630533340567591, 2.6344679308029146, 2.628860537699225, 2.6159679848493402, 2.6148567565800818, 2.6003243236761406, 2.615318929851627, 2.5836763880760794, 2.588397404969082, 2.57426253207128, 2.5946077289141987, 2.568060982936632, 2.5696355825193553, 2.6084320650448496, 2.578912706613083, 2.5587079264152073, 2.5700624826544765, 2.5697736117752865, 2.547647452400193, 2.54640790322463, 2.528775658580026, 2.535925933815925, 2.5282002859060686, 2.5062836246160995, 2.5529450541952063, 2.5300366050222327, 2.531598736823406, 2.493458717203415, 2.4926768351424906, 2.5075718844005563, 2.471806239258076, 2.483250742452845, 2.4705815873539607, 2.4788508280225083, 2.4897518043554676, 2.4924095734067246, 2.4401868824308983, 2.4337114743216253, 2.440024499014563, 2.4354518059347963, 2.4122189763869066, 2.458300063340083, 2.424585556114475, 2.388941366246932, 2.3939210672982596, 2.380743509748389, 2.403297087967739, 2.3610512562768244, 2.3616287191174994, 2.351309550472047, 2.3599807458738447, 2.3333021587693987, 2.373388600212141, 2.3407500700849946, 2.3411012311356996, 2.356050278998611, 2.339487702741275, 2.3181937953560916, 2.305522414635788, 2.3512222776028566, 2.32282211272593, 2.3639577437270853, 2.3712015518071325, 2.298971019413558, 2.249934749273787, 2.287443815632196, 2.2705412524217836, 2.2580524003437064, 2.2478103715490243, 2.24115297501467, 2.263755912515344, 2.223283031394065, 2.2097221281157804, 2.2211071756201832, 2.2065548409427196, 2.247512356333449, 2.2106415541295585, 2.1908376754588677, 2.2212706145306695, 2.190326047721614, 2.196752298587572, 2.1878816239435706, 2.151926762311793, 2.126217675986995, 2.1369575284950564, 2.163015448200497, 2.1440445440973295, 2.099880975175956, 2.148469986247467, 2.0736155040891067, 2.1548100421616305, 2.1363941361258902, 2.1196978995987643, 2.1268303559059833, 2.097035984617735, 2.143644311377732, 2.1497149485772953, 2.079091104115726, 2.086479155207321, 2.114387541036917, 2.0647635880907758, 2.0682503568462582, 2.0212229883830974, 2.075761314774658, 2.0087044456412375, 2.085670583307629, 2.0450538918518975, 2.0341183926459694, 2.015338626795675, 2.004798202848709, 2.0300839830497406, 2.015054577371667, 2.066741365846425, 2.039103796294463, 2.0465077770419864, 2.0548162744049834, 2.070353883699355, 1.9586194657547231, 1.99656167735065, 2.014409494949165, 2.0112613428119506, 2.0057961195993332, 2.0151470531200038, 1.9433857321510388, 1.9797018331666825, 2.015174625015991, 1.9495211139521536, 1.9597724216226882, 1.9208854079932947, 1.93918797276528, 1.9440121348668427, 1.9134890154547517, 1.941414584125072, 1.9375205566237848, 1.9747264472170662, 1.9076583035390344, 1.964313085843414, 1.9765845205413175, 1.9622189524992872, 1.9174776310655297, 1.9304933145270466, 1.90071196839814, 1.8883510660987899, 1.9119561803089222, 1.9491049030692014, 1.8874175989010056, 1.865696651235423, 1.920440409096555, 1.9540932315782484, 1.8611762708986104, 1.8751133815340713, 1.8369277196287424, 1.8559040284202561, 1.8721831432917297, 1.8955839910113652, 1.9267690666806445, 1.7774335343869772, 1.8591532224428173, 1.8578318844830006, 1.8331724370967404, 1.8324687446605221, 1.8343056730940337, 1.8573939676705797, 1.8515017207661884, 1.8119299194405496, 1.8112167149724978, 1.8045522070663218, 1.8197155271061551, 1.7978142920931561, 1.8006638955475043, 1.8090567993797404, 1.7780928790226092, 1.819332038143546, 1.8441921028660722, 1.7971011512339001, 1.8600005307261638, 1.8251563468501115, 1.823581811333801, 1.8447268061811772, 1.7735236217330377, 1.7937395362158426, 1.7680414765215196, 1.791743039398413, 1.8265323868868677, 1.791691469825847, 1.7718432237914337, 1.7304755845133952, 1.7686122943023346, 1.7907219074966811, 1.7367319072276755, 1.7570584216181926, 1.7510424832922484, 1.7967430966371767, 1.7891287586281717, 1.7553255625512458, 1.7130884213548248, 1.724511997255849, 1.7399446785793196, 1.7214318916573406, 1.779189565360203, 1.6564743682427507, 1.6880451616993792, 1.7315196259923264, 1.736106451550738, 1.6885717450542779, 1.7185024002463254, 1.6618337223946247, 1.6803562724658945, 1.7300061072131723, 1.7019807783289742, 1.6577228149846053, 1.6804091183329268, 1.66839483786453, 1.673921285229315, 1.7126730735379767, 1.720187465540507, 1.6998859211487871, 1.7221495391311206, 1.6464183442652112, 1.7041530729255383, 1.7367804599586238, 1.6819300656126466, 1.6810357364720439, 1.6413261382456248, 1.6711947303587096, 1.6853250711298264, 1.6462920589547698, 1.6221786767187136, 1.644868040725503, 1.6710865891139932, 1.6965802141434858, 1.6296354652366345, 1.6450929631427245, 1.6222366279924214, 1.6471086843457652, 1.5980834303112725, 1.6114285715253247, 1.6744294464016143, 1.665461039360105, 1.6906964907032973, 1.5851833300947458, 1.6388016533027912, 1.6458688321131891, 1.6244679684831176, 1.6207506382076389, 1.6116260287857789, 1.6145548971509294, 1.6457189715068765, 1.653069760085525, 1.5765773760380077, 1.6312746410177674, 1.6114887341199131, 1.6117336827825448, 1.588481070441614, 1.6117892801876033, 1.586577862672751, 1.543181571530289, 1.5788089819467, 1.5861518538615982, 1.5710808965386447, 1.6151624444350172, 1.6067682544695439, 1.548882547358405, 1.564129549001778, 1.5176364952222856, 1.561919279954255, 1.5882024857682138, 1.575015858702376, 1.5584374256646565, 1.5714044498848136, 1.5144023036087315, 1.574231102462007, 1.5445817764455205, 1.5521703331575742, 1.5619335131086909, 1.5477313389018492, 1.6178916656124387, 1.5333882481031362, 1.5129199612621154, 1.5864288401924032, 1.5399704508040093, 1.5510682707327113, 1.4885352674921735, 1.5290248240710678, 1.5495726474187195, 1.5994686432854914, 1.5233370309370264, 1.543741619518302, 1.4756933782471346, 1.5085883785804266, 1.5346992480320116, 1.5358991929528352, 1.462787324544793, 1.5070504190368066, 1.5320346705515417, 1.5469408378491245, 1.4690693191283037, 1.5183583236015232, 1.5193069921574072, 1.485639899568686, 1.4759421666615755, 1.505310371832747, 1.4835593535666731, 1.4835157308605949, 1.466928867598184, 1.482648217517904, 1.501689024941706, 1.4387618281562131, 1.4823932892530298, 1.4835661293334559, 1.499533823721697, 1.537665724525525, 1.4888963389305143, 1.4641269510629766, 1.4025401890621076, 1.4973539362827784, 1.4912433295927212, 1.4644226609173296, 1.4241482962115941, 1.45393826156111, 1.44480597869906, 1.4237112765577613, 1.3661114616952337, 1.4299900983665819, 1.4625676678718853, 1.390339197901984, 1.4409896901839068, 1.4211175409136716, 1.4390108370277566, 1.4406142747333548, 1.4302893334752995, 1.4043383092660593, 1.4387652674929423, 1.4391186627453898, 1.4223335376170225, 1.4046883571628417, 1.449125344373443, 1.3962767283198014, 1.3886440280760548, 1.4204047378331366, 1.3927108834206257, 1.4056953846149847, 1.3901634305543955, 1.4149428294853605, 1.3495616002183501, 1.351729656936111, 1.4062493986909541, 1.3456035137405322, 1.3955088535792082, 1.414136647262866, 1.354745207501007, 1.4439008702700975, 1.4051823705263193, 1.381548345546576, 1.3392573168318926, 1.3749821875923656, 1.367328967448617, 1.3862577009795953, 1.3330713131835044, 1.3525572129723664, 1.2928464930940726, 1.336424494430337, 1.3188692922784362, 1.361032299826104, 1.3378950247608998, 1.3670009937487728, 1.4253543593604368, 1.3655595103289482, 1.3823128950115358, 1.2853997509905106, 1.356323023904079, 1.325007394614009, 1.3354120236211913, 1.3563027645026882, 1.342452460424456, 1.3649973145144456, 1.3810237018595273, 1.3192887223842276, 1.321656259945853, 1.313347479432192, 1.3109295074175507, 1.3436248927107242, 1.329789918695439, 1.3162479405210938, 1.3440569206757647, 1.2064924996324784, 1.3289580673494175, 1.3319475721718024, 1.3208234266676508, 1.2730607467054635, 1.3187216993943285, 1.364005016388225, 1.2283944353718674, 1.3157170999530639, 1.3164506493969292, 1.2899271040411233, 1.2761273646080105, 1.245644196896544, 1.2903439708039766, 1.2818857570985, 1.2619209272390135, 1.314830655500207, 1.2716565322052265, 1.2590825983292768, 1.3107312405178049, 1.303608426663331, 1.2925236701050098, 1.236533534160731, 1.2845826306864763, 1.228881634700321, 1.2986521011579517, 1.2427772260673215, 1.2587621639305708, 1.2706792672627718, 1.2730590976817595, 1.2093968058501918, 1.332792336560943, 1.2399969091799803, 1.2547224943102435, 1.2174090090960321, 1.254782755578548, 1.2496144844794685, 1.2232240940696217, 1.269492372784642, 1.2312965310695303, 1.240482405714705, 1.2061280645930608, 1.2529550888030405, 1.204354440182047, 1.2426082520475772, 1.2043899095218606, 1.2411397862571671, 1.2083649740566906, 1.213233183590327, 1.2533250390453667, 1.2032077645386021, 1.2153844863119143, 1.1860570997972177, 1.1825206423332046, 1.242723175294111, 1.1997677131257451, 1.2203975172280808, 1.2057743888212487, 1.1373754046471243, 1.1838061676830798, 1.2398359491820528, 1.1896191297703191, 1.2636604655727086, 1.2138877748985437, 1.1843004595066444, 1.1655506789112273, 1.2127961078783829, 1.1340299542714447, 1.246853140745877, 1.1974858527220142, 1.1736865385709019, 1.2210875582557723, 1.196200514537588, 1.1777108591371672, 1.2202443312317304, 1.1755590628753925, 1.2308334652155695, 1.1688937815960905, 1.1404573753218734, 1.1715618106545505, 1.1481227831854244, 1.1543579519138227, 1.1831689242438026, 1.224170949088406, 1.1657650114936242, 1.174074178579444, 1.1284036560845696, 1.119029235130537, 1.140707583550986, 1.1405537316643575, 1.184647464878042, 1.1427998780746607, 1.1285767774321067, 1.1403575420608447, 1.1711566288045638, 1.1403218876148598, 1.18181745104506, 1.189634697908632, 1.138444247149689, 1.1464882771021574, 1.161984275375813, 1.1305577907132096, 1.1760140816446916, 1.109806694133268, 1.1330311450528092, 1.1266188775966812, 1.11258029960625, 1.1395252889268916, 1.1553492171979454, 1.1394171976768581, 1.1048243406752478, 1.1050637328922177, 1.1094428171580675, 1.1156588147560602, 1.1592407863794498, 1.113408172428036, 1.1162972457120606, 1.1370530706220763, 1.1560851107860939, 1.137833610091237, 1.13000659041121, 1.083906888160962, 1.0941620953023548, 1.1150211230807021, 1.0474463241342848, 1.1464077415026996, 1.0781513747693023, 1.1257819518475523, 1.1306986062860764, 1.109676147834353, 1.1702928905752479, 1.0869696351937277, 1.1022113488411491, 1.111927193323161, 1.0517159640331415, 1.0574828072838958, 1.05939665179335, 1.0804241456363115, 1.131343608968775, 1.066719469204974, 1.062876114346473, 1.0542559769297744, 1.096929324565602, 1.1012836956703274, 1.09811118090679, 1.0931145388654464, 1.0405825413119998, 1.1023322117305763, 1.082859555842094, 1.0838793684333392, 1.095471137315893, 1.1023838897012246, 1.054407410909942, 1.034415948985863, 1.0343988673929518, 1.0408218393170217, 1.0618494933832172, 1.0601258062812966, 1.071815697565646, 1.0926766221674298, 1.0225470768513012, 1.0517243053084828, 1.0647150940492378, 1.0067027534953463, 1.0763483931830657, 1.073788413502662, 1.0668675618071015, 1.0551328969093294, 0.9918797677400703, 1.0434678415133263, 1.1153127187273095, 1.0165659448922024, 1.0951072490146658, 1.0348339785541087, 1.0536237757745952, 1.0704049631638628, 1.0336854406373286, 1.1109951844370982, 1.0632390303254813, 1.04398772949907, 1.0297169397064911, 1.006747844409119, 1.1006883028143886, 1.037686546738912, 1.0738723059533426, 1.0592910416867591, 1.0162760447746504, 0.9733741974990794, 1.0264754430346206, 1.0114315510825782, 0.9893917346412527, 0.9662637782073982, 0.9855128197203213, 1.0383883682642696, 0.9778671411085953, 0.9878303534753492, 0.9910157912065796, 1.0381655721655276, 1.0241658772250741, 1.0219631931832107, 1.084860040450508, 0.9925964295635297, 1.0463475502040702, 1.0089121707455897, 1.0451426801205597, 1.0176084267543968, 1.0056017510264026, 0.9687110419007958, 1.030631025555953, 0.9475151211194938, 1.0008411841063032, 1.1186502236093532, 0.9997466778572142, 0.9801274891549475, 0.9628991827854955, 0.93621281046785, 1.0425089474145373, 0.9920523200977787, 0.9826786378523668, 1.0103392767471453, 0.9563903896685068, 1.0551791538890172, 0.9859733840096706, 1.0661712934096808, 1.028464046183566, 1.0137972955282728, 0.9792401754009518, 1.061758081823759, 1.0097844910999176, 0.9580569676840374, 1.0004765691661102, 1.0001584234827998, 0.9754407222806378, 0.9827329704605915, 1.0314579157591324, 0.9835944291268567, 0.9939704868020114, 0.9958676431549717, 0.990362947195368, 1.0118272815922171, 0.9273225102795292, 1.02878352330422, 0.9876065783331353, 0.9160876652787148, 1.0332707587679608, 0.9759762427857193, 0.9339192249953404, 0.9632099612889501, 1.0135579908878012, 0.9839918544791253, 0.9731177070433714, 1.023960283873406, 0.9943571810873365, 0.9757412013074029, 0.9589766469889548, 0.9211912457178741, 0.9424570262317694, 1.0031185097520503, 0.982717136675474, 0.9244342114554714, 0.9600143267874983, 0.9954513485280657, 0.9540151643661529, 0.922832052675639, 0.9899093130042137, 0.869347052130269, 0.9409616441964646, 0.940192397633807, 0.9522873659737966, 0.95881107169241, 0.9256658906442419, 0.9836059543313083, 0.9334958697921255, 0.9625801339945729, 0.9169809047182782, 0.8931773931874881, 0.9615745782394556, 0.9166851866268151, 0.9324112002542976, 0.9810031110174139, 0.9240196534287678, 0.9827813417463065, 0.9153250824524207, 0.9590183874009438, 0.9160083851521394, 0.9541017892493396, 0.930956581503782, 0.8951776834229819, 0.8990541213190258, 0.8968621345948349, 0.9122429000438975, 0.938189958198972, 0.9354384820658048, 0.9907988801798756, 0.8651329671924722, 0.9011976527847393, 0.9366380745641558, 0.8959950768101009, 0.8963138627857256, 0.9515439988097851, 0.9526169716511029, 0.858281673488141, 0.9176797538480923, 0.9053009513930029, 0.896251968081304, 0.9033885521531791, 0.9168006090193472, 0.9302424327425673, 0.9804158992135822, 0.8983505634794766, 0.9066510078087878, 0.9205339002975347, 0.834390285834241, 0.9235810473303877, 0.9552056188775573, 0.9420540347380739, 0.8865357707192024, 0.8744434263564346, 0.8698794485968958, 0.8942676995400046, 0.883647911722509, 0.8817622300072961, 0.8970227993152421, 0.8928447988120242, 0.9640159835742211, 0.9567723715259566, 0.9146833306539539, 0.9181871440497561, 0.8674434816997477, 0.9087714072381238, 0.895869783385015, 0.9079472529567821, 0.8980842125164112, 0.8994809552712542, 0.8882412406510446, 0.8663577357317802, 0.8636067173302516, 0.8714464408651195, 0.862216759780547, 0.872522855903274, 0.8899102865391181, 0.8791840856683918, 0.8756707624716402, 0.8501671877566317, 0.8885299518790217, 0.9036071339404057, 0.8975593173114901, 0.8963104110075278, 0.8598845023340089, 0.8508176257880316, 0.876907062965254, 0.9264155533057485, 0.9568472025261731, 0.8710465395748044, 0.8714050175246717, 0.8675760994030738, 0.873785974883301, 0.9346696125797485, 0.9018498826164202, 0.8828288881883969, 0.8405348017897578, 0.8384757782127029, 0.8711268359548529, 0.8507952378944792, 0.8122455959356678, 0.837107794084041, 0.8488919141768494, 0.8215508843680948, 0.8890665355433429, 0.8416348633976678, 0.8367589249377516, 0.8584643223692955, 0.8570143968553323, 0.8501690446529645, 0.8530282421670353, 0.8536846323113981, 0.8688698835427839, 0.8563494472380105, 0.8794875133518065, 0.8325862343389104, 0.852670703648148, 0.858991003539878, 0.8458432469395438, 0.8565070774985366, 0.8586488457650461, 0.8240381780718659, 0.8031435066587408, 0.8425366538728725, 0.8288729879540354, 0.8914561632041053, 0.8756856625459931, 0.8229724835754585, 0.8829573552462052, 0.8963021915155729, 0.85893076395119, 0.8201870891960935, 0.8070527569689357, 0.7840498237371902, 0.8539750690995618, 0.8454471803672483, 0.8062755032487199, 0.8115571729281127, 0.8324974523624852, 0.7737399155484966, 0.7878024169671101, 0.8529183062619302, 0.8499812052483293, 0.8065787080725415, 0.8192649091273947, 0.7898315842229436, 0.8185034697435639, 0.7866494127061225, 0.8061012534170828, 0.8218287503250272, 0.827432102296723, 0.8531100469106905, 0.8351685397913269, 0.8498481350759627, 0.8478915858406023, 0.8282725018468791, 0.813682846910894, 0.9228073956870301, 0.8068749703280985, 0.8768755434341943, 0.8230950780885005, 0.7967331536443129, 0.8322975926115508, 0.7990589814543038, 0.7923486840244447, 0.8229636213600978, 0.84272980970293, 0.8186496622045301, 0.8237895322623957, 0.81378636799481, 0.8377350576779664, 0.8560357652104061, 0.8090696397761237, 0.8567085818686092, 0.821547145978503, 0.8206723263190484, 0.7661115046082898, 0.8047136582019462, 0.7711531024519175, 0.7938693044510546, 0.7744164200152865, 0.8450067701129218, 0.8437902821002675, 0.857467053947888, 0.8003305459319974, 0.7902820394615752, 0.7746544910483992, 0.8353367530796212, 0.7780678091488507, 0.8146673402035762, 0.8254594262868109, 0.7898059538824773, 0.7660057502378658, 0.7757307749220139, 0.7849300219436067, 0.8125796261996088, 0.7799071754237741, 0.7634318771838227, 0.808246335204183, 0.7513693461262562, 0.8222741943403307, 0.7716463103518605, 0.7924745492422649, 0.758954257859836, 0.8850523006893165, 0.8170452153385257, 0.7693048168166814, 0.7791065291685701, 0.769801087548774, 0.7911802797994778, 0.7845388969510164, 0.8181833068262822, 0.7963733617609613, 0.7884993707035416, 0.7622619301023501, 0.8268439077598806, 0.7337767396000663, 0.7677594367235956, 0.8110553913976776, 0.7674420663582844, 0.7895176864860154, 0.7767148464060104, 0.7948560226215282, 0.7587990124715267, 0.7721374666965397, 0.7561577670633679, 0.7883542694880729, 0.7766412045813796, 0.7558214534038317, 0.763935647404354, 0.783617980077491, 0.7685355897599585, 0.7425649592835248, 0.8012528707793487, 0.7670152890647899, 0.8237836856874075, 0.7401879421808898, 0.7267812531076786, 0.7183093118576079, 0.7546281209376403, 0.7503965786459807, 0.7223320468373582, 0.7119879705434569, 0.7351521238713256, 0.7858494006512032, 0.747323421164346, 0.7643414037927785, 0.7428509824106652, 0.7418655928174274, 0.7918714096129741, 0.7439242961768225, 0.7413587535297116, 0.726038430107761, 0.7730439507801107, 0.7814082922038557, 0.7583322293927711, 0.7787527237766764, 0.727115415108181, 0.7518079693852826, 0.7329458950119604, 0.7917065255472618, 0.7235352240231124, 0.72704768043562, 0.7450172019096345, 0.7561863338192227, 0.7375883673408896, 0.746716260852832, 0.7225284679379893, 0.719797080972602, 0.7412059680628457, 0.7714655034372765, 0.7361629754590897, 0.792935035965493, 0.7263174651909241, 0.7272557358824131, 0.7709066309535343, 0.7579934404816142, 0.77626403565599, 0.8228200994389071, 0.757840575560956, 0.7606345029572836, 0.7533153088445169, 0.711286525980296, 0.7408397495174591, 0.7145826530548066, 0.7560529263829544, 0.7322012756927915, 0.7553979467865144, 0.7486145176027407, 0.7500583696502642, 0.7461382843940134, 0.7462307976669633, 0.7687880660830899, 0.7694700271777823, 0.7639538999825659, 0.6678056011044361, 0.6986889641252909, 0.7643913696743476, 0.7307278706393635, 0.7252775024544026, 0.7132670629962621, 0.7133690232049938, 0.6962684402653443, 0.7996860161395082, 0.7212522987440771, 0.7103021041331045, 0.7136355449736919, 0.8039245892623564, 0.7466385288453605, 0.7520037569148527, 0.7516329102003643, 0.7478723196516568, 0.7459293392249123, 0.7713744165572461, 0.7147399918131545, 0.707813060443827, 0.7406525476880357, 0.7223200140781915, 0.7501232634922365, 0.7053158222027337, 0.7139754520725609, 0.7374547653600946, 0.7270987046428468, 0.758984053661178]"
