,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(66, 66)]",
module__conv_type,regular,
module__dropout,0.552883644797529,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[7.249543754702109, 3.617641932218409, 3.7129625903438925, 3.643414340412777, 3.7123310117483594, 3.696284977350949, 3.613893690585175, 3.5525980824014733, 3.4421176022622957, 3.4203358144998095, 3.3470582660008756, 3.3192345972482165, 3.364946763025822, 3.302692177199585, 3.349613809311001, 3.2968702792206104, 3.245909710992092, 3.1257844639373604, 3.1235485388084014, 3.031431542705895, 3.100286639354508, 3.0857868885582103, 3.1703845438710103, 3.0836164676754123, 3.0886852631413317, 2.9643873500274833, 2.9500951922557634, 2.9917948570910435, 2.958933161682451, 2.9955227855528612, 3.0199219503237966, 2.90765871791144, 2.9462877102410725, 2.9071429640683926, 2.886786653075703, 2.9612602734519973, 2.8770904133736286, 2.9116718238237493, 2.9041308262984264, 2.8382338292310427, 2.889072641987718, 2.881770104227048, 2.939803189371003, 2.8873075441298237, 2.9181482622582258, 2.8613860392067116, 2.8510809388590865, 2.8838392553311163, 2.876698736952271, 2.8225480169343857, 2.881569799214544, 2.8962277052727403, 2.8898883108442894, 2.8544698795750594, 2.8274300977044278, 2.8580348212522186, 2.88683913582346, 2.8019702352168694, 2.822148578867116, 2.8048313451133624, 2.819526480164043, 2.886291136897228, 2.8949988620523754, 2.854130139506481, 2.807749997173756, 2.801209958638431, 2.844083154498959, 2.8965159830799947, 2.883284285521553, 2.847487461086427, 2.8744000313149303, 2.8313751824757873, 2.829879658235927, 2.8823604368660134, 2.8074983845745534, 2.77499782878927, 2.8319227809869396, 2.824296702807787, 2.819368982955728, 2.8767107516927592, 2.8289657471962486, 2.843099303529267, 2.839380772694974, 2.757527617712625, 2.769069987386751, 2.7876994980502725, 2.7509431683399397, 2.7887511088614727, 2.7276308879742466, 2.7319686586705827, 2.7844004104782663, 2.793693571767972, 2.7707320614190567, 2.823760890686123, 2.8034378113993754, 2.7663206376864675, 2.7156323617799725, 2.744624299874919, 2.7154332255218856, 2.721937477474249, 2.7201371536145054, 2.7329649074063878, 2.753177633669921, 2.793243982512754, 2.7925117748026196, 2.7059076381507623, 2.745937784436568, 2.7626439774562668, 2.7339051950458373, 2.6955643464416092, 2.688693969126169, 2.7138855100364467, 2.680773796367096, 2.7210506056640975, 2.717356968292119, 2.731028938018887, 2.758829081584762, 2.66378397401601, 2.7119019864388023, 2.7119384301601124, 2.760984379590816, 2.848796754789444, 2.73685699323775, 2.7210184786461595, 2.712352491843723, 2.7079897512629945, 2.744229831073197, 2.6700979102824793, 2.7328799004289333, 2.6735764972994285, 2.702399948050559, 2.7540699163462516, 2.756347339578874, 2.691566568876182, 2.677945623928663, 2.718482935954879, 2.8286431810448587, 2.8112587919619627, 2.68649619371557, 2.725009149873554, 2.725812447505812, 2.7954069465227183, 2.710005275118603, 2.7315634216777194, 2.6667820816991883, 2.7000793898174265, 2.7107332095990024, 2.7420210316634224, 2.725717007313031, 2.6726497519267953, 2.6811905328234418, 2.6642472661616936, 2.6372051907134835, 2.706033155693889, 2.6743764039879796, 2.7005755173725268, 2.687933666921165, 2.6695968596811714, 2.7155997446539764, 2.670406971691666, 2.6751163353617957, 2.6767508997340577, 2.687348919500545, 2.6658635830467357, 2.6971324437410495, 2.6959067553338985, 2.674534808651271, 2.6433522248222365, 2.6312680038518046, 2.6818008390818355, 2.664686728347515, 2.6130679294381167, 2.6874376853459627, 2.659584517671142, 2.667819450089204, 2.684860551197103, 2.6326449361277633, 2.644472249409974, 2.6270810285593864, 2.686044050498567, 2.7088690435588934, 2.6722699058261807, 2.6765593352107304, 2.67543369199859, 2.669485829842068, 2.6906574019543728, 2.6386138143557734, 2.651826483731993, 2.661984252380547, 2.640622084978217, 2.6799010187101455, 2.6946088823841996, 2.753001206667089, 2.7304536646478694, 2.6463759014107673, 2.6886676597961308, 2.6544002969525824, 2.645515000751517, 2.6669898454149945, 2.7168005194636544, 2.6763931995618826, 2.7143458953974573, 2.7271600341613826, 2.6891763310972423, 2.679772355048533, 2.67641597288355, 2.653200034674207, 2.6894432322306274, 2.660309421810216, 2.6635558001139343, 2.6497517483248134, 2.6845888533198674, 2.7097449018950654, 2.6211650220537828, 2.6262573385879313, 2.6329467987602366, 2.686751635198172, 2.681696757245201, 2.6903262673778863, 2.6622551004625787, 2.6706068273240455, 2.654154149218393, 2.6268885613860644, 2.626074881105185, 2.649069480841082, 2.717834467164843, 2.71268695878891, 2.6204208000607774, 2.6859013842072, 2.6741633666911646, 2.637364735301305, 2.585589207980546, 2.61477281310508, 2.584798967540836, 2.5756103539421096, 2.540887917758407, 2.5959944766222174, 2.580622571901259, 2.583777381453999, 2.628856455753495, 2.6335980672525126, 2.5900296295444245]"
