,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(88, 11)]",
module__conv_type,temporal,
module__dropout,0.5047792628156265,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[3.1892987210895147, 2.8224674847633135, 2.8212044379020447, 2.79593020453834, 2.7736716236026386, 2.7592668866055647, 2.7299951570784393, 2.7227085754203615, 2.6893275424307417, 2.6938613922809385, 2.6616723780682503, 2.679237747789003, 2.6721171630587683, 2.67927234785504, 2.6691128523792638, 2.7015095881479536, 2.694572118524179, 2.691831818443864, 2.6807060767183866, 2.675255593482523, 2.6605092513090836, 2.6748373212438, 2.65802579825606, 2.648253027353296, 2.633719693249068, 2.62445284588275, 2.6479496168791963, 2.638022730279359, 2.612328103003993, 2.6331721572949407, 2.6522369997448596, 2.620677001437278, 2.59860432870808, 2.581167577664593, 2.589186496294038, 2.587074188226915, 2.608457680271725, 2.566419871984708, 2.5572310801993434, 2.5405552841586716, 2.4792392599226996, 2.5006944458569556, 2.4697416886558203, 2.4847901627005466, 2.484645031184618, 2.4584965162029393, 2.4492812865737315, 2.460806046000344, 2.44117889619998, 2.414981643205887, 2.4101760727035186, 2.366885123973402, 2.437300223588255, 2.4043078147183254, 2.360760355821817, 2.356285868296839, 2.3482712467090803, 2.35632236263176, 2.307470492380416, 2.3112413955492053, 2.3168905135871585, 2.355470954052408, 2.288920401035305, 2.279131768986626, 2.2843322361513785, 2.2546681319439608, 2.244314318786342, 2.328678037021112, 2.2691902626696634, 2.2783803374177567, 2.3344439816543754, 2.240493964414624, 2.235311958741637, 2.205844111231454, 2.2349281161880126, 2.2513804329026765, 2.215784306819905, 2.2650008054738784, 2.1728808288968904, 2.225938619043646, 2.2329084485396384, 2.1475310907327176, 2.2215311251889065, 2.1444676313638915, 2.216371240813188, 2.161549227758597, 2.183852922124743, 2.1878729810843223, 2.172404042107194, 2.1674133216795495, 2.151754119169035, 2.1748383366453523, 2.1907427415352125, 2.129050989352934, 2.193725598902514, 2.087438843821653, 2.125681873808926, 2.084035314311192, 2.137733684696752, 2.0986462395505567, 2.1307869114705986, 2.123247254342271, 2.0732867027040394, 2.1173420810607677, 2.1490928849081676, 2.0985717864077866, 2.06185651135284, 2.1116418584937424, 2.139497394626019, 2.0887478104684076, 2.0379472469572155, 2.0728268568279424, 2.04571191098853, 2.0787193243955624, 2.089999904531602, 2.0607477447181166, 2.046934740949526, 2.034447037221378, 2.016306724194957, 1.9844124894284423, 2.056297520700846, 2.0847035839766463, 2.09125831909657, 2.0601001196577644, 2.0653507389393533, 2.0291274062019915, 1.9987849049894022, 1.9441344793079218, 2.019083502662079, 2.0264707724559297, 1.9606506669601647, 2.0363866510703312, 1.987264526475497, 2.009418003712857, 2.031674379907742, 1.9969100700879578, 1.969060133120782, 1.9871536543784634, 1.9904499359149217, 1.966808082853176, 1.9654307801409108, 1.9721607449424163, 1.9659321088992827, 1.9624942248549109, 1.9230490564955784, 1.8734362218331786, 1.94560965066695, 1.9345028625301035, 1.9118073987088833, 1.8835843483683463, 1.8657751008796508, 1.902164101600647, 1.948842716285882, 1.8654083825855787, 1.95489493692231, 1.914356121888404, 1.9159855575258624, 1.9146628173299427, 1.8815788162569225, 1.8928931587814022, 1.9063655661205698, 1.8140757677070904, 1.8520597529250686, 1.853898661772257, 1.8685738272800023, 1.8506334500317394, 1.851245437939656, 1.8669094783509432, 1.8449211782624333, 1.8349252484875074, 1.8204717714127954, 1.8582180161333863, 1.80278393852814, 1.804785088350041, 1.9102523837442922, 1.8792886855627506, 1.9025465915476163, 1.8890731630701647, 1.8325723374084972, 1.8090887629607184, 1.7738047501464895, 1.8133687874350672, 1.7920456218306438, 1.8324182031244125, 1.8281443544714582, 1.812860808025999, 1.8197253189830394, 1.7812584574344184, 1.7773091536054713, 1.7979317211668806, 1.805792021682563, 1.7630140667815295, 1.7791867899825873, 1.7772091118846522, 1.8714856636765143, 1.7986758742571107, 1.7593834287737056, 1.7976183213788346, 1.7784111307032184, 1.7534386486360038, 1.7848587636194972, 1.755834561454435, 1.7270916679710924, 1.7954795842450668, 1.7763364547944276, 1.695102419212991, 1.739843532084501, 1.7759294811639794, 1.76317603537621, 1.8041807406217119, 1.7454339214192778, 1.73014975454626, 1.7675615905338578, 1.6455743435601757, 1.7352837228912705, 1.7731569918218544, 1.7596742990960057, 1.7135456632948243, 1.6999635608639134, 1.6719196875354667, 1.7642468318443556, 1.7821252528466893, 1.7282347773220588, 1.706313453923061, 1.6807612859938899, 1.7290300366050126, 1.7211152587060865, 1.686429153851756, 1.7826366533558453, 1.691191833132844, 1.6756494872494312, 1.6175780425975825, 1.7819535346760902, 1.6382016229216472, 1.6552752647638551, 1.734064175029347, 1.7099158370345688, 1.705368530417544, 1.6669397908294281, 1.733586691685659, 1.6506261692469342, 1.6728172984917193, 1.6794665488517548, 1.665629493719804, 1.6602457889119975, 1.6797143542158477, 1.6792335981813271, 1.62659495030606, 1.5877088205073175, 1.656430669881841, 1.595088948069913, 1.5898491389712424, 1.6838326340575305, 1.7027209984556313, 1.5628829299543086, 1.6043527406264775, 1.6306136791469732, 1.6483422078342824, 1.6487585477122215, 1.6041930234696111, 1.5646761277183188, 1.6447555114720394, 1.5947837647161769, 1.6242302632079433, 1.6022833936253458, 1.6034380090821811, 1.601753306687165, 1.5514773408074696, 1.6312983771490293, 1.590705934055042, 1.5915535867959978, 1.589419369748054, 1.5726081360063378, 1.6031339761152992, 1.628566713144965, 1.5988695794739782, 1.607277683734435, 1.5696218302894718, 1.6015371204110955, 1.5855684376772605, 1.5824868995714234, 1.5758599725563556, 1.5836012732879374, 1.5690748272777406, 1.5987080472151285, 1.625252324359938, 1.5564590228992201, 1.5782402992478004, 1.5290573973628165, 1.5698578386380193, 1.5768479073242687, 1.5489113927461184, 1.5460530397866756, 1.5402581446209818, 1.5638816033107255, 1.5509462718555167, 1.5411706142866117, 1.6182902235613061, 1.5430042958236636, 1.5850368764563405, 1.5648622775559706, 1.5349237066375394, 1.528603628578957, 1.4642653344799625, 1.5399568722842403, 1.539869989765964, 1.5306116823282692, 1.5451038077660084, 1.6154874773181551, 1.5503222928584137, 1.512185193806227, 1.5489557893145418, 1.537377455179455, 1.5232081397206194, 1.5165505574458602, 1.5440288987494755, 1.4991611745979374, 1.5249378690935305, 1.5104455299625268, 1.528224355561786, 1.5690707268912247, 1.4946308499695133, 1.5062217135860785, 1.4843949475348053, 1.5326048482256056, 1.5705038361875223, 1.4711178959964903, 1.4881255824022046, 1.4612937041265215, 1.4796445877994908, 1.518028638934263, 1.5517030397897964, 1.4935189044968915, 1.5174533461468855, 1.4970267315227557, 1.4917377698180536, 1.525093198740448, 1.464240374016693, 1.4961218235008527, 1.500876921776743, 1.46395163116143, 1.476621827560623, 1.4835417984309853, 1.4612323556299733, 1.439166015908624, 1.5103959915039056, 1.489800472576189, 1.4670219346809203, 1.4956615225298113, 1.5272748485221899, 1.4932569842480834, 1.4722509548225806, 1.4758026423766364, 1.4432095503210447, 1.477088383118388, 1.5074927880284417, 1.5271197844285938, 1.404722576077106, 1.4525227752066898, 1.4168009554341623, 1.3952681404449712, 1.4139192516236951, 1.4036106914138426, 1.406203967200895, 1.4551072525679778, 1.4799296915588527, 1.4675399198109882, 1.500625997236764, 1.411245879126467, 1.482646531273931, 1.4457390614147938, 1.437597878513942, 1.4394186451758642, 1.4311693463908353, 1.418948193945715, 1.3959355482811877, 1.4142342202358227, 1.4124844424189915, 1.4175166092432956, 1.4081575919849811, 1.4473486934520512, 1.4632588655932577, 1.4097316347141469, 1.4553815466607272, 1.4685915639701086, 1.4210662918669084, 1.3920340543761633, 1.3628803788755122, 1.3733609884948657, 1.3736832225632507, 1.4327254531702476, 1.4033947637496487, 1.4050490826913322, 1.3789115312354168, 1.3984787308102737, 1.385406832263605, 1.406592722462277, 1.3964252914799533, 1.3692507148936348, 1.3916991595698733, 1.4317228554302506, 1.3723090721278148, 1.3917663726127412, 1.3895807750415528, 1.3574527488291779, 1.4427556983545724, 1.3709345879293153, 1.3771794850833148, 1.405834471295956, 1.4386198408794129, 1.4219580244513172, 1.363951872815526, 1.3948015836251253, 1.3447760950497873, 1.3621621543794324, 1.4217947753607023, 1.4306033189992013, 1.458155858046281, 1.4214545212994412, 1.422328662711686, 1.4329212296456528, 1.3569997306966919, 1.3914206358420378, 1.3795317374133973, 1.3526490587128024, 1.3850899029512378, 1.333538840319585, 1.412052910412815, 1.3693843648569073, 1.3806961467337218, 1.3586324971954449, 1.3115810969337118, 1.36204524758461, 1.3536743028905096, 1.3994901547418177, 1.3283594293704506, 1.3924952476958568, 1.3540737581895566, 1.3404214795790004, 1.3464075593103917, 1.3783520499138562, 1.347699738558493, 1.401536633523183, 1.3442580821539372, 1.3447820135787545, 1.2934819303876053, 1.4028737123937305, 1.2659264471923306, 1.3103047355765671, 1.3871295748133288, 1.3780996836184078, 1.4309871171505206, 1.4054319556798927, 1.3526540243132281, 1.373556589483641, 1.3482276167975125, 1.3051133269410047, 1.3799701187906641, 1.4051045326227403, 1.302838124600136, 1.3783250471740187, 1.2882449878191466, 1.391727151895969, 1.3455795637108707, 1.359406250044058, 1.320289114097544, 1.3887661373076012, 1.4131664641208668, 1.4265226706848109, 1.3845488562735373, 1.337828576392687, 1.3831302814465285, 1.4371783811387475, 1.342167970879475, 1.3874299012777092, 1.329433275829495, 1.362282392838692, 1.3082004115487431, 1.3161778234311086, 1.3623124486098963, 1.33628755756246, 1.3089837342414636, 1.2982939308485926, 1.2534747666986776, 1.369444655844291, 1.354042285675034, 1.3041837320979452, 1.3040381954540072, 1.3432458166438186, 1.2990788617193756, 1.293781434835667, 1.3314198119578393, 1.351484643885215, 1.2865755824198277, 1.3433690437109453, 1.300849598686321, 1.3261339034566062, 1.310879150988163, 1.2960734727350534, 1.2754547831183793, 1.291905997806839, 1.268863200911888, 1.2894089555832144, 1.3019002073079606, 1.2450763212016733, 1.3271880420615056, 1.275181256141424, 1.3040069817808295, 1.3736969349588535, 1.3088507115324606, 1.333928693878295, 1.2774949887260092, 1.273489223350345, 1.3193284499174822, 1.2969998365646378, 1.3527557235480043, 1.3119392829863812, 1.2581665659317955, 1.2705799977979026, 1.2570540952613654, 1.2931332741940216, 1.2248502625537905, 1.2951975154463664, 1.3205726080151907, 1.2997353213469034, 1.2393333534992463, 1.2838559720926954, 1.275761024210749, 1.3098672962280509, 1.2988194949473177, 1.2701653064272516, 1.3021706350728568, 1.3228078646884731, 1.2580378024594157, 1.273716737377288, 1.2745888525758142, 1.3143505966353577, 1.246701976045952, 1.2610758415659078, 1.2290038306398732, 1.249375253141328, 1.3303180250327558, 1.2823662656907053, 1.3056130763770757, 1.2699353992652158, 1.2896514510855983, 1.2807326827689474, 1.2647242985515208, 1.2574494008953694, 1.2374885417270018, 1.3011136461153296, 1.3030899535932716, 1.2270518319324535, 1.2774677024195122, 1.294892184543885, 1.2077245619345216, 1.2602048556430623, 1.3000542390105585, 1.2428719378986304, 1.2471159669042666, 1.269818974929549, 1.3039698498655214, 1.2884438754963805, 1.2725812618955037, 1.2565829380988156, 1.303767893954581, 1.2489159630398203, 1.2640692608303699, 1.3084738461643142, 1.2777213151920748, 1.1981511838856056, 1.2255082307697145, 1.3002993670418586, 1.2671577060761878, 1.2204840583681946, 1.2551506036055329, 1.2388066017822765, 1.2747654271194635, 1.305813257802095, 1.2137475040121877, 1.2039095647525513, 1.2823761150857598, 1.2623807100634716, 1.261232121387735, 1.2090764312473368, 1.258886541106359, 1.2955396950990679, 1.3144585177574855, 1.280877473150112, 1.287755142219716, 1.2326641974825487, 1.2442348401516647, 1.2644279870537178, 1.2519463215801323, 1.2398460218835268, 1.206259881566647, 1.2418280162412003, 1.2637327074775109, 1.2683008102640954, 1.2502538351282921, 1.1993307670339928, 1.1607438199673856, 1.2251070806105855, 1.2082180795013273, 1.2132577447505728, 1.1953094186865445, 1.208418688370243, 1.2246199108523974, 1.2200517282678716, 1.2303475998593019, 1.2086227490881294, 1.2558091500266684, 1.2837528411990984, 1.2428904658217517, 1.2170217926394378, 1.2163527380743202, 1.2333812385481981, 1.2297509322382143, 1.2032721583033206, 1.2748573099453937, 1.2336803763043547, 1.2136356649889868, 1.21683169799544, 1.3051720576520374, 1.1606951865929611, 1.2182797567562145, 1.2352195101592034, 1.193108983861356, 1.1686440841639925, 1.1667362642586518, 1.2165863339549883, 1.1339711505019745, 1.2309637995610683, 1.2598296715963104, 1.2214311116928085, 1.287131078433715, 1.1998109562793986, 1.2078563238819477, 1.2027914323292752, 1.2117109380741322, 1.253029502505173, 1.222627018023501, 1.2294181840022786, 1.1579564035340384, 1.2025618772017945, 1.2073852455994623, 1.2629441908624335, 1.2761652941194375, 1.210708549265912, 1.2114374665140073, 1.1938230430311143, 1.196178375584673, 1.187106301167243, 1.2012781486474515, 1.2300421226701561, 1.2193072142798356, 1.2560082465209448, 1.163570463255808, 1.2158109085048128, 1.225822419128932, 1.2001731419242037, 1.245060481109564, 1.235418302033014, 1.1924383821570035, 1.2027376560894083, 1.1877376418829653, 1.1828726468692041, 1.2459206231175075, 1.1714174143389169, 1.182202584532388, 1.2035770420849152, 1.1932179666804625, 1.2444190368041956, 1.1850604789548476, 1.2142193588187078, 1.217916199745641, 1.217642196046262, 1.26032380477182, 1.223694976071421, 1.2429915341881173, 1.1957500025673022, 1.1657175809517861, 1.1668746900512579, 1.1635752953051144, 1.195655975236241, 1.1724661488849688, 1.1755977736515306, 1.2487771966000722, 1.262324249147795, 1.1478099563697763, 1.2221109534365495, 1.1596748381422848, 1.2334415372228025, 1.1682350437037639, 1.141276399371025, 1.1417425348852779, 1.21155722211254, 1.1660244882508353, 1.1729055937949686, 1.1529451566206022, 1.153794433258266, 1.2027191092350715, 1.1410022883373918, 1.2190849498789167, 1.2170916997663555, 1.1434071022117218, 1.1986939703993664, 1.2163733187722288, 1.1972111670069103, 1.2065399313799112, 1.1739944120917445, 1.1083390290514568, 1.1966626430154421, 1.1637522402121772, 1.1745946772174267, 1.194406198583278, 1.2118205922056093, 1.181046230272104, 1.2239319051080764, 1.1984811633452415, 1.1238343487919467, 1.220192940563279, 1.2024073416046275, 1.1352651976299928, 1.186116907089461, 1.1811949004337579, 1.1985869626796968, 1.111364641019768, 1.0944793910447856, 1.1500012068018761, 1.1259767130318459, 1.2059095359628766, 1.171023415876651, 1.1695034027214344, 1.1864361791110474, 1.2066659410488616, 1.101211575273141, 1.1627448975638315, 1.2235130727922148, 1.1284306950013838, 1.2124933396771738, 1.1716198813926726, 1.1580214258337158, 1.1561938599971078, 1.2184757356808895, 1.2054812468738942, 1.1687800191249609, 1.2455502832245666, 1.1873049692423787, 1.1191496153768148, 1.138922192479006, 1.1584923511749283, 1.2063435654552999, 1.2273518630698739, 1.137737516374744, 1.1642295717619382, 1.1358984348519245, 1.0872324549084793, 1.1044157064798592, 1.1378382943477392, 1.1910151562745808, 1.2136820835833142, 1.1632652529394316, 1.08779461597226, 1.1599698641531966, 1.1764513996498762, 1.1445955984631448, 1.1768228660648665, 1.0758615915768415, 1.1614750958154474, 1.1886540853254375, 1.1607936260445515, 1.1829701221482587, 1.0925994040417601, 1.160546537858001, 1.1261490374602758, 1.1381024661490962, 1.1078136668856955, 1.1464118109630552, 1.1406023221249988, 1.1167134331096469, 1.104807425853263, 1.17476490733713, 1.1063765476711447, 1.0437322313448234, 1.1490555255888057, 1.139724619406938, 1.1831891024422485, 1.137686925914221, 1.1456422134588498, 1.1419977348968315, 1.0740160731539574, 1.1520562786913697, 1.1350325572593953, 1.0889280096513934, 1.1206786907900974, 1.1227699114337808, 1.106969294694895, 1.1229155664838657, 1.0646653800657784, 1.1570106134377958, 1.1442434861180413, 1.1748590837658541, 1.1704540444292393, 1.1397713220842305, 1.097366986880518, 1.1722177053668157, 1.129567456084794, 1.0900391733795547, 1.1257953620278227, 1.1370482701768774, 1.1011215004356465, 1.0689537642780007, 1.1125521821626914, 1.2083216836179416, 1.1468914304362454, 1.1860093021759972, 1.086692883374028, 1.1221592188225673, 1.14736511744021, 1.1309947527521957, 1.1445609629441043, 1.0811946293387538, 1.105750394051068, 1.1625614482927369, 1.1353334030127502, 1.09096926330258, 1.1408325504866554, 1.1286873470945238, 1.1198443652231953, 1.1116470979083835, 1.158210523663173, 1.0880560878381005, 1.1495132744599124, 1.0716499281801548, 1.0793438690918014, 1.10486380243898, 1.144989348008612, 1.1568732411960092, 1.131920883297576, 1.0922093671944648, 1.135070555363858, 1.1219358632952348, 1.0977518721425383, 1.1271765116204198, 1.1244505369628819, 1.1721036698636926, 1.1106196505387778, 1.089662903312081, 1.130093139450176, 1.1538193944673107, 1.11903484459676, 1.1441402458249663, 1.1183557693377726, 1.1322954825418745, 1.0713884719182254, 1.1436073661883137, 1.1045350122038737, 1.1277280072390288, 1.0733184995733853, 1.1331764126879533, 1.1036488160820852, 1.1265733130742313, 1.1289541902624722, 1.1250834201137188, 1.0814980214553114, 1.1006088375012615, 1.0663846898698486, 1.0890755458332462, 1.1000830918349707, 1.0936411730479, 1.1199062778125943, 1.1003344575296352, 1.0671617288906146, 1.115898689819828, 1.0649306651947015, 1.1056120455322413, 1.1311835185969759, 1.1292738849091002, 1.0793086843380455, 1.1358408506841358, 1.0943789770674315, 1.0497603334981278, 1.0840891607112904, 1.1349071150679675, 1.0767338012019756, 1.1132474059204969, 1.100120009483341, 1.0497887950315283, 1.1220600291785423, 1.1101981235651928, 1.107537993567855, 1.0939847852772997, 1.0864962160415208, 1.108446565812545, 1.0997523768689337, 1.089358568306263, 1.0611215174714457, 1.0974415471854406, 1.086034026251491, 1.1330467490075986, 1.090624303055911, 1.092735701965758, 1.1654066357965993, 1.05818549816831, 1.1431352830598627, 1.096348196239398, 1.1283034421826235, 1.0844274836164811, 1.0530758162205671, 1.0817598679297469, 1.093780811556953, 1.096761284365576, 1.0598753812911994, 1.0834898766241359, 1.0521569120069325, 1.1101825381839814, 1.0781062695702415, 1.0524726276562923, 1.1143330563365323, 1.0928606751793501, 1.1059212777566405, 1.0796421510996557, 1.118220864865961, 1.0735462909713172, 1.0966131734205509, 1.1073994363467206, 1.0675587490043237, 1.1271584632880878, 1.1015862729023924, 1.088528973592716, 1.0967427205305127, 1.083966002714416, 1.0915358099831882, 1.0970347260373274, 1.0414377850793208, 1.0701035837122062, 1.090877918237901, 1.1509093802863297, 1.0624165740348148, 1.0780615730281056, 1.0434861545727963, 1.125262611180802, 1.1290578301762937, 1.100926142340101, 1.0992655057650098, 1.0607785544106316, 1.0859052849228963, 1.0929031646286098, 1.1039250811438244, 1.0592912356364717, 1.0750597643668658, 1.0507763270234924, 1.0893422477628545, 1.0762067467576615, 1.0033894538649926, 1.1141711412655608, 1.0345289942389848, 1.0753797433832957, 1.1190994383051949, 1.0946321888997994, 1.1122474167872438, 1.0386852604248296, 1.0453390851975406, 1.0291225593519164, 1.0921782801883282, 1.1069522738686195, 1.0727639975630399, 1.1398314084423862, 1.0175528918698618, 1.041130365260641, 1.05490064678339, 1.0848624170457548, 1.1114129434994944, 1.047193188983965, 1.0940542856125561, 1.0596091943480168, 1.0840386541791553, 1.0986397337523415, 1.089657277643279, 1.0472313475448196, 1.1033324008956336, 1.0867549299161174, 1.0848265602912206, 1.0947555473954547, 1.106096344916607, 1.0864726402532376, 1.123970869243776, 1.0899989546435285, 1.1123824511386662, 1.0489122737934087, 1.111164970622829, 1.0763255561969967, 1.0977770516916006, 1.0803803078134664, 1.0820230735507117, 1.1018310439368644, 1.0854684149450242, 1.0865254426828592, 1.0164132205423424, 1.0530346438102245, 1.056058283031159, 1.0503242774234585, 1.031685543932286, 1.1028096599000594, 1.0292144527334337, 1.07208491037165, 1.043973364143904, 1.055322683637709, 1.0970500996757633, 1.0565212005830018, 1.0883925483132695, 1.167521208610755, 1.003619854672811, 1.1163960391793604, 1.1250947522245083, 1.1073220400309998, 1.073802413908304, 1.0048330606923181, 1.0480055949570928, 1.0654829171440485, 1.047598656033873, 1.0621573085734428, 1.088024448958352, 1.102827286181023, 1.1083685755156003, 1.0674195305674665, 1.0889322562672061, 1.0255699882264087, 1.061716911308575, 1.1273348477164407, 1.0568832746483707, 1.0905130778630268, 1.1340422907967884, 1.0992893169887716, 1.0283628552434994, 1.0285156804627242, 1.075303417082815, 1.1150922830914853, 1.0384537291366165, 1.0936634446475457, 1.093943225178613, 1.02608139097289, 1.038096290235914, 1.0177999368875044, 1.072302424873264, 1.0941296616233922, 1.0778035553632963, 1.0452477389281478, 1.0657483030673514, 1.032668243416005]"
