,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(33, 11), (11, 11), (99, 11)]",
module__conv_type,temporal,
module__dropout,0.39661493310919366,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[4.008110177722865, 3.14106222535278, 3.1504594410220856, 3.1248042189914753, 3.0593239922441127, 3.02567682522501, 2.9282476554218957, 2.926379672854052, 2.8653472668836306, 2.9049580188721933, 2.8544395839412933, 2.8058820974346315, 2.8118199094014527, 2.827542974944307, 2.828167053193369, 2.8004982663665303, 2.804653526954138, 2.7995661737365136, 2.809662697640124, 2.7812632201042833, 2.7922818665312255, 2.7072663805992727, 2.767770775449024, 2.7589390621075474, 2.7343680089815106, 2.740877200454302, 2.741936892328244, 2.7584715594256908, 2.748308232100591, 2.702308064001307, 2.7199767500791348, 2.6903788265477213, 2.7218627856468744, 2.7278164828807516, 2.7103603906686384, 2.6841669238231463, 2.711371390695993, 2.711398206150692, 2.7210030999613815, 2.765975238265552, 2.751192799914135, 2.706840335750763, 2.707735912813564, 2.727655456528325, 2.7181638820157628, 2.7332309916930098, 2.700297099386204, 2.7079885413230267, 2.6905153474972483, 2.709722645223255, 2.714239045434172, 2.672661293491063, 2.710327341551973, 2.7320859198835667, 2.741749803759086, 2.734536267516709, 2.7437600265766515, 2.713469053641848, 2.710691025984722, 2.6953774605968865, 2.7056395096879546, 2.692352080299392, 2.6936006500258785, 2.7252491065041804, 2.7143445362742713, 2.6930502975742097, 2.697655064588316, 2.692244125648103, 2.693228971020045, 2.698539274896633, 2.69178389130078, 2.6866436947330175, 2.685488090862926, 2.6939402546397555, 2.6754394987036765, 2.6862011093095717, 2.678658872556778, 2.6921632820722468, 2.69023136580059]"
valid_acc,,"[0.06792452830188679, 0.07547169811320754, 0.07169811320754717, 0.06415094339622641, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.06792452830188679, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07924528301886792, 0.07924528301886792, 0.06792452830188679, 0.07547169811320754, 0.07547169811320754, 0.07169811320754717, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.07547169811320754, 0.07547169811320754, 0.07547169811320754, 0.07547169811320754, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.06415094339622641, 0.06415094339622641, 0.07547169811320754, 0.06792452830188679, 0.07169811320754717, 0.06792452830188679, 0.07924528301886792, 0.07169811320754717, 0.07924528301886792, 0.07924528301886792, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.06792452830188679, 0.07169811320754717, 0.07169811320754717, 0.07547169811320754, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.07169811320754717, 0.06792452830188679, 0.06792452830188679, 0.07924528301886792, 0.07924528301886792, 0.07169811320754717, 0.07169811320754717, 0.06792452830188679, 0.07169811320754717, 0.07169811320754717]"
valid_loss,,"[2.706437826156616, 2.692256450653076, 2.689512014389038, 2.6692447662353516, 2.662489175796509, 2.6572277545928955, 2.6493077278137207, 2.644641399383545, 2.6451854705810547, 2.643047571182251, 2.642613172531128, 2.644005298614502, 2.645850658416748, 2.644388198852539, 2.6434662342071533, 2.646939277648926, 2.6486427783966064, 2.6493396759033203, 2.645968437194824, 2.6427159309387207, 2.6405720710754395, 2.641653060913086, 2.642850399017334, 2.6422526836395264, 2.640109062194824, 2.6406948566436768, 2.6420698165893555, 2.6407668590545654, 2.639345169067383, 2.639662742614746, 2.6402130126953125, 2.641305446624756, 2.642761468887329, 2.641237258911133, 2.640376329421997, 2.641719341278076, 2.642153739929199, 2.6426923274993896, 2.644984483718872, 2.6455578804016113, 2.6436378955841064, 2.643948793411255, 2.642908811569214, 2.6430718898773193, 2.64512300491333, 2.6440980434417725, 2.642620086669922, 2.6422810554504395, 2.644540309906006, 2.64319109916687, 2.6400578022003174, 2.641176462173462, 2.643970012664795, 2.6442978382110596, 2.642925977706909, 2.6429882049560547, 2.642333984375, 2.6416103839874268, 2.642085075378418, 2.6423637866973877, 2.642184257507324, 2.6416220664978027, 2.6424930095672607, 2.641596555709839, 2.6397268772125244, 2.63950777053833, 2.639247179031372, 2.6395504474639893, 2.6405622959136963, 2.6404685974121094, 2.6402034759521484, 2.6397781372070312, 2.639979839324951, 2.6399598121643066, 2.640160322189331, 2.6405606269836426, 2.640781879425049, 2.641026258468628, 2.640806198120117]"
