,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(77, 11), (88, 11), (110, 11)]",
module__conv_type,temporal,
module__dropout,0.46263667712012324,
module__fc_hidden_layers,"[1936, 128]",
module__preprocess,,
train_loss,,"[3.0066282675745857, 2.793571700948838, 2.8042941905766066, 2.827059682684523, 2.775217306625396, 2.8034038956745873, 2.782150425282204, 2.7742561548231195, 2.743193597031741, 2.7228265425927143, 2.7129820065502943, 2.7110952275434976, 2.698687788611771, 2.7002439381872034, 2.7087282446052616, 2.7289714726034098, 2.7062356777209517, 2.7124714330484134, 2.7124889970858357, 2.706549898951643, 2.7007520540731247, 2.6906421225844266, 2.6815339376194416, 2.672989278257295, 2.6907255874446543, 2.6734576599315685, 2.6852697706543793, 2.697131827430615, 2.6868381826090513, 2.6891127142112223, 2.672517085557264, 2.6825996420495892, 2.6628609201561613, 2.6709568571654274, 2.657975681706962, 2.671494080311295, 2.6503723580981817, 2.6607723550456894, 2.6660839444289883, 2.656633866762633, 2.660726854271104, 2.6562109574087547, 2.651410230199687, 2.663334150516264, 2.668231615776965, 2.661829147118577, 2.644232329780718, 2.6472934412198987, 2.6532446830977143, 2.6556595110686727, 2.6823846004236422, 2.682683838457873, 2.6613319776055904, 2.656224998404362, 2.6595279713796813, 2.6869850489127165, 2.6679572616206326, 2.6662725433922363, 2.6512388636907556, 2.6591156703904915, 2.659581666272689, 2.6561216367220397, 2.6358311894538886, 2.648772765399173, 2.6532016436105974, 2.6426617475056213, 2.644093296181364, 2.629278348430747, 2.657021749696557, 2.6402317963619435, 2.6525742730002086, 2.6510939331899133, 2.644129432085274, 2.6587978795357228, 2.659887246149337, 2.6694191192869274, 2.6488999214392654, 2.6787935953167796, 2.660759680539628, 2.647340015910702, 2.6429089132241037, 2.6360140721079706, 2.639308941375762, 2.6236111654239394, 2.6099752030542427, 2.6239848650913036, 2.6296680916721025, 2.65240209898889, 2.6390699539423217, 2.6305955069012317, 2.6036737001894528, 2.617279321442899, 2.6327128554905, 2.637272580755342, 2.6159396566256983, 2.6007789303409696, 2.5974720517985515, 2.597430389127098, 2.5987667273281856, 2.6020596341747178, 2.5776227268608176, 2.604313561501012, 2.598719097996584, 2.575117668127991, 2.583968488841933, 2.589280327428867, 2.553561806105099, 2.5796701990720514, 2.565254894785289, 2.5653819489410226, 2.571693199201773, 2.5959598382467024, 2.5845937662335747, 2.5703072212887452, 2.571003858806768, 2.552529692535107, 2.559867932087418, 2.553069021520532, 2.5751673821879764, 2.6059449072407346, 2.556742115130897, 2.5241118879474276, 2.523875991924091, 2.5715725346180656, 2.5434167515898807, 2.5449510924051997, 2.5228577275133914, 2.5176908491435706, 2.529336420128963, 2.5371326560349963, 2.55926415252502, 2.5248413540286667, 2.4727982485718862, 2.4746727362863137, 2.462019143136679, 2.473216821185893, 2.492615760577425, 2.501232023762326, 2.4854117722552598, 2.5281483844797465, 2.5036796238470584, 2.5130869979693182, 2.4807872822700037, 2.4445814714624516, 2.4406433722741108, 2.436807795369476, 2.4288116911492517, 2.4472312164260748, 2.4503230105465255, 2.4892771725934555, 2.478128550945278, 2.4611951834428067, 2.447089832028709, 2.440858278054246, 2.4869111114333062, 2.4522377617434885, 2.524104941912404, 2.4739333323496138, 2.4044576430114217, 2.429073529477528, 2.4292533148700395, 2.449283854334944, 2.4975267798999274, 2.450665715569137, 2.451816487931884, 2.433728079020231, 2.433665708811726, 2.3986400385334354, 2.3872661535503545, 2.4360676653919824, 2.4254662492621737, 2.4060825934423864, 2.4085081667711923, 2.4377852273285674, 2.427800804978959, 2.446239267552094, 2.3971582593770986, 2.4457008209907745, 2.418571623158753, 2.4452793359527, 2.4135080575942993, 2.359484237243168, 2.406985857030081, 2.4146501725401524, 2.3678558134367194, 2.3539084590777857, 2.3242095891275123, 2.3596616085041475, 2.4034680025983706, 2.374213083072622, 2.3418022585787144, 2.366168557966524, 2.3406657542714258, 2.335308766801043, 2.340306059228789, 2.313090952574002, 2.3360558111467995, 2.270993694075033, 2.3176108925702827, 2.253702248714656, 2.2714901791959, 2.301262032194018, 2.2865061044004586, 2.309704068764915, 2.248459275808325, 2.263273938099161, 2.2297306768703735, 2.1771853713030076, 2.2105942611171145, 2.2505468514472735, 2.2815906743342422, 2.23257990509874, 2.1693415633753244, 2.2448110551760676, 2.1699632507201225, 2.2212526175239202, 2.2320365637282666, 2.2126121517554056, 2.211748575797095, 2.1972759708518357, 2.2061476513556957, 2.1541524866203257, 2.1877730775040085, 2.1580151221979342, 2.2146154799291558, 2.1627936916241173, 2.1587381738097307, 2.1903994273864043, 2.156159496743365, 2.1591691976561926, 2.1920299261550245, 2.131354773813308, 2.163471632903304, 2.149790615388358, 2.097257000764364, 2.1546360154468585, 2.106844087307905, 2.1177974561869353, 2.114194600483451, 2.1411650868077134, 2.1140281782343022, 2.1369791038915213, 2.0569223805731367, 2.153393442867121, 2.0807487199350088, 2.1157704786799982, 2.1216393449882456, 2.1077635704725264, 2.0832172236382904, 2.1147166485965423, 2.12088385605835, 2.0595906900602308, 2.1345837677293837, 2.1081731006201925, 2.110191876436221, 2.091873780251467, 2.101600401555264, 2.0656550904669593, 2.0721998721848784, 2.062316896367004, 2.048291714749047, 2.0461029897410783, 2.0884383829656534, 2.083490034384264, 2.1159881112435555, 2.1104001866956534, 2.109326569705886, 2.023341001629026, 2.0385000114835603, 2.0247181690691525, 2.0022231895723976, 2.0796339401726085, 2.0256954557741915, 2.063246421508771, 2.0281915191966142, 1.9851431248851186, 2.0015848766621542, 2.0602685896907436, 2.0072424870712235, 2.042239838546004, 2.0503320533341234, 2.0245082592941226, 2.0677642101732094, 2.0304113648279682, 2.033509397185457, 1.9422523007011965, 1.9788263884728865, 1.9867710217589707, 1.9974293329029615, 1.983105735439194, 2.018487919742265, 1.9790963956779648, 1.9680607190375379, 1.9718186327536824, 2.0068896917108163, 1.946103167373246, 1.9891095995558812, 1.9305462810830272, 2.019354365558092, 1.943597742292718, 1.9845960140801944, 1.9579334067426357, 1.9945203010799566, 1.9718545983913889, 1.9672539276613192, 1.9749082622904406, 1.940998544821496, 1.947740434395567, 1.9345312452408072, 2.0013208583183766, 1.914821747407188, 1.888388724368392, 1.9717529626622352, 1.988811030883532, 1.9478169831091448, 1.9274331162593132, 1.906666102033033, 1.9298364623907784, 1.938136155726935, 1.928230086924137, 1.963992446517577, 1.944296461670759, 1.8731325898064914, 1.8793969051096735, 1.9274544232848518, 1.9154776949740235, 1.8964632359459723, 1.9290499488703898, 1.8630161323262822, 1.942901237293203, 1.8561752879699913, 1.9097119251963492, 1.9591831254546062, 1.9570344741580805, 1.9287956139580118, 1.9312063611620773, 1.884720978023228, 1.9453721545543432, 1.9037803339200943, 1.9505102445691451, 1.9212753748641322, 1.8924837496787796, 1.8544236420437736, 1.905844270093035, 1.873091550373595, 1.8782148319901584, 1.8648605289312368, 1.9467975805308293, 1.8872981403055273, 1.8465649098932342, 1.8395560198500251, 1.9071465124868223, 1.8523611181395, 1.8385849984593983, 1.8987250648173606, 1.8609876247182044, 1.8519207301107705, 1.8379529025029173, 1.8452280386923825, 1.818574117283275, 1.8373672379336756, 1.875362103322702, 1.8554198749944266, 1.8290319598788132, 1.825313306634993, 1.8350730688096928, 1.836701048464587, 1.884600010769544, 1.8633122728694735, 1.7668412227373609, 1.8254132401036802, 1.816813983173756, 1.8516892345050302, 1.8487072340907444, 1.8243185162429516, 1.8018181171408059, 1.8468240567189897, 1.7770156732996114, 1.838061714883718, 1.868202871835725, 1.8111638653381612, 1.833423328468499, 1.8324835590724193, 1.854938990342376, 1.8765566760926893, 1.8475011908399932, 1.8132468024851383, 1.8632415416036465, 1.7463315751715505, 1.8219403075529361, 1.7662812489747313, 1.8699332041391623, 1.7718054607467542, 1.7985098491045464, 1.7637146749211918, 1.774004257562874, 1.8190865730069026, 1.8047014388817795, 1.7860729300826645, 1.8236827134971325, 1.792166002905059, 1.7927995359128892, 1.788311065046459, 1.8310583200560269, 1.737801915871856, 1.7936621012311353, 1.7528821314838325, 1.7614907937283923, 1.7861739894997282, 1.8497004744178178, 1.7535405238163482, 1.7659481753513604, 1.8256867194657607, 1.7789683010396875, 1.7709006739419968, 1.8171929457189948, 1.7645365782261353, 1.7200421721345536, 1.7494339044559908, 1.7938462116032179, 1.7295315040775625, 1.7719277742393207, 1.7060322643358967, 1.7147495474691454, 1.683742253452224, 1.7203557907215554, 1.7962489523947296, 1.7807187869987084, 1.7201982339605675, 1.7479562475431183, 1.744544576634801, 1.7839201868899863, 1.7106768067234175, 1.7223535922998643, 1.7190280342124997, 1.768159444339007, 1.7552992130725629, 1.732791274986781, 1.6866322999051033, 1.7379189578240828, 1.755446677430532, 1.7235291372479098, 1.693635152439525, 1.6848617890801305, 1.6662126505340489, 1.745509579161019, 1.6987309136909288, 1.7024214602755858, 1.737193832613162, 1.7266981319467878, 1.6986661752447472, 1.7031919940144427, 1.6847985847508025, 1.7389449684291762, 1.7163176322006284, 1.7334132898989725, 1.716582312219067, 1.7086617802059112, 1.7029171067436115, 1.6951429606401887, 1.7778201885127012, 1.6648107769399796, 1.6987152597557706, 1.682201178746228, 1.7253341566954128, 1.6754187529653857, 1.6630097093550027, 1.7464005893187757, 1.7057490328163682, 1.6756040643796655, 1.6788414052407024, 1.6283605706244277, 1.6677769489077219, 1.7201953582515845, 1.6810430315851133, 1.6739091014380174, 1.6413048148384681, 1.6810451141909066, 1.6089638933410315, 1.6414167591880673, 1.6892185791738912, 1.6714250328336575, 1.6738708844198644, 1.6332907948044197, 1.6322484934295567, 1.6576190979808885, 1.6379407859399298, 1.606490110754393, 1.7122547943162965, 1.634793431972287, 1.6773065321713945, 1.6713710594796813, 1.679372805259455, 1.6629546507260797, 1.603880387183218, 1.6269219584827588, 1.6854592604173617, 1.6319277954285138, 1.625859296471024, 1.5678788678249105, 1.6178675394315234, 1.624816049625371, 1.5987709402693822, 1.6084306737456446, 1.6402106615530974, 1.6350261103774173, 1.6784756740087265, 1.6174437233297956, 1.6457698101946892, 1.618682209692745, 1.6413524915554756, 1.6329553692930587, 1.5901389085294193, 1.6493648092716904, 1.6427825877480604, 1.560101872114635, 1.57341143520436, 1.6110487944581855, 1.5850466897099837, 1.6070120238248147, 1.613194501893353, 1.632728314147303, 1.5920080929793798, 1.6080504515861753, 1.5800699136713816, 1.6212156035787677, 1.5951345751960193, 1.5930341724252564, 1.6281880736924685, 1.5957312539750503, 1.5908318411512254, 1.597238373939984, 1.558487294268677, 1.587409646495015, 1.5502420074097576, 1.563797964570153, 1.531961081519049, 1.604086026305528, 1.5999275822267724, 1.5582407628893278, 1.602384122950854, 1.5798840011049624, 1.5819408902763976, 1.5340638611612696, 1.6134504648902532, 1.5879819752277378, 1.564291840969541, 1.557806433509243, 1.5919206728719542, 1.6211551368179173, 1.574844055042689, 1.583625349147143, 1.5797418756365662, 1.5961603922150935, 1.5371262003758186, 1.5567267070147026, 1.5703729511569393, 1.571275287574019, 1.5690464170307237, 1.5037958923730859, 1.5100644081113888, 1.5985832916531457, 1.5973847471141724, 1.5589940699966511, 1.5167969922473272, 1.5281826054051706, 1.5498383780645566, 1.567768523650633, 1.5746000449857078, 1.5258899093018459, 1.5031234993168203, 1.5542025857527055, 1.5370017393376532, 1.607081236692434, 1.5172546298832017, 1.5278083122728878, 1.5697540375220305, 1.5817165830826048, 1.5467411215426947, 1.51644128452022, 1.5480123722174628, 1.4804880941453407, 1.6030939142788914, 1.4528167446263143, 1.5194886677304178, 1.5317153576134028, 1.4525191970061981, 1.4993783301522343, 1.505412813444569, 1.5024593762185736, 1.5126616449971058, 1.563957545479636, 1.4605468694009496, 1.4801530388826585, 1.560075418838982, 1.5509562865831854, 1.5491234054923402, 1.531336291921724, 1.507523333487084, 1.5012642501981586, 1.523933860633784, 1.4829463257137918, 1.532706700917961, 1.476363934784468, 1.549437085863945, 1.5150158105846547, 1.5256421502331796, 1.5192609813146802, 1.4930636554640917, 1.498323938041151, 1.4535640720797915, 1.466912177575105, 1.4757067874948835, 1.5145925630504289, 1.466193833697634, 1.4843109844394093, 1.5215728798086994, 1.4940904479857473, 1.496453238118716, 1.477449303985904, 1.5315002557517705, 1.4836248821427434, 1.486348227541302, 1.4995523590210886, 1.4911623689506466, 1.4568444912082537, 1.5484814682295966, 1.4716828153383514, 1.4934280461365494, 1.4783586455263462, 1.4447773717938994, 1.4695314519444376, 1.5071647755220834, 1.458311872831093, 1.502592952120637, 1.4789579209510355, 1.471459184619988, 1.4415482689946517, 1.407179488942988, 1.47160763311432, 1.4307140021282854, 1.4991934917888696, 1.4338450901662076, 1.4673361884388818, 1.4636221252116477, 1.4597712542944166, 1.4145619004706675, 1.451710554644738, 1.4276175469131396, 1.465353376252704, 1.443031539873393, 1.391537273125194, 1.3882426154854437, 1.4243014172594404, 1.5160676192732472, 1.460897572345752, 1.4750831684777093, 1.522209545531103, 1.4724201154433498, 1.4197448900505485, 1.4632092168172812, 1.4627551466828934, 1.4427582363995137, 1.4266301072251923, 1.3833764516125515, 1.4564043399918183, 1.4143770875783925, 1.413978565301427, 1.3973644247871964, 1.4053240466622692, 1.4847670577832204, 1.4650808174066297, 1.4410459819725778, 1.4075324694851021, 1.3649652852130922, 1.4859296271615126, 1.4399309869679955, 1.415603428132495, 1.4430861614207102, 1.3622476475759695, 1.4653201925857808, 1.438691016455128, 1.4198928596424987, 1.3725698068809693, 1.4688333277523347, 1.3919980231102438, 1.4280210323811036, 1.4455748311135492, 1.466311171091555, 1.45433139766605, 1.4449942067222485, 1.4330337714185155, 1.3968199047477803, 1.3813374623068257, 1.4036093139671384, 1.4449083568730874, 1.4447337190501384, 1.3910991498434968, 1.379750367193066, 1.4037799192691103, 1.3661207729973852, 1.3582650280205302, 1.4218669519387723, 1.4136520384365372, 1.4078730124481833, 1.449606070389991, 1.4395567284282065, 1.3841519451003677, 1.4071073234941778, 1.4305122698351553, 1.3970519717320211, 1.4202478977208877, 1.3639357026318613, 1.4291914017069673, 1.4388647073157368, 1.3529046551325323, 1.3513617599320251, 1.37425575403208, 1.3552097530750498, 1.4197042799546697, 1.425680186567224, 1.421667464887786, 1.3647746380070749, 1.4207418661948232, 1.3601140631748232, 1.4359833233854424, 1.3857282938236681, 1.395770435154266, 1.365432474565001, 1.2998239573546622, 1.3642810470674678, 1.3922013522800742, 1.4347271076524568, 1.37564089770955, 1.3621948075133865, 1.3711352085585313, 1.39513090227061, 1.3923765090477938, 1.3309248055943625, 1.2753517115425903, 1.365521929835447, 1.3530304249487208, 1.3455089532606181, 1.328584217589216, 1.3432255083833093, 1.3730549368293843, 1.374755953342669, 1.3602679520128322, 1.3691991578511484, 1.369397588196113, 1.3712000180254542, 1.4003780446910767, 1.3019243778232432, 1.3480139873254977, 1.3371914079030967, 1.35326696463338, 1.3407123112930943, 1.3451866502367154, 1.3277063497106425, 1.3587342986014166, 1.3539219418893764, 1.332317909962633, 1.3269030404159723, 1.3452222383974606, 1.326532303426447, 1.3285414989001483, 1.3567784396470797, 1.343018435078016, 1.3692014460614144, 1.363142569611231, 1.2866289097030537, 1.39357748160119, 1.3658602007084792, 1.3170951328906333, 1.3061126334031576, 1.3479104728740035, 1.2766650663877015, 1.33806858198131, 1.3108752716952958, 1.347306738918624, 1.3508139105228647, 1.3127902712353843, 1.3168632378362486, 1.3190337109726364, 1.2844514870322359, 1.3118182730514114, 1.3510295663807, 1.2930707038309392, 1.3465134927122724, 1.2577231978429293, 1.2958368923482813, 1.242622269989781, 1.3700238147300523, 1.263601363680475, 1.271387996584091, 1.3030767226242124, 1.2487330747637413, 1.3067120021071081, 1.3432439101556957, 1.3216081162963038, 1.322758106168815, 1.2903694612000056, 1.327042130694238, 1.2631879094934326, 1.303505490500842, 1.3241541347214532, 1.3133806458910116, 1.290159868780986, 1.3761661808805126, 1.2255128374228235, 1.289126635802492, 1.3615956469380706, 1.2542460316987538, 1.2948260208640223, 1.2702175834295955, 1.2242385576962278, 1.3183333802613304, 1.2506374372554812, 1.2738661283019417, 1.2722676982663939, 1.2686696255057908, 1.2771942173780675, 1.2577614936264119, 1.2768287464216195, 1.2851168306202012, 1.2198018323812954, 1.2649512929166018, 1.263508921637916, 1.2748907175743316, 1.2978892950511414, 1.3106161034715302, 1.2579401230100717, 1.2815609861154529, 1.2794410843936381, 1.2740995068752043, 1.2955750697386506, 1.1924358547823835, 1.3012580027708764, 1.275040179491043, 1.249815045353079, 1.2644609888662388, 1.2490301210795376, 1.2718417745467214, 1.2291310362453296, 1.3237098939609253, 1.275523120962277, 1.2555014250138496, 1.2667458132554752, 1.2546500194175985, 1.2969606285260433, 1.237583908011296, 1.1948674102605135, 1.2565444600019924, 1.2200611840944318, 1.199849952173646, 1.2430677664635614, 1.2146760320525771, 1.235542328915307, 1.2334720183726797, 1.2236290286089848, 1.2725157515720409, 1.2488800575230647, 1.2560961251079865, 1.2111419640675087, 1.2717845924091065, 1.2293459861983005, 1.2708576335943698, 1.2325083885316785, 1.2219444998648443, 1.2487131848257247, 1.2372855187265546, 1.2089741637318954, 1.2561841704618253, 1.2345958703176922, 1.2733844852539298, 1.2551054274152402, 1.1983499707110923, 1.221052712953584, 1.2479965932330221, 1.1884852724079906, 1.1865125691466198, 1.1869771929746413, 1.238614344849279, 1.2431315476212854, 1.2425932317427193, 1.2203420489538852, 1.2422939022649815, 1.1837466955184937, 1.296055811718178, 1.2080661962534855, 1.3013865376344889, 1.2493903539407931, 1.1914479999845136, 1.1792682048446061, 1.171302685264903, 1.243254413159566, 1.2529844209135899, 1.2257762505413823, 1.2423649787673363, 1.2187535381867864, 1.1966158367327708, 1.19798119178291, 1.1697087766346275, 1.2046830401728081, 1.191211248786548, 1.1823990796195187, 1.1268401851553087, 1.1613831454681822, 1.2231527317361952, 1.186706921306221, 1.225207342335074, 1.1932567873175495, 1.219980491366492, 1.2219608379626528, 1.1786080566705477, 1.2081385450482482, 1.209535878707401, 1.1798355939642986, 1.248144915404517, 1.1586799039877413, 1.155272785520416, 1.1614371671828085, 1.1529062493014954, 1.1748140024611076, 1.143555235415267, 1.119822060809443, 1.2224774659540472, 1.1245413015276566, 1.1500442119259693, 1.1614638030012716, 1.1720863048335013, 1.2249026495292854, 1.1839256501174868, 1.2169753329701098, 1.1703432396814384, 1.1352585963725585, 1.1697571279339427, 1.222619703403451, 1.1492990935732241, 1.1476573037688151, 1.1373452105065511, 1.1954520447995367, 1.1918613579665616, 1.1234593315119923, 1.1871364584786026, 1.1666530099938532, 1.1483259063368239, 1.1591347262076854, 1.1339731479172988, 1.1621347691602038, 1.0869806068693937, 1.1520788367834083, 1.12426518171997, 1.212836191215919, 1.2063874437673603, 1.2134605020829643, 1.1423237425301143, 1.1424278330642288, 1.1720003231542402, 1.195891177573952, 1.206060048017052, 1.1894780902821245, 1.1497880920868178, 1.1202226262808535, 1.1399441240955936, 1.1489622240117012, 1.1248183503990798, 1.1215770732220602, 1.1695907487963344, 1.1573804132747925, 1.1768998807158118, 1.1968831294884008, 1.102414072076212, 1.1394833719879531, 1.1404892320352982, 1.0985686296563062, 1.1786597068775606, 1.1439457955098817, 1.1772232566233205, 1.184712094739725, 1.169336861090894, 1.1415363952904738, 1.1742651861831475, 1.1418305709456111, 1.1649752144519816, 1.1831610957743228, 1.1317356482965655, 1.1365547875467692, 1.1315971538065945, 1.1584934025457894, 1.1290780695960199, 1.1299026101913672, 1.1460105035027366, 1.146556013300513, 1.1452005628901565, 1.1718413899791595, 1.1946464838949502, 1.1323159065122668, 1.119666733744055, 1.0587633279680173, 1.1635053410222602, 1.0852799160877482, 1.1348151647207023, 1.1098412092312582, 1.0970572298598817, 1.1382555826222014, 1.1464470459705827, 1.1366731866376691, 1.162392095720917, 1.1460444641526326, 1.1244267183961032, 1.1179646876594904, 1.1387888864041293, 1.1736925663686464, 1.099385831652064, 1.1019173269666538, 1.113275124719214, 1.084567993219594, 1.1322350687884275, 1.1443403193994253, 1.0892265852078207, 1.0981000399681327, 1.1319958982385043, 1.1410176756292496, 1.0707434136438416, 1.104103700430836, 1.0882959537373011, 1.083154722632297, 1.137029763250195, 1.1440979476957165, 1.1545096848077563, 1.1564098091166792, 1.147132300607738, 1.150383708164942, 1.0841878749523401, 1.1482829353462858, 1.1238978116184157, 1.129096243906985, 1.0932617451389668, 1.1315466446642468, 1.1356662018466614, 1.0722980680548306, 1.1407350253554005, 1.1364506983321028, 1.110951466498407, 1.0512412337297654, 1.0923215925865615, 1.0728808053418692, 1.0866261679352878, 1.0580230102272878, 1.1067760231061206, 1.0848742180770126, 1.085104897517901, 1.1642401183420241]"
