,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(132, 11)]",
module__conv_type,regular,
module__dropout,0.29902933846004937,
module__fc_hidden_layers,"[1936, 256]",
module__preprocess,,
train_loss,,"[3.339403583409123, 2.969862608638833, 2.9837672430466182, 2.9771775070351976, 2.9741522102429387, 2.8524715283148785, 2.765909548328976, 2.6953648100459198, 2.6874105347476407, 2.6537337883718894, 2.619038904481948, 2.6218130902904404, 2.5809218940881724, 2.5480499598013884, 2.589900834383703, 2.5259165766149674, 2.528562486802763, 2.4417179469539065, 2.40970852446166, 2.4185923082078156, 2.35045505476411, 2.3403690582978482, 2.3998401603294863, 2.331501340154734, 2.279285672539352, 2.3303072712992794, 2.214542983470913, 2.1640302334070434, 2.2090296274888273, 2.1637082838805624, 2.0649481392227997, 2.1159409963820734, 2.051399827691887, 2.0556508090429517, 2.062512158429657, 2.00847934471861, 1.9445530306960208, 1.960905062108228, 1.9473552023481016, 1.9181322634965898, 1.8535014140823922, 1.8574635333689047, 1.8816924966563389, 1.835980211919724, 1.8048181314670317, 1.803587111976998, 1.7901497162570164, 1.7367543613141954, 1.7569856835283604, 1.6782685767812608, 1.6555892324883623, 1.6331405380348154, 1.6045916797566344, 1.5668023690452246, 1.5477423009617726, 1.6053491163070208, 1.5745543008589538, 1.5366536278754501, 1.5155837322451726, 1.5415673596682287, 1.4805745022358863, 1.4727917109348088, 1.458030415195129, 1.5233288405604726, 1.460842599423604, 1.4735313953977003, 1.4329512516275063, 1.40477723514265, 1.4257194206505812, 1.4290032245082507, 1.368114036706001, 1.4374846409328634, 1.388640476948258, 1.3476115380834226, 1.3414592391258255, 1.3638833698684831, 1.3570583397316405, 1.339765856567774, 1.3376681481105301, 1.2198629265685168, 1.2446876236518147, 1.2661419303745347, 1.2611890777128034, 1.2872531950559836, 1.2169520620891288, 1.265966560831428, 1.2248304696239107, 1.2466187929739967, 1.276935582957208, 1.2267332059242497, 1.1914892736481748, 1.2126716533684754, 1.2174946962209479, 1.2151081813884768, 1.2267393471531505, 1.1210467113223181, 1.1474824278141238, 1.1702559824971996, 1.1567792240189634, 1.1591276806977302, 1.1163487706881974, 1.2026106987123426, 1.1450890905301772, 1.0988630700616222, 1.141470046887843, 1.1731723946258354, 1.1478603841939492, 1.1482008873441107, 1.0594130246770048, 1.1661299151566535, 1.1161583703337552, 1.1104669525028996, 1.128047146283169, 1.1223919304433754, 1.1476592579291804, 1.1081497612999998, 1.1082701475374737, 1.1013078205968694, 1.1489066964049426, 1.0310316782254687, 1.1123387595285466, 1.041332345323223, 1.1007806799007909, 1.0696264586561108, 1.0738713787770018, 1.0720120754462235, 1.0196599526630215, 1.1687171706164308, 1.079409638428711, 1.0677544640680134, 1.0047145140526728, 1.0089949572224015, 1.0243927125063392, 0.9567047194062344, 1.075297700744965, 1.0586241184230947, 1.0042733961969068, 1.0365715518493395, 0.9948701706497112, 1.0099747861315127, 1.020554620159487, 0.9768930844410436, 0.9714893218527859, 0.9694903866962473, 0.9783095311269494, 0.9816932900234182, 1.0116835480360484, 1.0438268474366827, 0.9946531060799827, 1.0120596575323955, 0.9443550992746326, 0.9720244922812337, 0.950086217126213, 0.9528079052402838, 1.0132811630254073, 1.0222550510098087, 0.9791990583108181, 0.9462497604937365, 0.958975911886217, 0.9759325207254999, 0.983150849328578, 0.9736617190890638, 0.9826328186488588, 0.9690922348400627, 0.9501714309439049, 0.9131326396896704, 1.0027202413102776, 0.940843582268055, 0.9062759166617481, 0.9408572131446971, 0.9227888313363216, 0.8879511173925684, 0.9324907765466508, 0.897338857320321, 0.9174921119063949, 0.9055880444111792, 0.9037648862204491, 0.9308194372949976, 0.8929175453420094, 0.9092216052265553, 0.8871251409505857, 0.9009013076718893, 0.9419548685328104, 0.957014356227995, 0.8884792053091399, 0.9307292587373897, 0.921765649341642, 0.8806438550453443, 0.9080767664230134, 0.9086791819626604, 0.8771417628296071, 0.9016032245322072, 0.8624916111080548, 0.8923520612188895, 0.8869073578551827, 0.8905112069885357, 0.9428044081422661, 0.8820777548633021, 0.8181422943674221, 0.8820606867663555, 0.9073569531103415, 0.8672405753259594, 0.9110041475273074, 0.9280081704846934, 0.9246892638798513, 0.919734559515787, 0.9279785116809968, 0.8665536036849366, 0.857707791453491, 0.8838307315679097, 0.8632987523101865, 0.8030265939132426, 0.8017926876423334, 0.8878916275111154, 0.8828082038188233, 0.8528304447108903, 0.8139436382072492, 0.7910284625009577, 0.8491086398499648, 0.7924031596326048, 0.8147332914266825, 0.7987295945351576, 0.8195908710977226, 0.8129401023968467, 0.7950122121208786, 0.8261377287668259, 0.80130366687022, 0.8274059422722909, 0.8267044141616123, 0.820077205874578, 0.7901240640012431, 0.7715431746091833, 0.8725425344573636, 0.8738388096173298, 0.7984663366812484, 0.7896092154867266, 0.7828265592900461, 0.7637875179927778, 0.866630463329385, 0.7942369524048887, 0.81753913270842, 0.7863100324546751, 0.7600639817001041, 0.7798499567102537, 0.7778048884191687, 0.7923993992048233, 0.8108754471819256, 0.7613387107275448, 0.8069009366691744, 0.7871909953288095, 0.8051076675975862, 0.7745760901256521, 0.7912584368257826, 0.8001858180853125, 0.845925625811642, 0.7755211972639582, 0.766506517558745, 0.7463059377739129, 0.828279072470798, 0.7970461536761771, 0.780753459347568, 0.7852769261432222, 0.8176750793723215, 0.7333813598227111, 0.7426099315414759, 0.7387068495369509, 0.7885237210524323, 0.7736165539448484, 0.7881938184650042, 0.726823604772364, 0.7972764844384987, 0.7601567100055867, 0.8307371405710728, 0.7855957155048675, 0.7421300308823701, 0.7411498565646292, 0.759759486065792, 0.7414898731251883, 0.7375900874468314, 0.7640389741843887, 0.6920829085029009, 0.732708829601185, 0.7151964499011879, 0.7075870078957001, 0.6929408041643798, 0.761348425624919, 0.7123262883380013, 0.7206104804508037, 0.7654580759875929, 0.6703902312892348, 0.7214413936374506, 0.7475178418707916, 0.7526029251422643, 0.6664002356733464, 0.7412233108276353, 0.7403563182438877, 0.700404418415468, 0.7074812445879212, 0.7181063031955219, 0.7017540310413591, 0.7247733094006117, 0.7185198670401954, 0.7051103887245905, 0.6780957735938677, 0.7331376552467053, 0.723038435469922, 0.7110539116001221, 0.724851823116978, 0.7464380278050383, 0.7254346593626424, 0.7455606466308021, 0.7090068255283146, 0.7058326713561552, 0.6882666493402982, 0.7426360975215938, 0.7018183416994405, 0.7315631994154731, 0.7357299501673319, 0.7188054725914993, 0.6898984151522165, 0.707398473642788, 0.6628456771431116, 0.6867278538092153, 0.6864569409175832, 0.6988532494420152, 0.692305304633527, 0.6926152988967125, 0.6967934589184054, 0.6955653288194603, 0.6907833838715246, 0.6169901472427618, 0.7054643811688501, 0.6836816536995858, 0.6595831588556035, 0.6676772568980814, 0.6416087811732085, 0.7101341372389881, 0.6595398384980907, 0.6707957026703755, 0.6701093759527564, 0.6513629178225249, 0.6947767144217872, 0.6650445634809334, 0.687199663553706, 0.6799695085343314, 0.71350754902154, 0.7104828460957708, 0.627605977026285, 0.6473867158200215, 0.7179716745170982, 0.6175033442812314, 0.7261809328637293, 0.6806429340876101, 0.6827786185055311, 0.685574143006322, 0.6635243651726936, 0.7075394085098391, 0.6351737094912194, 0.6562357491834216, 0.6626007656447582, 0.6506263060679909, 0.6644634577491401, 0.6557648368645907, 0.6626774408819586, 0.6927982933596996, 0.6193307817154371, 0.6199326831865356, 0.6421115496791935, 0.6356927430090478, 0.6591529767311343, 0.6816623743562542, 0.6602077406684979, 0.6116485526575505, 0.6467079262646261, 0.6816420446690512, 0.6382554552667524, 0.6506617854889822, 0.6184606388627163, 0.6768885988587938, 0.6713484388572649, 0.7203045452122968, 0.6804397019546002, 0.6911573683676293, 0.791129246024241, 0.7271301434863864, 0.6625744964895166, 0.7667584955061251, 0.7575380087357743, 0.7131859258864222, 0.6551230197576976, 0.6542086132279489, 0.66258252923367, 0.6486331249396312, 0.6453902931369419, 0.6292279942662126, 0.6363783311797978, 0.6569525254988923, 0.6659597064349603, 0.6778115709029905, 0.6415701243771855, 0.6173659540691321, 0.6132705407835637, 0.6218079604186957, 0.6494641601178828, 0.6394488463273291, 0.6752590576081006, 0.6708181134646506, 0.6898274605267316, 0.6074856464913306, 0.649133005029772, 0.5853600222635315, 0.6095580135663045, 0.6306276634923533, 0.6420571068023924, 0.6049201014067143, 0.6694696547035074, 0.5854389405916011, 0.619459890653814, 0.6240115050975811, 0.6320807244825868, 0.6625346397125916, 0.6049940349449896, 0.6407307973265992, 0.6451338280612626, 0.5966734332861638, 0.6363433506536988, 0.6287189014148437, 0.6405494662290359, 0.632379434393276]"
