,params,data
batch_size,512,
lr,0.0001,
max_epochs,2000,
module__activation_fct,prelu,
module__channel_list,"[(22, 22), (22, 22), (22, 22)]",
module__conv_type,temporal,
module__dropout,0.33673276006350994,
module__fc_hidden_layers,"[1936, 64]",
module__preprocess,,
train_loss,,"[2.8741055187232694, 2.703789264480503, 2.684219140308211, 2.6978596593603235, 2.7255349931000286, 2.7032907679820566, 2.700629765817425, 2.6995155168176845, 2.6909316183284986, 2.685855307330975, 2.681391062764074, 2.676690183852679, 2.672335706923968, 2.6546205275320593, 2.6651345061888354, 2.6751882864560694, 2.669616921099624, 2.6756638814488816, 2.680994647546081, 2.6790872580283867, 2.6930267617881642, 2.7069628096269964, 2.6944516656026676, 2.723020446553166, 2.689434779172688, 2.6580414275902546, 2.65015398008975, 2.656809133831017, 2.6662591638362936, 2.6885102893116386, 2.6606245472711407, 2.6507169685841525, 2.6451342588215203, 2.6392354133730906, 2.630060099912287, 2.635049177732082, 2.643891546767571, 2.665913450924647, 2.6333484980412303, 2.6537628325423754, 2.6217153283672294, 2.6199011605139644, 2.6314434619308207, 2.650481122077545, 2.6529952556411653, 2.651659231884172, 2.654583748135723, 2.6392440143577853, 2.636798517782105, 2.6230356109854345, 2.6105748752638096, 2.617570450769913, 2.5964113926382195, 2.6046750444437956, 2.6244443216305475, 2.6088874385995444, 2.6231389335125166, 2.6058318513895964, 2.584010602421843, 2.622306124093675, 2.6089314762108127, 2.5649786059796695, 2.583843484319933, 2.5847857127070197, 2.548839776502179, 2.5543424361932714, 2.568277178472177, 2.5482639556675286, 2.5070221405727557, 2.5166072275826927, 2.5259857480925634, 2.4855655457013373, 2.5118042910489504, 2.502719525656948, 2.489407405917585, 2.484251278213913, 2.4711908673964484, 2.4492645980305756, 2.4229570689228916, 2.4099674358073915, 2.404351128778476, 2.4244476896719664, 2.4353352387746177, 2.4142367410292285, 2.364882346752292, 2.402075251173192, 2.356159156916918, 2.408044650145808, 2.356309745123391, 2.3687104322088017, 2.373843006545638, 2.356375239947398, 2.3378556672777973, 2.391827940940857, 2.2972446482535274, 2.3456434378963906, 2.2830316241765987, 2.2929417542639494, 2.3121233126561305, 2.3389580376116066, 2.307105026033802, 2.261776885775013, 2.282573547207092, 2.2691398399643354, 2.29774740504851, 2.3331838336294095, 2.2609211243186613, 2.2974568915504943, 2.256377328567652, 2.2672341313205933, 2.229946407049837, 2.2682110785519227, 2.229971876263848, 2.2005338294427976, 2.2011998565670154, 2.2223076659590295, 2.225286963587781, 2.246066636203112, 2.2244244214427265, 2.2114763312716477, 2.17171681846038, 2.225579710594721, 2.219916132833227, 2.161492603822021, 2.175801954747165, 2.1562417164473633, 2.1718543111014688, 2.1649418605315662, 2.1468349573469805, 2.153729240099589, 2.128932211670113, 2.154167258440874, 2.120368344475998, 2.0866847543587803, 2.1397455723988528, 2.027048192042606, 2.109170340159495, 2.0724028773849867, 2.133351978998423, 2.1181493547380774, 2.0809541660466864, 2.105075385184646, 2.0665384872111283, 2.0783963255110502, 2.0432085919701755, 2.066036386296928, 2.0621810813859707, 2.098521488020645, 2.0413608938053622, 2.0232430164754276, 2.122490924677178, 2.0498865273187157, 2.042683880453165, 2.038576637389343, 2.0264872686941042, 2.0230352795882034, 2.0657297726541124, 2.0358193148078256, 2.0554334180203475, 1.987625746598363, 2.035292794709031, 2.042185788439418, 2.018690718162037, 2.0520648896579337, 2.033277215525824, 2.038276421771114, 1.9752314662657722, 2.0299115371612224, 1.9788600008841424, 2.0070903467764514, 2.005842687077605, 1.962998007763328, 2.0141190713081287, 2.026001746025159, 1.9874272501537567, 1.9781841205034643, 2.063493807421484, 2.032937989069547, 2.0029709692864976, 1.9580698394591638, 1.9928310218344305, 2.0079466983073018, 1.9885927989992793, 1.9673993539258925, 1.9415607430571995, 1.9088922693090862, 1.9502029007799593, 1.9537416314114036, 1.952384527937755, 2.0255513985951743, 1.9252991915208526, 1.902504535998453, 1.9605243036053315, 1.8981413126910582, 1.9140918427120055, 1.9975794960308626, 1.9171537183842449, 1.9883802968412925, 1.9175817488705262, 1.957636140100299, 1.894268998061531, 1.9068949160548303, 1.9165778690679913, 1.8948601119091055, 1.9023002526204251, 1.8831929740189128, 1.8631046872607546, 1.8926052472954311, 1.9513006564050281, 1.8776103942610165, 1.915823019308851, 1.899768527762279, 1.85334080538079, 1.913088960454643, 1.9222383000717458, 1.8703218273574447, 1.9218536509714146, 1.8848220183440485, 1.9098939744034253, 1.9152270109896945, 1.8723073366290113, 1.8621586687532694, 1.911390442839018, 1.8583910417005507, 1.892923925423668, 1.972260949009875, 1.8597043978341052, 1.8479762575759593, 1.8101956196603057, 1.8569392434434395, 1.890032024282481, 1.8714027643663116, 1.8559004495598677, 1.839336321533071, 1.8728718112199523, 1.9381716439719374, 1.8676017986786388, 1.835789062958462, 1.8487998195466278, 1.8596152462251843, 1.8293849849976556, 1.8024147282675742, 1.8653658869638607, 1.8126858697920636, 1.8306006140332232, 1.8430419215117806, 1.8465639531956932, 1.8023350833698044, 1.8225757094936335, 1.8620969724333585, 1.8239910511841892, 1.7968419025399092, 1.8455326260858878, 1.8632484778962843, 1.8286097056603845, 1.8031822020378185, 1.7674751749158135, 1.8101469953625189, 1.819698534030216, 1.7328755027526606, 1.7824987227057676, 1.8094174142977175, 1.851402064509015, 1.819292424731172, 1.834447511818138, 1.7513633232585268, 1.8323286148165003, 1.7732912019498086, 1.7538670556393663, 1.7429572013072197, 1.7397139031073952, 1.7866050923720491, 1.8028254025473989, 1.75286082782727, 1.7235081308379567, 1.8161053781564525, 1.7834544735377464, 1.7718459277024388, 1.7570227219764438, 1.8291002082457202, 1.7935972971149032, 1.754888042319487, 1.7850435673616296, 1.7380863607274315, 1.7479670674814654, 1.7429734424818917, 1.7162115704806553, 1.814477169215105, 1.7655389952062412, 1.7224561885602212, 1.8006031908281506, 1.725629002717189, 1.7404736634164417, 1.7418583654484538, 1.6668124118521954, 1.7335393054407227, 1.7512124230177186, 1.7478053944188965, 1.755948561464431, 1.7757365337226663, 1.7514122335207944, 1.7343545005960042, 1.696558204804312, 1.6645530559883412, 1.667275177261044, 1.6996085881497818, 1.7294397804319055, 1.7150179212033634, 1.7167981467954456, 1.679897743038589, 1.7657091197250896, 1.6856357070522272, 1.7073657989272262, 1.6625305426832797, 1.6948596126541697, 1.7333877684982755, 1.679046021490887, 1.7275650214138287, 1.76502125456154, 1.677811332635567, 1.6850324642910892, 1.6603713650005172, 1.6682968350963556, 1.70244911514036, 1.7048548750565002, 1.6325283692521626, 1.6112101966935086, 1.6590594240466066, 1.7092808899622203, 1.6917485439708466, 1.644378899838883, 1.6744709915278735, 1.6254666648044291, 1.6175468388320393, 1.5776761464760254, 1.6930654046622775, 1.6908789846708778, 1.5973111172861676, 1.7014715903526556, 1.616686769303559, 1.6731838052213077, 1.7013028389226954, 1.6427808939147317, 1.6139443313455306, 1.5960406486468968, 1.6073137387374923, 1.6029143348364931, 1.6637917426280204, 1.6067054980292714, 1.6520310728765866, 1.576566081860162, 1.6424141769693996, 1.5929205656511016, 1.5955439253579216, 1.604479151883796, 1.5637674122646825, 1.6264461688338447, 1.6608750799487781, 1.658598331128012, 1.6215114963307315, 1.611411050564981, 1.5890209559990032, 1.7069394254271006, 1.6514270024262871, 1.6041312781602202, 1.5515545918992029, 1.6117837982600365, 1.5918649262775575, 1.6191810794418717, 1.6068547995104265, 1.5892886130106931, 1.6091643011409194, 1.5214231986990323, 1.573751725098531, 1.5619717015237018, 1.587992190108823, 1.602865372549362, 1.5619280528356114, 1.5474672528245774, 1.5298767413707137, 1.5676077652528795, 1.5683354505684104, 1.5490021288739464, 1.5549671583322662, 1.5389130082203932, 1.5463031587802836, 1.5071101379302656, 1.5746566263926511, 1.5388810805732345, 1.5181372793883028, 1.557366128716625, 1.4974025376787075, 1.655561674307307, 1.5499437359486472, 1.5515386204958421, 1.5202720530460336, 1.5766834937079104, 1.5500066183895045, 1.5155110129501548, 1.5137456297185379, 1.5104344401056367, 1.5037119773311651, 1.496312519144231, 1.4837810281154507, 1.517774539646156, 1.5365045783836717, 1.5066198522874614, 1.5077664949760732, 1.5616204163242626, 1.5519278580053693, 1.5500235720636297, 1.5305482535003927, 1.5646986648985877, 1.5495980969972922, 1.5384337728652882, 1.5330934344229212, 1.5488516539048138, 1.5254917883229853, 1.4929103200146228, 1.500421118644391, 1.5736400660751872, 1.4853097064876373, 1.4592713593058504, 1.4608578982840155, 1.4756317772043004, 1.4801306736032858, 1.4798335270500367, 1.5396895070985563, 1.5036770959810026, 1.5356325862035587, 1.4756213830844975, 1.4951154185398006, 1.5086445318595982, 1.5066313138357248, 1.495781532601814, 1.443988641217954, 1.5235482518613224, 1.4386860317118135, 1.5001524893534666, 1.4828215224205414, 1.4221993791574687, 1.4753204758686367, 1.452417956841015, 1.425748445854481, 1.4625678259972663, 1.4848571145235918, 1.4860800502387546, 1.4899177296313246, 1.4881286755462602, 1.3970556976937605, 1.4805438574798304, 1.456639319600857, 1.4354388628851242, 1.4078825023132941, 1.4205756579061004, 1.4755520370424597, 1.4540119413465893, 1.4313969966993167, 1.4298965908543912, 1.4559866828495827, 1.4164043439835712, 1.4856961492398801, 1.4452010029083502, 1.4113503510782024, 1.4343406825626057, 1.4019030035116309, 1.3878601201467202, 1.4443314910394378, 1.4299881070105787, 1.4437149343922417, 1.450881767135135, 1.3923902183139485, 1.4196966203191606, 1.3937743500248316, 1.3617266617528736, 1.4009351019455059, 1.4801966112702798, 1.4209926803677069, 1.4821572565618968, 1.3671434714615, 1.3947377694135457, 1.4476333939271167, 1.360616125410462, 1.4007062342355248, 1.40812452886835, 1.420197280845201, 1.3662376953916973, 1.4113186247546319, 1.4139296411319504, 1.401074672250619, 1.395564311616453, 1.3884837035958248, 1.3937429012246214, 1.3663801392378834, 1.3959707359932292, 1.4005576640884312, 1.3833656870331148, 1.3427766737221294, 1.393917920042784, 1.373861150934517, 1.3623422272862267, 1.3923588462877365, 1.4281152361619909, 1.402487785140903, 1.3840762923448302, 1.3675016391024655, 1.398692963325449, 1.3739393658950378, 1.3543554062099126, 1.3772950289566392, 1.367494874721777, 1.3904143749863656, 1.3263171701072958, 1.4197234138128616, 1.4304767224600319, 1.3749999824286885, 1.3382449447534448, 1.3767706129362587, 1.3483824886108868, 1.3477004429967876, 1.3451079578068905, 1.3677688662486729, 1.345747475564365, 1.3441112864913278, 1.3501894901827811, 1.3686341745545638, 1.3317579036732858, 1.3496828483478642, 1.3125453121629984, 1.3662638968011087, 1.3474131277071488, 1.3147341803089503, 1.2749607912722352, 1.3052513980681726, 1.3451793398241547, 1.3174187933778487, 1.334172090928219, 1.3183761038359878, 1.2854247765044946, 1.2800135895006919, 1.3262056893236605, 1.3247094213503174, 1.3480976350275309, 1.385732840136526, 1.3291238849562717, 1.3226882047046815, 1.3143618234320182, 1.3414579254354355, 1.3342689676551232, 1.3349939275224314, 1.364634805676565, 1.2482578389217398, 1.2541621033396564, 1.2700998925519587, 1.325251833666726, 1.3148961809099524, 1.2943394683689051, 1.2698955363620912, 1.3573656401422902, 1.313962677310657, 1.3249246134693682, 1.3204331112045773, 1.304678625913484, 1.287957604622795, 1.284547131300432, 1.2917922224153213, 1.227163817381813, 1.2412557988382718, 1.3460527713588208, 1.2395530496948257, 1.2531035695806405, 1.2561012607548738, 1.2755450870490028, 1.2887693525279418, 1.2941951605855615, 1.2698312833589396, 1.2510739900243535, 1.2784579822323456, 1.2592746865772328, 1.2580148390492492, 1.3033486873428257, 1.261443040044781, 1.2560253036504536, 1.2733238597825773, 1.2571137749620485, 1.3001870264896769, 1.2913088751436428, 1.2623867502217119, 1.2229803742011847, 1.2396995018672392, 1.2554385308355724, 1.2004657644986647, 1.225897274609935, 1.2402939890620797, 1.241646442914055, 1.2164708470103829, 1.1879953688050051, 1.291757420882554, 1.261921119368375, 1.2069176048442347, 1.283184483101832, 1.1940734008603473, 1.2751369183463168, 1.2034163681757932, 1.2730329288797801, 1.2136394983886065, 1.330358120517694, 1.2264559299959612, 1.212266583778036, 1.2272443582441994, 1.193807303905487, 1.1995031026287115, 1.25568229465356, 1.2489265432017846, 1.2899308984449604, 1.2582464273265332, 1.195590490435819, 1.2933038625873352, 1.1706652004479903, 1.209035675936811, 1.2539306593079098, 1.2514194074393696, 1.2584706290781154, 1.278950634489629, 1.2509946210995346, 1.200548238262735, 1.1679005667653386, 1.1738965561853898, 1.203120225771314, 1.1682713122496486, 1.2310780501549414, 1.1653627837094729, 1.160434215973797, 1.1643413050326308, 1.2123780936175, 1.238991715085759, 1.1951174264009288, 1.1616468043685648, 1.151685397519312, 1.2153732305776637, 1.2656647457323094, 1.2356056512435736, 1.1957535515171485, 1.1455363886778984, 1.2460959607695798, 1.1972468950155843, 1.1995258843508299, 1.181481713848996, 1.2144513912283617, 1.1898741339672507, 1.2063042878071009, 1.1943755441548047, 1.2046503803633541, 1.2617711034353987, 1.2228446266324993, 1.149112849394021, 1.226257619313422, 1.2235651271191637, 1.2044417175943452, 1.2083842173247439, 1.1837722028611024, 1.199146061504048, 1.2588544835934061, 1.2258692423961985, 1.1900798384394489, 1.1769748214122646, 1.0776641043279902, 1.1755270471003243, 1.1573354634016695, 1.1249710590164097, 1.155531140880548, 1.1841867553475736, 1.186127860996305, 1.1678994832011316, 1.2033732236005896, 1.1718328321829927, 1.2362497661384773, 1.1260078591877785, 1.2125639287263212, 1.1131199543186694, 1.1819024680322305, 1.1636718554074135, 1.161823293262364, 1.1348345214231854, 1.1203569658459496, 1.2188358320666186, 1.1918737507050208, 1.1834846691359444, 1.1941135306062036, 1.1203761465976694, 1.1542484915325408, 1.142432586076402, 1.1784709141892964, 1.164844476418688, 1.2068359340776138, 1.1270685137351812, 1.1216875505355512, 1.1305754452312153, 1.134439870399317, 1.0576239407407066, 1.1421100045904258, 1.1538966400315536, 1.1767007811910155, 1.1149097791296898, 1.1198884051199822, 1.1650986756433181, 1.150703662392721, 1.1161264932224517, 1.0976204752692367, 1.0954691037277267, 1.1566286008941415, 1.1141083760183441, 1.1839213008940335, 1.1783946155353318, 1.1578860307302548, 1.0769617475985562, 1.0242022995429692, 1.071297931877864, 1.122302961142766, 1.1303014478472158, 1.0660996555363282, 1.114318755722689, 1.1380547514770303, 1.1352937053853147, 1.0618102322538923, 1.089841232364118, 1.1040351079608204, 1.0628478290488035, 1.1636935312853613, 1.0888157256076791, 1.087585651116564, 1.171295484021909, 1.0959300890363939, 1.0746928923162191, 1.0616235420653357, 1.0615321134785927, 1.1073512892617425, 1.1416298224517145, 1.102620193609153, 1.1602054033894988, 1.169745333162576, 1.1174496784949808, 1.137115397951736, 1.0861023476128404, 1.1146754706870614, 1.0374048562408182, 1.1153271140275893, 1.1562854803825848, 1.167736958561605, 1.0770184210499816, 1.078085050647199, 1.103396344621287, 1.0910069719674729, 1.063458309410165, 1.056446780761083, 1.0661074616775807, 1.1192050557834794, 1.1023931733847583, 1.0493812067200912, 1.0793907687154118, 1.1026874096177677, 1.069509129763109, 1.0515456936952006, 1.0477546064150816, 1.0351106173041238, 1.064346340465178, 1.1333324928733886, 1.0469529334175793, 1.0582455350139928, 0.9931839938797703, 1.0841618983042722, 1.0843977104721731, 1.1565756887369762, 1.1058462765175483, 1.1498216127614296, 1.0404430928143003, 1.0543483943034229, 1.0098604378443004, 1.0674534204607984, 1.0775721371748084, 1.035051119637627, 1.1102372538836704, 1.0848803040149815, 1.0977411924759088, 1.0116652708522158, 1.0826335451736155, 1.0438436462700023, 1.0427976737592033, 1.050152722121663, 1.060413627093927, 1.0105202123379202, 1.065319536738313, 1.0778229186070907, 1.0260467093459444, 1.0586570320446367, 1.1162621432301627, 1.120415176844551, 1.0357656460506608, 1.0497143214607974, 1.0344905098164472, 1.0537935140505001, 1.0450285947621443, 1.0349800436253263, 1.0187117540078356, 1.0349537534980187, 1.0746905482113935, 1.0622758330752164, 1.0523073906383993, 1.0757228928494316, 1.025331487717656, 1.079415948978968, 0.9951246530104694, 1.0007163691612566, 1.0402813393026877, 1.046637562428366, 1.0599163397428848, 1.0258726454079725, 1.069969059300101, 1.0299043112752067, 1.0158654125209947, 1.055586004877366, 1.029816547570201, 1.0788492102154417, 1.063888430595398, 0.9999201494145256, 1.0661502315129847, 1.0266535021436467, 1.0435767706648693, 1.0504707883548186, 1.0332397137533493, 1.0380901863120195, 1.0541464566954757, 1.0015637172899265, 0.9962149825169632, 1.0063306972929968, 1.0076399896875283, 1.0636230147872587, 0.9843931362922941, 1.0318247334805528, 1.000221728244958, 0.9887627029005502, 1.0252374042550494, 1.0922523778297997, 1.0574481757734553, 1.0131245517891496, 1.0236036760556675, 1.0093051601696565, 1.0008201731193043, 1.0657155500412676, 1.049149745691259, 0.9489037176317792, 1.032040412256024, 1.0119509560294693, 0.9904290785679238, 1.0016497592360987, 0.9649626737844508, 0.9788998985566155, 1.0170108117809185, 1.0998743632395602, 1.0080096083110008, 1.0733486960618712, 0.994180271620925, 0.9852908908287225, 0.9606891183150297, 1.03837741305603, 0.9750622806062129, 0.998887078036233, 1.0192811330331772, 1.0227203708795225, 0.9886237425381508, 1.0263614515578356, 0.9813814496259009, 1.004745836202809, 0.9425110827865858, 0.9918985660824932, 1.011717771404281, 1.0051415955400191, 0.9859896267769653, 1.0077379228751784, 0.966129675363989, 1.0030036986678093, 0.9482683083455227, 0.9876842901885854, 0.9802435597473027, 0.9786696401290121, 0.963682975957389, 0.963828206220229, 0.9692222845807011, 0.9515628451212294, 1.0327548132007063, 0.979480552765216, 0.9395885632906346, 1.0519251470850612, 0.9552511459715334, 0.9300457433239343, 0.9635913118231962, 0.9856441697403645, 1.0185333408831632, 0.9664561890912653, 0.9746048433243195, 0.9637886396033226, 0.9521366353783763, 0.9736096465059328, 0.9273923374784245, 1.010372557277165, 1.0178881488553821, 1.0077578062496664, 0.955118199189504, 0.9638264983145948, 0.9694448490133635, 0.9737024472628025, 0.9463721824978588, 0.9489253158743901, 0.9248146547977175, 1.007441917136455, 0.9592843029310708, 0.9803897741614969, 0.9494449756967769, 0.9668089878352392, 0.9869671016070195, 1.0269103139811169, 0.9637941773227184, 0.9220278644952241, 0.9574613916850963, 0.953258553681346, 0.9209394467589024, 0.9722001334375958, 0.9628218082793646, 0.9716771102594732, 0.961345169470719, 0.9697375562838736, 0.9045616070199793, 0.9423214316597793, 0.9513969570685443, 0.940718240476068, 0.9537938794763562, 0.9687562944342406, 0.898024819834384, 0.9440508381479737, 0.9391625595919658, 1.0205394742805833, 1.0104971841580606, 0.9511629700201325, 0.9913957735706616, 0.9437923247644208, 0.928301991295493, 0.9971706175850076, 0.940797659817918, 0.9369322357839243, 0.9625443742684087, 0.9605278690921606, 0.956533529625233, 0.9804247563744326, 0.9620661466796964, 0.9413645337542128, 0.9029397378767157, 0.9357737695550643, 0.9889313451127509, 0.9041431626602864, 0.8969770760090594, 0.9418951669180324, 0.9755876007452177, 0.9306126441339996, 0.9386208908406296, 0.9773936594382416, 0.9424625710944909, 0.9456704603454281, 0.9271754595470796, 0.9327629914862572, 0.908324099115324, 0.9299957159052464, 0.9630659463777708, 0.8980276849343368, 0.8969718492329695, 0.9082760802812889, 0.904317926924123, 0.978192203077048, 0.8645121766135871, 0.895649091012216, 0.9320152872789342, 0.9007750735806592, 0.9100497652110796, 0.8824237280728041, 0.9334158771070212, 0.954471691265731, 0.9721730806234944, 0.9790648917931353, 0.9156701986270603, 0.943562145407719, 0.8496910015512293, 0.9384495951881299, 0.9448682829479261, 0.9544484076702067, 0.9372064994938801, 0.9118050820335947, 0.9360532979974397, 0.9510764783976854, 0.9361704289338951, 0.9113708596123896, 0.898953030334502, 0.9504774373620462, 0.9057310537106729, 0.914225581983151, 0.9279203760600963, 0.8975662291624183, 0.8959387857789938, 0.875920522075168, 0.8634044877136833, 0.8987654786348802, 0.9191434594707453, 0.9279002481802351, 0.8416989559383061, 0.862054771311251, 0.9026706614935329, 0.9109803437038194, 0.8953609792713025, 0.8593255785618673, 0.9346822713831932, 0.8704156361103976, 0.890754662669463, 0.9297591393852969, 0.8885700908240096, 0.9273469662850073, 0.9552694703802208, 0.9015189741158531, 0.8738293501338518, 0.9412560086833719, 0.8910605988980258, 0.851314977299501, 0.9372645550495398, 0.9272538352334201, 0.9759049438557413, 0.9187617339265599, 0.8826296869270605, 0.9127004076520372, 0.9667714548248776, 0.9142565488355927, 0.8676128104932046, 0.9176044959094024, 0.9507833715808185, 0.9231494169014727, 0.927756491883412, 0.8919968879234355, 0.8741526092063485, 0.8946495901412816, 0.8866935630754239, 0.9040793651330907, 0.9019557802663373, 0.8740081340361652, 0.908854109531193, 0.8693444150892985, 0.9239817608528285, 0.8705084825756463, 0.886513634568694, 0.9012593635015175, 0.859704732550362, 0.8649333595999863, 0.8711689276502311, 0.8756242360568001, 0.8784367193491243, 0.8741704096339341, 0.9485710367761365, 0.8637707447040976, 0.8576453889725525, 0.9014466504830156, 0.8786002678907905, 0.8558645480974562, 0.8399223193727247, 0.874716314966279, 0.9186608302110881, 0.8956827175640187, 0.8953250561605759, 0.9040393618030584, 0.8798031960838333, 0.8829782485732224, 0.8804419124516908, 0.893217147085708, 0.8368413351289569, 0.8881024357670764, 0.8855678443734126, 0.8845146031967707, 0.8454708072261774, 0.8492292854827264, 0.865609666515637, 0.914755248035769, 0.8856764583918401, 0.9029625833379051, 0.9301876793247656, 0.9039660144403491, 0.8549198822938409, 0.7798913181804279, 0.7912865694547664, 0.87900195731593, 0.9159604168581366, 0.851001294591753, 0.8764020188465743, 0.8552414304029505, 0.8499041716487421, 0.8577400689409878, 0.8599839326503879, 0.8582656261778521, 0.8013894149104065, 0.8366847585793405, 0.8788096492460468, 0.8661607384452011, 0.8574465684348678, 0.8183777112090289, 0.8562400067702424, 0.8722291338995013, 0.9046118199710441, 0.7976488447487928, 0.8321240127431175, 0.8518950126648868, 0.848063808530282, 0.8363059619028904, 0.8548310009730344, 0.8743944214603115, 0.8294299312639328, 0.902042253743247, 0.7844371277702566, 0.8199354365381891, 0.8516111924583971, 0.8527369679513465, 0.8185434837561811, 0.8520350223102092, 0.8865203513173469, 0.8601904819236785, 0.8356944215780049, 0.8990298308618726, 0.8475525661700034, 0.8832905058226833, 0.8421315818393391, 0.8339094060234481, 0.8679205172323767, 0.9156623542423653, 0.8551691219296759, 0.8406187318021392, 0.8559718882532248, 0.8694711714581028, 0.8241242318484135, 0.8180826663511567, 0.8802493577517986, 0.8082012439968499, 0.8103674116162206, 0.8542285284784717, 0.8497694560787811, 0.8276989218816592, 0.8796554405335516, 0.8425160180741422, 0.8120134692201265, 0.8377891642280167, 0.8652872213508812, 0.8428150144385924, 0.8735533403753086, 0.8490908113747893, 0.8716180914858632, 0.8721388713932221, 0.8588235239302722, 0.786659169518649, 0.8464028737678234, 0.7923292163938915, 0.8528056488675648, 0.8330289033566366, 0.8154387539521807, 0.847587554728135, 0.9164358677202566, 0.8209869278189305, 0.8282803778531235, 0.8489234857476515, 0.8068150358852394, 0.8483707891034253, 0.8239054434676161, 0.8120825000695869, 0.8642488523944495, 0.8198431453493519, 0.8660212327979203, 0.8237163348694068, 0.8019759194469636, 0.8374189186073222, 0.8374836232104054, 0.7833616330444468, 0.8440373466423711, 0.8469280344443055, 0.7970835214520235, 0.8221964834972154, 0.8510788031970375, 0.8467804041901076, 0.833943739102755, 0.8553973475977176, 0.766237974052025, 0.806005592118798, 0.8366017497803204, 0.8428101711879575, 0.8187096565674725, 0.8129886377294169, 0.819987405586794, 0.8520953315875434, 0.8552603947863643, 0.8291761962434919, 0.8624056407711639, 0.8410638157917125, 0.7909177178822041, 0.8703669068441225, 0.8302071431009296, 0.7914424316386957, 0.8041091468292854, 0.7925460636041527, 0.8601084673106096, 0.7973480067271488, 0.8211678467504321, 0.8179426790423232, 0.8314812514134226, 0.8095955051094121, 0.7893917889608814, 0.8615835434209864, 0.8206842596820324, 0.7793524365778833, 0.7532945308037576, 0.8313417820572164, 0.8423681747247258, 0.8072186850858332, 0.8214413013187217, 0.804608838464024, 0.8279949834351366, 0.7861365480689414, 0.7968980343240764, 0.7919769134365295, 0.8028308990373777, 0.785228406647956, 0.8453206341850046, 0.8396887059156606, 0.829678600693484, 0.7821130503349452, 0.8419884576503481, 0.835143738284506, 0.7681397428746858, 0.8654727641787373, 0.7685006112721614, 0.7816015158085464, 0.8108604167352982, 0.8253117644717928, 0.7408570777588956, 0.7920943655949337, 0.8156964213861896, 0.8259942625758735, 0.7216319297090431, 0.8107604061707366, 0.8001746334322156, 0.7811382488708276, 0.8282628244287935, 0.838056154908013, 0.8177300819082757, 0.8193903567703703, 0.8325763734089846, 0.8664781280105973, 0.7989183043009513, 0.8580042399422971, 0.8269756099851605, 0.8228773679117706, 0.8077069874099224, 0.7833848031729402, 0.8653671615155906, 0.8245525708088296, 0.7519570365117464, 0.7890741750454398, 0.8137169255227252, 0.7740934803536402, 0.7667416741852586, 0.8574974966416699, 0.8400347254639187, 0.7850618878081584, 0.8057285736751005, 0.7833250733469262, 0.8114331194660797, 0.812518738827494, 0.7390764271822509, 0.7481734626325339, 0.8132601367715236, 0.8276261420837946, 0.8218171589636389, 0.846658247169502, 0.8219914630428674, 0.7489674547274449, 0.7962791872621731, 0.7836567834163217, 0.7568735283923287, 0.7719405490998358, 0.8416049485032039, 0.7763105583788112, 0.7863086808853297, 0.7290896280652526, 0.8500027468209093, 0.8252326471727478, 0.7840380149539955, 0.8002124926028683, 0.8088418246464003, 0.7718023635978184, 0.8159822892821134, 0.8092386360228176, 0.8297812263113455, 0.7550309518054271, 0.7724794509438421, 0.726024015962733, 0.7700662609469684, 0.7785000072393803, 0.813005675585054, 0.7690536556675714, 0.8149192707616699, 0.760181701137381, 0.7812887493355886, 0.777326448689536, 0.7849831056273282, 0.7988215761837013, 0.711622786774571, 0.8015268868793642, 0.7469444253081761, 0.8058005501309801, 0.7303671199462317, 0.7387761547156612, 0.7880387445176038, 0.8134269163672865, 0.8176542259824529, 0.7613777216229595, 0.8328413274246833, 0.8111159407277098]"
